cell,family,seed,base_ed2,mod_ed2,base_sw1,mod_sw1,base_time,base_cens,mod_time,mod_cens,base_pairs,mod_pairs,base_div,mod_div
H-2d-K4-hetero/missing,gauss,19,0.0059484108819892745,0.006666796988280876,0.04146198777688543,0.04431201562534047,48,0,43,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,0,0.006250720275804977,0.007041941304924193,0.045071896278353424,0.04868406745948807,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,1,0.006350559530554967,0.006582428117844041,0.046202805615402666,0.04715884804951401,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,2,0.006094350893669609,0.006194840861405537,0.043869374051107544,0.0439714809782981,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,3,0.006270710071139329,0.007207057924663363,0.045290290214449844,0.049603282956303674,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,4,0.004701070940413721,0.004910239117286719,0.03733551839056261,0.038322629547431195,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,5,0.005215981895637323,0.005682561108586559,0.04067229210677472,0.04274764461324943,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,6,0.005499556659654181,0.005809392014740511,0.03935373521388734,0.04075417695529016,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,7,0.005955096260534254,0.006791880073224177,0.04158527493224916,0.04524199221621504,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,8,0.005730163122586673,0.00615477948023424,0.041862949700965574,0.04383324191617435,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,9,0.006384756689932325,0.006781845339690951,0.04612944362484885,0.04765331422702382,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,10,0.0060973550495241335,0.006383975401356712,0.045142805450994965,0.04625449265838645,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,11,0.006195620057195428,0.0065621085276935665,0.043658904998274226,0.04560936706381498,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,12,0.006323583697948387,0.0065116891111905995,0.047762772177764576,0.04817417211670287,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,13,0.005973560341127615,0.006469816140632356,0.044045618357216376,0.046189146475091106,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,14,0.005825560064668944,0.0059704107174877175,0.04258855581686421,0.04274704987513472,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,15,0.005177957626152696,0.005168692889698012,0.039255106641716504,0.03896400864848932,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,16,0.005505238445109417,0.005569498949247298,0.04071773216401166,0.04090913920222182,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,17,0.006537895248516112,0.006665554289990383,0.04732697876941208,0.047788355351231306,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,18,0.005278123304207738,0.005499965974299248,0.04074871863254555,0.04173838076610332,1,0,1,0,2150400,2150400,0,0
H-2d-K4-hetero/covered,gauss,19,0.005171521420363923,0.005667790155403529,0.037988909788260354,0.04023664135676443,1,0,1,0,2150400,2150400,0,0
H-ring/missing,ring,0,0.006176412915719354,0.003045825675606295,0.047152081948218925,0.03583156485173233,50,0,59,0,2150400,2150400,0,0
H-ring/missing,ring,1,0.006797357736055165,0.007912290739821026,0.050222487256012,0.05613179239618887,51,0,45,0,2150400,2150400,0,0
H-ring/missing,ring,2,0.006781525648064113,0.0036934924933689217,0.051677131067120075,0.040039679359032014,49,0,58,0,2150400,2150400,0,0
H-ring/missing,ring,3,0.006535290367849278,0.004070812714040528,0.050589461611251225,0.04310312906278408,53,0,56,0,2150400,2150400,0,0
H-ring/missing,ring,4,0.007187180686253569,0.004130180893553659,0.05490612288940775,0.043675428771045764,51,0,55,0,2150400,2150400,0,0
H-ring/missing,ring,5,0.006925057581193883,0.006944688591352444,0.05165541924222601,0.048878698533403486,53,0,44,0,2150400,2150400,0,0
H-ring/missing,ring,6,0.0067148175309887925,0.0035575864315946504,0.05025952469553467,0.038744690642857606,53,0,57,0,2150400,2150400,0,0
H-ring/missing,ring,7,0.007715282155569714,0.004402851444648137,0.0574891253240718,0.0457523227413701,69,0,75,0,2150400,2150400,0,0
H-ring/missing,ring,8,0.0070987150344896666,0.003957390809363304,0.054284065239986974,0.04262122858333615,56,0,58,0,2150400,2150400,0,0
H-ring/missing,ring,9,0.006973637504318564,0.00375880904855852,0.05226222100247621,0.041453525126465225,51,0,59,0,2150400,2150400,0,0
H-ring/missing,ring,10,0.007176877361421363,0.008615714404490715,0.05323678944328372,0.057110873686699364,52,0,41,0,2150400,2150400,0,0
H-ring/missing,ring,11,0.0070759448549055914,0.007537813388341252,0.054469780713145656,0.056263606036435675,54,0,49,0,2150400,2150400,0,0
H-ring/missing,ring,12,0.006221372056648855,0.006767904727088325,0.048226025029610445,0.050960428054298186,44,0,39,0,2150400,2150400,0,0
H-ring/missing,ring,13,0.006606703751804943,0.007284337452018619,0.04987625142246896,0.05216553526694319,45,0,38,0,2150400,2150400,0,0
H-ring/missing,ring,14,0.0065838017986612485,0.007286939372254775,0.048368906508706386,0.050608355351278576,50,0,41,0,2150400,2150400,0,0
H-ring/missing,ring,15,0.007352253295002553,0.0037688484088325147,0.05390039085917959,0.0401878467983783,53,0,62,0,2150400,2150400,0,0
H-ring/missing,ring,16,0.006439590715296317,0.006451456383396392,0.04871544076736388,0.04683658320741086,53,0,47,0,2150400,2150400,0,0
H-ring/missing,ring,17,0.006480026162187791,0.0032660479463200165,0.048133589419309813,0.03658696012875788,49,0,59,0,2150400,2150400,0,0
H-ring/missing,ring,18,0.0063723523268151006,0.007012512587815323,0.04959588959981422,0.052038135364738454,44,0,37,0,2150400,2150400,0,0
H-ring/missing,ring,19,0.006911563324960124,0.0038320611567714824,0.051897536826683535,0.041703589475427606,51,0,60,0,2150400,2150400,0,0
H-ring/covered,ring,0,0.005295470964161275,0.0021566081926331915,0.04160174598435482,0.02896402739583237,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,1,0.005926167627835044,0.0063602306942245335,0.047669519527748616,0.049607202051930116,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,2,0.006081479333415629,0.003520179471661722,0.04827995301727328,0.04015317086679097,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,3,0.005023701218625387,0.0029963777590507057,0.044516049103879754,0.0379748741374786,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,4,0.006405560641865149,0.003766247818931534,0.05165963990045122,0.043235395678898975,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,5,0.005171536115272435,0.005908923817083078,0.04265825311574376,0.04451032083587363,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,6,0.00572431247853733,0.0030966496407172084,0.04701904299652504,0.038044321499674585,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,7,0.005246398887458259,0.00278280395006103,0.04225063451657515,0.03482822712139426,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,8,0.0056883456520642195,0.0033908807525202533,0.048634213127235565,0.04089180921219711,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,9,0.006120620593319748,0.0038856706573389133,0.05006879656675037,0.04410943158528539,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,10,0.006178358045804355,0.006984037641637908,0.05041094630513811,0.053439994638062066,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,11,0.007179726417175569,0.006999347024536862,0.05598181954734564,0.05413209959592623,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,12,0.007007938947391601,0.0064137321407369274,0.0575315133125091,0.05138723013794184,24,0,17,0,2150400,2150400,0,0
H-ring/covered,ring,13,0.005755039606055279,0.006707002154887176,0.04864456423858787,0.05184186764891258,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,14,0.005283114889539364,0.006234339076297335,0.04267732300055801,0.04593520998459862,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,15,0.007220243438133878,0.005245551243935109,0.05277123441242079,0.04504429012918993,5,0,5,0,2150400,2150400,0,0
H-ring/covered,ring,16,0.00512547972161892,0.005273045310052016,0.04193133403396411,0.041892288578638366,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,17,0.006286362996379635,0.003897142124171138,0.048594960371563745,0.039612926689855735,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,18,0.005205223225487554,0.00580188152787664,0.04241043078760602,0.04489781619170419,1,0,1,0,2150400,2150400,0,0
H-ring/covered,ring,19,0.005781882479695133,0.0027244895480260656,0.04683669949263851,0.03512196240420123,1,0,1,0,2150400,2150400,0,0
H-circles/missing,circles,0,0.008077195086863553,0.009638769795384916,0.05196425240596185,0.058892196699950626,39,0,30,0,2150400,2150400,0,0
H-circles/missing,circles,1,0.008697723511341349,0.003986361498645619,0.05466695132350788,0.04085219252796613,33,0,38,0,2150400,2150400,0,0
H-circles/missing,circles,2,0.008403151892554361,0.008897000953889456,0.052423991767801395,0.054623696649045775,27,0,21,0,2150400,2150400,0,0
H-circles/missing,circles,3,0.008046233657760582,0.008708741386554197,0.05383397874160943,0.057797279186029296,39,0,31,0,2150400,2150400,0,0
H-circles/missing,circles,4,0.007907958698828765,0.0032651516734119035,0.051354423545493876,0.0374693353531974,37,0,43,0,2150400,2150400,0,0
H-circles/missing,circles,5,0.007490289048187937,0.00808002931786167,0.049083627020857466,0.05201726084019546,34,0,26,0,2150400,2150400,0,0
H-circles/missing,circles,6,0.008355094715994604,0.00914880896253123,0.05353877799241317,0.057203218709291494,33,0,26,0,2150400,2150400,0,0
H-circles/missing,circles,7,0.007965001804628113,0.008764445113957797,0.0505540932985935,0.05477311666378471,56,0,45,0,2150400,2150400,0,0
H-circles/missing,circles,8,0.008295299664621392,0.0035120465283106084,0.051628240465381406,0.03884088207069775,33,0,37,0,2150400,2150400,0,0
H-circles/missing,circles,9,0.008489143486277606,0.009550623400439995,0.052396532119461894,0.0569088589265585,35,0,28,0,2150400,2150400,0,0
H-circles/missing,circles,10,0.008356213867136586,0.003674932004886222,0.0504029548587365,0.03960847893360622,33,0,39,0,2150400,2150400,0,0
H-circles/missing,circles,11,0.007188036662406971,0.007650394956827733,0.04851947303642326,0.05072410953946571,38,0,30,0,2150400,2150400,0,0
H-circles/missing,circles,12,0.007752589257733367,0.008332564549193067,0.051801266086534965,0.054476726182876946,24,0,18,0,2150400,2150400,0,0
H-circles/missing,circles,13,0.007791542188244294,0.008559025282140031,0.049332473029772006,0.05234758251887099,30,0,24,0,2150400,2150400,0,0
H-circles/missing,circles,14,0.007773413547633168,0.008173933814158985,0.04910433125513784,0.05108122264085198,31,0,25,0,2150400,2150400,0,0
H-circles/missing,circles,15,0.008370622334434308,0.00906745890335714,0.05369893301148518,0.05661866814959429,39,0,30,0,2150400,2150400,0,0
H-circles/missing,circles,16,0.007986035885310883,0.00890339272863272,0.052216845900805005,0.05553463374863503,39,0,30,0,2150400,2150400,0,0
H-circles/missing,circles,17,0.008501238310363868,0.00952100740113282,0.05256030219925123,0.05711517556397027,30,0,23,0,2150400,2150400,0,0
H-circles/missing,circles,18,0.0077062504498986995,0.007819371316499235,0.05077221304200897,0.051427799412563924,25,0,22,0,2150400,2150400,0,0
H-circles/missing,circles,19,0.00899832221330843,0.009897117497834729,0.05575163277037539,0.058978174109241624,34,0,28,0,2150400,2150400,0,0
H-circles/covered,circles,0,0.008012497725810586,0.009648925931486363,0.048986516734265094,0.055557981367591484,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,1,0.00723750607535989,0.0038808180569839257,0.04774277607540682,0.041576713260018175,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,2,0.006790965634618895,0.007602288162234072,0.047229655408940474,0.05116244194511228,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,3,0.007707000434584832,0.0082573150019708,0.04996471168361563,0.05275269690162933,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,4,0.007700121429979112,0.0031638009171088832,0.04976590019757453,0.0369716007663715,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,5,0.006907355059639575,0.00786188163760515,0.04514188965132481,0.05115309981486841,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,6,0.006965219848847792,0.00779033678108243,0.04537488659756088,0.04953155120155562,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,7,0.007169725166357943,0.008007198907799329,0.04625116306503972,0.0508315016314298,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,8,0.007576508874297505,0.0031100702277587766,0.04923630459682972,0.03652846043470457,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,9,0.007826720640468188,0.009013069708141752,0.0499748320444726,0.05532660097736126,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,10,0.0073387836043780075,0.0029528014083680665,0.047845091856772305,0.035911279606644704,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,11,0.0071311920310231924,0.007825594794044766,0.048566113163298036,0.053898962291154866,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,12,0.0077602442100516145,0.008492147110144788,0.05031232383111345,0.05400730495359759,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,13,0.007820414241220708,0.008895520974739113,0.05020058258127923,0.05427306452697819,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,14,0.008074646032991573,0.008793012477415707,0.0515235981868082,0.05541582926812663,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,15,0.00718893649261132,0.0077358145283831226,0.04640112561757324,0.04925634998483458,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,16,0.006677118381218761,0.007594995816912031,0.04419502228624104,0.047818682149988315,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,17,0.007803008052130411,0.00850859454674635,0.04976893444690375,0.05350243312972352,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,18,0.0074691191395316325,0.007872102156399996,0.04971806624602572,0.051754521702957655,1,0,1,0,2150400,2150400,0,0
H-circles/covered,circles,19,0.007808796183719102,0.00863808083758777,0.049774535438675306,0.05315216784139851,1,0,1,0,2150400,2150400,0,0
H-moons/missing,moons,0,0.006740888474531248,0.0035290331996937763,0.04975601586964454,0.04098645811105961,47,0,43,0,2150400,2150400,0,0
H-moons/missing,moons,1,0.00751212783623223,0.002744182105223425,0.053264497510775305,0.03715688477432056,46,0,50,0,2150400,2150400,0,0
H-moons/missing,moons,2,0.006301223707093184,0.0027743348146880287,0.0487102410445301,0.041608474164689484,58,0,61,0,2150400,2150400,0,0
H-moons/missing,moons,3,0.005787632903048623,0.006160099558835341,0.044584301677576765,0.04564457975321268,55,0,41,0,2150400,2150400,0,0
H-moons/missing,moons,4,0.006584569506819404,0.0066553029169516,0.04926793454748328,0.04939138711258069,47,0,32,0,2150400,2150400,0,0
H-moons/missing,moons,5,0.006923926532470981,0.0037907862806678683,0.05285613479714859,0.0488102409960299,59,0,65,0,2150400,2150400,0,0
H-moons/missing,moons,6,0.0072549983031438,0.0034957295944013644,0.0527140791624157,0.045770442303224045,58,0,53,0,2150400,2150400,0,0
H-moons/missing,moons,7,0.00741863766453732,0.008161679632326502,0.05435803327193343,0.057056249404399476,64,0,52,0,2150400,2150400,0,0
H-moons/missing,moons,8,0.007251534083896338,0.0032511765514626756,0.05377892500698147,0.04364183864601483,67,0,70,0,2150400,2150400,0,0
H-moons/missing,moons,9,0.006053168027366329,0.0029718541744561122,0.045288407016466165,0.03927830252867809,51,0,44,0,2150400,2150400,0,0
H-moons/missing,moons,10,0.006720018025345498,0.003758864722309907,0.05138345047306533,0.04813232998061035,48,0,55,0,2150400,2150400,0,0
H-moons/missing,moons,11,0.00630695457466679,0.003452326460709143,0.046366782435653155,0.04316034157631408,54,0,61,0,2150400,2150400,0,0
H-moons/missing,moons,12,0.006377873749922713,0.002675445847977409,0.04659207566080784,0.03804522997876626,40,0,44,0,2150400,2150400,0,0
H-moons/missing,moons,13,0.00655956668744917,0.002823564749415919,0.04839951351597865,0.03780810433967459,46,0,42,0,2150400,2150400,0,0
H-moons/missing,moons,14,0.0065745637464666995,0.006778969265527568,0.05087240160558276,0.05021770509730926,53,0,38,0,2150400,2150400,0,0
H-moons/missing,moons,15,0.0068485643501898785,0.006989478702714713,0.04992937808803596,0.04926698384501289,54,0,39,0,2150400,2150400,0,0
H-moons/missing,moons,16,0.007210657072626692,0.003735006195511703,0.05043292174487649,0.04434174975438996,56,0,63,0,2150400,2150400,0,0
H-moons/missing,moons,17,0.006904319986924312,0.0035654462704282075,0.05236741488628019,0.04643147663687693,60,0,62,0,2150400,2150400,0,0
H-moons/missing,moons,18,0.006558121897716873,0.006762807733583953,0.04911414619547581,0.050063860889591756,54,0,36,0,2150400,2150400,0,0
H-moons/missing,moons,19,0.00808412753646448,0.0035159654505820814,0.05692789472109564,0.044765321244453427,58,0,67,0,2150400,2150400,0,0
H-moons/covered,moons,0,0.006379997677156579,0.0031501369666981915,0.04875000402537968,0.03938543103398668,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,1,0.006566577711012878,0.003277314711192414,0.051575443975306834,0.04366390168448085,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,2,0.0055407180580813176,0.002827664499089222,0.045157915186789764,0.0410985742337167,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,3,0.005842167188288672,0.005906063161310815,0.04662398270859569,0.04523486306720617,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,4,0.005189348859848009,0.005536391499277649,0.039531029957804234,0.04119643344657544,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,5,0.006334948731584911,0.0036329927911233906,0.04777722569953726,0.04548380548999409,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,6,0.005291846285177204,0.002964525096949222,0.044166651005404296,0.04156408430121924,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,7,0.0057987285046909864,0.006301149980098453,0.04575340234126629,0.04863989625430736,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,8,0.005572477796982778,0.0025431810468905525,0.04298934755028898,0.038311025709009495,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,9,0.005733589675550821,0.003073577942698691,0.04285665600618369,0.039851567783658316,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,10,0.005206346829978781,0.0023074773060911546,0.043512106181290255,0.038663079302836134,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,11,0.006022239860461465,0.003628977484010809,0.0486611228324415,0.04585115285115603,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,12,0.006216909606048926,0.003016140840062187,0.04716234082255228,0.038973169699438176,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,13,0.005676505160440604,0.0026478842196009378,0.04623616516007874,0.03914202634217418,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,14,0.005805015038085504,0.006148009974680679,0.04468906474204861,0.046683035435519056,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,15,0.006415702108607535,0.0067133363953268965,0.0467277352703474,0.04794324755425756,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,16,0.006437238842224913,0.003983595822889541,0.04797107127778196,0.04639825161261284,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,17,0.006421569515401737,0.003571813360318643,0.050706412930835894,0.045155285267984124,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,18,0.005648728315569729,0.0058725300640400935,0.04413300378156687,0.04489932956705957,1,0,1,0,2150400,2150400,0,0
H-moons/covered,moons,19,0.005757478961339713,0.0025634881527623055,0.0436886094164641,0.03502994244956398,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,0,0.002773211236555273,0.002789686667156843,0.025466179780088784,0.025522330869094507,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,1,0.004382103913548541,0.004603338982725691,0.03210163774149074,0.0335802265997062,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,2,0.0035730379913153643,0.0036308145587439222,0.0285606487588438,0.028955727093337665,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,3,0.0028038729166651732,0.00318214897487612,0.02792239500343928,0.02943013442357747,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,4,0.003233665148726028,0.0035291412721302207,0.030047500064988283,0.031236212910491258,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,5,0.0034334453246074315,0.0037827767665506995,0.02710055866915776,0.02917848259528198,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,6,0.003914666177073145,0.004074727218827401,0.033184709720001135,0.03376844665202987,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,7,0.0033044912127688786,0.0035149979233690676,0.028170820142132364,0.029331237585605102,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,8,0.0042275151484597595,0.004297454492117159,0.031069996079601276,0.031440413424672214,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,9,0.0029584994774439766,0.0035052603783641834,0.024058177507142915,0.026156723228065094,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,10,0.0038516063178070103,0.003928135328832849,0.0306763265116105,0.031154738423457302,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,11,0.0031063136468334474,0.0032202564608846407,0.02737295108474256,0.027889926707188248,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,12,0.0035593436868813777,0.0037382490469787255,0.03023423887174898,0.031006127913651628,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,13,0.0035496978611637697,0.003823092237320913,0.03010499476157117,0.031131553593763395,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,14,0.0031331552663891316,0.0033925439313400307,0.02667287233012655,0.0274420100742399,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,15,0.0031978175184467217,0.0032627535282793163,0.028817425852859686,0.02899692509738403,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,16,0.003776582368674286,0.0038458673985053426,0.030372407852093115,0.030547154159905027,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,17,0.004003042004470436,0.004175940048335658,0.03201097457972388,0.032434015021175606,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,18,0.003112010743697269,0.0032516732485347033,0.028624893463688992,0.029106847340514982,1,0,1,0,2150400,2150400,0,0
H-skew/missing,skew,19,0.004317478947919451,0.004459973491529046,0.03187437673205096,0.03162098971962243,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,0,0.002834125335759996,0.0028502125247175103,0.02430270284862483,0.024400220609743603,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,1,0.004535253090489411,0.004772122148367197,0.03314708149356088,0.03447721937739268,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,2,0.003568557477255596,0.0036665150556978165,0.026657518366547117,0.02722869411723919,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,3,0.003244308637857185,0.003783436769059789,0.02817918080750397,0.031124694792063486,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,4,0.0025398135030056945,0.0029051192730061848,0.02373544206786571,0.025521011935941706,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,5,0.005314184859960602,0.00569236555578545,0.039478528930085174,0.04174461629457851,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,6,0.0032609411313938574,0.003549170429268056,0.027290867327366977,0.02894475152227555,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,7,0.0032493138816054312,0.0034520855543348494,0.029513900708981782,0.030525680842852346,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,8,0.0039299774469030435,0.004090124584010146,0.027951207751482552,0.02870562524253717,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,9,0.0035649975779744603,0.004189664644817626,0.029821359499371397,0.032620111788959606,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,10,0.003557732850096862,0.0036663376804003667,0.027219883008719012,0.02775657916877327,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,11,0.003255461595403575,0.003430619121902123,0.025339519496420188,0.02635861201610485,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,12,0.0038333497350941936,0.003977422857133983,0.03137288900899309,0.03226860289207899,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,13,0.004491742051110359,0.004711665837573875,0.03365576652856549,0.03423607855173356,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,14,0.004601971133760485,0.0047514913892394706,0.034908180683823946,0.03571628821385643,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,15,0.002688109175088438,0.002771246234320679,0.023323667838433183,0.02366996727239697,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,16,0.0038300241398082635,0.0039750187422173955,0.02821056843313629,0.028929976636073492,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,17,0.004911631900240909,0.004941728795771705,0.03492723565527756,0.03512462888073077,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,18,0.003275365042148648,0.003473345152273155,0.030177498238180302,0.031058885835184985,1,0,1,0,2150400,2150400,0,0
H-skew/covered,skew,19,0.005200316869707899,0.005388757848581949,0.03682042742426604,0.037240199299091704,1,0,1,0,2150400,2150400,0,0
