arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-hybrid,NPR-d2-balanced-gmm,balanced-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,fixed-level,0.0625,0,2026072201,1.0,0.15,0.30582809999759775,0.00027200000477023423,0.05059880000044359,0.35669890000281157,64,64,3,3,3.8960485534231983,1.45194654838736,0.006372914759106729,0.06723542549452853,0.20014628049178307,1.0105931758880615,1.0773700174974392,1.0,0.2021484375,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,89617038,32,16,20,20,2621440,10485760,128,fixed-level,0.0625,7,143360,860160.0,40960,2,1048576,0.018003134056925774,0.9999029040336609,0.0016921425121836364,0.04397875629365444,0.006552725099027157,5.441664695739746,0.13132727071642875,1.987346887588501,0.10122429903130978,1.4523706436157227,4,4,7.0,0,67584,0,0.30582809999759775,0.25,0.25,0.25,7.330414028697999,0.1882508497685194
cta-exact-hybrid,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,fixed-level,0.0625,0,2026072201,1.0,0.15,0.27845330000127433,0.00017949999892152846,0.05309580000175629,0.33172860000195215,64,64,3,3,3.7872162686682413,1.4936707724593687,0.014323560613184405,0.1328758067184413,0.3130365734385617,0.8093459606170654,1.80901864245889,1.0,0.03261718750000005,0.016308593750000003,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1357488167,32,16,20,20,2621440,10485760,128,fixed-level,0.0625,7,143360,860160.0,40960,2,1048576,0.042807167395949364,0.9986822605133057,0.0009182696230709553,0.04700214974582195,0.003016694216057658,21.39547348022461,0.22988930493593215,3.1668126583099365,0.1706816404941492,2.301621198654175,4,4,7.0,0,67584,0,0.27845330000127433,0.25,0.25,0.25,6.991238103922411,0.2314239602535963
cta-exact-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,fixed-level,0.0625,0,2026072201,1.0,0.15,0.27519870000105584,0.00020030000450788066,0.053024499997263774,0.3284235000028275,64,64,3,3,3.5815699660346505,1.5794342434011945,0.008685318642305706,0.07264437434278152,0.10861999191044182,0.9118471741676331,1.1101896412970425,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1889403943,32,16,20,20,2621440,10485760,128,fixed-level,0.0625,7,143360,860160.0,40960,2,1048576,0.00704698939807713,0.9999815821647644,0.0007682928517169785,0.03827880322933197,0.0026786758098751307,2.7775349617004395,0.2430050976574421,7.683732509613037,0.11902528393547981,1.081685185432434,4,4,7.0,0,67584,0,0.27519870000105584,0.25,0.25,0.25,8.443339894644966,0.1992291532456875
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,fixed-level,0.0625,0,2026072201,1.0,0.15,0.2754581999979564,0.00019289999909233302,0.0517279999985476,0.32737909999559633,64,64,3,3,3.9108119718572762,1.4464654118377098,0.004104428330259591,0.05131822105393143,0.09383080099554356,1.0166345834732056,1.9395156340663204,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,fixed-level,0.0625,7,143360,860160.0,40960,2,1048576,0.013269292190670967,0.9999051094055176,0.0008923608111217618,0.03770558908581734,0.0031988942064344883,5.503684043884277,0.2566555589437485,6.0133056640625,0.18415871061151848,2.4017834663391113,4,4,7.0,0,67584,0,0.2754581999979564,0.25,0.25,0.25,5.540812018863953,0.17941983751952648
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,fixed-level,0.0625,0,2026072201,1.0,0.15,0.2823502999963239,0.00020899999799439684,0.05192869999882532,0.3344879999931436,64,64,10,10,1.5561757015747395,2.5704038406153518,0.01754271664701701,0.09462593017457596,0.12559540005481928,1.0022869110107422,2.5844610502580956,1.0,0.0244140625,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,fixed-level,0.0625,7,143360,860160.0,81920,2,1048576,0.09398118034005165,0.9973978996276855,0.015590727794915438,0.06817863322794437,0.043950315564870834,1.7918894290924072,0.41954320967197417,2.3957102298736572,0.37061622568871827,2.0630886554718018,4,4,7.0,0,68608,0,0.2823502999963239,0.25,0.25,0.25,3.9936298901180294,0.21766933500766755
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,fixed-level,0.0625,0,2026072201,1.0,0.15,0.2727121999996598,0.0002358999990974553,0.05283719999715686,0.3257852999959141,64,64,10,10,1.7834038959718805,2.2429019074336867,0.011436229911749418,0.07975347007458826,0.12758719522854498,1.0422654151916504,2.775920618020663,1.0,0.03378906249999995,0.016894531249999997,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,fixed-level,0.0625,7,143360,860160.0,81920,2,1048576,0.03842212911695242,0.998903751373291,0.017618525307625532,0.1151428259909153,0.0346335843205452,12.838918685913086,0.6432934015989303,3.850978136062622,0.5897809866350144,3.3439221382141113,4,4,7.0,0,68608,0,0.2727121999996598,0.25,0.25,0.25,4.651833617655929,0.24837996140122415
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,fixed-level,0.0625,0,2026072201,1.0,0.15,0.27980250000109663,0.00022419999731937423,0.051991000000271015,0.332017699998687,64,64,10,10,1.6114097194634855,2.4822985437445357,0.009248823412867146,0.07264816204873299,0.11562423998164406,0.9594566226005554,1.7746394305616688,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,fixed-level,0.0625,7,143360,860160.0,81920,2,1048576,0.0749683603644371,0.9980953335762024,0.007968460384290665,0.09779682382941246,0.018936466425657272,24.088621139526367,0.6915844500064849,8.896897315979004,0.42473596120253204,1.8507206439971924,4,4,7.0,0,68608,0,0.27980250000109663,0.25,0.25,0.25,9.309117536989083,0.2280000325292349
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,fixed-level,0.0625,0,2026072201,1.0,0.15,0.27778770000441,0.00023150000197347254,0.0514919999986887,0.32951120000507217,64,64,10,10,1.624482796269459,2.4623221675143587,0.010333839300666448,0.07150108284830659,0.13704594609568677,0.9386617541313171,3.0008969509928316,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,fixed-level,0.0625,7,143360,860160.0,81920,2,1048576,0.042171603068709373,0.9988709092140198,0.016530903056263924,0.09667590633034706,0.03357893228530884,12.041947364807129,0.6215096205472946,7.8561530113220215,0.5471036922652275,3.097801446914673,4,4,7.0,0,68608,0,0.27778770000441,0.25,0.25,0.25,4.477825936135493,0.24960108920931817
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,fixed-level,0.0625,0,2026072201,1.0,0.15,0.29472729999542935,0.00030810000316705555,0.053527199997915886,0.3485625999965123,64,64,36,36,0.34290171550029463,8.248506778741264,0.019073588457056534,0.07918303212024796,0.09714342282622729,1.0072410106658936,2.9844283234077547,1.0,0.05078125,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,2621440,10485760,128,fixed-level,0.0625,7,143360,860160.0,163840,2,1048576,0.06715080142021179,0.9980529546737671,0.06775312218815088,0.11436046473681927,0.16111035645008087,5.120293617248535,0.9440581649541855,4.112188816070557,1.0780375827103854,3.5301437377929688,4,4,7.0,0,70656,0,0.29472729999542935,0.25,0.25,0.25,4.115828311446977,0.2810800574719906
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,fixed-level,0.0625,0,2026072201,1.0,0.15,0.27606940000259783,0.00034169999707955867,0.05110679999779677,0.32751789999747416,64,64,36,36,0.2896196383303909,9.76600599687094,0.01923883040729235,0.08835553865243392,0.11965217487617585,1.006524920463562,5.3408845967001,1.0,0.06210937499999995,0.031054687499999997,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,2621440,10485760,128,fixed-level,0.0625,7,143360,860160.0,163840,2,1048576,0.2298325151205063,0.9721305966377258,0.1020716056227684,0.16861910372972488,0.20991647243499756,38.79633331298828,1.5160323321819305,5.583630084991455,1.334177221544087,4.434829235076904,4,4,7.0,0,70656,0,0.27606940000259783,0.25,0.25,0.25,3.922126991969293,0.29111330658197404
