arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,maximum_training_batch,large_batch_updates,ordinary_batch_updates,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged,tau,budget,virtual_batch,warm_fraction,pulse_period,noise_mix,diagnostic_gap_count,diagnostic_max_gap_ratio,generator_forward_calls,selector_calls,selector_kernel_pairs,selector_example_evals,tau_counts
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,concentrated,PQTC-F10-hetero-skew-K8/concentrated,13,1200,1200,,,,,,4096,0,14.5,,1.7402197000046726,153600,153600,153600,11796480,1505280.0,,0.010824472812283048,0.142900461049286,,1.0,0.05224609375,100,0,0,0.5,update,1024,0.7,0,0.0,4,1324.8009387987265,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,concentrated,PQTC-F10-hetero-skew-K8/concentrated,14,1200,1200,,,,,,4096,0,15.6875,,1.7490665999939665,153600,153600,153600,11796480,1505280.0,,0.017903210977264994,0.13788085711883058,,1.0,0.052734375,100,0,0,0.5,update,1024,0.7,0,0.0,3,1230.935309686525,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,concentrated,PQTC-F10-hetero-skew-K8/concentrated,15,1200,1200,,,,,,4096,0,14.9375,,1.8152045000169892,153600,153600,153600,11796480,1505280.0,,0.016640769034943048,0.1439813928864365,,1.0,0.08349609375,150,0,0,0.5,update,1024,0.7,0,0.0,4,1292.9906349550638,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,concentrated,PQTC-F10-hetero-skew-K8/concentrated,16,1200,1200,,,,,,4096,0,14.8125,,1.7505108999903314,153600,153600,153600,11796480,1505280.0,,0.021005382337714984,0.1461953586286684,,1.0,0.0458984375,100,0,0,0.5,update,1024,0.7,0,0.0,4,1230.3230121893175,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,concentrated,PQTC-F10-hetero-skew-K8/concentrated,17,1200,1200,,,,,,4096,0,15.8125,,1.7869587000168394,153600,153600,153600,11796480,1505280.0,,0.012133364495269916,0.14468486842301131,,1.0,0.0751953125,100,0,0,0.5,update,1024,0.7,0,0.0,4,1255.2301136601732,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,concentrated,PQTC-F10-hetero-skew-K8/concentrated,18,1200,1200,,,,,,4096,0,15.375,,1.5658587000216357,153600,153600,153600,11796480,1505280.0,,0.020719673263323024,0.14610893479467468,,1.0,0.07080078125,100,0,0,0.5,update,1024,0.7,0,0.0,4,1277.6508091816193,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,concentrated,PQTC-F10-hetero-skew-K8/concentrated,19,1200,1200,,,,,,4096,0,15.0625,,1.4281695999961812,153600,153600,153600,11796480,1505280.0,,0.014644168067432517,0.14645684282086804,,1.0,0.06494140625,100,0,0,0.5,update,1024,0.7,0,0.0,4,1267.197041216987,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,0,1200,1200,,,,,,4096,0,15.0625,,1.5515210999874398,153600,153600,153600,11796480,1505280.0,,0.019689502937351833,0.17196354910566175,,0.875,0.072265625,1200,1,0,0.5,update,1024,0.7,0,0.0,3,1364.1771424626054,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,1,1200,1200,,,,,,4096,0,14.8125,,1.4807966999942437,153600,153600,153600,11796480,1505280.0,,0.018005977414497387,0.17002172215979935,,0.875,0.091796875,1200,1,0,0.5,update,1024,0.7,0,0.0,4,1243.3570350667308,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,2,1200,1200,,,,,,4096,0,15.375,,1.5587062000122387,153600,153600,153600,11796480,1505280.0,,0.01635345703610902,0.18472755841776303,,1.0,0.09033203125,1200,0,0,0.5,update,1024,0.7,0,0.0,4,1306.2428813978493,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,3,1200,1200,,,,,,4096,0,14.9375,,1.8390765999793075,153600,153600,153600,11796480,1505280.0,,0.01716105940220647,0.19193178683505083,,1.0,0.1044921875,1150,0,0,0.5,update,1024,0.7,0,0.0,4,1289.8453732938149,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,4,1200,1200,,,,,,4096,0,15.8125,,1.8360859999957029,153600,153600,153600,11796480,1505280.0,,0.032167414532705774,0.21333675560207457,,0.875,0.10498046875,1200,1,0,0.5,update,1024,0.7,0,0.0,4,1298.9165729274691,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,5,1200,1200,,,,,,4096,0,15.0625,,1.8608672000118531,153600,153600,153600,11796480,1505280.0,,0.01618891828577551,0.15823285711921595,,1.0,0.0693359375,1100,0,0,0.5,update,1024,0.7,0,0.0,3,1225.9445123360151,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,6,1200,1200,,,,,,4096,0,14.6875,,1.5469382000155747,153600,153600,153600,11796480,1505280.0,,0.01869024627336069,0.17863309754854584,,0.875,0.09423828125,1200,1,0,0.5,update,1024,0.7,0,0.0,4,1271.412735812402,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,7,1200,1200,,,,,,4096,0,14.875,,1.3950657999957912,153600,153600,153600,11796480,1505280.0,,0.015116042220132186,0.16550397776023767,,1.0,0.1220703125,1200,0,0,0.5,update,1024,0.7,0,0.0,3,1357.4007326938095,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,8,1200,1200,,,,,,4096,0,15.375,,1.6509038000076544,153600,153600,153600,11796480,1505280.0,,0.022503844271631657,0.19128740792021254,,0.875,0.083984375,1200,1,0,0.5,update,1024,0.7,0,0.0,4,1347.6759248249834,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,9,1200,1200,,,,,,4096,0,15.3125,,1.7856359999859706,153600,153600,153600,11796480,1505280.0,,0.020256111577797498,0.2162398530726333,,1.0,0.123046875,1150,0,0,0.5,update,1024,0.7,0,0.0,3,1268.6386713895554,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,10,1200,1200,,,,,,4096,0,15.1875,,1.6519834999926388,153600,153600,153600,11796480,1505280.0,,0.026539149211957103,0.21697416734374142,,0.875,0.14013671875,1200,1,0,0.5,update,1024,0.7,0,0.0,4,1299.9543839030666,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,11,1200,1200,,,,,,4096,0,14.625,,1.6821996000071522,153600,153600,153600,11796480,1505280.0,,0.023582339545431985,0.20624746544134562,,0.875,0.134765625,1200,1,0,0.5,update,1024,0.7,0,0.0,4,1250.8909544701016,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,12,1200,1200,,,,,,4096,0,15.125,,1.8149939000140876,153600,153600,153600,11796480,1505280.0,,0.01592758902802549,0.24362684471053364,,1.0,0.10986328125,1150,0,0,0.5,update,1024,0.7,0,0.0,3,1213.7179017478952,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,13,1200,1200,,,,,,4096,0,14.8125,,1.7485453999834135,153600,153600,153600,11796480,1505280.0,,0.0383563087283223,0.21911569067200815,,0.875,0.12255859375,1200,1,0,0.5,update,1024,0.7,0,0.0,4,1317.237964013732,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,14,1200,1200,,,,,,4096,0,15.25,,1.855005399993388,153600,153600,153600,11796480,1505280.0,,0.020968666186383267,0.21487036511542001,,0.875,0.083984375,1200,1,0,0.5,update,1024,0.7,0,0.0,3,1247.8014866677236,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,15,1200,1200,,,,,,4096,0,15.625,,1.844237500015879,153600,153600,153600,11796480,1505280.0,,0.02314503753858954,0.2034746261448803,,0.875,0.1005859375,1200,1,0,0.5,update,1024,0.7,0,0.0,3,1278.6788783509453,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,16,1200,1200,,,,,,4096,0,15.6875,,1.7715678000240587,153600,153600,153600,11796480,1505280.0,,0.018483477783934887,0.1885427525228218,,0.875,0.0986328125,1200,1,0,0.5,update,1024,0.7,0,0.0,4,1302.751662836222,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,17,1200,1200,,,,,,4096,0,15.5625,,1.7790251999977045,153600,153600,153600,11796480,1505280.0,,0.01843192660135795,0.2073973169915763,,0.875,0.1201171875,1200,1,0,0.5,update,1024,0.7,0,0.0,4,1286.3537024109762,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,18,1200,1200,,,,,,4096,0,15.0,,1.7526134000218008,153600,153600,153600,11796480,1505280.0,,0.02441030141527012,0.17301154624505502,,1.0,0.08544921875,1200,0,0,0.5,update,1024,0.7,0,0.0,4,1321.6967131010408,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,far,PQTC-F10-hetero-skew-K8/far,19,1200,1200,,,,,,4096,0,15.5625,,1.8210678999894299,153600,153600,153600,11796480,1505280.0,,0.02334476170667177,0.17609250635824925,,1.0,0.0927734375,1200,1,0,0.5,update,1024,0.7,0,0.0,4,1255.0755674108973,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,0,1200,1200,,,,,,4096,0,15.125,,1.740359500021441,153600,153600,153600,11796480,1505280.0,,0.013238044643471447,0.16059049406067732,,1.0,0.068359375,300,0,0,0.5,update,1024,0.7,0,0.0,4,1370.7989847349957,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,1,1200,1200,,,,,,4096,0,15.25,,1.8025756000133697,153600,153600,153600,11796480,1505280.0,,0.011975657372410353,0.15024758145247155,,1.0,0.05810546875,250,0,0,0.5,update,1024,0.7,0,0.0,3,1326.6973426584623,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,2,1200,1200,,,,,,4096,0,15.3125,,1.7805192999949213,153600,153600,153600,11796480,1505280.0,,0.012260858729794322,0.174699341141688,,1.0,0.0634765625,300,0,0,0.5,update,1024,0.7,0,0.0,4,1378.6883673725206,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,3,1200,1200,,,,,,4096,0,14.8125,,1.6969903999997769,153600,153600,153600,11796480,1505280.0,,0.010801284990299642,0.15244493218526092,,1.0,0.060546875,250,0,0,0.5,update,1024,0.7,0,0.0,4,1239.877996864928,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,4,1200,1200,,,,,,4096,0,15.4375,,1.7909808999975212,153600,153600,153600,11796480,1505280.0,,0.011089132926982881,0.14510446057363188,,1.0,0.0341796875,250,0,0,0.5,update,1024,0.7,0,0.0,4,1327.3976612777242,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,5,1200,1200,,,,,,4096,0,15.4375,,1.7994185000134166,153600,153600,153600,11796480,1505280.0,,0.011892640024113277,0.16188945113177916,,1.0,0.048828125,200,0,0,0.5,update,1024,0.7,0,0.0,4,1286.6437787055065,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,6,1200,1200,,,,,,4096,0,14.6875,,1.784899399994174,153600,153600,153600,11796480,1505280.0,,0.01570538046483616,0.1488736000212436,,1.0,0.0478515625,250,0,0,0.5,update,1024,0.7,0,0.0,4,1326.888733201201,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,7,1200,1200,,,,,,4096,0,15.5,,1.4540242000075523,153600,153600,153600,11796480,1505280.0,,0.012829717967412613,0.16943520995269828,,1.0,0.052734375,250,0,0,0.5,update,1024,0.7,0,0.0,3,1279.2725500149909,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,8,1200,1200,,,,,,4096,0,15.375,,1.705226499994751,153600,153600,153600,11796480,1505280.0,,0.013565020892428503,0.16081618643757473,,1.0,0.0458984375,200,0,0,0.5,update,1024,0.7,0,0.0,4,1143.9095157929282,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,9,1200,1200,,,,,,4096,0,15.3125,,1.7001251000037882,153600,153600,153600,11796480,1505280.0,,0.022599853711475326,0.1647868400533758,,1.0,0.05322265625,250,0,0,0.5,update,1024,0.7,0,0.0,4,1367.5478537539655,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,10,1200,1200,,,,,,4096,0,15.375,,1.5832405000110157,153600,153600,153600,11796480,1505280.0,,0.03277991635849231,0.20890943404562867,,1.0,0.1015625,200,0,0,0.5,update,1024,0.7,0,0.0,4,1358.0459491449785,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,11,1200,1200,,,,,,4096,0,14.625,,1.5689980000024661,153600,153600,153600,11796480,1505280.0,,0.01348131394542662,0.14850429455538697,,1.0,0.04833984375,250,0,0,0.5,update,1024,0.7,0,0.0,4,1272.0113698334583,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,12,1200,1200,,,,,,4096,0,15.375,,1.7036696000141092,153600,153600,153600,11796480,1505280.0,,0.010709528129469792,0.1507687518953122,,1.0,0.029296875,200,0,0,0.5,update,1024,0.7,0,0.0,4,1238.8446565024246,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,13,1200,1200,,,,,,4096,0,15.8125,,1.6537056000088342,153600,153600,153600,11796480,1505280.0,,0.013848232908375557,0.14882956931039576,,1.0,0.07275390625,300,0,0,0.5,update,1024,0.7,0,0.0,3,1284.4793717737475,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,14,1200,1200,,,,,,4096,0,15.4375,,1.7223833999887574,153600,153600,153600,11796480,1505280.0,,0.013153517696087746,0.1546155235766244,,1.0,0.03759765625,350,0,0,0.5,update,1024,0.7,0,0.0,4,1368.3439627674775,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,15,1200,1200,,,,,,4096,0,14.5,,1.704812399984803,153600,153600,153600,11796480,1505280.0,,0.014498543670755204,0.14700164660513082,,1.0,0.052734375,300,0,0,0.5,update,1024,0.7,0,0.0,4,1345.2568868613243,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,16,1200,1200,,,,,,4096,0,15.5,,1.800404100009473,153600,153600,153600,11796480,1505280.0,,0.011113158752040775,0.15857558587146492,,1.0,0.06005859375,350,0,0,0.5,update,1024,0.7,0,0.0,3,1306.2309442383776,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,17,1200,1200,,,,,,4096,0,15.6875,,1.7279814000066835,153600,153600,153600,11796480,1505280.0,,0.011710307692982536,0.16558535458122636,,1.0,0.0517578125,250,0,0,0.5,update,1024,0.7,0,0.0,3,1371.736942243641,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,18,1200,1200,,,,,,4096,0,15.9375,,1.7042819999915082,153600,153600,153600,11796480,1505280.0,,0.018728011409393286,0.16080139868339563,,1.0,0.0498046875,300,0,0,0.5,update,1024,0.7,0,0.0,3,1272.3738922039365,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F10-hetero-skew-K8,heteroscedastic,missing,PQTC-F10-hetero-skew-K8/missing,19,1200,1200,,,,,,4096,0,15.5625,,1.7414244000101462,153600,153600,153600,11796480,1505280.0,,0.011917443281922235,0.15819605515805574,,1.0,0.06103515625,250,0,0,0.5,update,1024,0.7,0,0.0,4,1351.2292192446087,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F11-overlap-K6,overlap,concentrated,PQTC-F11-overlap-K6/concentrated,0,1200,1200,,,,,,4096,0,128.0,,1.8660962999856565,153600,153600,153600,11796480,1505280.0,,0.0009641330559413408,0.0180336507626006,,0.9999999999999999,0.033040364583333315,1,0,0,0.5,update,1024,0.7,0,0.0,0,0.0,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F11-overlap-K6,overlap,concentrated,PQTC-F11-overlap-K6/concentrated,1,1200,1200,,,,,,4096,0,128.0,,1.4233416999923065,153600,153600,153600,11796480,1505280.0,,0.0007144991929282085,0.009856315312908903,,0.9999999999999999,0.03515625,1,0,0,0.5,update,1024,0.7,0,0.0,0,0.0,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F11-overlap-K6,overlap,concentrated,PQTC-F11-overlap-K6/concentrated,2,1200,1200,,,,,,4096,0,128.0,,1.5046527999802493,153600,153600,153600,11796480,1505280.0,,0.002985011013249328,0.01991650130266061,,0.9999999999999999,0.10921223958333331,1,0,0,0.5,update,1024,0.7,0,0.0,0,0.0,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F11-overlap-K6,overlap,concentrated,PQTC-F11-overlap-K6/concentrated,3,1200,1200,,,,,,4096,0,128.0,,1.8209360000037123,153600,153600,153600,11796480,1505280.0,,0.006005357104233777,0.042800480951336164,,0.9999999999999999,0.11067708333333331,1,0,0,0.5,update,1024,0.7,0,0.0,0,0.0,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F11-overlap-K6,overlap,concentrated,PQTC-F11-overlap-K6/concentrated,4,1200,1200,,,,,,4096,0,128.0,,1.6704647000005934,153600,153600,153600,11796480,1505280.0,,0.000918084067232372,0.009444439864900914,,0.9999999999999999,0.0185546875,1,0,0,0.5,update,1024,0.7,0,0.0,0,0.0,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F11-overlap-K6,overlap,concentrated,PQTC-F11-overlap-K6/concentrated,5,1200,1200,,,,,,4096,0,128.0,,1.7836119999992661,153600,153600,153600,11796480,1505280.0,,0.002642653466317424,0.015405327461751595,,0.9999999999999999,0.013509114583333315,1,0,0,0.5,update,1024,0.7,0,0.0,0,0.0,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F11-overlap-K6,overlap,concentrated,PQTC-F11-overlap-K6/concentrated,6,1200,1200,,,,,,4096,0,128.0,,1.8116373000084423,153600,153600,153600,11796480,1505280.0,,0.0007881467921286855,0.014409670461703484,,0.9999999999999999,0.091796875,1,0,0,0.5,update,1024,0.7,0,0.0,0,0.0,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
gated-M1024-f0.70-u,gated,PQTC-F11-overlap-K6,overlap,concentrated,PQTC-F11-overlap-K6/concentrated,7,1200,1200,,,,,,4096,0,128.0,,1.769625199987786,153600,153600,153600,11796480,1505280.0,,0.00025292357595763093,0.011252924844058303,,0.9999999999999999,0.05126953125,1,0,0,0.5,update,1024,0.7,0,0.0,0,0.0,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
