arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-hybrid,NPR-d2-balanced-gmm,balanced-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.1509653000030085,0.0003226000044378452,0.05022589999862248,1.2015138000060688,64,64,3,3,3.8960485534231983,1.45194654838736,0.006504431097820396,0.0682480422300448,0.20120908260218234,1.0118998289108276,1.0768608665587402,1.0,0.197265625,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22534693.592530765,18772037.592530765,3762656.0,64,32,32,32.0,10,10,89617038,32,16,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,813536.0,40960,2,1048576,0.001643582247197628,0.9999998211860657,0.0006524021082441323,0.01757168583571911,0.0026990335900336504,0.11734616011381149,0.05354058444499969,0.11431362479925156,0.04948660066584125,0.14866967499256134,1,64,28.275,0,67584,0,1.1509653000030085,0.25,0.25,0.25,7.336622666991144,0.188029695302248
cta-exact-hybrid,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.158420899999328,0.00020570000197039917,0.04998219999833964,1.208608799999638,64,64,3,3,3.7872162686682413,1.4936707724593687,0.013945944462026905,0.1260389772278138,0.2893272427448629,0.8325409293174744,1.7795369780176218,1.0,0.028710937500000047,0.014355468750000003,160,10240,20480,320,20480,30720,2293760,1310720,983040,22551733.592530765,18772037.592530765,3779696.0,64,32,32,32.0,10,10,1357488167,32,16,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,830576.0,40960,2,1048576,0.009667579084634781,0.9999558329582214,0.0018208935507573187,0.035775577649474144,0.004388255532830954,0.23533128201961517,0.11213693283498287,0.2308935672044754,0.1066419517621398,0.24346019327640533,1,16,28.45,0,67584,0,1.158420899999328,0.25,0.25,0.25,6.923806151015185,0.2311035603284836
cta-exact-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.150815799999691,0.0001795999996829778,0.049027499997464474,1.2000228999968385,64,64,3,3,3.5815699660346505,1.5794342434011945,0.00901006137254079,0.07455230433618132,0.10951715772810638,0.9151737689971924,1.1096583980981252,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22553535.592530765,18772037.592530765,3781498.0,64,32,32,32.0,10,10,1889403943,32,16,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,832378.0,40960,2,1048576,0.0043386269826442,0.9999927282333374,0.0013605688291136175,0.029242158867418766,0.004449333064258099,0.2040061503648758,0.0908041350543499,0.20870286226272583,0.08760983889224008,0.20821189880371094,1,32,27.575,0,67584,0,1.150815799999691,0.25,0.25,0.25,8.411444324104504,0.19924486428499222
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.1345698000004631,0.00019389999943086877,0.04997439999715425,1.1847380999970483,64,64,3,3,3.9108119718572762,1.4464654118377098,0.0036014016141581173,0.04933301052647971,0.09393334769887149,1.0152690410614014,1.9407571348913275,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22552729.592530765,18772037.592530765,3780692.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,831572.0,40960,2,1048576,0.004667334258556366,0.9999855160713196,0.001139348663855344,0.03102879598736763,0.003830252680927515,0.19396042823791504,0.09953221790492535,0.20612697303295135,0.10345937930396758,0.24609901010990143,1,32,29.475,0,67584,0,1.1345698000004631,0.25,0.25,0.25,5.514153722660952,0.17923407014459372
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.1544169000044349,0.00020349999977042899,0.049598699995840434,1.2042191000000457,64,64,10,10,1.5561757015747395,2.5704038406153518,0.01759053210421513,0.09478234258523759,0.1256395678897634,1.0025782585144043,2.5868631065046945,1.0,0.0263671875,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22559859.592530765,18772037.592530765,3787822.0,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,838702.0,81920,2,1048576,0.012677577324211597,0.9999361634254456,0.004712511989055201,0.03824715781956911,0.012707644142210484,0.48270609974861145,0.2618392273783684,0.4639960527420044,0.28406598218716683,0.6150367856025696,1,32,23.3,0,68608,0,1.1544169000044349,0.25,0.25,0.25,3.7254325508372803,0.21770658418536187
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.1780256999991252,0.00022650000028079376,0.05162679999921238,1.2298789999986184,64,64,10,10,1.7834038959718805,2.2429019074336867,0.011565959622129807,0.08071266152476145,0.13128951124675153,1.032065749168396,2.808138046475976,1.0,0.03183593749999995,0.015917968749999997,160,10240,20480,320,20480,30720,2293760,1310720,983040,22564901.592530765,18772037.592530765,3792864.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,843744.0,81920,2,1048576,0.05615932308137417,0.9986839294433594,0.021158926654607058,0.10490276291966438,0.040340274572372437,1.4905437231063843,0.5499230682849884,0.984129011631012,0.4935880379285663,0.9330663681030273,1,16,30.25,0,68608,0,1.1780256999991252,0.25,0.25,0.25,4.5322493553783865,0.24786099568009376
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.167938900005538,0.00024000000121304765,0.049929599997994956,1.218108500004746,64,64,10,10,1.6114097194634855,2.4822985437445357,0.008277579011396696,0.06876132062091925,0.11228342067437797,0.9589699506759644,1.7541169277612485,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22557007.592530765,18772037.592530765,3784970.0,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,835850.0,81920,2,1048576,0.08648797869682312,0.9955036044120789,0.016058805398643017,0.07827164605259895,0.029079247266054153,0.9698320627212524,0.4473872482776642,0.8856273293495178,0.33256762255914507,0.6940674781799316,1,32,23.75,0,68608,0,1.167938900005538,0.25,0.25,0.25,8.766884625234324,0.22672610208392144
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.1762715000004391,0.00020710000535473228,0.04938720000063768,1.2258658000064315,64,64,10,10,1.624482796269459,2.4623221675143587,0.00832850767493376,0.06441305185631438,0.13084905291525575,0.9467409253120422,2.9291894047222278,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22560025.592530765,18772037.592530765,3787988.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,838868.0,81920,2,1048576,0.05029514990746975,0.9985758066177368,0.01426593423821032,0.08304697647690773,0.026670891791582108,1.0032849311828613,0.45008222907781603,0.7921021580696106,0.42661007712595167,0.8359053134918213,1,32,30.05,0,68608,0,1.1762715000004391,0.25,0.25,0.25,4.428088299243404,0.2441538732498884
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.217171899996174,0.00032049999572336674,0.050696999998763204,1.2681893999906606,64,64,36,36,0.34290171550029463,8.248506778741264,0.01877609600642094,0.07872186199270291,0.09668790328781614,1.0077751874923706,2.995152204775731,1.0,0.046875,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22558979.592530765,18772037.592530765,3786942.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,837822.0,163840,2,1048576,0.04401424154639244,0.9995480179786682,0.04489777097478509,0.08330042194575071,0.10789705812931061,1.2125388383865356,0.6920664548873902,1.053679347038269,0.8997142408043146,1.6087080240249634,1,32,28.625,0,70656,0,1.217171899996174,0.25,0.25,0.25,3.8801230344280895,0.28121845312416555
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.201072200005001,0.00030560000595869496,0.05116959999577375,1.2525474000067334,64,64,36,36,0.2896196383303909,9.76600599687094,0.020205696001152074,0.09018245013432113,0.12325021816373712,1.0066803693771362,5.253386550667938,1.0,0.05917968749999995,0.029589843749999997,160,10240,20480,320,20480,30720,2293760,1310720,983040,22567525.592530765,18772037.592530765,3795488.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,846368.0,163840,2,1048576,0.23403534293174744,0.9740075469017029,0.09748227894306183,0.15731804072856903,0.18878786265850067,4.988144397735596,1.3655465841293335,2.0723116397857666,1.1884620527736842,1.9868056774139404,1,32,29.55,0,70656,0,1.201072200005001,0.25,0.25,0.25,3.727771698574918,0.2901503950357437
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.178245800001605,0.00047640000411774963,0.050960699998540804,1.2296829000042635,64,64,36,36,0.3208946893756642,8.81419112995982,0.009520353647302304,0.06054538595919024,0.12320419027787992,0.951465904712677,4.64443409952686,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22563995.592530765,18772037.592530765,3791958.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,842838.0,163840,2,1048576,0.21948428824543953,0.9556450247764587,0.08776530250906944,0.16033078730106354,0.16850094497203827,3.9496843814849854,1.17620609998703,2.029243230819702,1.1176648716442288,1.8343651294708252,1,16,25.9,0,70656,0,1.178245800001605,0.25,0.25,0.25,7.120459233018606,0.2633420653641224
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.1606492999999318,0.0003544999999576248,0.05018199999904027,1.2111857999989297,64,64,36,36,0.37069542657332694,7.630056704211055,0.014120395365137206,0.07226842880253721,0.09441699438062451,0.9681551456451416,4.771185731185423,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22564631.592530765,18772037.592530765,3792594.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,843474.0,163840,2,1048576,0.19510119408369064,0.9826169610023499,0.08490771241486073,0.13858152739703655,0.17810878157615662,3.135108470916748,1.1749466240406037,1.7680002450942993,1.071964263729751,1.833979845046997,1,32,28.475,0,70656,0,1.1606492999999318,0.25,0.25,0.25,3.5894559461524147,0.3011613875627518
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.1698876999944332,0.017112899993662722,0.1505105000032927,1.3375110999913886,64,192,136,136,0.18311236451682866,18.917901171110664,0.04003419530360475,0.09882410152848999,0.12368921828500026,0.9811477661132812,4.593581239871061,1.0,0.154296875,nan,160,10240,20480,320,20480,30720,4915200,3932160,983040,60095710.77759229,56316112.77759229,3779598.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,830478.0,327680,2,1048576,0.1573638841509819,0.9950082302093506,0.14579802192747593,0.16570849623531103,0.3723442256450653,2.3374147415161133,1.5099891781806947,2.156597852706909,1.7894768545404076,2.9440953731536865,1,64,27.8,0,222208,0,1.1698876999944332,0.25,0.25,0.25,3.9303204330733954,0.46039705276489257
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.21464840000408,0.015251500000886153,0.1349694999953499,1.364869400000316,64,176,136,136,0.133196393493615,24.900259709467182,0.02985266494706096,0.08810134518418669,0.13020353549286473,0.9641166925430298,10.220652329152662,1.0,0.04238281250000005,0.021191406250000003,160,10240,20480,320,20480,30720,4587520,3604480,983040,55419869.3794596,51623103.3794596,3796766.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,847646.0,327680,2,1048576,0.5798413902521133,0.9695746302604675,0.2558244355022907,0.25884755700826645,0.5789892077445984,11.7799072265625,2.58564156293869,3.570904016494751,2.124534919857979,3.2204041481018066,1,32,29.6,0,203776,0,1.21464840000408,0.25,0.25,0.25,3.7289815030901714,0.40949186608195304
cta-exact-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,radius-priority,0.0625,0,2026072201,1.0,0.15,1.2124965999973938,0.015024400003312621,0.13633629999822006,1.3638572999989265,64,176,136,136,0.13806065065273568,24.022954945342942,0.022040134126846134,0.07852707704565627,0.1245068521050318,0.9638444781303406,8.387209559363734,nan,nan,nan,160,10240,20480,320,20480,30720,4587520,3604480,983040,55417563.3794596,51623103.3794596,3794460.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,2621440,10485760,128,radius-priority,0.0625,7,655360,845340.0,327680,2,1048576,0.5316728502511978,0.8655872344970703,0.22377070039510727,0.269065760076046,0.4812902808189392,17.88814353942871,2.3124165177345275,3.588388681411743,2.024175095744431,3.102966785430908,1,16,26.075,0,203776,0,1.2124965999973938,0.25,0.25,0.25,6.198211299938446,0.3965713232755661
