arm,target,family,dimension,init,cell,seed,ed2,sw1,mode_coverage,mass_error,support_coverage,residual,event_time,censored,diverged,degenerate_rows,total_kernel_pairs,generator_forwards,wall_seconds,particle_spread,spread_ratio,tau,adam_lr,gain,crossfit,mask,norm_clip,pq_p10,pq_median,delta_norm_median,ess_pos_median,ess_neg_median,field_norm_median,self_leverage_mean
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,0,0.0025465425995532254,0.04681743880452945,nan,nan,0.98828125,0.0771700121432084,7,0,0,0,6561792,801,0.3667423000006238,0.5579912436821337,0.9711746892112645,0.35,0.0025,constant,0,1,2.0,0.35510204372231313,0.4918622582385373,0.0789832396454773,41.02668078704721,40.33263733471239,0.0789832396454773,nan
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,1,0.002989688682635938,0.04932569705224557,nan,nan,0.994140625,0.05037057667515962,9,0,0,0,6561792,801,0.36565730000074836,0.5419381448167697,0.9932940763503295,0.35,0.0025,constant,0,1,2.0,0.3489854681822313,0.5067866590499173,0.04079536435306064,37.98703383471792,39.97568457213221,0.04079536435306064,nan
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,2,0.003186674122649391,0.05470661073994595,nan,nan,0.9873046875,0.0530665866215165,9,0,0,0,6561792,801,0.36681550000139396,0.48136139817378615,0.8523436835542771,0.35,0.0025,constant,0,1,2.0,0.3781846911642578,0.5123243733503464,0.042144401022676026,44.43009529087371,45.587602476440566,0.042144401022676026,nan
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,3,0.005511311578323852,0.06194011988047217,nan,nan,0.990234375,0.0896649167971317,8,0,0,0,6561792,801,0.3636149000012665,0.47298376618654414,0.8828447695937222,0.35,0.0025,constant,0,1,2.0,0.3578642718885819,0.4944907108472415,0.04678218958120557,41.13826442395181,44.900760404572786,0.04678218958120557,nan
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,4,0.001976009225990283,0.04301384898483028,nan,nan,0.9951171875,0.08754755207197212,8,0,0,0,6561792,801,0.3644832000027236,0.5662184779331816,1.0244835188276302,0.35,0.0025,constant,0,1,2.0,0.3583234595750281,0.5084905510392594,0.08691276949004367,41.06038319252475,39.83402322558801,0.08691276949004367,nan
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,5,0.0052902216204997465,0.06565992606397372,nan,nan,0.9873046875,0.09033715286180022,10,0,0,0,6561792,801,0.3675361999994493,0.49450673706220954,0.8643871959943343,0.35,0.0025,constant,0,1,2.0,0.3334323091783732,0.5083870914360504,0.08910466891643622,41.70016119350772,39.87402824709273,0.08910466891643622,nan
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,6,0.0015632838881632916,0.040620037051898206,nan,nan,0.9814453125,0.05148031541783558,8,0,0,0,6561792,801,0.36091749999832246,0.4896817136972354,0.8867711673221914,0.35,0.0025,constant,0,1,2.0,0.364618572610835,0.5309751342782387,0.027984996838734053,43.89665327714591,44.17137148969536,0.027984996838734053,nan
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,7,0.004687987099345814,0.07201480908994971,nan,nan,0.9970703125,0.1584141730041138,10,0,0,0,6561792,801,0.3606666000014229,0.6152661208995992,1.12402259081296,0.35,0.0025,constant,0,1,2.0,0.2779373232698415,0.5030651903343042,0.16455754623093768,34.81483374768645,33.04089086784127,0.16455754623093768,nan
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,8,0.0009488981824210541,0.02756550152886069,nan,nan,0.984375,0.03510387073145618,9,0,0,0,6561792,801,0.3623157000001811,0.5240091186135352,0.9438497205828874,0.35,0.0025,constant,0,1,2.0,0.3836145213292745,0.5149015124115888,0.016075587360524175,40.47238780435304,40.25248762373868,0.016075587360524175,nan
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,9,0.0038126039920229893,0.05661087119222033,nan,nan,0.9853515625,0.07955418349527117,6,0,0,0,6561792,801,0.3639565000012226,0.48550567221686375,0.8780240895399033,0.35,0.0025,constant,0,1,2.0,0.3781986677836152,0.5105143363098601,0.044840134154507244,44.56576104041299,47.14600826746829,0.044840134154507244,nan
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,10,0.009310561647327353,0.09541479144035886,nan,nan,0.9921875,0.043728694293413195,10,0,0,0,6561792,801,0.3668792999997095,0.5090216338879244,0.9612866573460559,0.35,0.0025,constant,0,1,2.0,0.374785025802221,0.5418039400833726,0.025604217226106354,38.84448717787416,37.360290029369864,0.025604217226106354,nan
normalized-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,11,0.0021548401153521635,0.04243143233863319,nan,nan,0.984375,0.047861212871590786,9,0,0,0,6561792,801,0.363423500002682,0.5088952889303914,0.900169893091915,0.35,0.0025,constant,0,1,2.0,0.3412432784175623,0.5159067034648674,0.021359184764055184,42.11238042744675,39.50947606763841,0.021359184764055184,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,0,0.004831468475381184,0.06739975251639028,nan,nan,0.9775390625,0.032393064464264536,7,0,0,0,6561792,1602,0.39070360000187065,0.5335978176122522,0.9287183276635722,0.35,0.0025,paper,1,0,,0.36375158043999783,0.5054435236658119,0.05583269205855106,42.66524342402052,40.59474047510508,0.028479260975479554,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,1,0.0008628540293484921,0.026669034294309443,nan,nan,0.9931640625,0.03267610147512853,9,0,0,0,6561792,1602,0.39012779999757186,0.5534284580713194,1.0143541552547453,0.35,0.0025,paper,1,0,,0.35117078624205167,0.5338332943157327,0.05407363563654957,38.87710743700471,38.369160877037906,0.02729935142858897,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,2,0.0013274540506210686,0.03444528532673041,nan,nan,0.990234375,0.025072073642883892,9,0,0,0,6561792,1602,0.3972182999968936,0.5266120328913535,0.9324687056783316,0.35,0.0025,paper,1,0,,0.31292387181579556,0.5466439206499637,0.05028629679417339,42.65929500582513,41.851297337330095,0.024885319233750446,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,3,0.005021375241193948,0.05868401318223449,nan,nan,0.9921875,0.027747005181622635,8,0,0,0,6561792,1602,0.38686479999887524,0.4741375512945274,0.8849983596757471,0.35,0.0025,paper,1,0,,0.40973727738114757,0.49515975793152145,0.028709650344296567,43.285244545306796,46.866983398644095,0.01404497954032237,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,4,0.0016655040662787446,0.04084207587143444,nan,nan,0.98828125,0.03393907106405961,8,0,0,0,6561792,1602,0.39159030000155326,0.5046335423955415,0.9130552381811273,0.35,0.0025,paper,1,0,,0.33496130273607744,0.5166842691317304,0.06859164687881147,42.88472198037749,43.067500314379714,0.03550026303493389,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,5,0.004897887048444738,0.05880599717141035,nan,nan,0.9912109375,0.01958412373275242,10,0,0,0,6561792,1602,0.3839349999980186,0.5280848993244155,0.9230811051954534,0.35,0.0025,paper,1,0,,0.3060426366429698,0.5170069689564326,0.03321069265932215,40.37261892178758,38.91310529952706,0.019807879178640152,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,6,0.0009590561233006056,0.026176349586535693,nan,nan,0.9931640625,0.023535858462588884,8,0,0,0,6561792,1602,0.380696899999748,0.5287464940592475,0.9575141007702329,0.35,0.0025,paper,1,0,,0.3312916367400174,0.5162485788064178,0.047856277809900996,41.969998971877146,42.09689013332971,0.02403590285357482,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,7,0.001433572965083063,0.03451011750800235,nan,nan,0.9853515625,0.02090602118431265,10,0,0,0,6561792,1602,0.38873510000121314,0.5296107578131568,0.9675397944049992,0.35,0.0025,paper,1,0,,0.3342172778045808,0.482104543009021,0.03708114433990552,36.925105014051155,37.62608968409709,0.016570363899852204,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,8,0.0022840360769100787,0.046548727097980025,nan,nan,0.982421875,0.016949827684348863,9,0,0,0,6561792,1602,0.3911266999966756,0.5181895435108292,0.9333674519744071,0.35,0.0025,paper,1,0,,0.41434357253170234,0.5058348817031881,0.024543728837982018,39.804704472811615,38.7415837247667,0.01227162358344084,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,9,0.007298126256873649,0.0836427679778199,nan,nan,0.984375,0.02943908035506506,6,0,0,0,6561792,1602,0.3825378000001365,0.45304359483741957,0.8193172863721558,0.35,0.0025,paper,1,0,,0.4135485336856912,0.4912921695792998,0.030102997770313424,44.317603252613964,46.64457148897591,0.012896172006830488,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,10,0.008811156967634348,0.09212235300713584,nan,nan,0.9931640625,0.01111117646195322,10,0,0,0,6561792,1602,0.43003830000088783,0.5147082985803635,0.9720259158170351,0.35,0.0025,paper,1,0,,0.3560930239201017,0.5367674650762742,0.02121943547960768,39.12269228558554,39.70143677920023,0.008564640168929062,nan
crossfit-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,11,0.003674847301279871,0.05979556850415507,nan,nan,0.990234375,0.03825262674646218,9,0,0,0,6561792,1602,0.3917828000012378,0.604409770306178,1.069122646947202,0.35,0.0025,paper,1,0,,0.2864205091976029,0.520162383064259,0.044046146313349986,39.597828331616576,34.44317200169304,0.028055592629783226,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,0,0.0027335723799126743,0.04923467130069927,nan,nan,0.984375,0.03690221117508193,7,0,0,0,6561792,801,0.36203569999997853,0.5528515113776875,0.9622290686842099,0.35,0.0025,paper,0,1,,0.36249463194654263,0.48917631004794815,0.07771693353668996,41.20868333508855,40.27062745304346,0.040182450856921875,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,1,0.0025618839061944954,0.04572819849847167,nan,nan,0.994140625,0.020222252240309862,9,0,0,0,6561792,801,0.36744420000104583,0.5413813492986729,0.9922735508620361,0.35,0.0025,paper,0,1,,0.34899431087853405,0.5067309704216638,0.03805224705190702,38.62327781220467,40.21838611014796,0.021100285058605853,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,2,0.0036334731863816305,0.060535281579522454,nan,nan,0.9833984375,0.025130872441615743,9,0,0,0,6561792,801,0.38096520000181044,0.4751390477207467,0.8413258056653765,0.35,0.0025,paper,0,1,,0.38023200830425,0.5127832605969802,0.03989601844254931,44.17289348902507,45.23586199004504,0.01743459331059158,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,3,0.005319080349553529,0.057801529509096304,nan,nan,0.9912109375,0.03348002024678004,8,0,0,0,6561792,801,0.3592964000017673,0.4826887465542628,0.9009595375184865,0.35,0.0025,paper,0,1,,0.3578255459344283,0.49501477438599895,0.04615781530340335,41.31503391150828,45.54934657585373,0.024794049221246697,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,4,0.0016651416097833716,0.03967565823833485,nan,nan,0.9931640625,0.04217867011657348,8,0,0,0,6561792,801,0.3654820000010659,0.5541425810657593,1.0026340776704021,0.35,0.0025,paper,0,1,,0.3641182704680369,0.5115891423710522,0.08645530328596018,41.5672758548403,39.52371756807244,0.04095589087448471,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,5,0.005036801092234033,0.06328852806963554,nan,nan,0.986328125,0.04295466725234866,10,0,0,0,6561792,801,0.3649891999993997,0.496183293854467,0.867317781395848,0.35,0.0025,paper,0,1,,0.33374374226176123,0.5091238848487665,0.08527535870037987,41.86974055484125,39.88909925797789,0.04730839042008811,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,6,0.002300390735345159,0.04985137395294582,nan,nan,0.978515625,0.02197981330409039,8,0,0,0,6561792,801,0.3663551000026928,0.47817843684228717,0.8659397293506281,0.35,0.0025,paper,0,1,,0.38036615026729853,0.5282506802703795,0.0325206701763731,44.14501402142723,45.017825210038836,0.01450108085437217,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,7,0.005093563656657141,0.07392493712999396,nan,nan,0.99609375,0.07410605844516728,10,0,0,0,6561792,801,0.37244210000062594,0.6171202504490032,1.127409878734448,0.35,0.0025,paper,0,1,,0.2784166722915196,0.4972258021762933,0.16551498010064924,34.23416887862368,31.77956634229401,0.07125612899262976,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,8,0.0010158749183588611,0.02841970788932259,nan,nan,0.9833984375,0.012589890151198588,9,0,0,0,6561792,801,0.3786250999983167,0.5219665991419646,0.9401707169853398,0.35,0.0025,paper,0,1,,0.38683392485489865,0.5157141665481235,0.016235199595863975,40.628338311254105,40.251683186252095,0.008562318609772926,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,9,0.003163718047463848,0.047515106364254454,nan,nan,0.986328125,0.026325851202791434,6,0,0,0,6561792,801,0.3758778999981587,0.5022026411577617,0.9082201135852405,0.35,0.0025,paper,0,1,,0.36246275383095616,0.5075041266234317,0.044073256227359095,42.79335184171614,45.34137217039377,0.023456052217549123,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,10,0.011289105996640125,0.10225500694474202,nan,nan,0.990234375,0.020554879838578635,10,0,0,0,6561792,801,0.3908575999994355,0.5197265163565903,0.9815028132036907,0.35,0.0025,paper,0,1,,0.36936699648044863,0.5259925169510947,0.036802490498623,38.71436114794236,38.02738492251386,0.01823128451437,nan
jitter-only,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,11,0.0018888934235913313,0.03638958800671886,nan,nan,0.9853515625,0.01831701581171314,9,0,0,0,6561792,801,0.3520700000008219,0.515353216771837,0.9115931315086977,0.35,0.0025,paper,0,1,,0.3410053488243706,0.5102520277877033,0.024402543119416933,42.53208853158857,39.76680900516707,0.011242700221367571,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,0,0.0049273242634785275,0.06771610839325531,nan,nan,0.9814453125,0.06795413373776693,7,0,0,0,6561792,1602,0.38998720000017784,0.5410993214695692,0.9417745731866597,0.35,0.0025,constant,1,0,2.0,0.36881509682781427,0.5022960099903654,0.06275571743439351,42.513726530803716,40.584497115302526,0.06275571743439351,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,1,0.0010901801466011163,0.032330725661473735,nan,nan,0.994140625,0.07220422490035693,9,0,0,0,6561792,1602,0.3858005999973102,0.5600891681587581,1.0265622715082647,0.35,0.0025,constant,1,0,2.0,0.3481059026950644,0.5305642909193623,0.058155716936935664,38.596745868995335,38.113214175029476,0.058155716936935664,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,2,0.0009799007479143196,0.03003542443350664,nan,nan,0.9921875,0.047067302195177636,9,0,0,0,6561792,1602,0.3881879000000481,0.5371967132915504,0.9512109345229708,0.35,0.0025,constant,1,0,2.0,0.30125309999625655,0.5487220911130678,0.0507624416912582,43.22465531480192,41.92836491635227,0.0507624416912582,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,3,0.004800777221811714,0.06113139437599043,nan,nan,0.9921875,0.06883901023037338,8,0,0,0,6561792,1602,0.3951192999993509,0.46606413705833916,0.8699289808920974,0.35,0.0025,constant,1,0,2.0,0.4187972378800726,0.4939248552239605,0.02218536152122176,43.47393819658874,46.67389266113582,0.02218536152122176,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,4,0.0012522168102466757,0.032623136107891255,nan,nan,0.9892578125,0.0737016754298792,8,0,0,0,6561792,1602,0.390329699999711,0.5303797542380657,0.9596389699611126,0.35,0.0025,constant,1,0,2.0,0.34410311609850713,0.5120953916807023,0.07779788311568482,41.99143494843668,42.26177859273176,0.07779788311568482,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,5,0.005248911691479785,0.061695908893630406,nan,nan,0.9921875,0.05359994673658602,10,0,0,0,6561792,1602,0.3980107000024873,0.5355878664883983,0.9361961312657591,0.35,0.0025,constant,1,0,2.0,0.30835203262699884,0.5180744060499324,0.03327106024064644,40.593111974029895,38.642907716089994,0.03327106024064644,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,6,0.0012090274452377647,0.03070186365158768,nan,nan,0.9912109375,0.05667847619702759,8,0,0,0,6561792,1602,0.38849520000076154,0.5319161177939801,0.963254014801327,0.35,0.0025,constant,1,0,2.0,0.3478147758815763,0.517533167009697,0.044779692139497604,41.1905617589386,42.69237935070891,0.044779692139497604,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,7,0.0014271863466384094,0.034322335112326456,nan,nan,0.990234375,0.045072503478097575,10,0,0,0,6561792,1602,0.38503940000009607,0.5438070988999743,0.9934749264501991,0.35,0.0025,constant,1,0,2.0,0.316998236353164,0.4615194302994552,0.042564682993632974,35.35535440944301,34.80738421284366,0.042564682993632974,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,8,0.0024053306039808486,0.047556600578156825,nan,nan,0.9873046875,0.0433613663901352,9,0,0,0,6561792,1602,0.3795280999984243,0.5275876849273903,0.9502954649324443,0.35,0.0025,constant,1,0,2.0,0.41842362054868165,0.5108532709967728,0.023714932027822946,40.08662077888154,38.57518379488158,0.023714932027822946,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,9,0.009782076618124247,0.09807124589770307,nan,nan,0.984375,0.07445337327986498,6,0,0,0,6561792,1602,0.3809752000015578,0.4364068673236962,0.7892302073449192,0.35,0.0025,constant,1,0,2.0,0.41210570308580324,0.4881888703047014,0.03108525633593158,45.13031618091796,48.15951854344452,0.03108525633593158,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,10,0.008664816573065504,0.09199297023477751,nan,nan,0.9970703125,0.024146197611699147,10,0,0,0,6561792,1602,0.38942060000044876,0.5267639520335134,0.9947930008259458,0.35,0.0025,constant,1,0,2.0,0.32410833547722717,0.5573037374557599,0.020663927751764816,38.81477620402383,38.87268556719877,0.020663927751764816,nan
normalized-crossfit,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,11,0.0024415416506843313,0.048838685211445895,nan,nan,0.990234375,0.10839695263974106,9,0,0,0,6561792,1602,0.38325719999920693,0.5908634082471228,1.0451608859489545,0.35,0.0025,constant,1,0,2.0,0.2952858512343148,0.5244613239343792,0.04069031735586543,40.174230853770794,35.50138299528774,0.04069031735586543,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,0,0.0049273242634785275,0.06771610839325531,nan,nan,0.9814453125,0.06795413373776693,7,0,0,0,6561792,1602,0.40220659999977215,0.5410993214695692,0.9417745731866597,0.35,0.0025,constant,1,0,2.0,0.36881509682781427,0.5022960099903654,0.06275571743439351,42.513726530803716,40.584497115302526,0.06275571743439351,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,1,0.0010901801466011163,0.032330725661473735,nan,nan,0.994140625,0.07220422490035693,9,0,0,0,6561792,1602,0.39653270000053453,0.5600891681587581,1.0265622715082647,0.35,0.0025,constant,1,0,2.0,0.3481059026950644,0.5305642909193623,0.058155716936935664,38.596745868995335,38.113214175029476,0.058155716936935664,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,2,0.0009799007479143196,0.03003542443350664,nan,nan,0.9921875,0.047067302195177636,9,0,0,0,6561792,1602,0.39430820000052336,0.5371967132915504,0.9512109345229708,0.35,0.0025,constant,1,0,2.0,0.30125309999625655,0.5487220911130678,0.0507624416912582,43.22465531480192,41.92836491635227,0.0507624416912582,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,3,0.004800777221811714,0.06113139437599043,nan,nan,0.9921875,0.06883901023037338,8,0,0,0,6561792,1602,0.38798880000103964,0.46606413705833916,0.8699289808920974,0.35,0.0025,constant,1,0,2.0,0.4187972378800726,0.4939248552239605,0.02218536152122176,43.47393819658874,46.67389266113582,0.02218536152122176,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,4,0.0012522168102466757,0.032623136107891255,nan,nan,0.9892578125,0.0737016754298792,8,0,0,0,6561792,1602,0.39871800000037183,0.5303797542380657,0.9596389699611126,0.35,0.0025,constant,1,0,2.0,0.34410311609850713,0.5120953916807023,0.07779788311568482,41.99143494843668,42.26177859273176,0.07779788311568482,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,5,0.005248911691479785,0.061695908893630406,nan,nan,0.9921875,0.05359994673658602,10,0,0,0,6561792,1602,0.3895458000006329,0.5355878664883983,0.9361961312657591,0.35,0.0025,constant,1,0,2.0,0.30835203262699884,0.5180744060499324,0.03327106024064644,40.593111974029895,38.642907716089994,0.03327106024064644,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,6,0.0012090274452377647,0.03070186365158768,nan,nan,0.9912109375,0.05667847619702759,8,0,0,0,6561792,1602,0.3946179000013217,0.5319161177939801,0.963254014801327,0.35,0.0025,constant,1,0,2.0,0.3478147758815763,0.517533167009697,0.044779692139497604,41.1905617589386,42.69237935070891,0.044779692139497604,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,7,0.0014271863466384094,0.034322335112326456,nan,nan,0.990234375,0.045072503478097575,10,0,0,0,6561792,1602,0.3955796999980521,0.5438070988999743,0.9934749264501991,0.35,0.0025,constant,1,0,2.0,0.316998236353164,0.4615194302994552,0.042564682993632974,35.35535440944301,34.80738421284366,0.042564682993632974,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,8,0.0024053306039808486,0.047556600578156825,nan,nan,0.9873046875,0.0433613663901352,9,0,0,0,6561792,1602,0.39385399999810033,0.5275876849273903,0.9502954649324443,0.35,0.0025,constant,1,0,2.0,0.41842362054868165,0.5108532709967728,0.023714932027822946,40.08662077888154,38.57518379488158,0.023714932027822946,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,9,0.009782076618124247,0.09807124589770307,nan,nan,0.984375,0.07445337327986498,6,0,0,0,6561792,1602,0.3930182000003697,0.4364068673236962,0.7892302073449192,0.35,0.0025,constant,1,0,2.0,0.41210570308580324,0.4881888703047014,0.03108525633593158,45.13031618091796,48.15951854344452,0.03108525633593158,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,10,0.008664816573065504,0.09199297023477751,nan,nan,0.9970703125,0.024146197611699147,10,0,0,0,6561792,1602,0.39589410000189673,0.5267639520335134,0.9947930008259458,0.35,0.0025,constant,1,0,2.0,0.32410833547722717,0.5573037374557599,0.020663927751764816,38.81477620402383,38.87268556719877,0.020663927751764816,nan
ncj,NCJG-gaussian-1d,gaussian,1,concentrated,NCJG-gaussian-1d/concentrated,11,0.0024415416506843313,0.048838685211445895,nan,nan,0.990234375,0.10839695263974106,9,0,0,0,6561792,1602,0.4001868999985163,0.5908634082471228,1.0451608859489545,0.35,0.0025,constant,1,0,2.0,0.2952858512343148,0.5244613239343792,0.04069031735586543,40.174230853770794,35.50138299528774,0.04069031735586543,nan
paper,NCJG-gmix-1d-K4-uneq,gauss_mixture,1,broad,NCJG-gmix-1d-K4-uneq/broad,0,0.00790480865577492,0.09347627944373141,1.0,0.12507812499999998,1.0,0.028986856959408173,8,0,0,0,6561792,801,0.3898583000009239,0.8614174151129956,0.9288502983403903,0.35,0.0025,paper,0,1,,0.3806266810541443,0.5007434090826905,0.03512380240681506,30.691719103876224,30.51769834733912,0.016281180774530585,nan
paper,NCJG-gmix-1d-K4-uneq,gauss_mixture,1,broad,NCJG-gmix-1d-K4-uneq/broad,1,0.005835872785421525,0.08543003248707222,1.0,0.05046874999999999,1.0,0.023768958686684213,4,0,0,0,6561792,801,0.38146950000009383,0.968647210243306,0.9973537482986752,0.35,0.0025,paper,0,1,,0.3480240099276597,0.515610827191139,0.022038123287343336,29.303319519227344,26.40755687999274,0.01098323971442261,nan
paper,NCJG-gmix-1d-K4-uneq,gauss_mixture,1,broad,NCJG-gmix-1d-K4-uneq/broad,2,0.006818355378748198,0.08685211713441662,1.0,0.06414062499999999,1.0,0.023986223254159757,4,0,0,0,6561792,801,0.3808896000009554,0.902828100369862,0.9261585678534965,0.35,0.0025,paper,0,1,,0.40911768585800706,0.5010025907487774,0.014993315949981934,26.823072933393203,24.825440273771452,0.008095431798258501,nan
paper,NCJG-gmix-1d-K4-uneq,gauss_mixture,1,broad,NCJG-gmix-1d-K4-uneq/broad,3,0.00560932090729338,0.0834672999830351,1.0,0.092578125,0.998046875,0.026730449044967016,12,0,0,0,6561792,801,0.3804479000027641,0.9151963610860083,0.9726080056556947,0.35,0.0025,paper,0,1,,0.4229040465738722,0.4939082853111841,0.01755454546108176,29.559820699016846,32.091416333808965,0.008824613956099653,nan
paper,NCJG-gmix-1d-K4-uneq,gauss_mixture,1,broad,NCJG-gmix-1d-K4-uneq/broad,4,0.010711059602689588,0.10861096455565115,1.0,0.10906249999999999,1.0,0.03796530693048111,3,0,0,0,6561792,801,0.38406290000057197,0.9311722342777167,0.9677709828171336,0.35,0.0025,paper,0,1,,0.37201104137307633,0.505072860685674,0.05480062520588658,27.64994527963676,24.518269663814294,0.02648284366325321,nan
paper,NCJG-gmix-1d-K4-uneq,gauss_mixture,1,broad,NCJG-gmix-1d-K4-uneq/broad,5,0.01112554002235,0.11139957131830054,1.0,0.12507812499999998,0.994140625,0.053688678542931224,10,0,0,0,6561792,801,0.3901529999966442,0.8478198093499724,0.8974069223254247,0.35,0.0025,paper,0,1,,0.43279321782442975,0.479430918625565,0.11352105202709956,31.632033210315658,32.326933283397196,0.057731529746687715,nan
