arm,target,family,dimension,init,cell,seed,ed2,sw1,mode_coverage,mass_error,support_coverage,residual,event_time,censored,diverged,degenerate_rows,training_kernel_pairs,total_kernel_pairs,generator_forwards,wall_seconds,particle_spread,spread_ratio,tau,eta,sigma_ratio,sigma,gain,crossfit,mask,norm_clip,pq_p10,pq_median,delta_norm_median,ess_pos_median,ess_neg_median,field_norm_median,self_leverage_mean
paper,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,4,0.009693239283907085,0.04063898320750828,1.0,0.14833333333333337,0.0390625,0.06037340511405375,245,0,0,0,2150400,2155776,0,0.2565778999996837,0.8734661508469888,1.0060501160001203,0.35,0.0525,0.0,0.0,paper,0,1,,0.35830979393141005,0.5496828150423925,0.10846294359612096,26.587240138276726,20.601920745408947,0.055252736228443816,nan
paper,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,5,0.008959464064966616,0.03836359622720496,1.0,0.21500000000000002,0.0400390625,0.045760615650776666,220,0,0,0,2150400,2155776,0,0.25551329999871086,0.8963085188819289,1.026128499946159,0.35,0.0525,0.0,0.0,paper,0,1,,0.40220438476101517,0.5489049399184573,0.07630989192891785,27.627884571448252,20.956465668136055,0.040851775227067025,nan
normalized-only,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,0,0.03439809606423494,0.08630118823340707,1.0,0.07666666666666669,0.0419921875,0.13957232484137425,110,0,0,0,2150400,2155776,0,0.2617099000053713,1.1498153123705894,1.3401297989977112,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.15771138222528353,0.5003881825157613,0.10534361831568613,22.279721908482337,18.512357329613,0.10534361831568613,nan
normalized-only,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,1,0.034361706690139604,0.08504319130055103,1.0,0.10166666666666668,0.0380859375,0.14725395665034732,104,0,0,0,2150400,2155776,0,0.25361010000051465,1.1806333692308675,1.3588596459949083,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.14625325081507898,0.4789895025101628,0.10950551358087622,22.476075478679704,18.93802460017207,0.10950551358087622,nan
normalized-only,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,2,0.03290662704805358,0.08139844371189366,1.0,0.07666666666666669,0.017578125,0.15549021304594215,107,0,0,0,2150400,2155776,0,0.2618098000093596,1.1498883602389787,1.328864080950115,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.14415290216650206,0.5538068416311458,0.0954454276054624,25.142540898990603,17.96311657318619,0.0954454276054624,nan
normalized-only,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,3,0.03787466091358338,0.0971860923191694,1.0,0.07666666666666666,0.025390625,0.15443152281097602,110,0,0,0,2150400,2155776,0,0.25966429999971297,1.1920552050601145,1.383573344142821,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.1286028461893875,0.4429960342580494,0.11957241669723907,23.364295254559508,18.533626202716356,0.11957241669723907,nan
normalized-only,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,4,0.034712949214341204,0.08630261924414812,1.0,0.07666666666666669,0.0302734375,0.11877701721041369,116,0,0,0,2150400,2155776,0,0.2577162999950815,1.176644348951905,1.3552479195742964,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.15909452204234242,0.5281367235305753,0.10948209301187269,25.116260142064434,18.683755803309978,0.10948209301187269,nan
normalized-only,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,5,0.033813420545536044,0.08069321817548604,1.0,0.060000000000000026,0.013671875,0.08383062368638869,102,0,0,0,2150400,2155776,0,0.28402389999246225,1.180910850349728,1.3519522060898053,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.17420062236135064,0.4969632075004399,0.07218952350962038,22.06834816115736,18.128778768677222,0.07218952350962038,nan
abc,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,0,0.03718690420967663,0.09032678811236408,1.0,0.07666666666666669,0.0419921875,0.13991947489471038,109,0,0,0,2150400,2155776,0,0.2769325999979628,1.1688156887614491,1.362275069042051,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.15447640313887118,0.506825085395903,0.10799332255054243,22.11603935200816,18.754852903065895,0.10844528902924164,nan
abc,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,1,0.03662114760309709,0.08854930044483639,1.0,0.10166666666666668,0.037109375,0.14965885935276232,103,0,0,0,2150400,2155776,0,0.2594505999877583,1.193475885133106,1.373640844855964,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.14333259392218667,0.47685171923571407,0.11363208624888152,21.631051722042137,18.88100484522333,0.113249276688484,nan
abc,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,2,0.03500954124944933,0.08556210071401743,1.0,0.07666666666666669,0.0146484375,0.15509983542984293,105,0,0,0,2150400,2155776,0,0.2642846999951871,1.162583031333592,1.343534628996711,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.14698057633089598,0.5641944657540496,0.09779856095642278,25.117977777767564,18.02572182468145,0.09670065127425354,nan
abc,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,3,0.04034438690446929,0.10085994728090007,1.0,0.10166666666666668,0.0234375,0.15479853751009928,109,0,0,0,2150400,2155776,0,0.26429570000618696,1.2035326357339844,1.396894763379284,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.11606389151076836,0.4451855854087027,0.11811820292129967,23.269073685071294,18.545247534097044,0.11925899846391497,nan
abc,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,4,0.03717078919820782,0.0904938848779516,1.0,0.1016666666666667,0.029296875,0.11857057125250531,115,0,0,0,2150400,2155776,0,0.27209949999814853,1.1941935505362489,1.37546092527866,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.1514772913626149,0.5400889607300363,0.11345691497163027,24.922584893979156,18.77944177779831,0.11105156948395045,nan
abc,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,5,0.03604874772219091,0.08444380566297416,1.0,0.060000000000000026,0.0166015625,0.08616662117512917,100,0,0,0,2150400,2155776,0,0.26592890000029,1.1923972075234974,1.3651022300026299,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.1697018263080726,0.4822756051344471,0.07168681663760074,22.315999165922538,18.26734881204635,0.07207556499298766,nan
normalized-crossfit,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,0,0.007659470366415233,0.038903016025685876,1.0,0.07666666666666666,0.123046875,0.1833514926948447,128,0,0,0,2150400,2155776,0,0.2585271999996621,0.7943925373536996,0.9258783562502901,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.4100500006868718,0.5477881607771395,0.16535089879335627,22.65101184053219,14.883931634769151,0.16535089879335627,nan
normalized-crossfit,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,1,0.008528654536300584,0.04200573266254002,1.0,0.13166666666666665,0.1162109375,0.16679014050190888,117,0,0,0,2150400,2155776,0,0.2647566999949049,0.796994724143609,0.9173076053365534,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.45988268708630337,0.5519510740316219,0.1296804611829762,23.26238521611422,15.906329253386238,0.1296804611829762,nan
normalized-crossfit,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,2,0.009634179636501816,0.043626935190740325,1.0,0.13166666666666665,0.111328125,0.13154661383750318,120,0,0,0,2150400,2155776,0,0.26707210000313353,0.8033577753174133,0.9283973372418833,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.4084357060704961,0.577345441690289,0.0812054080582569,25.974842050995722,15.53163074159248,0.0812054080582569,nan
normalized-crossfit,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,3,0.008349653322526462,0.04160967871742253,1.0,0.0766666666666666,0.12109375,0.11790285732190534,126,0,0,0,2150400,2155776,0,0.25714180000068154,0.7860600209142109,0.9123501052775531,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.4467169282857847,0.5824967856516594,0.09906197645275462,22.61984942312873,15.254875064677513,0.09906197645275462,nan
normalized-crossfit,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,4,0.009407137748743688,0.043491482849772195,1.0,0.10666666666666666,0.0986328125,0.14557438918630286,129,0,0,0,2150400,2155776,0,0.2574622000101954,0.7940740389165223,0.9146070264886504,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.412883143446092,0.575057128715033,0.13186023367395736,25.666798035277274,16.112154479185524,0.13186023367395736,nan
normalized-crossfit,NCJT-gmix-5d-K5-uneq,gauss_mixture,5,concentrated,NCJT-gmix-5d-K5-uneq/concentrated,5,0.009080233265950532,0.0448538119498669,1.0,0.09000000000000001,0.107421875,0.11247291119553882,111,0,0,0,2150400,2155776,0,0.25278210001124535,0.7986611688487725,0.9143380542431215,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.4493584920522007,0.5746860246063816,0.09286754706289117,24.178245704521927,15.980816926931528,0.09286754706289117,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,0,0.005051123246288092,0.03695977741775562,1.0,0.041666666666666685,0.787109375,0.04694914503977842,1,0,0,0,2150400,2155776,0,0.21511540000210516,0.6187248415161621,1.1506228021908123,0.35,0.0525,0.0,0.0,paper,0,1,,0.21852783657885966,0.5723470358579377,0.08214587716318024,42.49384046291347,28.081990529065774,0.048824747001772376,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,1,0.0048160662681431265,0.034677425964222866,1.0,0.041666666666666685,0.8125,0.022097106762053006,1,0,0,0,2150400,2155776,0,0.2178801999980351,0.6281067738127324,1.1586358045411405,0.35,0.0525,0.0,0.0,paper,0,1,,0.23321866483074433,0.593004914583456,0.03748303972991843,39.8478170195673,28.96898934049745,0.018895987989603416,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,2,0.005238539578345747,0.037638557147525904,1.0,0.0,0.794921875,0.02056783508199001,1,0,0,0,2150400,2155776,0,0.21783600001072045,0.633937031894911,1.179275644533997,0.35,0.0525,0.0,0.0,paper,0,1,,0.21315446731146903,0.5878724003774092,0.032972184199750704,39.544108746406565,28.985470026942725,0.017915366607136593,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,3,0.006025478646199511,0.04038611439058047,1.0,0.041666666666666685,0.8212890625,0.032155326256502886,1,0,0,0,2150400,2155776,0,0.21313409999129362,0.6310251889423955,1.190982040280551,0.35,0.0525,0.0,0.0,paper,0,1,,0.26427064594007543,0.6112927082392934,0.05253373825381181,38.71100185954905,29.03136138472955,0.03010233734201911,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,4,0.005049531517861694,0.036007943454820605,1.0,0.08333333333333337,0.79296875,0.020418336901640487,1,0,0,0,2150400,2155776,0,0.20991910000157077,0.6231310541909184,1.1676627037785696,0.35,0.0525,0.0,0.0,paper,0,1,,0.27927788523905844,0.6026043316928245,0.03044177557478172,38.0840534940153,28.566174984160767,0.016730173264375446,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,5,0.005031994018160124,0.03614767394274737,1.0,0.041666666666666685,0.798828125,0.022540454726729966,1,0,0,0,2150400,2155776,0,0.21311299999069888,0.6295520142651554,1.1654112685945057,0.35,0.0525,0.0,0.0,paper,0,1,,0.2645460344669469,0.6044685848000373,0.0386750914370635,37.56309791658131,28.75656730763646,0.02115270536304276,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,0,0.00809779708697822,0.050735428616125636,1.0,0.041666666666666685,0.787109375,0.0911011447209487,1,0,0,0,2150400,2155776,0,0.20973420000518672,0.6932711642092689,1.2892542146616215,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.1578383522389956,0.5743841003620348,0.08483073579847634,42.54767544479347,27.649076314706612,0.08483073579847634,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,1,0.0073864128523915,0.048037219760017964,1.0,0.08333333333333331,0.81640625,0.05524055920683198,1,0,0,0,2150400,2155776,0,0.21597160000237636,0.7015342187985761,1.2940835824406642,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.1534313363846477,0.5996621391069817,0.03758907220184404,39.98465964778262,28.57033240096485,0.03758907220184404,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,2,0.009376061926499979,0.05707912758802474,1.0,0.0,0.8154296875,0.06815046231138719,1,0,0,0,2150400,2155776,0,0.2162867000006372,0.7508989677921144,1.3968530306173257,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.13388692528667598,0.5878436574644427,0.03255929557682475,39.08569692593682,28.206410460997283,0.03255929557682475,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,3,0.009206255655281326,0.055415845385168284,1.0,0.041666666666666685,0.8125,0.07347211276514364,1,0,0,0,2150400,2155776,0,0.2211310999991838,0.7152187183377536,1.3498869194752514,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.21170059722328666,0.6027732195107203,0.05386020669198899,38.86981177361709,28.343107132105104,0.05386020669198899,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,4,0.010888940197834596,0.06519342831831057,1.0,0.0,0.80859375,0.05691813164025492,1,0,0,0,2150400,2155776,0,0.21296049999364186,0.7725976483045617,1.4477427386821717,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.16997957973455577,0.5941104672298468,0.03184630643237024,37.53207026593544,27.42198660842795,0.03184630643237024,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,5,0.010299850210229944,0.06361070945835723,1.0,0.041666666666666685,0.8076171875,0.05803754638035589,1,0,0,0,2150400,2155776,0,0.21446950000245124,0.7896378355852338,1.4617582198887447,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.27133364017636913,0.6129928190677361,0.03972843520905482,37.46824338123584,27.81270628635315,0.03972843520905482,nan
abc,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,0,0.008207705070596205,0.05152125181229869,1.0,0.041666666666666685,0.78515625,0.09522268940995005,1,0,0,0,2150400,2155776,0,0.23190899999463,0.695493619363204,1.2933872434417457,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.14849635419197016,0.5782746361337296,0.08364004499590436,42.497236848684324,27.633336386925336,0.08405363986620047,nan
abc,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,1,0.007572359864951528,0.0488557973703727,1.0,0.08333333333333331,0.8232421875,0.060679866699218356,1,0,0,0,2150400,2155776,0,0.2268019000039203,0.7061263623370849,1.302554470106803,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.1477617572387441,0.6004399711104693,0.03823644954130268,40.18791946767828,28.64311590589851,0.0387197328599899,nan
abc,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,2,0.009637552777291725,0.0583004975853018,1.0,0.041666666666666685,0.8115234375,0.0755373672475116,1,0,0,0,2150400,2155776,0,0.22197220000089146,0.7552843738542778,1.4050109426816242,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.1261917819851122,0.5911297884931803,0.0319144213702008,39.22321490942902,28.2262338475179,0.03229707528147242,nan
abc,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,3,0.009381476091937735,0.05634419328114321,1.0,0.041666666666666685,0.8154296875,0.07502501724462128,1,0,0,0,2150400,2155776,0,0.23303689999738708,0.7175265722065779,1.35424270836851,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.19667887108122512,0.6028967367683132,0.05432994528820448,38.84482113045169,28.481333491358217,0.053781358091574805,nan
abc,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,4,0.010982161610980534,0.06567630984713284,1.0,0.0,0.8095703125,0.05971302057831414,1,0,0,0,2150400,2155776,0,0.2413253000122495,0.7723354332476683,1.4472513833882181,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.16831539658642622,0.5956603215382135,0.03223928386806592,37.45756605848014,27.48825064003085,0.03206729343079269,nan
abc,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,5,0.01050571590284799,0.06485060476524462,1.0,0.0,0.8095703125,0.06090815172844024,1,0,0,0,2150400,2155776,0,0.22570439999981318,0.7906308672031993,1.4635964956966592,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.25835324876859916,0.6142251230029827,0.039965052381716354,37.49087823737135,27.984477762170812,0.039552952331989376,nan
normalized-crossfit,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,0,0.002280161376108536,0.02694847157004704,1.0,0.041666666666666685,0.8466796875,0.17245945367893536,1,0,0,0,2150400,2155776,0,0.24285120000422467,0.5254739646664706,0.9772071284890482,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.35571090121052285,0.5667127094386097,0.15456760428304364,43.07641253151645,28.87634184199326,0.15456760428304364,nan
normalized-crossfit,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,1,0.0028145890782045324,0.03331355615717668,1.0,0.041666666666666685,0.8515625,0.0438186759088103,1,0,0,0,2150400,2155776,0,0.22106550000899006,0.5089713853182084,0.9388729673092201,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.39554270585661816,0.5658626504033779,0.024991539059644845,40.72145985124133,28.530068122112542,0.024991539059644845,nan
normalized-crossfit,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,2,0.0023928077723284202,0.030306455807028388,1.0,0.0,0.8720703125,0.07890632907756495,1,0,0,0,2150400,2155776,0,0.2104449000034947,0.5098407587580016,0.9484266719627661,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.40183529959259123,0.5486593365004044,0.05447798551842499,40.288965314534906,29.7911925786723,0.05447798551842499,nan
normalized-crossfit,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,3,0.0022009052438910492,0.02350630497251458,1.0,0.041666666666666685,0.8720703125,0.10041834109221798,1,0,0,0,2150400,2155776,0,0.2130448000098113,0.5220875036241054,0.9853756255171913,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.38097567971183854,0.5791786843586657,0.09081038913070716,39.944369399817546,27.000492490005755,0.09081038913070716,nan
normalized-crossfit,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,4,0.0020243591816868634,0.02657204531829521,1.0,0.08333333333333331,0.8369140625,0.10616394057957985,1,0,0,0,2150400,2155776,0,0.2159854999918025,0.514933396185569,0.9649150329004512,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.39902620438773034,0.5780389773929173,0.08573601219565882,39.3964146404233,29.666729340539586,0.08573601219565882,nan
normalized-crossfit,NCJT-gmix-2d-overlap,gauss_mixture,2,covered,NCJT-gmix-2d-overlap/covered,5,0.002086626007499204,0.028662153765027586,1.0,0.0,0.8583984375,0.07425661530001225,1,0,0,0,2150400,2155776,0,0.21602190000703558,0.5151176342830279,0.9535731473211349,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.4293670095320353,0.5862546651864817,0.055693805916926034,38.48400506311394,28.180026166328908,0.055693805916926034,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,0,0.005973437462734599,0.04010750492314598,1.0,0.041666666666666685,0.8115234375,0.04572381887322521,23,0,0,0,2150400,2155776,0,0.20246149999729823,0.6153783359547446,1.1552883184460694,0.35,0.0525,0.0,0.0,paper,0,1,,0.22712378999799598,0.5880786309899102,0.07631152778749414,37.43166906897318,28.34206713032771,0.0411084304955865,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,1,0.004565767930850839,0.03395900405454062,1.0,0.0,0.8125,0.034910276718624914,29,0,0,0,2150400,2155776,0,0.20734629999788012,0.6190958722894181,1.144974468174999,0.35,0.0525,0.0,0.0,paper,0,1,,0.2873153738694504,0.5644837510503864,0.05702165281702582,38.58251078082246,28.666593356247034,0.028930248207707336,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,2,0.0060636023227914615,0.03943158692947511,1.0,0.041666666666666685,0.8271484375,0.02381619110610863,34,0,0,0,2150400,2155776,0,0.20951540001260582,0.6128526868078848,1.1571498648477208,0.35,0.0525,0.0,0.0,paper,0,1,,0.24053784497655342,0.5932155351130979,0.031744293809327154,37.9253411999088,30.39242799126344,0.020216922780831776,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,3,0.0051019359157312705,0.0357764421689699,1.0,0.0,0.814453125,0.03040603064212818,25,0,0,0,2150400,2155776,0,0.20529790000000503,0.621252801409151,1.1656369627538614,0.35,0.0525,0.0,0.0,paper,0,1,,0.25081822172221063,0.6046676123748915,0.05299485433083266,37.308229047458866,28.54449056216091,0.028736569435119673,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,4,0.004467859019387288,0.032421487956325636,1.0,0.041666666666666685,0.8125,0.06598377015878575,19,0,0,0,2150400,2155776,0,0.20459609999670647,0.6023713330158533,1.1389350439395807,0.35,0.0525,0.0,0.0,paper,0,1,,0.25873402422609804,0.5938776969960349,0.11450636398546067,39.39930751180994,28.95365590385458,0.06521331547173263,nan
paper,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,5,0.0060300622475812915,0.03913620797659554,1.0,0.08333333333333337,0.7998046875,0.01997893828374966,21,0,0,0,2150400,2155776,0,0.22188950001145713,0.6304810308641046,1.1828257634638895,0.35,0.0525,0.0,0.0,paper,0,1,,0.205769417223165,0.6007929076564189,0.03483415973262438,38.78326344451824,28.39232125261049,0.016984121861804057,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,0,0.012389429659807716,0.07138060961028024,1.0,0.041666666666666685,0.826171875,0.10772646573882207,14,0,0,0,2150400,2155776,0,0.20210199999564793,0.7742598856089454,1.4535666093893602,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.12474741564856559,0.5798773054137409,0.07638166808248574,37.5073876165998,27.438851468894427,0.07638166808248574,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,1,0.011667530047165808,0.06792409025921296,1.0,0.041666666666666685,0.8125,0.07271032602011887,17,0,0,0,2150400,2155776,0,0.205885200004559,0.8056797354932381,1.4900482590110005,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.17500511198128582,0.562873127669081,0.057899603011333595,39.04149325647394,26.98580334823713,0.057899603011333595,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,2,0.012179165100828282,0.0691620071508476,1.0,0.041666666666666685,0.845703125,0.07216455536380864,19,0,0,0,2150400,2155776,0,0.20239229999424424,0.7607387612738019,1.4363790413932747,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.09024856777634353,0.590932094464699,0.032556335052041044,37.84780274116321,28.081199784289495,0.032556335052041044,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,3,0.011586149684434721,0.06726956412149762,1.0,0.0,0.8310546875,0.058889310728655886,14,0,0,0,2150400,2155776,0,0.20280709999497049,0.7675303733681137,1.4400929399510745,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.08107827859800995,0.6139665006004067,0.05684806496863868,36.96430946883433,27.190810810493364,0.05684806496863868,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,4,0.009290751215179971,0.05677634903588936,1.0,0.0,0.845703125,0.12291020142902839,11,0,0,0,2150400,2155776,0,0.23110459999588784,0.7342779260742159,1.3883377514168518,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.1392271690918486,0.58937679417787,0.11770685615850782,38.876985468819974,28.148635104430486,0.11770685615850782,nan
normalized-only,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,5,0.012451766887631721,0.07000843315086828,1.0,0.041666666666666685,0.8095703125,0.05940684381223286,13,0,0,0,2150400,2155776,0,0.20894830000179354,0.7856261085165573,1.473888596346297,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.12686473630235287,0.6093713329791822,0.036591096872847235,38.616470100180706,27.420899252229376,0.036591096872847235,nan
abc,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,0,0.012710637794716817,0.07316020671496529,1.0,0.08333333333333337,0.826171875,0.10967667295514096,14,0,0,0,2150400,2155776,0,0.22168319999764208,0.7796596056696313,1.4637038422825377,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.12081717869689718,0.5844325580000074,0.07665492195722981,37.480841334402186,27.5606773292768,0.07561064723320549,nan
abc,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,1,0.011660821218381079,0.06810732185088679,1.0,0.041666666666666685,0.8134765625,0.07949265244374831,17,0,0,0,2150400,2155776,0,0.2242596999858506,0.7974751532395037,1.474874458598104,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.1520070599050835,0.5657023007287625,0.057200192325975036,39.3128185273815,27.041626302168822,0.05717479322479231,nan
abc,NCJT-gmix-2d-overlap,gauss_mixture,2,missing,NCJT-gmix-2d-overlap/missing,2,0.012618553550328482,0.07121698104181486,1.0,0.041666666666666685,0.83984375,0.07857453726867394,19,0,0,0,2150400,2155776,0,0.2304681000096025,0.767908692415039,1.449916854035109,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.082273815274252,0.5912529416520387,0.03295548826788365,38.017096586675706,28.093299886042914,0.032193108503593415,nan
