arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,maximum_training_batch,large_batch_updates,ordinary_batch_updates,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,3,1200,1200,1024,840,360,1024,1.0,4096,1,2.6875,0.0009765625,0.6949674999923445,8192,8192,906240,0,8924160.0,2048,0.015191934822971653,0.11004056709674467,0.16329386659436537,0.9999999999999998,0.035605468749999994,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,4,1200,1200,1024,840,360,1024,1.0,4096,1,2.75,0.0009765625,0.6178626000182703,8192,8192,906240,0,8924160.0,2048,0.0057140994302158354,0.10773194153656165,0.17814398038714171,0.9999999999999998,0.05585937500000003,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,5,1200,1200,1024,840,360,1024,1.0,4096,1,2.125,0.0009765625,0.6761579999874812,8192,8192,906240,0,8924160.0,2048,0.01944689844105163,0.09836091430426042,0.14207985983496277,0.9999999999999998,0.0336718750000001,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,6,1200,1200,1024,840,360,1024,1.0,4096,1,2.625,0.0009765625,0.7261299999954645,8192,8192,906240,0,8924160.0,2048,0.0074613142395296705,0.10274606786450097,0.14634318860973905,0.9999999999999998,0.024003906250000026,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,7,1200,1200,1024,840,360,1024,1.0,4096,1,2.375,0.0009765625,0.6527478999923915,8192,8192,906240,0,8924160.0,2048,0.005023733371305905,0.09861162006193896,0.1466873769362679,0.9999999999999998,0.02890624999999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,1200,1200,1024,840,360,1024,1.0,4096,1,2.375,0.0009765625,0.7141713000019081,8192,8192,906240,0,8924160.0,2048,0.004129667535013315,0.09083737869184852,0.13168042883707537,1.0,0.045624999999999985,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,1,1200,1200,1024,840,360,1024,1.0,4096,1,2.25,0.0009765625,0.6293501000036485,8192,8192,906240,0,8924160.0,2048,0.0034299828068355964,0.09098666273795998,0.1344162989239272,1.0,0.028925781249999984,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,2,1200,1200,1024,840,360,1024,1.0,4096,1,1.75,0.0009765625,0.6782968000043184,8192,8192,906240,0,8924160.0,2048,0.012058642306509881,0.08868148234994411,0.1295801780118074,1.0,0.0392578125,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,3,1200,1200,1024,840,360,1024,1.0,4096,1,2.0,0.0009765625,0.6800436000048649,8192,8192,906240,0,8924160.0,2048,0.014295181213576313,0.12509085942536552,0.1857955035640865,1.0,0.041562500000000016,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,4,1200,1200,1024,840,360,1024,1.0,4096,1,1.375,0.0009765625,0.7516488999826834,8192,8192,906240,0,8924160.0,2048,0.007114842819214928,0.0963271994899916,0.14271957711352715,1.0,0.022246093749999987,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,5,1200,1200,1024,840,360,1024,1.0,4096,1,2.0,0.0009765625,0.7273367999878246,8192,8192,906240,0,8924160.0,2048,0.00839625308950298,0.08713361425894202,0.12323286469351497,1.0,0.03703125,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,6,1200,1200,1024,840,360,1024,1.0,4096,1,1.75,0.0009765625,0.6884174000006169,8192,8192,906240,0,8924160.0,2048,0.003703150888460627,0.08568336578549832,0.12185315272385915,1.0,0.04490234374999999,50,0,0
