all_reportable_components_reached,arm,bridge_ed2_change,bridge_exit_ed2,bridge_exit_sw1,cap_activations,cell,completed_step,diverged,ed2,eligible,family,floor_activations,handoff_ed2,handoff_sw1,init,kind,mass_l1,minimum_component_occupancy,paper_calibration_median_step,paper_ed2_change,paper_state_restoration_exact,paper_state_saved_step_index,quantile_cdf_error,seed,sharp_optimizer,sw1,target,trust_cap,wall_seconds,work_backward_examples,work_calibration_backward_examples,work_calibration_generator_example_evals,work_calibration_generator_forward_calls,work_calibration_kernel_pairs,work_calibration_optimizer_updates,work_calibration_target_samples,work_calibration_unique_latent_samples,work_diagnostic_generator_example_evals,work_diagnostic_generator_forward_calls,work_diagnostic_target_samples,work_generator_example_evals,work_generator_forward_calls,work_kernel_pairs,work_metric_generator_example_evals,work_metric_generator_forward_calls,work_metric_target_samples,work_optimizer_updates,work_positive_target_samples,work_sort_work,work_unique_latent_samples
0.0,bridge-warm-quarter,-0.001999715131657309,0.04766074069402193,0.2262075703978302,0,CF-A01-rare005/missing,400,0,0.04774666560060714,1,separated-unequal-rare,0,0.04966045582567924,0.21747415303181594,missing,bridge,0.026757812500000016,0.0,0.0105895779871282,8.592490658521079e-05,1,280,0.07045425907258064,1,warm-quarter,0.2128669201081265,CF-A01-rare005,0.01323697248391025,2.3577723000198603,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,bridge-calibrated,-0.001999715131657309,0.04766074069402193,0.2262075703978302,0,CF-A01-rare005/missing,400,0,0.04774666560060714,1,separated-unequal-rare,0,0.04966045582567924,0.21747415303181594,missing,bridge,0.026757812500000016,0.0,0.0105895779871282,8.592490658521079e-05,1,280,0.07045425907258064,1,calibrated,0.2128669201081265,CF-A01-rare005,0.01323697248391025,2.789483200001996,25600.0,320.0,320.0,5.0,40960.0,5.0,320.0,320.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,bridge-carry-copy,-0.0024672903063658325,0.04719316551931341,0.2368780326798841,0,CF-A01-rare005/missing,400,0,0.04715888351991637,1,separated-unequal-rare,0,0.04966045582567924,0.21747415303181594,missing,bridge,0.03261718750000001,0.0,0.0105895779871282,-3.428199939703447e-05,1,280,0.07048576108870967,1,carry-copy,0.21049072529346177,CF-A01-rare005,0.01323697248391025,3.2238071000028867,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,qld-sharp20-only,-0.001999715131657309,0.04766074069402193,0.2262075703978302,0,CF-A01-rare005/missing,300,0,0.04766074069402193,0,separated-unequal-rare,0,0.04966045582567924,0.21747415303181594,missing,bridge-only,0.04964843749999998,0.0,0.0105895779871282,nan,1,280,0.07525831653225806,1,calibrated,0.2262075703978302,CF-A01-rare005,0.01323697248391025,3.496496300009312,19200.0,320.0,320.0,5.0,40960.0,5.0,320.0,320.0,2112.0,33.0,2112.0,19200.0,300.0,162560.0,67584.0,33.0,67584.0,300.0,19200.0,215040.0,19200.0
0.0,qld-v1,-0.0029299434260283697,0.04564155635327305,0.2243908881318509,0,CF-A01-rare005/concentrated,400,0,0.04300149009437293,1,separated-unequal-rare,0,0.04857149977930142,0.22565296158747072,concentrated,qld-paper,0.03789062499999999,0.0,0.00551842455599358,nan,1,280,0.06955645161290322,0,,0.22089720320846362,CF-A01-rare005,0.006898030694991975,0.6645337000081781,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,983040.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,qld-full,-0.004011339500090916,0.0445601602792105,0.21705632463962618,0,CF-A01-rare005/concentrated,400,0,0.0427961603724305,1,separated-unequal-rare,0,0.04857149977930142,0.22565296158747072,concentrated,qld-full,0.03988281249999998,0.0,0.00551842455599358,nan,1,280,0.06876890120967742,0,,0.21361187822181385,CF-A01-rare005,0.006898030694991975,1.0415008999989368,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,0.0,86016.0,42.0,86016.0,400.0,25600.0,307200.0,25600.0
0.0,bridge-reset-full-lr,-0.005330283044329143,0.043241216734972276,0.22516784859145123,0,CF-A01-rare005/concentrated,400,0,0.04278466693211036,1,separated-unequal-rare,0,0.04857149977930142,0.22565296158747072,concentrated,bridge,0.04570312499999999,0.0,0.00551842455599358,-0.0004565498028619164,1,280,0.06870589717741936,0,reset-full,0.21823727376437305,CF-A01-rare005,0.006898030694991975,1.4634328999964055,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,bridge-reset-quarter,-0.006633429570428451,0.04193807020887297,0.21669708707814672,0,CF-A01-rare005/concentrated,400,0,0.04312148657313819,1,separated-unequal-rare,0,0.04857149977930142,0.22565296158747072,concentrated,bridge,0.04374999999999999,0.0,0.00551842455599358,0.0011834163642652218,1,280,0.06914692540322581,0,reset-quarter,0.21947511023616087,CF-A01-rare005,0.006898030694991975,1.9028404999990016,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,bridge-warm-quarter,-0.005011998031407394,0.043559501747894025,0.22218324617463323,0,CF-A01-rare005/concentrated,400,0,0.04319033048815313,1,separated-unequal-rare,0,0.04857149977930142,0.22565296158747072,concentrated,bridge,0.04082031249999999,0.0,0.00551842455599358,-0.00036917125974089693,1,280,0.06928868447580645,0,warm-quarter,0.22001712341838378,CF-A01-rare005,0.006898030694991975,2.354610899987165,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,bridge-calibrated,-0.006600579939637807,0.04197091983966361,0.21831984589854098,11,CF-A01-rare005/concentrated,400,0,0.04322367189941856,1,separated-unequal-rare,0,0.04857149977930142,0.22565296158747072,concentrated,bridge,0.04179687499999999,0.0,0.00551842455599358,0.0012527520597549469,1,280,0.06925718245967742,0,calibrated,0.22010396173106508,CF-A01-rare005,0.006898030694991975,2.7838064999959897,25600.0,320.0,320.0,5.0,40960.0,5.0,320.0,320.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
