arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,training_batch,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
pqt-B128,persistent-quantile-transport,LBQCD-D08-hetero-K15,control-heteroscedastic,missing,LBQCD-D08-hetero-K15/missing,1,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.09709680001833476,6144,6144,51200,0,358400.0,2048,0.013746085286296506,0.13671291275753597,0.17061087589185306,0.9999999999999999,0.07981770833333333,50,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D08-hetero-K15,control-heteroscedastic,missing,LBQCD-D08-hetero-K15/missing,2,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.09102849999908358,6144,6144,51200,0,358400.0,2048,0.012730264025107907,0.11565789018253453,0.14391872281571222,0.9999999999999999,0.06614583333333333,50,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D09-overlap-K8,control-overlap,concentrated,LBQCD-D09-overlap-K8/concentrated,0,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.08796239999355748,6144,6144,51200,0,358400.0,2048,0.0014401413763376336,0.016639689116893387,0.022817522652145664,1.0,0.0283203125,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D09-overlap-K8,control-overlap,concentrated,LBQCD-D09-overlap-K8/concentrated,1,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.07418389999656938,6144,6144,51200,0,358400.0,2048,0.0017294171734606456,0.035710978254211836,0.043194744868440604,1.0,0.05859375,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D09-overlap-K8,control-overlap,concentrated,LBQCD-D09-overlap-K8/concentrated,2,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.07445499999448657,6144,6144,51200,0,358400.0,2048,0.0011962094802036027,0.02512867383352214,0.032152771653460456,1.0,0.0556640625,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D09-overlap-K8,control-overlap,missing,LBQCD-D09-overlap-K8/missing,0,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.06862139998702332,6144,6144,51200,0,358400.0,2048,0.0030105748778264108,0.021962616417933283,0.02799677960129236,1.0,0.0205078125,50,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D09-overlap-K8,control-overlap,missing,LBQCD-D09-overlap-K8/missing,1,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.08656160000828095,6144,6144,51200,0,358400.0,2048,0.0004968244496674767,0.013977257669813605,0.017715355558059958,1.0,0.044921875,50,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D09-overlap-K8,control-overlap,missing,LBQCD-D09-overlap-K8/missing,2,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.08390830000280403,6144,6144,51200,0,358400.0,2048,0.002303050906219628,0.022753203522907772,0.029236462219364375,1.0,0.0380859375,50,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D10-contaminated,control-contaminated,concentrated,LBQCD-D10-contaminated/concentrated,0,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.07498179998947307,6144,6144,51200,0,358400.0,2048,0.00729548018633519,0.11695047679005427,0.20958758104413489,1.0,0.04406249999999999,50,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D10-contaminated,control-contaminated,concentrated,LBQCD-D10-contaminated/concentrated,1,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.06696629998623393,6144,6144,51200,0,358400.0,2048,0.014887916226606901,0.13133269666235148,0.23419456735028504,1.0,0.05874999999999998,50,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D10-contaminated,control-contaminated,concentrated,LBQCD-D10-contaminated/concentrated,2,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.06105839999509044,6144,6144,51200,0,358400.0,2048,0.008176878594321924,0.1373780724615042,0.2980697169328245,1.0,0.03527343749999999,50,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,0,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.08284469999489374,6144,6144,51200,0,358400.0,2048,0.03132892988240599,0.14113602772483871,0.26631631054408916,1.0,0.09874999999999999,50,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,1,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.08037969999713823,6144,6144,51200,0,358400.0,2048,0.011752842473500724,0.14038043496518374,0.24849151466386327,1.0,0.06164062499999999,50,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,2,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.08456240000668913,6144,6144,51200,0,358400.0,2048,0.007557530277064961,0.12298861496592302,0.2277781359140538,1.0,0.04406249999999999,50,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,0,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.05562649999046698,6144,6144,51200,0,358400.0,2048,0.002931938683454538,0.04265413761279209,0.12117187492021894,1.0,0.0,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,1,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.053862800006754696,6144,6144,51200,0,358400.0,2048,0.00564932084392078,0.042049632228879516,0.18311347768243214,1.0,0.0,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,2,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.059377600002335384,6144,6144,51200,0,358400.0,2048,0.00400706537503237,0.07628794074070133,0.18285244386463761,1.0,0.0,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D11-heavy-t5,control-heavy-tail,missing,LBQCD-D11-heavy-t5/missing,0,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.06268840000848286,6144,6144,51200,0,358400.0,2048,0.00548607060853934,0.036390881271030726,0.2141248457346622,1.0,0.0,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D11-heavy-t5,control-heavy-tail,missing,LBQCD-D11-heavy-t5/missing,1,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.05728769997949712,6144,6144,51200,0,358400.0,2048,0.002724211207889571,0.03050188577372755,0.15124341925841286,1.0,0.0,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D11-heavy-t5,control-heavy-tail,missing,LBQCD-D11-heavy-t5/missing,2,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.05951640001148917,6144,6144,51200,0,358400.0,2048,0.00635888613852531,0.03372717739585662,0.1282069102269009,1.0,0.0,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D12-connected-normal,control-connected,concentrated,LBQCD-D12-connected-normal/concentrated,0,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.08807250001700595,6144,6144,51200,0,358400.0,2048,0.003382759552365888,0.029957803241018058,0.0716053107246082,1.0,0.0,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D12-connected-normal,control-connected,concentrated,LBQCD-D12-connected-normal/concentrated,1,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.08474429999478161,6144,6144,51200,0,358400.0,2048,0.004693387068122279,0.02696004061235885,0.043838762125706254,1.0,0.0,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D12-connected-normal,control-connected,concentrated,LBQCD-D12-connected-normal/concentrated,2,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.0585815999947954,6144,6144,51200,0,358400.0,2048,0.004334589595491156,0.0436146814452816,0.08147439042850092,1.0,0.0,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D12-connected-normal,control-connected,missing,LBQCD-D12-connected-normal/missing,0,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.09196289998362772,6144,6144,51200,0,358400.0,2048,0.0033939435097274373,0.0729364247601166,0.08812224985803777,1.0,0.0,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D12-connected-normal,control-connected,missing,LBQCD-D12-connected-normal/missing,1,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.10554109999793582,6144,6144,51200,0,358400.0,2048,0.007003675762260242,0.032334728483021234,0.07796878777543906,1.0,0.0,1,0,0
pqt-B128,persistent-quantile-transport,LBQCD-D12-connected-normal,control-connected,missing,LBQCD-D12-connected-normal/missing,2,400,400,128,1024,1.0,0,0,nan,0.0009765625,0.08627300002262928,6144,6144,51200,0,358400.0,2048,0.0019927627997549102,0.07462338858319652,0.11052727980326903,1.0,0.0,1,0,0
