arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,maximum_training_batch,large_batch_updates,ordinary_batch_updates,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,5,1200,1200,1024,840,360,128,1.0,4096,1,6.1875,0.0078125,0.2740349000087008,8192,8192,906240,0,8924160.0,256,0.004274170396194155,0.06494966539699737,0.09807058646658955,1.0,0.027460937500000032,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,6,1200,1200,1024,840,360,128,1.0,4096,1,6.375,0.0078125,0.26293349999468774,8192,8192,906240,0,8924160.0,256,0.002991282284041663,0.06517360875458988,0.10767367883706509,1.0,0.038925781249999986,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,7,1200,1200,1024,840,360,128,1.0,4096,1,6.625,0.0078125,0.20499449997441843,8192,8192,906240,0,8924160.0,256,0.002033286555330749,0.08180804045159179,0.14164701456648754,1.0,0.024863281250000036,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,1200,1200,1024,840,360,128,1.0,4096,1,4.1875,0.0078125,0.2888385000114795,8192,8192,906240,0,8924160.0,256,0.004756361001702292,0.05593153519388827,0.09087148681798944,1.0,0.045156249999999995,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,1,1200,1200,1024,840,360,128,1.0,4096,1,4.6875,0.0078125,0.27944870002102107,8192,8192,906240,0,8924160.0,256,0.004543368921185564,0.05524142586891867,0.08044464068478296,1.0,0.03460937500000001,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,2,1200,1200,1024,840,360,128,1.0,4096,1,3.375,0.0078125,0.20807339999009855,8192,8192,906240,0,8924160.0,256,0.0028518419502758796,0.057319441241038716,0.08398755352021425,1.0,0.03253906249999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,3,1200,1200,1024,840,360,128,1.0,4096,1,4.1875,0.0078125,0.25138490000972524,8192,8192,906240,0,8924160.0,256,0.004970441815622895,0.05653560731569368,0.08355540581250671,1.0,0.02898437500000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,4,1200,1200,1024,840,360,128,1.0,4096,1,4.0625,0.0078125,0.26040690002264455,8192,8192,906240,0,8924160.0,256,0.0042737368700773715,0.0565839110677605,0.08170438633185216,1.0,0.028476562499999955,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,5,1200,1200,1024,840,360,128,1.0,4096,1,3.875,0.0078125,0.24184520001290366,8192,8192,906240,0,8924160.0,256,0.0022571268688640345,0.0600198869337418,0.09588357824186955,1.0,0.04214843749999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,6,1200,1200,1024,840,360,128,1.0,4096,1,4.125,0.0078125,0.24925260001327842,8192,8192,906240,0,8924160.0,256,0.005285911671100152,0.06152595662035042,0.09623461265690751,1.0,0.032656249999999984,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,7,1200,1200,1024,840,360,128,1.0,4096,1,4.375,0.0078125,0.23234089999459684,8192,8192,906240,0,8924160.0,256,0.0056659075032385875,0.05216556488508195,0.08506772745616897,1.0,0.02507812500000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,1200,1200,1024,840,360,128,1.0,4096,1,4.4375,0.0078125,0.25216889998409897,8192,8192,906240,0,8924160.0,256,0.005466835961881467,0.06834198337934268,0.10264303909224563,1.0,0.038046874999999994,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,1,1200,1200,1024,840,360,128,1.0,4096,1,3.875,0.0078125,0.2685738999862224,8192,8192,906240,0,8924160.0,256,0.0025470966281233576,0.05652080124594915,0.08478528699312424,1.0,0.0323046875,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,2,1200,1200,1024,840,360,128,1.0,4096,1,4.625,0.0078125,0.28792790000443347,8192,8192,906240,0,8924160.0,256,0.0023188770048803153,0.06318648533952144,0.09701796436292351,1.0,0.033222656249999996,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,3,1200,1200,1024,840,360,128,1.0,4096,1,3.9375,0.0078125,0.21108879998791963,8192,8192,906240,0,8924160.0,256,0.002442755544204367,0.05597762966545607,0.08776196648279809,1.0,0.029999999999999985,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,4,1200,1200,1024,840,360,128,1.0,4096,1,4.25,0.0078125,0.23939919998520054,8192,8192,906240,0,8924160.0,256,0.002292601405819328,0.06475565214857223,0.09561146697407986,1.0,0.04505859375,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,5,1200,1200,1024,840,360,128,1.0,4096,1,3.875,0.0078125,0.22409960001823492,8192,8192,906240,0,8924160.0,256,0.003703668633242785,0.05352719751713638,0.07870757779823169,1.0,0.05349609375000004,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,6,1200,1200,1024,840,360,128,1.0,4096,1,3.8125,0.0078125,0.28454349999083206,8192,8192,906240,0,8924160.0,256,0.0034339964621210584,0.0597660584649364,0.08736911295263625,1.0,0.03968750000000003,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,7,1200,1200,1024,840,360,128,1.0,4096,1,4.4375,0.0078125,0.23201830001198687,8192,8192,906240,0,8924160.0,256,0.005375468973259245,0.060274433573152736,0.09230960322159361,1.0,0.03453125000000003,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,1200,1200,1024,840,360,128,1.0,4096,1,2.625,0.0078125,0.25641420000465587,8192,8192,906240,0,8924160.0,256,0.00867680004378446,0.11734058619991325,0.1798806902235663,0.9999999999999998,0.037968750000000065,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,1,1200,1200,1024,840,360,128,1.0,4096,1,2.1875,0.0078125,0.235598300001584,8192,8192,906240,0,8924160.0,256,0.00524295420287757,0.10793496388133673,0.1666041533997252,0.9999999999999998,0.03269531249999996,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,2,1200,1200,1024,840,360,128,1.0,4096,1,2.75,0.0078125,0.21731370000634342,8192,8192,906240,0,8924160.0,256,0.011204208868112353,0.11581989553800831,0.16083561914196615,0.9999999999999998,0.03134765624999995,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,3,1200,1200,1024,840,360,128,1.0,4096,1,2.625,0.0078125,0.22753660002490506,8192,8192,906240,0,8924160.0,256,0.005079719401665628,0.12012570409426676,0.18606170629111649,0.9999999999999998,0.05503906249999996,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,4,1200,1200,1024,840,360,128,1.0,4096,1,2.75,0.0078125,0.27547140000388026,8192,8192,906240,0,8924160.0,256,0.009254454297490167,0.10629661505706171,0.15363782696498476,0.9999999999999998,0.042636718750000024,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,5,1200,1200,1024,840,360,128,1.0,4096,1,2.5625,0.0078125,0.28957950000767596,8192,8192,906240,0,8924160.0,256,0.0061909896269773945,0.12295644145288502,0.1898231746910108,0.9999999999999998,0.03841796874999996,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,6,1200,1200,1024,840,360,128,1.0,4096,1,2.3125,0.0078125,0.2918538000085391,8192,8192,906240,0,8924160.0,256,0.004236966570935419,0.11176771122953388,0.1640994651845475,0.9999999999999998,0.048749999999999974,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,7,1200,1200,1024,840,360,128,1.0,4096,1,2.8125,0.0078125,0.2532053999893833,8192,8192,906240,0,8924160.0,256,0.004715721732152733,0.1054943909598905,0.15134142056935532,0.9999999999999998,0.03853515625000008,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,1200,1200,1024,840,360,128,1.0,4096,1,2.0625,0.0078125,0.23759309999877587,8192,8192,906240,0,8924160.0,256,0.009539144075840778,0.1257089294924673,0.18372576860030868,0.9999999999999998,0.043398437499999984,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,1,1200,1200,1024,840,360,128,1.0,4096,1,2.375,0.0078125,0.2453160000150092,8192,8192,906240,0,8924160.0,256,0.0066798620685881716,0.11420640588187558,0.1573437864373561,0.9999999999999998,0.042148437499999955,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,2,1200,1200,1024,840,360,128,1.0,4096,1,2.75,0.0078125,0.24422630001208745,8192,8192,906240,0,8924160.0,256,0.004769420473285102,0.10341177404120172,0.14606416353289808,0.9999999999999998,0.0368359375,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,3,1200,1200,1024,840,360,128,1.0,4096,1,2.6875,0.0078125,0.21636200000648387,8192,8192,906240,0,8924160.0,256,0.015294491815591282,0.11083115634681673,0.1641314517254943,0.9999999999999998,0.036093749999999994,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,4,1200,1200,1024,840,360,128,1.0,4096,1,2.75,0.0078125,0.2496441999974195,8192,8192,906240,0,8924160.0,256,0.0058186825188903946,0.10976687915010186,0.1784151882245711,0.9999999999999998,0.05732421875000003,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,5,1200,1200,1024,840,360,128,1.0,4096,1,2.125,0.0078125,0.28367450000951067,8192,8192,906240,0,8924160.0,256,0.019510238805193758,0.10032618367594301,0.144429680456552,0.9999999999999998,0.0341601562500001,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,6,1200,1200,1024,840,360,128,1.0,4096,1,2.625,0.0078125,0.24503329998697154,8192,8192,906240,0,8924160.0,256,0.0075532474539006245,0.10460781743675687,0.14854032859209865,0.9999999999999998,0.02318359375000005,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,7,1200,1200,1024,840,360,128,1.0,4096,1,2.375,0.0078125,0.2402437999844551,8192,8192,906240,0,8924160.0,256,0.005142005239525016,0.10057437597548892,0.14889825461567516,0.9999999999999998,0.02841796874999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,1200,1200,1024,840,360,128,1.0,4096,1,2.375,0.0078125,0.2681674000050407,8192,8192,906240,0,8924160.0,256,0.004195287131313563,0.09230488561092191,0.13268634911180233,1.0,0.04701171874999999,50,0,0
