arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,training_batch,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,3,1200,1200,1024,1024,1.0,4096,1,3.9375,0.0009765625,0.8005844999861438,8192,8192,1228800,0,12288000.0,2048,0.001628195764356466,0.042529605556374465,0.07942035915570182,1.0,0.029023437499999985,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,4,1200,1200,1024,1024,1.0,4096,1,4.25,0.0009765625,0.8482514999923296,8192,8192,1228800,0,12288000.0,2048,0.0016067816779690158,0.0501042705713292,0.0863721314041565,1.0,0.04408203125,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,5,1200,1200,1024,1024,1.0,4096,1,3.875,0.0009765625,0.8868781999917701,8192,8192,1228800,0,12288000.0,2048,0.0028848457955661377,0.0391657574179325,0.06957092727713837,1.0,0.05251953125000004,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,6,1200,1200,1024,1024,1.0,4096,1,3.8125,0.0009765625,0.8727924999839161,8192,8192,1228800,0,12288000.0,2048,0.002616825123959332,0.04514973682207871,0.07852809847580043,1.0,0.04505859375000003,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,7,1200,1200,1024,1024,1.0,4096,1,4.4375,0.0009765625,0.8541991999954917,8192,8192,1228800,0,12288000.0,2048,0.005090626418504662,0.049856842481956314,0.08816766953736764,1.0,0.03697265625000003,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,1200,1200,1024,1024,1.0,4096,1,2.625,0.0009765625,0.7750920999969821,8192,8192,1228800,0,12288000.0,2048,0.00704118693485789,0.09764020216505843,0.17689562169282996,0.9999999999999998,0.038945312500000065,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,1,1200,1200,1024,1024,1.0,4096,1,2.1875,0.0009765625,0.8018427999923006,8192,8192,1228800,0,12288000.0,2048,0.0037970358286356642,0.08461261901588846,0.15310547426236212,0.9999999999999998,0.03322265624999997,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,2,1200,1200,1024,1024,1.0,4096,1,2.75,0.0009765625,0.9244157000211999,8192,8192,1228800,0,12288000.0,2048,0.00942469653725908,0.0906597604348267,0.14426930979495897,0.9999999999999998,0.03041015624999996,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,3,1200,1200,1024,1024,1.0,4096,1,2.625,0.0009765625,0.7972864000184927,8192,8192,1228800,0,12288000.0,2048,0.003791358208355078,0.09651333867455511,0.17618585214166999,0.9999999999999998,0.05388671875000001,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,4,1200,1200,1024,1024,1.0,4096,1,2.75,0.0009765625,0.8215946999844164,8192,8192,1228800,0,12288000.0,2048,0.008339521273307504,0.0826499456690046,0.14333032872326612,0.9999999999999998,0.04560546875000003,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,5,1200,1200,1024,1024,1.0,4096,1,2.5625,0.0009765625,0.7719203000015114,8192,8192,1228800,0,12288000.0,2048,0.004474308297578666,0.09855519310758336,0.1791879102519034,0.9999999999999998,0.03699218749999997,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,6,1200,1200,1024,1024,1.0,4096,1,2.3125,0.0009765625,0.8200638999987859,8192,8192,1228800,0,12288000.0,2048,0.002787352410156707,0.08698563301533695,0.15100224179756735,0.9999999999999998,0.04894531249999989,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,7,1200,1200,1024,1024,1.0,4096,1,2.8125,0.0009765625,0.8162669999874197,8192,8192,1228800,0,12288000.0,2048,0.0034291542224265115,0.08144288749727481,0.1412003716091474,0.9999999999999998,0.03613281250000008,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,1200,1200,1024,1024,1.0,4096,1,2.0625,0.0009765625,0.8379711000015959,8192,8192,1228800,0,12288000.0,2048,0.008396778171696262,0.09952453583729402,0.1695327351664072,0.9999999999999998,0.037050781249999984,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,1,1200,1200,1024,1024,1.0,4096,1,2.375,0.0009765625,0.7286709999898449,8192,8192,1228800,0,12288000.0,2048,0.005085660259636082,0.08868275405717373,0.14424331309942381,0.9999999999999998,0.038242187499999955,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,2,1200,1200,1024,1024,1.0,4096,1,2.75,0.0009765625,0.9068659999757074,8192,8192,1228800,0,12288000.0,2048,0.0028150327080318505,0.07552133526316353,0.12712236984545938,0.9999999999999998,0.038691406250000004,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,3,1200,1200,1024,1024,1.0,4096,1,2.6875,0.0009765625,0.8020403000118677,8192,8192,1228800,0,12288000.0,2048,0.013474334959012069,0.08640367587544409,0.15142347698986544,0.9999999999999998,0.035117187499999994,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,4,1200,1200,1024,1024,1.0,4096,1,2.75,0.0009765625,0.748510500008706,8192,8192,1228800,0,12288000.0,2048,0.004454016506642233,0.09119445715593072,0.17860775627867478,0.9999999999999998,0.05248046875000004,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,5,1200,1200,1024,1024,1.0,4096,1,2.125,0.0009765625,0.7465044999844395,8192,8192,1228800,0,12288000.0,2048,0.01817390433397348,0.07382082448068238,0.1281293380575788,0.9999999999999998,0.03451171875000007,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,6,1200,1200,1024,1024,1.0,4096,1,2.625,0.0009765625,0.9711726999958046,8192,8192,1228800,0,12288000.0,2048,0.005810833673383975,0.07775994899835419,0.1299613288083619,0.9999999999999998,0.022539062500000026,50,0,0
