arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
cta-kll-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,64,3,3,3.9108119718572762,1.4464654118377098,0.0030181865233247507,0.05325966270440228,0.10154357466495502,1.0242353677749634,1.9080306594257386,nan,nan,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,3387850064,32,32,0,67584,98048,0.20175710000330582,0.0,0.0,0.0,0.16069024112075567
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,64,3,3,3.9108119718572762,1.4464654118377098,0.023111405459614875,0.10761957838065467,0.14442977196155113,1.0348299741744995,1.9081354433902136,nan,nan,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,3387850064,32,32,10485760,67584,0,0.25177009999606526,0.25,0.25,5.35422781324254,0.18301526922732592
cta-kll-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,64,3,3,3.9108119718572762,1.4464654118377098,0.008139875236842009,0.0711093651301858,0.10828825547221987,1.0407238006591797,1.911930052360134,nan,nan,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,3387850064,32,32,10485760,67584,98048,0.2513582999963546,0.25,0.25,5.415430316005738,0.18503451198339463
cta-kll-guarded,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,64,3,3,3.9108119718572762,1.4464654118377098,0.020445324055036185,0.10514569445486825,0.1395100830828769,1.0295575857162476,1.918493857896635,nan,nan,nan,160,10240,20480,320,20480,30720,5898240,1310720,4587520,11796480.0,0.0,11796480.0,64,64,64,64.0,20,20,3387850064,32,32,10485760,67584,98048,0.3361548999964725,0.2375,0.0,5.314007392844649,0.18496027141809462
cta-exact-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.5561757015747395,2.5704038406153518,0.021374783218291782,0.10485669929314179,0.13399604879577262,1.0006465911865234,2.5523865383113176,1.0,0.0224609375,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,189739325,16,16,0,68608,0,0.20090909999998985,0.0,0.0,0.0,0.18449609652161597
cta-kll-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.5561757015747395,2.5704038406153518,0.021671262651249634,0.10577401463285684,0.1348184924550542,1.002050518989563,2.558488762133442,1.0,0.021484375,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,189739325,16,16,0,68608,98048,0.18039719999796944,0.0,0.0,0.0,0.18456689827144146
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.5561757015747395,2.5704038406153518,0.017083812569673285,0.09368940905481356,0.1236289345454929,0.9978487491607666,2.587850875813518,1.0,0.0048828125,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,189739325,16,16,10485760,68608,0,0.2409817000007024,0.25,0.25,3.6780655897574497,0.2100878931581974
cta-kll-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.5561757015747395,2.5704038406153518,0.01734719405206775,0.094476290953363,0.1243038941403946,0.9987596273422241,2.592923351105541,1.0,0.0078125,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,189739325,16,16,10485760,68608,98048,0.2487911999996868,0.25,0.25,3.684323585564679,0.21011734269559385
cta-kll-guarded,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.5561757015747395,2.5704038406153518,0.01734719405206775,0.094476290953363,0.1243038941403946,0.9987596273422241,2.592923351105541,1.0,0.0078125,nan,160,10240,20480,320,20480,30720,5898240,1310720,4587520,11796480.0,0.0,11796480.0,64,64,64,64.0,20,20,189739325,16,16,10485760,68608,98048,0.33061430000088876,0.25,0.25,3.684323585564679,0.21011734269559385
cta-exact-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.7834038959718805,2.2429019074336867,0.007376240953143043,0.06830127157532719,0.12126643634943533,1.0036829710006714,2.83653693990269,1.0,0.025976562499999953,0.012988281249999997,160,10240,20480,320,20480,20480,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,1730137501,16,16,0,68608,0,0.17895259999932023,0.0,0.0,0.0,0.20420979149639606
cta-kll-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.7834038959718805,2.2429019074336867,0.008962755756180218,0.07436213246150486,0.12394211107518156,1.0097414255142212,2.8058555715969775,1.0,0.027929687499999953,0.013964843749999997,160,10240,20480,320,20480,20480,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,1730137501,16,16,0,68608,98048,0.18622270000196295,0.0,0.0,0.0,0.20487593710422516
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.7834038959718805,2.2429019074336867,0.006992868912600425,0.06634958779668364,0.11676455885298041,1.0256530046463013,2.7799014455514564,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,30720,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,1730137501,16,16,10485760,68608,0,0.24606559999665478,0.25,0.25,4.62351364907237,0.24235173873603344
cta-kll-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.7834038959718805,2.2429019074336867,0.00624005708403752,0.06293984775268265,0.11377028976152329,1.0241849422454834,2.8077974795325162,1.0,0.03867187499999995,0.019335937499999997,160,10240,20480,320,20480,30720,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,1730137501,16,16,10485760,68608,98048,0.24218159999873023,0.25,0.25,4.617320967053087,0.24154688604176044
cta-kll-guarded,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.7834038959718805,2.2429019074336867,0.005395361664389586,0.05816162563568572,0.11211124599555958,1.0150426626205444,2.830117028885468,1.0,0.03281249999999995,0.016406249999999997,160,10240,20480,320,20480,30720,5898240,1310720,4587520,11796480.0,0.0,11796480.0,64,64,64,64.0,20,20,1730137501,16,16,10485760,68608,98048,0.3562493999997969,0.1675,0.0,4.609951559259256,0.22698658742010594
cta-exact-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.6114097194634855,2.4822985437445357,0.007546550594092594,0.0671914237627586,0.11900919779097172,0.9295126795768738,1.8526199227832527,nan,nan,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,341785966,16,16,0,68608,0,0.19556079999892972,0.0,0.0,0.0,0.20707145817577838
cta-kll-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.6114097194634855,2.4822985437445357,0.0054086516231892645,0.05574740251090063,0.1007971381036943,0.9715036749839783,1.8184918532198322,nan,nan,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,341785966,16,16,0,68608,98048,0.17713430000003427,0.0,0.0,0.0,0.23241890892386435
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.6114097194634855,2.4822985437445357,0.010250124946135308,0.07556533582412484,0.12092887235866617,0.9633506536483765,1.6781281232668968,nan,nan,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,341785966,16,16,10485760,68608,0,0.2505918999959249,0.25,0.25,9.027882698909027,0.22668149471282958
cta-kll-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.6114097194634855,2.4822985437445357,0.007964550177837815,0.06476019724958974,0.10412466658536672,0.9711508750915527,1.7783802436519818,nan,nan,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,341785966,16,16,10485760,68608,98048,0.2436505000005127,0.25,0.25,10.035415577530987,0.254850784316659
cta-kll-guarded,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.6114097194634855,2.4822985437445357,0.007546623456621937,0.06214482727264448,0.10101396285270231,0.9625555276870728,1.7926586428734246,nan,nan,nan,160,10240,20480,320,20480,30720,5898240,1310720,4587520,11796480.0,0.0,11796480.0,64,64,64,64.0,20,20,341785966,16,16,10485760,68608,98048,0.3363602000026731,0.1975,0.0,9.792605371745154,0.25109701566398146
cta-exact-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.624482796269459,2.4623221675143587,0.013019923656562682,0.0895514995905246,0.164022102020334,0.9018698930740356,2.9805094570755246,nan,nan,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,7042142,16,16,0,68608,0,0.18084359999920707,0.0,0.0,0.0,0.21562590189278125
cta-kll-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.624482796269459,2.4623221675143587,0.011199993412248865,0.07751115649202443,0.12986439600813962,0.9582716226577759,2.9233205875891177,nan,nan,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,7042142,16,16,0,68608,98048,0.1781057000043802,0.0,0.0,0.0,0.21261357925832272
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.624482796269459,2.4623221675143587,0.008503908914181402,0.06582005789122376,0.13282686303706276,0.9335001111030579,3.026909313439402,nan,nan,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,7042142,16,16,10485760,68608,0,0.24140949999855366,0.25,0.25,4.52332719196585,0.24298986792564392
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.624482796269459,2.4623221675143587,0.0129530527743551,0.08784633853161417,0.1593374349520319,0.9063071608543396,3.1576306313594453,nan,nan,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,7042142,16,16,10485760,68608,98048,0.24527859999943757,0.25,0.25,4.558886854525534,0.24618897065520287
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,64,10,10,1.624482796269459,2.4623221675143587,0.017345603277500565,0.10453824594925239,0.17550574094252702,0.9061923623085022,3.111534361978103,nan,nan,nan,160,10240,20480,320,20480,30720,5898240,1310720,4587520,11796480.0,0.0,11796480.0,64,64,64,64.0,20,20,7042142,16,16,10485760,68608,98048,0.3633198000025004,0.225,0.0,4.2538306604322935,0.2438179560005665
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.34290171550029463,8.248506778741264,0.03589119184101586,0.11299778752472156,0.11960136605253337,1.0005642175674438,3.355875564646445,1.0,0.0546875,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,1702271446,8,8,0,70656,0,0.23328089999995427,0.0,0.0,0.0,0.23055367581546307
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.34290171550029463,8.248506778741264,0.03578065445685619,0.11315210958101175,0.11987826760733453,1.001030445098877,3.3655402190848616,1.0,0.060546875,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,1702271446,8,8,0,70656,98048,0.18666420000226935,0.0,0.0,0.0,0.23018388003110885
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.34290171550029463,8.248506778741264,0.020024697318592022,0.08137651010171795,0.0975612441390357,1.009579062461853,2.98676355930972,1.0,0.037109375,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,1702271446,8,8,10485760,70656,0,0.2554690999968443,0.25,0.25,3.8059464056611105,0.25619165077805517
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.34290171550029463,8.248506778741264,0.019889933495937928,0.08114895195761453,0.09739946264923902,1.0089056491851807,3.000509372855174,1.0,0.0341796875,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,1702271446,8,8,10485760,70656,98048,0.24707100000523496,0.25,0.25,3.8058814336233007,0.2563058860599995
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.34290171550029463,8.248506778741264,0.019889933495937928,0.08114895195761453,0.09739946264923902,1.0089056491851807,3.000509372855174,1.0,0.0341796875,nan,160,10240,20480,320,20480,30720,5898240,1310720,4587520,11796480.0,0.0,11796480.0,64,64,64,64.0,20,20,1702271446,8,8,10485760,70656,98048,0.33603840000432683,0.25,0.25,3.8058814336233007,0.2563058860599995
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.2896196383303909,9.76600599687094,0.024802068841907055,0.10559991896083377,0.12582229359506916,1.0000749826431274,5.461876975525246,1.0,0.024023437499999953,0.012011718749999997,160,10240,20480,320,20480,20480,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,4079959381,8,8,0,70656,0,0.17817569999897387,0.0,0.0,0.0,0.24419781863689421
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.2896196383303909,9.76600599687094,0.02446455681962645,0.1051883599929211,0.1280337362975478,0.9938151836395264,5.5136955303347825,1.0,0.023046874999999953,0.011523437499999997,160,10240,20480,320,20480,20480,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,4079959381,8,8,0,70656,98048,0.184051800002635,0.0,0.0,0.0,0.24363094866275786
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.2896196383303909,9.76600599687094,0.017953618277485983,0.08661503883626233,0.12183353821922165,0.9912247657775879,5.911596145852022,1.0,0.029882812499999953,0.014941406249999997,160,10240,20480,320,20480,30720,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,4079959381,8,8,10485760,70656,0,0.2498085999977775,0.25,0.25,4.002356127078292,0.270357558131218
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.2896196383303909,9.76600599687094,0.017482701405754586,0.0858257904462628,0.12413570409986073,0.9854824542999268,5.992851362528772,1.0,0.024023437499999953,0.012011718749999997,160,10240,20480,320,20480,30720,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,4079959381,8,8,10485760,70656,98048,0.25723959999595536,0.25,0.25,3.9979720483463006,0.26968535855412484
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.2896196383303909,9.76600599687094,0.020410052537271017,0.09530368129373944,0.12030087286588126,0.993071973323822,5.462091890445696,1.0,0.03476562499999995,0.017382812499999997,160,10240,20480,320,20480,30720,5898240,1310720,4587520,11796480.0,0.0,11796480.0,64,64,64,64.0,20,20,4079959381,8,8,10485760,70656,98048,0.3362478999988525,0.08,0.0,3.727986819884573,0.25311014130711557
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.3208946893756642,8.81419112995982,0.019045847812596772,0.08051397808918383,0.1390417611468032,0.9702561497688293,4.879467121302279,nan,nan,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,1586959227,8,8,0,70656,0,0.19006290000106674,0.0,0.0,0.0,0.22750348187983035
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.3208946893756642,8.81419112995982,0.018660641488466023,0.07788289509780433,0.13628634365398787,0.9722105860710144,4.977999569443528,nan,nan,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,1586959227,8,8,0,70656,98048,0.1960112000015215,0.0,0.0,0.0,0.24086421206593514
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.3208946893756642,8.81419112995982,0.010267381731846381,0.06195537015658718,0.1210730873779608,0.9636000394821167,4.591117267362036,nan,nan,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,1586959227,8,8,10485760,70656,0,0.2575966999938828,0.25,0.25,7.500770759549843,0.2514072168618441
