arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,3,3,3.5815699660346505,1.5794342434011945,0.006104279454413941,0.06317878719258896,0.10179152352668663,0.9135943651199341,1.1084812365689516,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1889403943,32,16,20,20,2621440,10485760,128,7,143360,860160.0,40960,0,0,0.0,1.0,0.2430050976574421,7.683732509613037,0.11502779487054796,1.2115503549575806,67584,0,0.4095655999990413,0.25,0.25,0.25,7.217024735794704,0.19566359668970107
cta-kll-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,3,3,3.5815699660346505,1.5794342434011945,0.007800351009657369,0.07326171453897644,0.10531523877186592,0.9276362657546997,1.0994732060724188,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,1889403943,32,16,20,20,2621440,10485760,128,7,143360,860160.0,40960,0,0,0.0,1.0,0.2430050976574421,7.683732509613037,0.11736709407996386,1.1481882333755493,67584,98048,0.4007144000061089,0.25,0.25,0.25,7.241239967158775,0.2006606161594391
cta-kll-guarded,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,3,3,3.5815699660346505,1.5794342434011945,0.007800351009657369,0.07326171453897644,0.10531523877186592,0.9276362657546997,1.0994732060724188,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,1889403943,32,16,20,20,2621440,10485760,128,7,143360,860160.0,40960,0,0,0.0,1.0,0.2430050976574421,7.683732509613037,0.11736709407996386,1.1481882333755493,67584,98048,0.4446671000041533,0.25,0.25,0.25,7.241239967158775,0.2006606161594391
cta-exact-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,3,3,3.9108119718572762,1.4464654118377098,0.0033142453406127537,0.05187413275565301,0.10062812797943306,1.0166021585464478,1.9328837444950377,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,3387850064,32,16,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,67584,0,0.15749379999761004,0.0,0.0,0.0,0.0,0.16002833917737008
cta-kll-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,3,3,3.9108119718572762,1.4464654118377098,0.005083427942512486,0.05751045896344562,0.10234474216369337,1.0205790996551514,1.890764095915702,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,3387850064,32,16,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,67584,98048,0.146121799996763,0.0,0.0,0.0,0.0,0.1639305530115962
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,3,3,3.9108119718572762,1.4464654118377098,0.005497452573624884,0.057286337856917245,0.09218459299393623,1.0184671878814697,1.938728300998545,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,7,143360,860160.0,40960,0,0,0.0,1.0,0.2566555589437485,6.0133056640625,0.18680698092794046,2.55021595954895,67584,0,0.3962229999960982,0.25,0.25,0.25,4.242510940178649,0.17832485288381578
cta-kll-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,3,3,3.9108119718572762,1.4464654118377098,0.008346507890919508,0.06864765799356758,0.09889317381083525,1.037569284439087,1.9253928463237677,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,7,143360,860160.0,40960,0,0,0.0,1.0,0.2566555589437485,6.0133056640625,0.18741592954611405,2.574657678604126,67584,98048,0.4003835999974399,0.25,0.25,0.25,4.390739166828569,0.18310753516852857
cta-kll-guarded,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,3,3,3.9108119718572762,1.4464654118377098,0.022948878960719732,0.10940699802953661,0.1409986042690313,1.0343583822250366,1.8850499425982619,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,7,143360,860160.0,40960,0,0,0.0,1.0,0.2566555589437485,6.0133056640625,0.1888598295277916,2.4387917518615723,67584,98048,0.4512365000045975,0.2375,0.0,0.2375,4.234634554463321,0.1881232712417841
cta-exact-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.5561757015747395,2.5704038406153518,0.021710571203088946,0.10515159584011391,0.13641650874659997,0.9992228150367737,2.5680256008084026,1.0,0.0224609375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,189739325,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,0,0.14397620000090683,0.0,0.0,0.0,0.0,0.1938877899199724
cta-kll-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.5561757015747395,2.5704038406153518,0.021916508684982183,0.10593100879527786,0.13712633477127906,1.0011012554168701,2.5637724691229007,1.0,0.0234375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,189739325,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,98048,0.14659609999944223,0.0,0.0,0.0,0.0,0.1939281016588211
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.5561757015747395,2.5704038406153518,0.01621680873160436,0.09093456183456901,0.12165257432650604,0.9961498975753784,2.568974305326712,1.0,0.021484375,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.41954320967197417,2.3957102298736572,0.36604396605398504,1.9957380294799805,68608,0,0.4050869999991846,0.25,0.25,0.25,4.802193979823587,0.2152655903249979
cta-kll-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.5561757015747395,2.5704038406153518,0.016238317066745722,0.09098522749254176,0.12168955477413156,0.9990724325180054,2.5635417241948093,1.0,0.025390625,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.41954320967197417,2.3957102298736572,0.3651897927513346,1.992201328277588,68608,98048,0.4055335000011837,0.25,0.25,0.25,4.803503628138939,0.2153987769037485
cta-kll-guarded,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.5561757015747395,2.5704038406153518,0.016238317066745722,0.09098522749254176,0.12168955477413156,0.9990724325180054,2.5635417241948093,1.0,0.025390625,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.41954320967197417,2.3957102298736572,0.3651897927513346,1.992201328277588,68608,98048,0.4815842000025441,0.25,0.25,0.25,4.803503628138939,0.2153987769037485
cta-exact-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.7834038959718805,2.2429019074336867,0.004845245625992423,0.05560205779344007,0.10994918485558831,1.0209500789642334,2.8278051551108345,1.0,0.03378906249999995,0.016894531249999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1730137501,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,0,0.18281340000248747,0.0,0.0,0.0,0.0,0.21398065090179444
cta-kll-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.7834038959718805,2.2429019074336867,0.005176188503601242,0.057185570854540256,0.10903417850370689,1.0272456407546997,2.7758715392874898,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1730137501,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,98048,0.15141679999942426,0.0,0.0,0.0,0.0,0.21355890445411205
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.7834038959718805,2.2429019074336867,0.009242685630395098,0.0750020966522972,0.12690264732832562,1.0197159051895142,2.8641078554124175,1.0,0.023046874999999953,0.011523437499999997,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6432934015989303,3.850978136062622,0.5851798649411648,3.121095895767212,68608,0,0.3985367999994196,0.25,0.25,0.25,4.91580845352598,0.24162452891469002
cta-kll-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.7834038959718805,2.2429019074336867,0.010719746455020829,0.07773931794377935,0.13502619604749624,1.0047483444213867,2.9218597329799114,1.0,0.020117187499999953,0.010058593749999997,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6432934015989303,3.850978136062622,0.5870440672617405,3.0621447563171387,68608,98048,0.40432639999926323,0.25,0.25,0.25,4.867364752779805,0.238551439717412
cta-kll-guarded,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.7834038959718805,2.2429019074336867,0.009716585522628218,0.07180340896189051,0.11729702487918496,1.0342556238174438,2.7369603736591706,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6432934015989303,3.850978136062622,0.5948586631100625,3.299790620803833,68608,98048,0.4689021000012872,0.2,0.0,0.2,4.774351301705272,0.23152197822928428
cta-exact-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.006572419173047628,0.060251941846152075,0.11160344219642054,0.9393256902694702,1.8640608671452417,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,341785966,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,0,0.149577500000305,0.0,0.0,0.0,0.0,0.20652107410132886
cta-kll-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.014968972806761016,0.09455586513445065,0.15007778672441419,0.9298359751701355,1.9101918323882914,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,341785966,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,98048,0.1492422000010265,0.0,0.0,0.0,0.0,0.22998673915863038
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.01123914158162087,0.08057066101518309,0.12374378903346506,0.9515108466148376,1.8081284572290497,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6915844500064849,8.896897315979004,0.4299776510335505,1.790886640548706,68608,0,0.4114848999961396,0.25,0.25,0.25,11.84230612159495,0.22666501253843307
cta-kll-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.012735561970873555,0.08414911985634324,0.1264578641485802,0.9372847676277161,1.902498444938678,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6915844500064849,8.896897315979004,0.4276598975993693,2.18229079246521,68608,98048,0.4211321999973734,0.25,0.25,0.25,12.454679371383147,0.24836174324154853
cta-kll-guarded,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.012735561970873555,0.08414911985634324,0.1264578641485802,0.9372847676277161,1.902498444938678,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6915844500064849,8.896897315979004,0.4276598975993693,2.18229079246521,68608,98048,0.4584695000012289,0.25,0.25,0.25,12.454679371383147,0.24836174324154853
cta-exact-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.016649773565205805,0.1039619612150716,0.1742052033181928,0.9167745113372803,3.013233590016643,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,7042142,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,0,0.1687028000014834,0.0,0.0,0.0,0.0,0.22505068890750407
cta-kll-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.007729960264479807,0.06882637521455978,0.1327462720489505,0.9645140767097473,2.9546653783753225,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,7042142,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,98048,0.14897600000404054,0.0,0.0,0.0,0.0,0.22484606690704823
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.011721869628481763,0.08584496548742113,0.14761817000977773,0.9278046488761902,3.057962456542991,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6215096205472946,7.8561530113220215,0.5474451791960746,3.8668081760406494,68608,0,0.41690059999382356,0.25,0.25,0.25,3.7664047033337686,0.24108916670084
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.0056002691749901246,0.05854273308102726,0.12329340142652424,0.9587036371231079,2.9499182506996693,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6215096205472946,7.8561530113220215,0.5514229227323085,4.130089282989502,68608,98048,0.4051919999983511,0.25,0.25,0.25,3.88008515108464,0.24585942961275578
