all_reportable_components_reached,arm,bridge_ed2_change,bridge_exit_ed2,bridge_exit_sw1,cap_activations,cell,completed_step,diverged,ed2,eligible,family,floor_activations,handoff_ed2,handoff_sw1,init,kind,mass_l1,minimum_component_occupancy,paper_calibration_median_step,paper_ed2_change,paper_state_restoration_exact,paper_state_saved_step_index,quantile_cdf_error,seed,sharp_optimizer,sw1,target,trust_cap,wall_seconds,work_backward_examples,work_calibration_backward_examples,work_calibration_generator_example_evals,work_calibration_generator_forward_calls,work_calibration_kernel_pairs,work_calibration_optimizer_updates,work_calibration_target_samples,work_calibration_unique_latent_samples,work_diagnostic_generator_example_evals,work_diagnostic_generator_forward_calls,work_diagnostic_target_samples,work_generator_example_evals,work_generator_forward_calls,work_kernel_pairs,work_metric_generator_example_evals,work_metric_generator_forward_calls,work_metric_target_samples,work_optimizer_updates,work_positive_target_samples,work_sort_work,work_unique_latent_samples
0.0,bridge-reset-full-lr,-0.05539779721847782,0.09596997125186602,0.3519573059336094,0,CF-A01-rare005/missing,120,0,0.09305433843076139,1,separated-unequal-rare,0,0.15136776847034383,0.4000645661775956,missing,bridge,0.23984375000000002,0.0,0.025588753032557785,-0.00291563282110463,1,84,0.11139112903225806,0,reset-full,0.3698733932247921,CF-A01-rare005,0.031985941290697234,0.3767142999859061,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-reset-quarter,-0.030328007313005,0.12103976115733883,0.3701757117184374,0,CF-A01-rare005/missing,120,0,0.1048328459879162,1,separated-unequal-rare,0,0.15136776847034383,0.4000645661775956,missing,bridge,0.31406249999999997,0.0,0.025588753032557785,-0.01620691516942263,1,84,0.11032006048387097,0,reset-quarter,0.3587133946765565,CF-A01-rare005,0.031985941290697234,0.4947718000039458,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-warm-quarter,-0.016620765002050675,0.13474700346829316,0.38342517681060745,0,CF-A01-rare005/missing,120,0,0.11337614318512435,1,separated-unequal-rare,0,0.15136776847034383,0.4000645661775956,missing,bridge,0.30624999999999997,0.0,0.025588753032557785,-0.021370860283168813,1,84,0.11233618951612903,0,warm-quarter,0.36137805649678306,CF-A01-rare005,0.031985941290697234,0.6350164999894332,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-calibrated,-0.016620765002050675,0.13474700346829316,0.38342517681060745,0,CF-A01-rare005/missing,120,0,0.11337614318512435,1,separated-unequal-rare,0,0.15136776847034383,0.4000645661775956,missing,bridge,0.30624999999999997,0.0,0.025588753032557785,-0.021370860283168813,1,84,0.11233618951612903,0,calibrated,0.36137805649678306,CF-A01-rare005,0.031985941290697234,0.7685339000017848,3840.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-carry-copy,-0.043134548801164296,0.10823321966917954,0.36205430824152046,0,CF-A01-rare005/missing,120,0,0.09520793686605034,1,separated-unequal-rare,0,0.15136776847034383,0.4000645661775956,missing,bridge,0.2515625,0.0,0.025588753032557785,-0.013025282803129201,1,84,0.1061617943548387,0,carry-copy,0.3622167204576153,CF-A01-rare005,0.031985941290697234,0.8896010000025854,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,qld-sharp20-only,-0.016620765002050675,0.13474700346829316,0.38342517681060745,0,CF-A01-rare005/missing,104,0,0.13474700346829316,0,separated-unequal-rare,0,0.15136776847034383,0.4000645661775956,missing,bridge-only,0.35781250000000003,0.0,0.025588753032557785,nan,1,84,0.10206653225806452,0,calibrated,0.38342517681060745,CF-A01-rare005,0.031985941290697234,0.9838842999888584,3328.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,800.0,25.0,800.0,3328.0,104.0,40320.0,12800.0,25.0,12800.0,104.0,3328.0,26880.0,3328.0
0.0,qld-v1,0.012724946800554582,0.07773214410800433,0.35175331834722623,0,CF-A02-rare010/concentrated,120,0,0.061799315448527015,1,separated-unequal-rare,0,0.06500719730744975,0.3504356750139021,concentrated,qld-paper,0.07671875000000003,0.0,0.015410495635417853,nan,1,84,0.06615423387096774,0,,0.3171520941560953,CF-A02-rare010,0.019263119544272317,0.1648457999981474,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73728.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,qld-full,0.013795979543342218,0.07880317685079197,0.3215658893440281,0,CF-A02-rare010/concentrated,120,0,0.07416469868931386,1,separated-unequal-rare,0,0.06500719730744975,0.3504356750139021,concentrated,qld-full,0.18953124999999996,0.0,0.015410495635417853,nan,1,84,0.07056451612903226,0,,0.29859214138918805,CF-A02-rare010,0.019263119544272317,0.26236570000764914,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,0.0,15872.0,31.0,15872.0,120.0,3840.0,38400.0,3840.0
0.0,bridge-reset-full-lr,0.020185408460014598,0.08519260576746435,0.336639439603636,0,CF-A02-rare010/concentrated,120,0,0.0925991384658107,1,separated-unequal-rare,0,0.06500719730744975,0.3504356750139021,concentrated,bridge,0.18375000000000016,0.0,0.015410495635417853,0.007406532698346346,1,84,0.06426411290322581,0,reset-full,0.3670848746021226,CF-A02-rare010,0.019263119544272317,0.3786423999990802,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-reset-quarter,-0.0012638671496925102,0.06374333015775724,0.31674450849032604,0,CF-A02-rare010/concentrated,120,0,0.07436012933033798,1,separated-unequal-rare,0,0.06500719730744975,0.3504356750139021,concentrated,bridge,0.11187500000000003,0.0,0.015410495635417853,0.010616799172580738,1,84,0.06703629032258064,0,reset-quarter,0.3346835868428032,CF-A02-rare010,0.019263119544272317,0.4874931999947876,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
