arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,component_core_coverage,rare_core_mass,rare_bridge_mass,outside_component_core_mass,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,registered_global_rollout_steps,registered_global_rollout_step_size,rollout_local_after_global,per_particle_local_safety,tail_balanced_amortization,tail_balance_fraction,mean_global_rollout_displacement_rms,mean_local_positive_weight_fraction,maximum_teacher_rare_core_count,steps_with_teacher_rare_core,final_teacher_rare_core_count,maximum_run_rare_core_count,maximum_teacher_rare_nearest_count,final_teacher_rare_nearest_count,maximum_run_rare_nearest_count,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
cta-exact-fixed-control,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2855554999987362,0.01347890000033658,0.13187249999464257,0.0,0.43090689999371534,64,176,136,136,0.133196393493615,24.900259709467182,0.030289553281978243,0.0894303470855672,0.12904155729003394,0.9666934013366699,10.037831390928163,1.0,0.04042968750000005,0.020214843750000003,0.5,0.0,0.02978515625,0.0380859375,160,10240,20480,320,20480,30720,4075520,3604480,0,471040,55432383.3794596,51623103.3794596,3809280.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.5241406708955765,0.9551811814308167,0.31861570850014687,0.3047090731561184,0.7644718885421753,96.43912506103516,2.8304888248443603,6.582490921020508,2.355131562054157,5.047318458557129,4,4,7.0,0,203776,0,0.2855554999987362,0.25,0.25,0.25,4.084016784777871,0.4092738628387451,1,0.5,0,0,0,0.0,0.3833981521427631,1.0,0,0,0,0,24,22,19,0.0,0.0,0.0
cta-exact-rollout4-safe,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.6286179000017,0.01347890000033658,0.13187249999464257,0.0,0.7739692999966792,64,176,136,136,0.133196393493615,24.900259709467182,0.03839117553470217,0.10784218642857005,0.11973100656611557,0.9951216578483582,8.934763761257544,1.0,0.025976562499999953,0.012988281249999997,0.5,0.0,0.06298828125,0.08935546875,160,10240,20480,320,20480,30720,7536640,3604480,0,3932160,67269823.37945959,51623103.3794596,15646720.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.18957442790269852,0.9834592342376709,0.3104778677225113,0.3745737820863724,0.4245258569717407,4.549740314483643,2.014462435245514,3.6431925296783447,1.7336840987205506,3.2842671871185303,2,2,31.85,0,203776,0,0.6286179000017,0.04090332262276206,0.0002929687616415322,0.04090332262276206,2.312510854792619,0.8386532977223397,4,0.5,1,1,0,0.0,0.8266242742538452,0.44912109375,0,0,0,0,37,34,40,0.0,0.0,0.0
cta-exact-rollout2,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.5302747999958228,0.01347890000033658,0.13187249999464257,0.0,0.675626199990802,64,176,136,136,0.133196393493615,24.900259709467182,0.02435044927222485,0.08342655631748798,0.12208043759749936,0.9800083041191101,10.986716616665367,1.0,0.003515624999999953,0.0017578124999999972,0.5,0.0,0.0517578125,0.0654296875,160,10240,20480,320,20480,30720,4915200,3604480,0,1310720,58422463.3794596,51623103.3794596,6799360.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.2175758257508278,0.9818636178970337,0.3068739175796509,0.36234141886234283,0.41270214319229126,5.221466064453125,2.014462435245514,3.6431925296783447,1.8173704624176026,3.099135398864746,2,2,31.7,0,203776,0,0.5302747999958228,0.25,0.25,0.25,2.065544452162382,0.5731258615851402,2,0.5,1,0,0,0.0,0.5653078868985176,1.0,0,0,0,0,31,29,28,0.0,0.0,0.0
cta-exact-rollout4,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5877290999997058,0.01347890000033658,0.13187249999464257,0.0,0.7330804999946849,64,176,136,136,0.133196393493615,24.900259709467182,0.020449655140703626,0.07632476963813584,0.11644007426605847,0.9806466102600098,11.609854070070774,1.0,0.017187499999999953,0.008593749999999997,0.5,0.00048828125,0.05810546875,0.07568359375,160,10240,20480,320,20480,30720,5570560,3604480,0,1966080,64320703.3794596,51623103.3794596,12697600.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.19968431442975998,0.9834592342376709,0.3249877244234085,0.387632355093956,0.4255116879940033,4.549740314483643,2.014462435245514,3.6431925296783447,1.8679933369159698,3.2584564685821533,2,2,31.85,0,203776,0,0.5877290999997058,0.25,0.25,0.25,2.753046743959493,0.7910115733742714,4,0.5,1,0,0,0.0,0.7903582379221916,1.0,1,2,0,0,35,29,33,0.0,0.0,0.0
cta-exact-rollout4-safe-balanced,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,4,2026072201,1.0,0.15,0.6276173999940511,0.01347890000033658,0.13187249999464257,0.0,0.7729687999890302,64,176,136,136,0.133196393493615,24.900259709467182,0.03997401218573593,0.11038445107674787,0.11926182943532508,0.9945840239524841,8.739733859416145,1.0,0.022070312499999953,0.011035156249999997,0.5,0.0,0.06103515625,0.0908203125,160,10240,20480,320,20480,30720,7536640,3604480,0,3932160,67269823.37945959,51623103.3794596,15646720.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.19204487651586533,0.9834592342376709,0.31089948117733,0.37498021125793457,0.4215243458747864,4.549740314483643,2.014462435245514,3.6431925296783447,1.727887213230133,3.225705623626709,2,2,31.825,0,203776,0,0.6276173999940511,0.040258791149244647,0.0002929687616415322,0.040258791149244647,2.287759825309986,0.8321859031915665,4,0.5,1,1,1,0.1,0.8202150449156761,0.44404296875,0,0,0,1,36,36,41,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,5,2026072201,1.0,0.15,0.4969933000029414,0.01347890000033658,0.13187249999464257,0.0,0.6423446999979205,64,176,136,136,0.133196393493615,24.900259709467182,0.029497880054572434,0.08674342781854424,0.13014089649762475,0.96656733751297,10.123798234852895,1.0,0.04042968750000005,0.020214843750000003,0.5,0.0,0.02978515625,0.03564453125,160,10240,20480,320,20480,30720,4587520,3604480,0,983040,55473343.3794596,51623103.3794596,3850240.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.26785002648830414,0.9883405566215515,0.1256837658584118,0.14541754871606827,0.2771601378917694,7.606070041656494,2.014462435245514,3.6431925296783447,1.604389209114015,3.0904533863067627,2,2,31.2,0,203776,0,0.4969933000029414,0.25,0.25,0.25,4.475937689627244,0.4077165201306343,1,0.5,0,0,0,0.0,0.38344069942831993,1.0,0,0,0,0,23,23,18,0.0,0.0,0.0
cta-exact-rollout4-safe-balanced,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.6299273999975412,0.013773400001809932,0.13289430000440916,0.0,0.7765951000037603,64,176,136,136,0.13806065065273568,24.022954945342942,0.022008033340273236,0.0760698247399881,0.11396205895490984,0.9598328471183777,7.513642084772845,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,7536640,3604480,0,3932160,67269823.37945959,51623103.3794596,15646720.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.14577878639101982,0.9878076910972595,0.23508433252573013,0.3474496603012085,0.3224605917930603,15.726118087768555,1.844026392698288,14.950920104980469,1.6798446595668792,3.3087804317474365,2,2,30.4,0,203776,0,0.6299273999975412,0.0397802756371675,0.0008789062849245965,0.0397802756371675,3.164051789445348,0.7835977539420128,4,0.5,1,1,1,0.1,0.7736855402588845,0.45859375,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-rollout2,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.5221795000034035,0.013773400001809932,0.13289430000440916,0.0,0.6688472000096226,64,176,136,136,0.13806065065273568,24.022954945342942,0.018549910567648986,0.07082233949963154,0.11471640066096203,0.96135014295578,8.34044245216266,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4915200,3604480,0,1310720,58422463.3794596,51623103.3794596,6799360.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.1666145771741867,0.9866780042648315,0.22869937121868134,0.3359265774488449,0.30744731426239014,16.599233627319336,1.844026392698288,14.950920104980469,1.6643837094306946,3.0472052097320557,2,2,30.65,0,203776,0,0.5221795000034035,0.25,0.25,0.25,2.503118959803852,0.5228504568338395,2,0.5,1,0,0,0.0,0.5116560891270637,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-rollout4,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.5829130999991321,0.013773400001809932,0.13289430000440916,0.0,0.7295808000053512,64,176,136,136,0.13806065065273568,24.022954945342942,0.01911858663495547,0.07001467705965687,0.11169401167794751,0.964299201965332,7.987638511619555,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,5570560,3604480,0,1966080,64320703.3794596,51623103.3794596,12697600.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.17183289676904678,0.9845004677772522,0.24319014698266983,0.35062871873378754,0.3224605917930603,16.1935977935791,1.844026392698288,14.950920104980469,1.6945929884910584,3.2093966007232666,2,2,30.55,0,203776,0,0.5829130999991321,0.25,0.25,0.25,3.4081492228524084,0.7072398290038109,4,0.5,1,0,0,0.0,0.7062455236911773,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.504137299998547,0.013773400001809932,0.13289430000440916,0.0,0.650805000004766,64,176,136,136,0.13806065065273568,24.022954945342942,0.02173461681417077,0.07747065388268208,0.12588291704091897,0.9591725468635559,8.483143467316257,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4587520,3604480,0,983040,55473343.3794596,51623103.3794596,3850240.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.20056098699569702,0.9680471420288086,0.10153724625706673,0.152383366599679,0.2214565873146057,19.850160598754883,1.844026392698288,14.950920104980469,1.5253450620919466,2.7625892162323,2,2,30.05,0,203776,0,0.504137299998547,0.25,0.25,0.25,7.7770226245377945,0.39679045379161837,1,0.5,0,0,0,0.0,0.3653895705938339,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-rollout4-safe,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,4,2026072201,1.0,0.15,0.6225359000018216,0.013773400001809932,0.13289430000440916,0.0,0.7692036000080407,64,176,136,136,0.13806065065273568,24.022954945342942,0.021015232243949633,0.07341195541062326,0.10868739617609278,0.9613425731658936,7.441507274913969,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,7536640,3604480,0,3932160,67269823.37945959,51623103.3794596,15646720.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.1459421068429947,0.9878076910972595,0.23438428342342377,0.34664101898670197,0.3224605917930603,15.86320686340332,1.844026392698288,14.950920104980469,1.6720330834388732,3.22318172454834,2,2,30.3,0,203776,0,0.6225359000018216,0.04050293268810492,0.0008789062849245965,0.04050293268810492,3.1140248577388645,0.780187050998211,4,0.5,1,1,0,0.0,0.7701040133833885,0.455859375,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,5,2026072201,1.0,0.15,0.2882266000015079,0.013773400001809932,0.13289430000440916,0.0,0.434894300007727,64,176,136,136,0.13806065065273568,24.022954945342942,0.023274323693722287,0.08070321926261037,0.12832147095808857,0.9614283442497253,8.36704879487853,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4075520,3604480,0,471040,55432383.3794596,51623103.3794596,3809280.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.37016766518354416,0.963250458240509,0.2328817918896675,0.2685546949505806,0.5295436978340149,3316.896728515625,2.673726511001587,25.223064422607422,2.265570467337966,4.591815948486328,4,4,7.0,0,203776,0,0.2882266000015079,0.25,0.25,0.25,6.768623044601476,0.39778248518705367,1,0.5,0,0,0,0.0,0.3651461862027645,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-rollout2,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.5293378000060329,0.016141000000061467,0.15080569999554427,0.0,0.6962845000016387,64,192,136,136,0.18133241385215962,19.103598422078235,0.024133143911674537,0.08120157022180707,0.11627921480821136,0.9834978580474854,7.488331824388695,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,5242880,3932160,0,1310720,63115472.77759229,56316112.77759229,6799360.0,0,0,0,0,0.0,192,32,32,32.0,3,4,680165851,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.1685759201645851,0.987587034702301,0.28508614003658295,0.35545870661735535,0.3842163383960724,11.344283103942871,1.8374903798103333,6.757333278656006,1.7030133545398711,3.2139203548431396,2,2,31.7,0,222208,0,0.5293378000060329,0.25,0.25,0.25,2.3847993400541325,0.6098818153142929,2,0.5,1,0,0,0.0,0.5880191177129745,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2880373000007239,0.016141000000061467,0.15080569999554427,0.0,0.45498399999632966,64,192,136,136,0.18133241385215962,19.103598422078235,0.023146117852959947,0.08217745342181053,0.13887570520244835,0.9645249247550964,8.633103922637543,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,680165851,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.3722991347312927,0.9635527729988098,0.29918697848916054,0.3006688579916954,0.7000521421432495,700.3473510742188,2.719310665130615,11.912919998168945,2.3381218533962964,5.486843109130859,4,4,7.0,0,222208,0,0.2880373000007239,0.25,0.25,0.25,4.284498565219932,0.44191057309508325,1,0.5,0,0,0,0.0,0.40601738095283507,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-rollout4-safe,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.6170653000008315,0.016141000000061467,0.15080569999554427,0.0,0.7840119999964372,64,192,136,136,0.18133241385215962,19.103598422078235,0.02467510378905935,0.07886832016957274,0.11097285643639056,0.9889991879463196,7.3685168703931225,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,3932160,0,3932160,71962832.77759229,56316112.77759229,15646720.0,0,0,0,0,0.0,192,32,32,32.0,3,4,680165851,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.16116105020046234,0.986473798751831,0.2925591766834259,0.36217768490314484,0.4155427813529968,9.972769737243652,1.8374903798103333,6.757333278656006,1.6801789164543153,3.5329606533050537,2,2,31.775,0,222208,0,0.6170653000008315,0.04301758052315563,0.0025390624068677425,0.04301758052315563,2.916302251499606,0.8354718208312988,4,0.5,1,1,0,0.0,0.8227743357419968,0.47626953125,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-rollout4,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5812354999943636,0.016141000000061467,0.15080569999554427,0.0,0.7481821999899694,64,192,136,136,0.18133241385215962,19.103598422078235,0.02333952172929976,0.0747144436678717,0.10693813794114289,0.987368106842041,7.469841790993584,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,5898240,3932160,0,1966080,69013712.77759229,56316112.77759229,12697600.0,0,0,0,0,0.0,192,32,32,32.0,3,4,680165851,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.176036536693573,0.9859818816184998,0.3074759691953659,0.37349584698677063,0.4155427813529968,9.972769737243652,1.8374903798103333,6.757333278656006,1.7479492247104644,3.150674819946289,2,2,31.725,0,222208,0,0.5812354999943636,0.25,0.25,0.25,3.308394428376394,0.799468269944191,4,0.5,1,0,0,0.0,0.7898479357361794,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,4,2026072201,1.0,0.15,0.48979310000140686,0.016141000000061467,0.15080569999554427,0.0,0.6567397999970126,64,192,136,136,0.18133241385215962,19.103598422078235,0.022398871846121438,0.08164478816120677,0.13943538477454945,0.9609439969062805,8.704118572491653,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,680165851,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.2180917039513588,0.9900715351104736,0.12110355868935585,0.1466415487229824,0.2560354471206665,13.749672889709473,1.8374903798103333,6.757333278656006,1.5674299702048302,2.9833273887634277,2,2,30.925,0,222208,0,0.48979310000140686,0.25,0.25,0.25,4.3831977594354345,0.43960280120372774,1,0.5,0,0,0,0.0,0.40623142197728157,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-rollout4-safe-balanced,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,5,2026072201,1.0,0.15,0.6247617999979411,0.016141000000061467,0.15080569999554427,0.0,0.7917084999935469,64,192,136,136,0.18133241385215962,19.103598422078235,0.025916681533821873,0.08208698583147558,0.11196354867031043,0.9928085803985596,7.356727788346796,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,3932160,0,3932160,71962832.77759229,56316112.77759229,15646720.0,0,0,0,0,0.0,192,32,32,32.0,3,4,680165851,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.1538512483239174,0.986473798751831,0.29366886615753174,0.3603421747684479,0.4155427813529968,9.972769737243652,1.8374903798103333,6.757333278656006,1.681203705072403,3.394683837890625,2,2,31.6,0,222208,0,0.6247617999979411,0.0431884798919782,0.0025390624068677425,0.0431884798919782,2.9132155820282923,0.8305438965559006,4,0.5,1,1,1,0.1,0.8181949198246002,0.475390625,0,0,0,0,0,0,0,0.0,0.0,0.0
