arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,maximum_training_batch,large_batch_updates,ordinary_batch_updates,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,4,1200,1200,1024,840,360,256,1.0,4096,1,4.0625,0.00390625,0.6079127000120934,8192,8192,906240,0,8924160.0,512,0.004231404030150321,0.05592845833372386,0.08106340386886793,1.0,0.028476562499999955,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,5,1200,1200,1024,840,360,256,1.0,4096,1,3.875,0.00390625,0.5701355000201147,8192,8192,906240,0,8924160.0,512,0.0022256430106768477,0.059283726505433246,0.0954726706813206,1.0,0.04263671874999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,6,1200,1200,1024,840,360,256,1.0,4096,1,4.125,0.00390625,0.6515174999949522,8192,8192,906240,0,8924160.0,512,0.005244168104861835,0.06094665395834949,0.09562788225546619,1.0,0.033632812499999984,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,7,1200,1200,1024,840,360,256,1.0,4096,1,4.375,0.00390625,0.5736077999754343,8192,8192,906240,0,8924160.0,512,0.005648646658903189,0.05139505340992832,0.08456668618020334,1.0,0.02603515625000001,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,1200,1200,1024,840,360,256,1.0,4096,1,4.4375,0.00390625,0.6321944999799598,8192,8192,906240,0,8924160.0,512,0.005426530659593087,0.06768769453041822,0.10198948801173574,1.0,0.038046874999999994,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,1,1200,1200,1024,840,360,256,1.0,4096,1,3.875,0.00390625,0.6593789999897126,8192,8192,906240,0,8924160.0,512,0.002508704938730455,0.05571254699192707,0.08414759825400714,1.0,0.0323046875,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,2,1200,1200,1024,840,360,256,1.0,4096,1,4.625,0.00390625,0.5747415999940131,8192,8192,906240,0,8924160.0,512,0.002282872487253229,0.06253184284505334,0.0965436623485852,1.0,0.034199218749999996,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,3,1200,1200,1024,840,360,256,1.0,4096,1,3.9375,0.00390625,0.49490640001022257,8192,8192,906240,0,8924160.0,512,0.00240008084310972,0.05559263965527589,0.08721585571680163,1.0,0.029511718749999985,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,4,1200,1200,1024,840,360,256,1.0,4096,1,4.25,0.00390625,0.5720476999995299,8192,8192,906240,0,8924160.0,512,0.00226467504025063,0.06433906373275629,0.09538922747670472,1.0,0.04531249999999999,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,5,1200,1200,1024,840,360,256,1.0,4096,1,3.875,0.00390625,0.6530070000153501,8192,8192,906240,0,8924160.0,512,0.003671605403056555,0.052976189826255474,0.07803161078615276,1.0,0.05099609375000004,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,6,1200,1200,1024,840,360,256,1.0,4096,1,3.8125,0.00390625,0.6042155000031926,8192,8192,906240,0,8924160.0,512,0.003403304172349575,0.058967204629397085,0.08666641800670635,1.0,0.04017578125000003,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,7,1200,1200,1024,840,360,256,1.0,4096,1,4.4375,0.00390625,0.6178297000005841,8192,8192,906240,0,8924160.0,512,0.0053441339723128145,0.05966488075108367,0.09160012943936421,1.0,0.03404296875000003,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,1200,1200,1024,840,360,256,1.0,4096,1,2.625,0.00390625,0.5861186000111047,8192,8192,906240,0,8924160.0,512,0.008603380601909905,0.11599296864687443,0.17886412375457825,0.9999999999999998,0.036015625000000065,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,1,1200,1200,1024,840,360,256,1.0,4096,1,2.1875,0.00390625,0.5906658000021707,8192,8192,906240,0,8924160.0,512,0.0051514938204340055,0.10687675539001773,0.16512309680442655,0.9999999999999998,0.03273437499999997,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,2,1200,1200,1024,840,360,256,1.0,4096,1,2.75,0.00390625,0.5826978000113741,8192,8192,906240,0,8924160.0,512,0.011121700463733397,0.11487601500537142,0.15947265744170414,0.9999999999999998,0.03232421874999995,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,3,1200,1200,1024,840,360,256,1.0,4096,1,2.625,0.00390625,0.4826478000031784,8192,8192,906240,0,8924160.0,512,0.004984091618229325,0.11959930306189746,0.1858554015867368,0.9999999999999998,0.05601562499999996,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,4,1200,1200,1024,840,360,256,1.0,4096,1,2.75,0.00390625,0.5476691999938339,8192,8192,906240,0,8924160.0,512,0.009141472856515787,0.10502888363737911,0.15254903019432187,0.9999999999999998,0.043613281250000024,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,5,1200,1200,1024,840,360,256,1.0,4096,1,2.5625,0.00390625,0.5986598999879789,8192,8192,906240,0,8924160.0,512,0.006113806481122808,0.12208478581246318,0.18931246006416755,0.9999999999999998,0.03695312499999996,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,6,1200,1200,1024,840,360,256,1.0,4096,1,2.3125,0.00390625,0.6201968000095803,8192,8192,906240,0,8924160.0,512,0.004157918276728623,0.11106930410970357,0.16323225065817443,0.9999999999999998,0.04820312499999996,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,7,1200,1200,1024,840,360,256,1.0,4096,1,2.8125,0.00390625,0.4982118000043556,8192,8192,906240,0,8924160.0,512,0.004642551655996474,0.10412948763561224,0.1503043150628645,0.9999999999999998,0.03804687500000008,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,1200,1200,1024,840,360,256,1.0,4096,1,2.0625,0.00390625,0.5677678000065498,8192,8192,906240,0,8924160.0,512,0.009442970328839007,0.12468302803556185,0.183126369253436,0.9999999999999998,0.041933593749999984,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,1,1200,1200,1024,840,360,256,1.0,4096,1,2.375,0.00390625,0.5539296000206377,8192,8192,906240,0,8924160.0,512,0.006591552843181692,0.11322499897828317,0.15646878500433797,0.9999999999999998,0.041171874999999955,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,2,1200,1200,1024,840,360,256,1.0,4096,1,2.75,0.00390625,0.627946000022348,8192,8192,906240,0,8924160.0,512,0.0046826321438406815,0.10189853115856376,0.14437486450506437,0.9999999999999998,0.0378125,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,3,1200,1200,1024,840,360,256,1.0,4096,1,2.6875,0.00390625,0.5843449000094552,8192,8192,906240,0,8924160.0,512,0.015209679533247478,0.11003728868535415,0.1634018578604659,0.9999999999999998,0.036093749999999994,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,4,1200,1200,1024,840,360,256,1.0,4096,1,2.75,0.00390625,0.6191631999972742,8192,8192,906240,0,8924160.0,512,0.005738573556225202,0.10814263023292581,0.17821735634492283,0.9999999999999998,0.05488281250000003,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,5,1200,1200,1024,840,360,256,1.0,4096,1,2.125,0.00390625,0.6274485000176355,8192,8192,906240,0,8924160.0,512,0.019471153088566062,0.09890810020534546,0.14249423163825545,0.9999999999999998,0.0346484375000001,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,6,1200,1200,1024,840,360,256,1.0,4096,1,2.625,0.00390625,0.5064828000031412,8192,8192,906240,0,8924160.0,512,0.007489550399861322,0.10338006894273959,0.14678272822836638,0.9999999999999998,0.02367187500000005,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,7,1200,1200,1024,840,360,256,1.0,4096,1,2.375,0.00390625,0.6040107999870088,8192,8192,906240,0,8924160.0,512,0.0050464457344707725,0.09911533040175631,0.1471069207066973,0.9999999999999998,0.02890624999999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,1200,1200,1024,840,360,256,1.0,4096,1,2.375,0.00390625,0.6818019000056665,8192,8192,906240,0,8924160.0,512,0.00414480578201637,0.09106209116140276,0.13197247569406434,1.0,0.045624999999999985,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,1,1200,1200,1024,840,360,256,1.0,4096,1,2.25,0.00390625,0.6769007999973837,8192,8192,906240,0,8924160.0,512,0.003447991842282949,0.09129317382827809,0.134676206325007,1.0,0.029414062499999984,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,2,1200,1200,1024,840,360,256,1.0,4096,1,1.75,0.00390625,0.5657893999887165,8192,8192,906240,0,8924160.0,512,0.012078604705067164,0.08897901373372138,0.129711630283293,1.0,0.03974609375,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,3,1200,1200,1024,840,360,256,1.0,4096,1,2.0,0.00390625,0.6230016000044998,8192,8192,906240,0,8924160.0,512,0.01431522570795929,0.12530891934224495,0.1858644333318195,1.0,0.042050781250000016,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,4,1200,1200,1024,840,360,256,1.0,4096,1,1.375,0.00390625,0.5532776000036392,8192,8192,906240,0,8924160.0,512,0.007133604666545779,0.09661729813221422,0.1429073015368988,1.0,0.022246093749999987,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,5,1200,1200,1024,840,360,256,1.0,4096,1,2.0,0.00390625,0.6032192000129726,8192,8192,906240,0,8924160.0,512,0.00841332447717047,0.08752613842010623,0.12353831736635928,1.0,0.03751953125,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,6,1200,1200,1024,840,360,256,1.0,4096,1,1.75,0.00390625,0.5666348999948241,8192,8192,906240,0,8924160.0,512,0.0037162068717901953,0.08593185316860404,0.12209007797395802,1.0,0.04490234374999999,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,7,1200,1200,1024,840,360,256,1.0,4096,1,2.25,0.00390625,0.5532807999989018,8192,8192,906240,0,8924160.0,512,0.00985991823732002,0.1022647491258238,0.14905248412070027,1.0,0.06359375,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,1200,1200,1024,840,360,256,1.0,4096,1,1.875,0.00390625,0.4729294999851845,8192,8192,906240,0,8924160.0,512,0.0032943344223004267,0.07902309441068173,0.1270648602024921,1.0,0.04433593750000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,1,1200,1200,1024,840,360,256,1.0,4096,1,2.5,0.00390625,0.6737793000065722,8192,8192,906240,0,8924160.0,512,0.006299849242735078,0.10095477503152617,0.1552572445394973,1.0,0.0644140625,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,2,1200,1200,1024,840,360,256,1.0,4096,1,1.9375,0.00390625,0.5626011000131257,8192,8192,906240,0,8924160.0,512,0.004086731799442411,0.09005329384049128,0.13159387545270224,1.0,0.05078125,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,3,1200,1200,1024,840,360,256,1.0,4096,1,2.0625,0.00390625,0.7530281000072137,8192,8192,906240,0,8924160.0,512,0.013397152216823471,0.08972480497221717,0.1287766302737503,1.0,0.03531249999999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,4,1200,1200,1024,840,360,256,1.0,4096,1,1.8125,0.00390625,0.6367054000147618,8192,8192,906240,0,8924160.0,512,0.004825013027128122,0.08720859924121531,0.12126235596949819,1.0,0.050781250000000014,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,5,1200,1200,1024,840,360,256,1.0,4096,1,2.125,0.00390625,0.5538920999970287,8192,8192,906240,0,8924160.0,512,0.004639838102819205,0.09108174652032595,0.1260941388244622,1.0,0.052792968749999974,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,6,1200,1200,1024,840,360,256,1.0,4096,1,1.875,0.00390625,0.5353949000127614,8192,8192,906240,0,8924160.0,512,0.008413026853395067,0.08686660101994775,0.12443998389283412,1.0,0.055371093749999975,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,7,1200,1200,1024,840,360,256,1.0,4096,1,1.625,0.00390625,0.5286346999928355,8192,8192,906240,0,8924160.0,512,0.008545135864535425,0.08846222604865721,0.11974792728704932,1.0,0.04261718749999999,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,1200,1200,1024,840,360,256,1.0,4096,1,1.5625,0.00390625,0.5910222000093199,8192,8192,906240,0,8924160.0,512,0.013429982976422394,0.16367923239756363,0.20388930314696424,0.9999999999999999,0.057950367647058854,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,1,1200,1200,1024,840,360,256,1.0,4096,1,6.3125,0.00390625,0.5682201999879908,8192,8192,906240,0,8924160.0,512,0.006432034273405662,0.09461561005910837,0.12093061401543108,0.9999999999999999,0.04335248161764704,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,2,1200,1200,1024,840,360,256,1.0,4096,1,6.5,0.00390625,0.5561488000093959,8192,8192,906240,0,8924160.0,512,0.013062255094165032,0.09654174783473522,0.12431251635624055,0.9999999999999999,0.048673023897058854,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,3,1200,1200,1024,840,360,256,1.0,4096,1,1.375,0.00390625,0.5682407999993302,8192,8192,906240,0,8924160.0,512,0.0061671969762917556,0.12919493208028104,0.16432094212458168,0.9999999999999999,0.04870404411764706,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,4,1200,1200,1024,840,360,256,1.0,4096,1,6.5625,0.00390625,0.638291199982632,8192,8192,906240,0,8924160.0,512,0.009344932482478363,0.09780483227263005,0.13096979346853468,0.9999999999999999,0.04528607536764706,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,5,1200,1200,1024,840,360,256,1.0,4096,1,6.375,0.00390625,0.6915694999916013,8192,8192,906240,0,8924160.0,512,0.01224597026396701,0.0960959180151642,0.1259899653366625,0.9999999999999999,0.05168428308823525,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,6,1200,1200,1024,840,360,256,1.0,4096,1,6.125,0.00390625,0.48119340001721866,8192,8192,906240,0,8924160.0,512,0.004396545060345147,0.094815104080524,0.12269350000268699,0.9999999999999999,0.03623736213235296,50,0,0
