arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
cta-exact-global,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.5815699660346505,1.5794342434011945,0.009566596367028168,0.08064323853715699,0.11339468903608017,0.9219385981559753,1.1253672678338127,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0.16937049999978626,0.0,0.0,0.0,0.16906777992844582
cta-kll-global,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.5815699660346505,1.5794342434011945,0.01047360240076678,0.08662172589689142,0.11159731011068531,0.9466841220855713,1.1150520348043622,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0.17404170000372687,0.0,0.0,0.0,0.17967210337519646
cta-exact-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.5815699660346505,1.5794342434011945,0.006647404109391797,0.06419939224688183,0.09842923434946751,0.9140476584434509,1.1196549501559392,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,67584,0,0.4140644999934011,0.25,0.25,8.530518910556145,0.19860336408019066
cta-kll-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.5815699660346505,1.5794342434011945,0.006337869854168066,0.062246586920236574,0.09423976084153414,0.9152283072471619,1.103121742602408,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0.4134738000066136,0.25,0.25,9.069511703273852,0.2102395948022604
cta-kll-guarded,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.5815699660346505,1.5794342434011945,0.006337869854168066,0.062246586920236574,0.09423976084153414,0.9152283072471619,1.103121742602408,nan,nan,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,67584,98048,0.5425568000064231,0.25,0.25,9.069511703273852,0.2102395948022604
cta-exact-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.9108119718572762,1.4464654118377098,0.0025127612330222426,0.04501414173576717,0.09740467516044077,1.0059893131256104,1.920180524703449,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0.1684425999992527,0.0,0.0,0.0,0.15968837719410658
cta-kll-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.9108119718572762,1.4464654118377098,0.002895031186620489,0.049637985095786104,0.10008164563976851,1.018981695175171,1.9228556277601874,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0.16874649999954272,0.0,0.0,0.0,0.16029841620475055
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.9108119718572762,1.4464654118377098,0.023147772042692694,0.10770571728888283,0.1445292401134778,1.0348707437515259,1.9080129089528228,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,67584,0,0.4224079999985406,0.25,0.25,5.354139634833322,0.18302689623087645
cta-kll-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.9108119718572762,1.4464654118377098,0.003079819488445157,0.049143951039673305,0.0974428913756431,1.0143804550170898,1.9358650236639092,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0.4321895000030054,0.25,0.25,5.43615893828858,0.17872253712266684
cta-kll-guarded,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.9108119718572762,1.4464654118377098,0.003079819488445157,0.049143951039673305,0.0974428913756431,1.0143804550170898,1.9358650236639092,nan,nan,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,67584,98048,0.5225080999953207,0.25,0.25,5.43615893828858,0.17872253712266684
cta-exact-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.5561757015747395,2.5704038406153518,0.021374783218291782,0.10485669929314179,0.13399604879577262,1.0006465911865234,2.5523865383113176,1.0,0.0224609375,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0.1713383000023896,0.0,0.0,0.0,0.18449609652161597
cta-kll-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.5561757015747395,2.5704038406153518,0.021397200345641743,0.1047891924739448,0.13395428812736915,1.0013606548309326,2.557172080123451,1.0,0.01953125,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0.20072259999869857,0.0,0.0,0.0,0.1843868386000395
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.5561757015747395,2.5704038406153518,0.01706702402607707,0.09364308699228853,0.12355798618010932,0.997860848903656,2.587549092969912,1.0,0.0048828125,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,68608,0,0.4653693000000203,0.25,0.25,3.678052132121188,0.2100992277264595
cta-kll-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.5561757015747395,2.5704038406153518,0.016840748342719536,0.09298765612772879,0.12264483249449752,0.9985191226005554,2.592721623767675,1.0,0.0068359375,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0.4174856000026921,0.25,0.25,3.6812367209733923,0.2100950639694929
cta-kll-guarded,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.5561757015747395,2.5704038406153518,0.016840748342719536,0.09298765612772879,0.12264483249449752,0.9985191226005554,2.592721623767675,1.0,0.0068359375,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,68608,98048,0.5195382999954745,0.25,0.25,3.6812367209733923,0.2100950639694929
cta-exact-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.7834038959718805,2.2429019074336867,0.007376240953143043,0.06830127157532719,0.12126643634943533,1.0036829710006714,2.83653693990269,1.0,0.025976562499999953,0.012988281249999997,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0.17815530000370927,0.0,0.0,0.0,0.20420979149639606
cta-kll-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.7834038959718805,2.2429019074336867,0.009917307651438723,0.08069646579250492,0.1369412690504409,0.990085780620575,2.9801539443094414,1.0,0.023046874999999953,0.011523437499999997,160,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0.18801779999921564,0.0,0.0,0.0,0.20586495026946067
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.7834038959718805,2.2429019074336867,0.006979015961146029,0.06630176499932086,0.11668143408664693,1.0259394645690918,2.7787953294811034,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,68608,0,0.44710979999945266,0.25,0.25,4.623646370840559,0.24234468974173068
cta-kll-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.7834038959718805,2.2429019074336867,0.008076280655543666,0.0691341899752161,0.12430997514770828,1.0106958150863647,2.864430806101847,1.0,0.03769531249999995,0.018847656249999997,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0.43618870000500465,0.25,0.25,4.555463817558271,0.23322645910084247
cta-kll-guarded,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.7834038959718805,2.2429019074336867,0.008076280655543666,0.0691341899752161,0.12430997514770828,1.0106958150863647,2.864430806101847,1.0,0.03769531249999995,0.018847656249999997,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,68608,98048,0.5492539999977453,0.25,0.25,4.555463817558271,0.23322645910084247
cta-exact-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.6114097194634855,2.4822985437445357,0.007546550594092594,0.0671914237627586,0.11900919779097172,0.9295126795768738,1.8526199227832527,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0.17669529999693623,0.0,0.0,0.0,0.20707145817577838
cta-kll-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.6114097194634855,2.4822985437445357,0.009456478927193146,0.07602620674867297,0.1217296026785592,0.9639806151390076,1.9221139117320714,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0.27185389999795007,0.0,0.0,0.0,0.2226067829877138
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.6114097194634855,2.4822985437445357,0.010259674217146575,0.07563551120861221,0.12102901122218368,0.9637501835823059,1.6764696541194664,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,68608,0,0.4620954999991227,0.25,0.25,9.028061264682309,0.22669482417404652
cta-kll-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.6114097194634855,2.4822985437445357,0.010686385771619733,0.07865830837733995,0.11828680502564891,0.978249192237854,1.7427363440259873,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0.4778442999959225,0.25,0.25,9.551414472148974,0.2432329561561346
cta-kll-guarded,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.6114097194634855,2.4822985437445357,0.010686385771619733,0.07865830837733995,0.11828680502564891,0.978249192237854,1.7427363440259873,nan,nan,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,68608,98048,0.5465101000008872,0.25,0.25,9.551414472148974,0.2432329561561346
cta-exact-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.624482796269459,2.4623221675143587,0.013019923656562682,0.0895514995905246,0.164022102020334,0.9018698930740356,2.9805094570755246,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0.17259439999907045,0.0,0.0,0.0,0.21562590189278125
cta-kll-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.624482796269459,2.4623221675143587,0.01241338569575845,0.08752288825712254,0.16472415291169543,0.8993958234786987,2.9882738281124506,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0.17239770000014687,0.0,0.0,0.0,0.2162742033600807
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.624482796269459,2.4623221675143587,0.008517228236104124,0.06588641783673735,0.1329013010669745,0.9334073066711426,3.027730532836154,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,68608,0,0.46756579999782844,0.25,0.25,4.523379286306987,0.2429899726063013
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.624482796269459,2.4623221675143587,0.01131640698963654,0.08018483424972245,0.14727117498750433,0.9084557294845581,3.1335970176420616,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0.4839460000002873,0.25,0.25,4.5440415710409265,0.2425415337085724
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.624482796269459,2.4623221675143587,0.01131640698963654,0.08018483424972245,0.14727117498750433,0.9084557294845581,3.1335970176420616,nan,nan,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,68608,98048,0.5158426999987569,0.25,0.25,4.5440415710409265,0.2425415337085724
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.34290171550029463,8.248506778741264,0.03589119184101586,0.11299778752472156,0.11960136605253337,1.0005642175674438,3.355875564646445,1.0,0.0546875,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0.17366670000046724,0.0,0.0,0.0,0.23055367581546307
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.34290171550029463,8.248506778741264,0.03560120730333027,0.11234398955301074,0.11922896996606294,1.0011504888534546,3.3544484899162894,1.0,0.0576171875,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0.1731385000020964,0.0,0.0,0.0,0.23115480616688727
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.34290171550029463,8.248506778741264,0.020027097680689554,0.08138645966742007,0.09754070879523924,1.0095555782318115,2.986670535257128,1.0,0.037109375,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,70656,0,0.47491640000225743,0.25,0.25,3.8059221935238403,0.2561874732375145
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.34290171550029463,8.248506778741264,0.01998454750765033,0.08118173675411222,0.09757671615298077,1.009934902191162,2.992322326951684,1.0,0.0341796875,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0.4504880999957095,0.25,0.25,3.8129080222707152,0.25667703747749326
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.34290171550029463,8.248506778741264,0.01998454750765033,0.08118173675411222,0.09757671615298077,1.009934902191162,2.992322326951684,1.0,0.0341796875,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,70656,98048,0.5590461000028881,0.25,0.25,3.8129080222707152,0.25667703747749326
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.2896196383303909,9.76600599687094,0.024802068841907055,0.10559991896083377,0.12582229359506916,1.0000749826431274,5.461876975525246,1.0,0.024023437499999953,0.012011718749999997,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0.17780949999723816,0.0,0.0,0.0,0.24419781863689421
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.2896196383303909,9.76600599687094,0.025160366785845323,0.10609884716631285,0.12504828620984873,1.0038506984710693,5.383895705015132,1.0,0.026953124999999953,0.013476562499999997,160,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0.1810953000021982,0.0,0.0,0.0,0.24505322016775608
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.2896196383303909,9.76600599687094,0.017947064808625957,0.08660610019850033,0.12181125153956979,0.9912599325180054,5.910586535959466,1.0,0.029882812499999953,0.014941406249999997,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,70656,0,0.4962911999973585,0.25,0.25,4.002414765533836,0.2703648656606674
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.2896196383303909,9.76600599687094,0.01817212032343596,0.08770709056810991,0.12132361810918162,0.9929544925689697,5.864251288696335,1.0,0.030859374999999953,0.015429687499999997,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0.4803851999968174,0.25,0.25,4.014829585728951,0.27158951833844186
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.2896196383303909,9.76600599687094,0.01817212032343596,0.08770709056810991,0.12132361810918162,0.9929544925689697,5.864251288696335,1.0,0.030859374999999953,0.015429687499999997,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,70656,98048,0.5800737999961711,0.25,0.25,4.014829585728951,0.27158951833844186
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.3208946893756642,8.81419112995982,0.019045847812596772,0.08051397808918383,0.1390417611468032,0.9702561497688293,4.879467121302279,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0.17667480000091018,0.0,0.0,0.0,0.22750348187983035
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.3208946893756642,8.81419112995982,0.017038991819718685,0.07738683886328723,0.1328254366417737,0.9780306220054626,4.651472293191907,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0.17631810000602854,0.0,0.0,0.0,0.2414906244724989
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.3208946893756642,8.81419112995982,0.01024753960348912,0.06191593867274295,0.12109497650282729,0.9634532332420349,4.591230154423079,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,70656,0,0.4910721999985981,0.25,0.25,7.50068190337368,0.25139952450990677
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.3208946893756642,8.81419112995982,0.009503075208952882,0.059423426750907365,0.11189811793278846,0.9757924675941467,4.471222083961296,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0.4404101000036462,0.25,0.25,7.736339265178866,0.26525197103619574
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.3208946893756642,8.81419112995982,0.009503075208952882,0.059423426750907365,0.11189811793278846,0.9757924675941467,4.471222083961296,nan,nan,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,70656,98048,0.5597637000028044,0.25,0.25,7.736339265178866,0.26525197103619574
cta-exact-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.37069542657332694,7.630056704211055,0.026418636083164415,0.10214488756228915,0.11717023149519573,0.9815702438354492,4.997343289003238,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0.19378970000252593,0.0,0.0,0.0,0.25593571849167346
cta-kll-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.37069542657332694,7.630056704211055,0.03807289331146446,0.12313849931472537,0.14395849541927916,0.9882124662399292,4.937949278568916,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0.18562930000189226,0.0,0.0,0.0,0.26736939176917074
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.37069542657332694,7.630056704211055,0.0171730001164887,0.07940743610576848,0.10144508580472587,0.9629760384559631,4.938408473182497,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,70656,0,0.4408966000046348,0.25,0.25,3.7273969447679427,0.2828707914799452
cta-kll-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.37069542657332694,7.630056704211055,0.015135989057172061,0.07336526995311246,0.09690593415749345,0.9583537578582764,4.958264711587501,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0.42748959999880753,0.25,0.25,3.8362928225065787,0.2917612105607986
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.37069542657332694,7.630056704211055,0.015135989057172061,0.07336526995311246,0.09690593415749345,0.9583537578582764,4.958264711587501,nan,nan,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,70656,98048,0.5321926999968127,0.25,0.25,3.8362928225065787,0.2917612105607986
cta-exact-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18311236451682866,18.917901171110664,0.06811713679137199,0.13167682398330438,0.15047408179399344,0.9852188229560852,5.402263753827208,1.0,0.0888671875,nan,160,10240,20480,320,20480,20480,7864320,74010832.77759229,0,222208,0,0.300325399999565,0.0,0.0,0.0,0.3099750764667988
cta-kll-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18311236451682866,18.917901171110664,0.06812770290172132,0.13159927643395616,0.15018948371715402,0.9850007891654968,5.414795084302873,1.0,0.0869140625,nan,160,10240,20480,320,20480,20480,7864320,17694720.0,0,222208,294144,0.30411930000263965,0.0,0.0,0.0,0.310547161847353
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18311236451682866,18.917901171110664,0.04078314416397788,0.10201240865039964,0.11926428559802463,0.9799103736877441,4.7505586670896225,1.0,0.099609375,nan,160,10240,20480,320,20480,30720,7864320,74010832.77759229,10485760,222208,0,0.4988662999967346,0.25,0.25,3.9246280632028494,0.34061875492334365
cta-kll-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18311236451682866,18.917901171110664,0.04071741639151405,0.1018130390272198,0.11895914792352974,0.9791402220726013,4.777431996415647,1.0,0.1005859375,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0.5550440999941202,0.25,0.25,3.9271969472508745,0.34132550209760665
cta-kll-guarded,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18311236451682866,18.917901171110664,0.04071741639151405,0.1018130390272198,0.11895914792352974,0.9791402220726013,4.777431996415647,1.0,0.1005859375,nan,160,10240,20480,320,20480,30720,19660800,35389440.0,10485760,222208,294144,0.7348275999975158,0.25,0.25,3.9271969472508745,0.34132550209760665
