arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
cta-exact-fixed-control,NPR-d2-rare-gmm-v01,rare-gmm,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2589594999953988,0.000182100004167296,0.048454099996888544,0.0,0.30759569999645464,64,64,3,3,3.88734634838955,1.4551968727550866,0.003699165052930997,0.06281868415985453,0.13476470138113125,0.9526776671409607,1.5277763971569742,1.0,0.015234374999999953,0.007617187499999997,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2771985835,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.014025159645825624,0.9999275207519531,0.0009256084740627557,0.04668940603733063,0.0034600577782839537,10.451937675476074,0.19616222977638245,2.7635915279388428,0.15481223817914724,1.3377054929733276,4,4,7.0,0,67584,0,0.2589594999953988,0.25,0.25,0.25,7.017852903623414,0.2485419787466526,0.0,0.0,0.0
paper-neural-optimized,NPR-d2-rare-gmm-v01,rare-gmm,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.2909381999998004,0.0,0.0,0.0,0.2909381999998004,64,64,3,3,3.88734634838955,1.4551968727550866,0.03486126648105392,0.19122593041477667,0.5397633158775406,0.708046555519104,1.7008601242401538,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2909381999998004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d2-correlated-t-v00,correlated-t,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.26186609999422217,0.00018149999959859997,0.050858599999628495,0.0,0.31290619999344926,64,64,3,3,3.7533051746942236,1.5071660806140648,0.004905549893417849,0.062448845350083444,0.1232805804821079,0.9657852649688721,1.1042950364814326,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1530861386,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.007151044672355056,0.9999794960021973,0.0013139990624040365,0.041780756786465645,0.004413328133523464,5.2806854248046875,0.2751696087419987,15.050061225891113,0.12379149813205004,0.887007474899292,4,4,7.0,0,67584,0,0.26186609999422217,0.25,0.25,0.25,6.7993524248948045,0.18733345158398151,0.0,0.0,0.0
paper-neural-optimized,NPR-d2-correlated-t-v00,correlated-t,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.2886209999996936,0.0,0.0,0.0,0.2886209999996936,64,64,3,3,3.7533051746942236,1.5071660806140648,0.015392741619610906,0.11508590087844699,0.2868196822748944,0.7715398669242859,1.0778183969957966,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2886209999996936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d2-correlated-t-v00,correlated-t,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.3568509000033373,0.00018149999959859997,0.050858599999628495,0.0,0.4078910000025644,64,64,3,3,3.7533051746942236,1.5071660806140648,0.004994432611317823,0.06327275513169392,0.12338073406917033,0.9652392268180847,1.107058026554934,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1530861386,32,16,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,40960,2,1048576,0.00617809989489615,0.9999879598617554,0.0011400722432881594,0.035893647000193596,0.003580373479053378,5.280690670013428,0.25695721209049227,14.924592971801758,0.10628480929881334,0.8099976181983948,4,4,29.075,0,67584,0,0.3568509000033373,0.25,0.25,0.25,6.808563239689887,0.18729181364178657,0.0,0.0,0.0
cta-exact-hybrid,NPR-d2-correlated-t-v01,correlated-t,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.38648770000145305,0.00019099999917671084,0.0504196999972919,0.0,0.43709839999792166,64,64,3,3,3.6214062758073977,1.5620601000453,0.009274839826032055,0.0941398738453754,0.1783356762097261,1.0209580659866333,1.117232181364558,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2221708392,32,16,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,40960,2,1048576,0.008618841646239161,0.9999551773071289,0.0012856040266342461,0.03127290587872267,0.0030677933245897293,1420.6531982421875,0.2393204763531685,9.625815391540527,0.11437505800276995,1.054449439048767,4,4,26.65,0,67584,0,0.38648770000145305,0.25,0.25,0.25,6.230539767046339,0.173578904569149,0.0,0.0,0.0
paper-neural-optimized,NPR-d2-correlated-t-v01,correlated-t,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.3052079000044614,0.0,0.0,0.0,0.3052079000044614,64,64,3,3,3.6214062758073977,1.5620601000453,0.018720457534502133,0.1240259123918922,0.2977472620240408,0.8295107483863831,1.2806271693990106,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3052079000044614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d2-correlated-t-v01,correlated-t,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2723379999952158,0.00019099999917671084,0.0504196999972919,0.0,0.3229486999916844,64,64,3,3,3.6214062758073977,1.5620601000453,0.009403661155219512,0.0949187014816332,0.17989984870988995,1.0248101949691772,1.113909828873612,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2221708392,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.010984013322740793,0.999923825263977,0.0010518299823161215,0.04300827905535698,0.0033754610922187567,1420.651611328125,0.2626895643770695,9.684399604797363,0.13410235084593297,1.208297610282898,4,4,7.0,0,67584,0,0.2723379999952158,0.25,0.25,0.25,6.210398035618998,0.17365766167640687,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d2-nonlinear-v00,nonlinear,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.26643589999730466,0.00018909999926108867,0.05033920000278158,0.0,0.31696419999934733,64,64,3,3,3.518769129030624,1.6076230187488239,0.0028238765821573253,0.04810727429833485,0.0882073413336544,0.9548014402389526,1.990430125515216,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1355496375,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.027870201505720615,0.9990730881690979,0.0016603562980890274,0.04425092414021492,0.0040748040191829205,6.682891845703125,0.26037433966994283,5.261990547180176,0.19188307961449028,2.237013816833496,4,4,7.0,0,67584,0,0.26643589999730466,0.25,0.25,0.25,5.0649294450736635,0.17326505221426486,0.0,0.0,0.0
paper-neural-optimized,NPR-d2-nonlinear-v00,nonlinear,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.29356559999723686,0.0,0.0,0.0,0.29356559999723686,64,64,3,3,3.518769129030624,1.6076230187488239,0.04112732393245455,0.20184883264288656,0.48778000495751156,0.671203076839447,1.891771652943584,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29356559999723686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d2-nonlinear-v00,nonlinear,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.35869349999848055,0.00018909999926108867,0.05033920000278158,0.0,0.4092218000005232,64,64,3,3,3.518769129030624,1.6076230187488239,0.0028832656535580092,0.04600930602615387,0.08591343863431848,0.9602619409561157,1.9852865414678056,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1355496375,32,16,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,40960,2,1048576,0.0065577985369600356,0.99995356798172,0.0011482525733299553,0.030484074726700783,0.0028371347580105066,2.878096342086792,0.18663052842020988,5.167840480804443,0.1611068037338555,1.856453776359558,4,4,28.925,0,67584,0,0.35869349999848055,0.25,0.25,0.25,5.018828766942813,0.1748932834714651,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d2-nonlinear-v01,nonlinear,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2976917999985744,0.00018699999782256782,0.048158500001591165,0.0,0.34603729999798816,64,64,3,3,3.4435694810385153,1.6427298129574492,0.007490676304590549,0.07891973705244137,0.10873942138464951,0.9793784022331238,1.957130797949761,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,610498775,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.004995361901819706,0.9999687075614929,0.00130680893198587,0.04261616989970207,0.0038430311251431704,13.847872734069824,0.22113020792603494,4.091531276702881,0.1834716043435037,2.298449754714966,4,4,7.0,0,67584,0,0.2976917999985744,0.25,0.25,0.25,4.5889077544855255,0.17422567326575517,0.0,0.0,0.0
cta-exact-hybrid,NPR-d2-nonlinear-v01,nonlinear,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.35908259999996517,0.00018699999782256782,0.048158500001591165,0.0,0.4074280999993789,64,64,3,3,3.4435694810385153,1.6427298129574492,0.007626300110805895,0.07963689409973965,0.10897209017238164,0.9794604778289795,1.9582610127752322,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,610498775,32,16,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,40960,2,1048576,0.0073915154207497835,0.9999832510948181,0.0012769242748618126,0.033636052161455154,0.002910067094489932,13.847716331481934,0.19220982417464255,4.091530799865723,0.15592395551502705,1.4552230834960938,4,4,29.1,0,67584,0,0.35908259999996517,0.25,0.25,0.25,4.581650164686888,0.17403899915516377,0.0,0.0,0.0
paper-neural-optimized,NPR-d2-nonlinear-v01,nonlinear,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.29159470000013243,0.0,0.0,0.0,0.29159470000013243,64,64,3,3,3.4435694810385153,1.6427298129574492,0.05835260652904606,0.23462975428722532,0.3827039914412042,0.9420916438102722,1.8884495562985186,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29159470000013243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
