arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.006572419173047628,0.060251941846152075,0.11160344219642054,0.9393256902694702,1.8640608671452417,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,341785966,16,8,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,0,0.14620669999567326,0.0,0.0,0.0,0.0,0.20652107410132886
cta-kll-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.007270229613022927,0.06688468249391312,0.120914656014789,0.958209216594696,1.8820931425639658,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,341785966,16,8,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,98048,0.14385320000292268,0.0,0.0,0.0,0.0,0.21555593572556972
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.01256018576238116,0.08600491002204999,0.12858500832722683,0.9549686908721924,1.8124449636106479,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,341785966,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.8569517701864242,12.068073272705078,0.5422794502694159,2.850374937057495,68608,0,0.2935040000011213,0.25,0.25,0.25,10.750903025175955,0.22505175918340684
cta-kll-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.012283627174030975,0.0856919807972915,0.12997212390126867,0.961580216884613,1.789688392686292,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,341785966,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.8569517701864242,12.068073272705078,0.5543139789719135,2.951777935028076,68608,98048,0.28713620000053197,0.25,0.25,0.25,11.067838737922894,0.23726579658687114
cta-kll-guarded,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.012283627174030975,0.0856919807972915,0.12997212390126867,0.961580216884613,1.789688392686292,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,341785966,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.8569517701864242,12.068073272705078,0.5543139789719135,2.951777935028076,68608,98048,0.3439005999971414,0.25,0.25,0.25,11.067838737922894,0.23726579658687114
cta-exact-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.016649773565205805,0.1039619612150716,0.1742052033181928,0.9167745113372803,3.013233590016643,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,7042142,16,8,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,0,0.15853589999460382,0.0,0.0,0.0,0.0,0.22505068890750407
cta-kll-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.01513917765174444,0.09374416705364583,0.14990657825775938,0.9336395859718323,2.9549990002978306,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,7042142,16,8,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,98048,0.1566753000006429,0.0,0.0,0.0,0.0,0.22199711091816426
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.014452830582077247,0.09882116026370663,0.1745430553850628,0.884941577911377,3.2083382080929206,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,7042142,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.785502451658249,9.697136878967285,0.6829803006723523,4.419326305389404,68608,0,0.3099471000023186,0.25,0.25,0.25,3.6919082215697863,0.24370302818715572
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.016855741781157896,0.10218886206204258,0.17779964346459629,0.8870806097984314,3.2028723881163077,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,7042142,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.785502451658249,9.697136878967285,0.68844562638551,4.5604119300842285,68608,98048,0.30922759999521077,0.25,0.25,0.25,3.680296206981707,0.24705989882349969
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.015189380146551912,0.10078288757258835,0.17264561799146713,0.9121049046516418,3.0388404049849673,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,7042142,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.785502451658249,9.697136878967285,0.6785605804994702,4.647488594055176,68608,98048,0.3669043999980204,0.2375,0.0,0.2375,3.484386629800139,0.24887566827237606
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.03495675546361765,0.11078171200052261,0.12050839427966202,0.9983110427856445,3.3573335767879198,1.0,0.052734375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.16010449999885168,0.0,0.0,0.0,0.0,0.25976054966449735
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.035582430709073964,0.11217526327324323,0.12145636557057081,1.0001740455627441,3.3672195159813425,1.0,0.052734375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.1602363000056357,0.0,0.0,0.0,0.0,0.2609303157776594
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.0181368430547999,0.07729043515779445,0.0949459656721668,1.0005971193313599,2.9907185002614107,1.0,0.048828125,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.156922572851181,4.816169738769531,1.2821709038689733,4.16684627532959,70656,0,0.30348640000011073,0.25,0.25,0.25,8.040069910001087,0.27757227383553984
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.018366104529504934,0.07782673258856088,0.0953620720946308,1.0021778345108032,2.9937528288666178,1.0,0.048828125,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.156922572851181,4.816169738769531,1.283945512957871,4.162883758544922,70656,98048,0.29635309999866877,0.25,0.25,0.25,8.045860071989916,0.2789394870400429
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.018366104529504934,0.07782673258856088,0.0953620720946308,1.0021778345108032,2.9937528288666178,1.0,0.048828125,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.156922572851181,4.816169738769531,1.283945512957871,4.162883758544922,70656,98048,0.34754029999749037,0.25,0.25,0.25,8.045860071989916,0.2789394870400429
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.02633150125287509,0.10715055552098895,0.12532589810725972,1.0095548629760742,5.171077360379593,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.1487801999974181,0.0,0.0,0.0,0.0,0.26435592472553254
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.02571948915907596,0.10559301778130345,0.12816328959518947,1.000862956047058,5.323011015891646,1.0,0.03769531249999995,0.018847656249999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.1472171999994316,0.0,0.0,0.0,0.0,0.2671100482344627
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.016464340374326536,0.08287523756371822,0.11213307400566068,1.0004916191101074,5.346539540770228,1.0,0.04648437499999995,0.023242187499999997,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7954021275043488,6.431010723114014,1.5899176515638829,5.480474948883057,70656,0,0.2902721999998903,0.25,0.25,0.25,4.366660831980794,0.2869305841624737
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.018257381752956103,0.08655002292812568,0.118080559998102,0.9975293874740601,5.398117450269242,1.0,0.04355468749999995,0.021777343749999997,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7954021275043488,6.431010723114014,1.588232795149088,5.4639506340026855,70656,98048,0.29189059999771416,0.25,0.25,0.25,4.368620312520125,0.2886776253581047
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.02177575638336071,0.0975707165408699,0.12105324020828043,1.0054621696472168,5.2947007715850924,1.0,0.04941406249999995,0.024707031249999997,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7954021275043488,6.431010723114014,1.5701704449951648,4.842357158660889,70656,98048,0.3449809000012465,0.1075,0.0,0.1075,4.2608951346766,0.27830539643764496
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.01950311438598673,0.08492969623190104,0.1437030780459982,0.9588205814361572,4.80778180602606,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.1706294000032358,0.0,0.0,0.0,0.0,0.24806306138634682
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.01861329509090881,0.08039649281376948,0.1404154272871112,0.9667019248008728,4.811186624228211,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.15286449999985052,0.0,0.0,0.0,0.0,0.26396927908062934
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.010192779066813262,0.06210699263599527,0.1184917624177195,0.9653260111808777,4.5175636513927495,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7025286316871644,19.258888244628906,1.436272395029664,3.6847944259643555,70656,0,0.3185913999986951,0.25,0.25,0.25,9.976960967298336,0.2595642678439617
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.010323120846936984,0.06153160987291422,0.11797122703653368,0.9566627144813538,4.591163658000912,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7025286316871644,19.258888244628906,1.4430760446935893,4.158702850341797,70656,98048,0.3111205000022892,0.25,0.25,0.25,10.15137967414234,0.2768645375967026
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.010854488661147688,0.06235606242814094,0.11824308572430933,0.9610927700996399,4.595847129710523,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7025286316871644,19.258888244628906,1.4488842729479074,4.119624137878418,70656,98048,0.36137800000142306,0.205,0.0,0.205,10.109729836918696,0.27508461102843285
cta-exact-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.03098858692766271,0.10715002103894747,0.12984459255506792,0.9750279784202576,4.788647451881586,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.15654000000358792,0.0,0.0,0.0,0.0,0.2739020951092243
cta-kll-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.029886005866560872,0.10460120536695668,0.12763080696384818,0.9735185503959656,4.795204347038241,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.17299410000123316,0.0,0.0,0.0,0.0,0.2770845517516136
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.01453651605531725,0.07443316595304773,0.09914997752274451,0.9756101369857788,4.682133207863337,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7205572783946992,13.092360496520996,1.4621400192379952,5.51158332824707,70656,0,0.3175390999967931,0.25,0.25,0.25,3.6194143877466383,0.296280300617218
cta-kll-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.012767601034389564,0.0667490606611138,0.0898538392779213,0.9577662348747253,4.753273660876874,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7205572783946992,13.092360496520996,1.465273566544056,5.151931285858154,70656,98048,0.3110735999944154,0.25,0.25,0.25,3.6496162508265946,0.29821150116622447
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.015550558707157158,0.07569708899013769,0.10003728520492057,0.977504551410675,4.610758113576272,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7205572783946992,13.092360496520996,1.4692451521754264,5.750665187835693,70656,98048,0.3361857999989297,0.225,0.0,0.225,3.5412146717331,0.28865228220820427
cta-exact-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.083153248381036,0.1427315912827152,0.16339890520432895,0.975559651851654,5.803612750404315,1.0,0.0947265625,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,222208,0,0.14761120000184746,0.0,0.0,0.0,0.0,0.45386566817760465
cta-kll-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.08366950309281762,0.14343086281035386,0.16370836600738733,0.9759138226509094,5.879730580415807,1.0,0.109375,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,222208,294144,0.14790699999866774,0.0,0.0,0.0,0.0,0.45788685977458954
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.044165316592831516,0.10360003410830107,0.12711727355821395,0.971143364906311,4.7965374488043775,1.0,0.154296875,nan,160,10240,20480,320,20480,30720,4382720,3932160,450560,60063952.77759229,56316112.77759229,3747840.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,2.244241166114807,6.483144760131836,2.3662475567311048,5.960963726043701,222208,0,0.293102399999043,0.25,0.25,0.25,6.598777343316305,0.458502572029829
cta-kll-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.04539601031361684,0.10550127268299905,0.12869594220680602,0.9726046323776245,4.821928661221807,1.0,0.1572265625,nan,160,10240,20480,320,20480,30720,4382720,3932160,450560,3747840.0,0.0,3747840.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,2.244241166114807,6.483144760131836,2.368484149500728,5.307180881500244,222208,294144,0.29466900000261376,0.25,0.25,0.25,6.622878484913912,0.46409621089696884
cta-kll-guarded,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.03980081356789533,0.09754776274605305,0.1229269641017377,0.9760475754737854,4.683232332624804,1.0,0.130859375,nan,160,10240,20480,320,20480,30720,6348800,3932160,2416640,6696960.0,0.0,6696960.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,2.244241166114807,6.483144760131836,2.3600187044590712,5.39956521987915,222208,294144,0.34560159999819007,0.2425,0.1,0.2425,6.6252326253710425,0.45569249242544174
cta-exact-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03902739702196989,0.10188485000328389,0.12528360546474793,0.9778929352760315,8.551119945132859,1.0,0.0005859374999999528,0.0002929687499999972,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,0,0.15973420000227634,0.0,0.0,0.0,0.0,0.3748977392911911
cta-kll-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03871245596678108,0.10313450037121265,0.12455794809769241,0.9787251353263855,8.712499878720461,1.0,0.005273437500000047,0.0026367187500000028,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,269632,0.1616455000039423,0.0,0.0,0.0,0.0,0.3802098251879215
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03191147545810047,0.09239205554092242,0.12726179317026265,0.9695854187011719,9.601056444740664,1.0,0.028710937500000047,0.014355468750000003,160,10240,20480,320,20480,30720,4055040,3604480,450560,55370943.3794596,51623103.3794596,3747840.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,3.145698094367981,7.540384292602539,2.6528285298496486,5.629897117614746,203776,0,0.3251696000006632,0.25,0.25,0.25,5.887816534156066,0.4016062758862972
cta-kll-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03158411934924921,0.09181898838893798,0.12563719435812382,0.9724432826042175,9.544847223855868,1.0,0.03164062500000005,0.015820312500000003,160,10240,20480,320,20480,30720,4055040,3604480,450560,3747840.0,0.0,3747840.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,3.145698094367981,7.540384292602539,2.661789319291711,5.693702220916748,203776,269632,0.32222680000268156,0.25,0.25,0.25,5.92131802412859,0.4071728564798832
cta-kll-guarded,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.036730958787734025,0.09977183535823962,0.12619938730955485,0.9789861440658569,9.133085380901141,1.0,0.03261718750000005,0.016308593750000003,160,10240,20480,320,20480,30720,6021120,3604480,2416640,6696960.0,0.0,6696960.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,3.145698094367981,7.540384292602539,2.657501545920968,5.368291854858398,203776,269632,0.3514190999994753,0.027500000000000004,0.0,0.027500000000000004,5.890665452959444,0.3853538386523724
cta-exact-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.03208575127791402,0.09386994530262348,0.13795080103251664,0.9716792106628418,8.599598860761024,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,0,0.1475270000009914,0.0,0.0,0.0,0.0,0.37414923682808876
cta-kll-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.037294415320823227,0.10172461182084998,0.14000276296336306,0.9851639866828918,8.34992618849114,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,269632,0.15341710000211606,0.0,0.0,0.0,0.0,0.4047676146030426
