arm,kind,tau,target,family,init,cell,seed,budget,virtual_batch,warm_fraction,pulse_period,noise_mix,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,planned_steps,completed_steps,wall_seconds,generator_forward_calls,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,selector_calls,selector_kernel_pairs,selector_example_evals,tau_counts,ed2,sw1,weighted_reach,mass_l1,event_time,censored,diverged
gated-M1024-f0.70-u,gated,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,3,update,1024,0.7,0,0.0,4096,1,3.9375,9,538.6527368193634,1200,1200,4.183361999996123,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.024851253321645173,0.12110693319758536,1.0,0.05392578125000001,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,4,update,1024,0.7,0,0.0,4096,1,4.25,9,551.5385166345403,1200,1200,4.158553600005689,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.00721944491064197,0.11130199884013778,1.0,0.04683593750000002,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,5,update,1024,0.7,0,0.0,4096,1,3.875,9,582.1490498260883,1200,1200,4.1316119999974035,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.007299727535193812,0.11578089731982624,1.0,0.08082031250000003,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,6,update,1024,0.7,0,0.0,4096,1,3.8125,9,617.7443151687269,1200,1200,3.935934900000575,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.009808749898011282,0.12146483297123385,1.0,0.09140624999999995,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,7,update,1024,0.7,0,0.0,4096,1,4.4375,9,607.6857410026812,1200,1200,3.966821499998332,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.007930687412643467,0.12041350159665858,1.0,0.07939453125,100,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.34593660000246,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.007563696709577572,0.11101217294104572,1.0,0.06455078125000001,50,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,1,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.54039819999889,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.0075193485353830525,0.1493813152509085,1.0,0.11001953124999998,100,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,2,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.588799500008463,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.01578923749948813,0.13327512172757894,1.0,0.05525390625,100,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,3,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.2097503999975743,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.04192969588052531,0.17654590994650013,1.0,0.08955078125,50,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,4,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.720751400003792,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.013149836306889373,0.16150844556363966,1.0,0.0766796875,100,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,5,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.7342200000130106,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.010224096932275106,0.12437831473141713,1.0,0.05533203125000001,100,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,6,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.0247089999902528,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.014545332707954328,0.13767774606473304,1.0,0.08578124999999999,100,0,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,7,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.9699774000036996,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.0179908831205835,0.11036317181733224,1.0,0.06873046875000001,50,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.688243099997635,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.008056595427328395,0.10989239194534144,1.0,0.053164062499999984,100,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,1,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.65358150000975,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.011635876936478162,0.12592068459345013,1.0,0.09164062499999996,100,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,2,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.347683900006814,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.015224552200489239,0.14161403698033065,1.0,0.10376953124999998,100,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,3,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.2016683999972884,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.013010684996732413,0.12521970247434208,1.0,0.0628515625,100,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,4,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.8769625999993877,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.014546758383952252,0.1516219872118754,1.0,0.09572265625,100,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,5,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.687383599986788,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.008416328619446523,0.12052481214986584,1.0,0.047363281249999986,100,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,6,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.6157625999912852,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.012355483849987747,0.13634624387471733,1.0,0.05507812499999999,100,0,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,7,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.6823834999959217,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.018205946367956694,0.12116700857966467,1.0,0.08330078124999997,100,0,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.6896248999983072,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.00879710769182207,0.11652979174857661,1.0,0.05746093749999996,100,0,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,1,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,3.036016300000483,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.012469671164287988,0.12427008362752054,1.0,0.08283203124999998,150,0,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,2,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.9811619000101928,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.009654481331810683,0.12174407805064802,0.97,0.12818359375,150,0,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,3,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.378094100000453,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.014176835776871455,0.1268233570789489,1.0,0.090625,100,0,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,4,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.120497500000056,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.015147134525374195,0.15922350640674152,1.0,0.07634765624999999,100,0,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,5,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.779562800002168,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.008881800095560388,0.13920061019822252,1.0,0.07025390624999998,100,0,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,6,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.72196989999793,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.018477575863911966,0.19910763063124307,0.97,0.13248046874999997,100,0,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,7,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.691946300008567,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.01569911400534396,0.12253376873123321,1.0,0.08033203124999998,100,0,0
paper-2,paper,2.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.4566359000018565,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.009331843379724702,0.12247312928574158,0.97,0.09150390624999998,100,0,0
paper-2,paper,2.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,1,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.0407082000019727,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.011557252295171017,0.12713673807120185,1.0,0.11009765625,150,0,0
paper-2,paper,2.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,2,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.7728129000024637,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.02058096760582062,0.15619577340324384,0.97,0.21015624999999996,200,0,0
paper-2,paper,2.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,3,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.426722299991525,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.015564913869903885,0.13602593351830483,0.97,0.14037109375,150,0,0
paper-2,paper,2.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,4,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.707121499988716,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.011095499729214753,0.14870912335017927,0.97,0.09792968750000001,250,0,0
paper-2,paper,2.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,5,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.256210400009877,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.00950025403494048,0.15052750960426706,0.97,0.12248046875,150,0,0
paper-2,paper,2.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,6,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,3.05690599999798,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.018724531376604236,0.19655444906671296,0.97,0.15117187499999996,100,0,0
paper-2,paper,2.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,7,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.670493300000089,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.014973795444347626,0.13552745702025998,0.97,0.1291015625,100,0,0
paper-4,paper,4.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.807279300002847,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.011237347192245561,0.15160651876157244,0.97,0.15857421874999997,200,0,0
paper-4,paper,4.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,1,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.916184700006852,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.013882503794684364,0.15124550462007286,0.97,0.1503125,150,0,0
paper-4,paper,4.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,2,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.716034299999592,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.013210010123956728,0.1471616230066663,0.9199999999999999,0.19607421875,450,0,0
paper-4,paper,4.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,3,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.7570924000028754,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.01155921287816497,0.16858181339228773,0.97,0.19746093749999996,550,0,0
paper-4,paper,4.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,4,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.0958575999975437,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.011681095878981695,0.14809264833124422,0.97,0.10749999999999997,350,0,0
paper-4,paper,4.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,5,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.2446747999929357,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.015587440201572766,0.16261506035082632,0.97,0.12431640624999997,300,0,0
paper-4,paper,4.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,6,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,1.7638930999964941,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.023147579499481985,0.2093736003544092,0.97,0.25693359375,200,0,0
paper-4,paper,4.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,7,update,0,0.0,0,0.0,0,0,nan,0,nan,1200,1200,2.90035870000429,1200,153600,153600,153600,39321600,0.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.015630615027237393,0.16421110180484388,0.97,0.20078125,150,0,0
qld-v1,qld,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.7,0,0.0,0,0,nan,0,nan,1200,1200,0.991897699990659,1200,153600,153600,153600,11796480,1505280.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.008505135005058007,0.11922563863378655,1.0,0.048769531249999984,100,0,0
qld-v1,qld,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,1,update,0,0.7,0,0.0,0,0,nan,0,nan,1200,1200,1.046578599998611,1200,153600,153600,153600,11796480,1505280.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.0070473193332001305,0.12131901177393856,1.0,0.06929687500000002,100,0,0
qld-v1,qld,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,2,update,0,0.7,0,0.0,0,0,nan,0,nan,1200,1200,1.1207933999976376,1200,153600,153600,153600,11796480,1505280.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.008886767838997445,0.11754819872440771,1.0,0.08746093749999999,150,0,0
qld-v1,qld,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,3,update,0,0.7,0,0.0,0,0,nan,0,nan,1200,1200,1.2772119999863207,1200,153600,153600,153600,11796480,1505280.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.022219335742794666,0.10812187116253268,1.0,0.063828125,100,0,0
qld-v1,qld,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,4,update,0,0.7,0,0.0,0,0,nan,0,nan,1200,1200,1.069251399996574,1200,153600,153600,153600,11796480,1505280.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.00763893562119855,0.11806760770567384,1.0,0.05697265625000002,100,0,0
qld-v1,qld,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,5,update,0,0.7,0,0.0,0,0,nan,0,nan,1200,1200,1.1539858000032837,1200,153600,153600,153600,11796480,1505280.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.006322083647911647,0.11426828565222757,1.0,0.05972656250000001,100,0,0
qld-v1,qld,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,6,update,0,0.7,0,0.0,0,0,nan,0,nan,1200,1200,1.110101799989934,1200,153600,153600,153600,11796480,1505280.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.007337204235876138,0.11187708743142716,1.0,0.04326171875,100,0,0
qld-v1,qld,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,7,update,0,0.7,0,0.0,0,0,nan,0,nan,1200,1200,1.1716406999912579,1200,153600,153600,153600,11796480,1505280.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.00909001225349515,0.11602767793598973,1.0,0.06896484374999999,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,update,1024,0.7,0,0.0,4096,1,2.625,11,1045.4748568178086,1200,1200,4.056259900011355,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.017807584960651823,0.20007157504047865,0.9999999999999998,0.059609375000000006,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,1,update,1024,0.7,0,0.0,4096,1,2.1875,11,1020.7746415741793,1200,1200,3.761764300012146,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.01695674990315066,0.2044300856289979,0.9999999999999998,0.06513671874999993,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,2,update,1024,0.7,0,0.0,4096,1,2.75,11,1104.5930871835444,1200,1200,4.10660359999747,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.017083687558949734,0.19793227922292375,0.9999999999999998,0.06683593749999997,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,3,update,1024,0.7,0,0.0,4096,1,2.625,11,1031.8497423381855,1200,1200,4.2001247000007425,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.016308440487750264,0.19556136328093082,0.9999999999999998,0.05056640624999996,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,4,update,1024,0.7,0,0.0,4096,1,2.75,11,1028.0617856406177,1200,1200,3.8494919999939157,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.024603791150300314,0.19873869271039993,0.9799999999999998,0.05582031250000005,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,5,update,1024,0.7,0,0.0,4096,1,2.5625,11,1011.3600808474541,1200,1200,3.970443800004432,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.010659358799198326,0.18433760293321264,0.9999999999999998,0.039550781250000014,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,6,update,1024,0.7,0,0.0,4096,1,2.3125,11,1108.1889780061733,1200,1200,4.293099399990751,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.01364090955629349,0.180489408540567,0.9999999999999998,0.06376953124999998,100,0,0
gated-M1024-f0.70-u,gated,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,7,update,1024,0.7,0,0.0,4096,1,2.8125,11,1074.0878071228196,1200,1200,3.872134900011588,13800,1766400,906240,906240,11796480,17203200.0,0,0,0,"{""0.1"": 0, ""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0}",0.011266719179952922,0.176567579644718,0.9799999999999998,0.07339843750000008,100,0,0
