arm,kind,tau,target,family,init,cell,seed,planned_steps,completed_steps,wall_seconds,generator_forward_calls,training_generator_example_evals,controller_probe_evals,event_probe_evals,generator_example_evals,unique_training_latents,backward_example_evals,training_target_samples,atlas_samples,diagnostic_target_samples,target_table_lookups,total_new_target_samples,kernel_pairs,sort_work,global_updates,virtual_batch_total,resolution_cap_hits,controller_checks,controller_transitions,controller_state_counts,atlas_region_count,atlas_unresolved,min_atlas_mass,edge_quantile,fixed_diagnostic_route,ed2,sw1,weighted_reach,mass_l1,atlas_mass_l1,event_time,censored,diverged
fixed-lbqcd,fixed,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,0,1200,1200,1.0022046999947634,1200,153600,0,6144,159744,153600,153600,153600,0,4096,0,157696,11796480,1505280.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.01153552734318719,0.14183480310317886,1.0,0.06738281250000003,nan,100,0,0
fixed-lbqcd,fixed,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,1,1200,1200,3.5882410000194795,13800,1766400,0,4096,1770496,906240,906240,906240,0,4096,0,910336,11796480,17203200.0,840,860160,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,1,0.013663144707404706,0.14465638985187318,1.0,0.01955078125000001,nan,50,0,0
fixed-lbqcd,fixed,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,2,1200,1200,1.0524654999899212,1200,153600,0,4096,157696,153600,153600,153600,0,4096,0,157696,11796480,1505280.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.011109338085715237,0.13981520724192073,1.0,0.06810546874999998,nan,50,0,0
fixed-lbqcd,fixed,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,3,1200,1200,3.584132199990563,13800,1766400,0,4096,1770496,906240,906240,906240,0,4096,0,910336,11796480,17203200.0,840,860160,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,1,0.016214015993015307,0.14162505435928704,1.0,0.05908203125000003,nan,50,0,0
fixed-lbqcd,fixed,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,4,1200,1200,1.1601475999923423,1200,153600,0,6144,159744,153600,153600,153600,0,4096,0,157696,11796480,1505280.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.017609412894207255,0.15057322287422728,1.0,0.06496093750000001,nan,100,0,0
fixed-lbqcd,fixed,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,5,1200,1200,1.068418600014411,1200,153600,0,6144,159744,153600,153600,153600,0,4096,0,157696,11796480,1505280.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.012156124315261474,0.13754223378831262,1.0,0.058320312500000054,nan,100,0,0
fixed-lbqcd,fixed,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,6,1200,1200,1.0601540000061505,1200,153600,0,6144,159744,153600,153600,153600,0,4096,0,157696,11796480,1505280.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.013038482131177975,0.15402240131549322,1.0,0.06611328125000002,nan,100,0,0
fixed-lbqcd,fixed,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,7,1200,1200,1.1390086000028532,1200,153600,0,6144,159744,153600,153600,153600,0,4096,0,157696,11796480,1505280.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.01419002380060208,0.1434626872709857,1.0,0.03199218750000002,nan,100,0,0
oa-stop-full-H25-P50-N2048-K8,oa-full,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,0,1200,1200,1.243575000000419,2325,297600,10240,4096,311936,220800,220800,220800,8192,0,0,228992,11796480,2906880.0,75,76800,0,5,3,"{""armed"": 25, ""cooldown"": 1100, ""global"": 75, ""local"": 0}",7,0,0.055419921875,0.0,0,0.011154032236200706,0.14116240477549744,1.0,0.0740625,0.087158203125,50,0,0
oa-stop-full-H25-P50-N2048-K8,oa-full,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,1,1200,1200,1.4456150000041816,2700,345600,12288,4096,361984,243200,243200,243200,8192,0,0,251392,11796480,3374080.0,100,102400,0,6,3,"{""armed"": 25, ""cooldown"": 1075, ""global"": 100, ""local"": 0}",7,0,0.0618896484375,0.0,0,0.013525719544331016,0.14322509010943932,1.0,0.051484375000000054,0.0654296875,50,0,0
oa-stop-full-H25-P50-N2048-K8,oa-full,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,2,1200,1200,1.4381140999903437,2325,297600,10240,4096,311936,220800,220800,220800,8192,0,0,228992,11796480,2906880.0,75,76800,0,5,3,"{""armed"": 25, ""cooldown"": 1100, ""global"": 75, ""local"": 0}",7,0,0.060302734375,0.0,0,0.012887162065336355,0.14093429825917744,1.0,0.06554687499999998,0.0654296875,50,0,0
oa-stop-full-H25-P50-N2048-K8,oa-full,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,3,1200,1200,1.5528253999946173,2700,345600,12288,4096,361984,243200,243200,243200,8192,0,0,251392,11796480,3374080.0,100,102400,0,6,3,"{""armed"": 25, ""cooldown"": 1075, ""global"": 100, ""local"": 0}",7,0,0.0618896484375,0.0,0,0.01822874553670384,0.1398047162218974,1.0,0.06841796875000003,0.039306640625,50,0,0
oa-stop-full-H25-P50-N2048-K8,oa-full,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,4,1200,1200,1.377305100002559,2325,297600,10240,6144,313984,220800,220800,220800,8192,0,0,228992,11796480,2906880.0,75,76800,0,5,3,"{""armed"": 25, ""cooldown"": 1100, ""global"": 75, ""local"": 0}",7,0,0.060546875,0.0,0,0.01360953141178145,0.13965170733677432,1.0,0.05642578125,0.05859375,100,0,0
oa-stop-full-H25-P50-N2048-K8,oa-full,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,5,1200,1200,1.331907100015087,2325,297600,10240,6144,313984,220800,220800,220800,8192,0,0,228992,11796480,2906880.0,75,76800,0,5,3,"{""armed"": 25, ""cooldown"": 1100, ""global"": 75, ""local"": 0}",7,0,0.0587158203125,0.0,0,0.011462862025454879,0.1370523651224533,1.0,0.06207031250000003,0.0478515625,100,0,0
oa-stop-full-H25-P50-N2048-K8,oa-full,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,6,1200,1200,1.3347673999960534,2325,297600,10240,6144,313984,220800,220800,220800,8192,0,0,228992,11796480,2906880.0,75,76800,0,5,3,"{""armed"": 25, ""cooldown"": 1100, ""global"": 75, ""local"": 0}",7,0,0.0587158203125,0.0,0,0.014607129184068368,0.14160979568835871,1.0,0.056777343750000014,0.066162109375,100,0,0
oa-stop-full-H25-P50-N2048-K8,oa-full,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,7,1200,1200,1.3667508000216912,2325,297600,10240,6144,313984,220800,220800,220800,8192,0,0,228992,11796480,2906880.0,75,76800,0,5,3,"{""armed"": 25, ""cooldown"": 1100, ""global"": 75, ""local"": 0}",7,0,0.0596923828125,0.0,0,0.014333191374923615,0.1476951477757992,1.0,0.06550781250000001,0.07421875,100,0,0
oasqd-edge-stop-Q0.08-H25-P50-N2048-K8,oa-stratified,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,0,1200,1200,1.2560991999926046,1200,153600,69632,6144,229376,153600,153600,153600,8192,0,0,161792,11796480,1505280.0,0,0,0,34,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 1200}",7,0,0.055419921875,0.08,0,0.01153552734318719,0.14183480310317886,1.0,0.06738281250000003,0.0908203125,100,0,0
oasqd-edge-stop-Q0.08-H25-P50-N2048-K8,oa-stratified,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,1,1200,1200,1.1412529000081122,1200,153600,69632,6144,229376,153600,153600,153600,8192,0,0,161792,11796480,1505280.0,0,0,0,34,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 1200}",7,0,0.0618896484375,0.08,0,0.012165413652597934,0.1415791751172842,1.0,0.07492187500000005,0.0888671875,100,0,0
oasqd-edge-stop-Q0.08-H25-P50-N2048-K8,oa-stratified,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,2,1200,1200,1.3763722000003327,1200,153600,69632,4096,227328,153600,153600,153600,8192,0,0,161792,11796480,1505280.0,0,0,0,34,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 1200}",7,0,0.060302734375,0.08,0,0.011109338085715237,0.13981520724192073,1.0,0.06810546874999998,0.083740234375,50,0,0
oasqd-edge-stop-Q0.08-H25-P50-N2048-K8,oa-stratified,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,3,1200,1200,1.1219835999945644,1200,153600,69632,4096,227328,153600,153600,153600,8192,0,0,161792,11796480,1505280.0,0,0,0,34,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 1200}",7,0,0.0618896484375,0.08,0,0.018744196976796745,0.1401347928513214,1.0,0.06503906250000005,0.050537109375,50,0,0
oasqd-edge-stop-Q0.08-H25-P50-N2048-K8,oa-stratified,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,4,1200,1200,1.250660699995933,1200,153600,69632,6144,229376,153600,153600,153600,8192,0,0,161792,11796480,1505280.0,0,0,0,34,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 1200}",7,0,0.060546875,0.08,0,0.017609412894207255,0.15057322287422728,1.0,0.06496093750000001,0.049072265625,100,0,0
oasqd-edge-stop-Q0.08-H25-P50-N2048-K8,oa-stratified,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,5,1200,1200,1.2650369000039063,1200,153600,69632,6144,229376,153600,153600,153600,8192,0,0,161792,11796480,1505280.0,0,0,0,34,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 1200}",7,0,0.0587158203125,0.08,0,0.012156124315261474,0.13754223378831262,1.0,0.058320312500000054,0.0732421875,100,0,0
oasqd-edge-stop-Q0.08-H25-P50-N2048-K8,oa-stratified,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,6,1200,1200,1.040517200017348,1200,153600,69632,6144,229376,153600,153600,153600,8192,0,0,161792,11796480,1505280.0,0,0,0,34,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 1200}",7,0,0.0587158203125,0.08,0,0.013038482131177975,0.15402240131549322,1.0,0.06611328125000002,0.118408203125,100,0,0
oasqd-edge-stop-Q0.08-H25-P50-N2048-K8,oa-stratified,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,7,1200,1200,1.1563995000033174,1200,153600,69632,6144,229376,153600,153600,153600,8192,0,0,161792,11796480,1505280.0,0,0,0,34,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 1200}",7,0,0.0596923828125,0.08,0,0.01419002380060208,0.1434626872709857,1.0,0.03199218750000002,0.020263671875,100,0,0
paper-0.2,paper,0.2,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,0,1200,1200,2.509686400007922,1200,153600,0,4096,157696,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.006847377754854778,0.10843533099788326,1.0,0.02904296874999998,nan,50,0,0
paper-0.2,paper,0.2,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,1,1200,1200,1.646206200006418,1200,153600,0,4096,157696,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.008068562038018312,0.10415954046439747,1.0,0.06203125000000001,nan,50,0,0
paper-0.2,paper,0.2,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,2,1200,1200,2.0002805000112858,1200,153600,0,4096,157696,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.011608217016592093,0.12732500991575996,1.0,0.04126953125000002,nan,50,0,0
paper-0.2,paper,0.2,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,3,1200,1200,1.929497499979334,1200,153600,0,4096,157696,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.020545053041335137,0.1359627213445469,1.0,0.09248046875000002,nan,50,0,0
paper-0.2,paper,0.2,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,4,1200,1200,1.8903996000008192,1200,153600,0,4096,157696,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.016412567957834856,0.1346566374348083,1.0,0.050429687500000014,nan,50,0,0
paper-0.2,paper,0.2,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,5,1200,1200,2.6015186000149697,1200,153600,0,4096,157696,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.009897108148079425,0.10609280990954631,1.0,0.053925781250000054,nan,50,0,0
paper-0.2,paper,0.2,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,6,1200,1200,1.5823223000043072,1200,153600,0,4096,157696,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.0054722640361857255,0.11862824670870878,1.0,0.05390625000000002,nan,50,0,0
paper-0.2,paper,0.2,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,7,1200,1200,2.4653771999874152,1200,153600,0,4096,157696,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.008317529192279904,0.0963047300864513,1.0,0.06447265625000001,nan,50,0,0
paper-0.5,paper,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,0,1200,1200,1.628488499991363,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.011509528832660543,0.1480062523298206,1.0,0.0476953125,nan,100,0,0
paper-0.5,paper,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,1,1200,1200,1.8126778000150807,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.014589169049010309,0.15523005895770958,1.0,0.05003906250000004,nan,100,0,0
paper-0.5,paper,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,2,1200,1200,2.049017899989849,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.016058789845506016,0.14819308070839238,1.0,0.05638671875000004,nan,100,0,0
paper-0.5,paper,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,3,1200,1200,1.4951710000168532,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.01774846246026618,0.1457529560555075,1.0,0.04054687500000001,nan,100,0,0
paper-0.5,paper,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,4,1200,1200,2.1790011000121012,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.026056414421482765,0.17665749468201733,1.0,0.11265625000000004,nan,100,0,0
paper-0.5,paper,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,5,1200,1200,2.444553299981635,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.013358948068506127,0.145653939126252,1.0,0.08712890625000005,nan,100,0,0
paper-0.5,paper,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,6,1200,1200,1.9557290000084322,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.014626511557035204,0.1678156691346285,1.0,0.08335937500000004,nan,100,0,0
paper-0.5,paper,0.5,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,7,1200,1200,1.645072599989362,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.014251492887278783,0.14693822791167183,1.0,0.08119140625000001,nan,100,0,0
paper-1,paper,1.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,0,1200,1200,2.471463499998208,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.01194712507058937,0.14993507488832858,1.0,0.06548828125000003,nan,100,0,0
paper-1,paper,1.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,1,1200,1200,1.4670694000087678,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.015004252821746666,0.1583637746356899,1.0,0.06453125000000001,nan,100,0,0
paper-1,paper,1.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,2,1200,1200,2.0331415999971796,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.01478957311888518,0.14451346670378262,1.0,0.035058593750000006,nan,100,0,0
paper-1,paper,1.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,3,1200,1200,2.1461355999927036,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.017355472226945556,0.14352597327735903,1.0,0.03406250000000002,nan,100,0,0
paper-1,paper,1.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,4,1200,1200,2.1249329000129364,1200,153600,0,8192,161792,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.022536628410500192,0.1616555706203793,1.0,0.10566406250000002,nan,150,0,0
paper-1,paper,1.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,5,1200,1200,2.6202750999946147,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.012732797116204564,0.14669608988402688,1.0,0.08224609375000005,nan,100,0,0
paper-1,paper,1.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,6,1200,1200,1.709335599996848,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.01480764251018285,0.1660970644215915,1.0,0.10224609375000002,nan,100,0,0
paper-1,paper,1.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,7,1200,1200,2.0141999000043143,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.012814648981180454,0.14333797027089512,1.0,0.09234375000000003,nan,100,0,0
paper-2,paper,2.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,0,1200,1200,1.621193899976788,1200,153600,0,12288,165888,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.017217117653691272,0.15216681257966846,1.0,0.07818359375000003,nan,250,0,0
paper-2,paper,2.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,1,1200,1200,2.7434635999961756,1200,153600,0,8192,161792,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.013686567173800013,0.1522976572500579,1.0,0.09113281250000002,nan,150,0,0
paper-2,paper,2.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,2,1200,1200,2.0056631000188645,1200,153600,0,8192,161792,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.015586501817130616,0.13880499772632673,1.0,0.04658203125000002,nan,150,0,0
paper-2,paper,2.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,3,1200,1200,2.1550927000062075,1200,153600,0,8192,161792,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.01883252838247662,0.14398743762999916,1.0,0.03865234375000001,nan,150,0,0
paper-2,paper,2.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,4,1200,1200,2.172025299980305,1200,153600,0,10240,163840,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.027713382462930758,0.18952575349864398,1.0,0.14146484375000004,nan,200,0,0
paper-2,paper,2.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,5,1200,1200,1.553284599998733,1200,153600,0,8192,161792,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.013592895116891324,0.14479537760508032,1.0,0.07826171875000001,nan,150,0,0
paper-2,paper,2.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,6,1200,1200,1.4942475999996532,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.01385278467493567,0.1429928314110689,1.0,0.08861328125000004,nan,100,0,0
paper-2,paper,2.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,7,1200,1200,1.9142492999962997,1200,153600,0,6144,159744,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.012353255260596052,0.14154217742985148,1.0,0.05865234375000003,nan,100,0,0
paper-4,paper,4.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,0,1200,1200,2.4646348000096623,1200,153600,0,14336,167936,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.023862087155396283,0.15235830473522755,1.0,0.07845703125,nan,300,0,0
paper-4,paper,4.0,OASQD-D01-tail-min060-K7,unequal-tail,concentrated,OASQD-D01-tail-min060-K7/concentrated,1,1200,1200,1.951361999992514,1200,153600,0,8192,161792,153600,153600,153600,0,0,0,153600,39321600,0.0,0,0,0,0,0,"{""armed"": 0, ""cooldown"": 0, ""global"": 0, ""local"": 0}",0,0,nan,0.0,0,0.014757738264312925,0.15126785327154837,1.0,0.11212890625000002,nan,150,0,0
