arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-hybrid,NPR-d2-balanced-gmm,balanced-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,256,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.5087822999994387,0.00032130000181496143,0.05098830000497401,0.5600919000062277,64,64,3,3,3.8960485534231983,1.45194654838736,0.006641724605551014,0.06883552257118175,0.2017846667428601,1.0125938653945923,1.0767533825679045,1.0,0.1982421875,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22622277.592530765,18772037.592530765,3850240.0,64,32,32,32.0,10,10,89617038,32,16,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,40960,2,1048576,0.001987613330129534,0.9999977946281433,0.00046195276809157804,0.017640716396272182,0.0028796696569770575,0.7864356637001038,0.061740717664361,1.0365586280822754,0.04783556353650056,0.3370001018047333,2,2,31.3,0,67584,0,0.5087822999994387,0.25,0.25,0.25,7.364396027665732,0.1880610305815935
cta-exact-hybrid,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,256,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.5081907999992836,0.00018869999621529132,0.05068820000451524,0.5590677000000142,64,64,3,3,3.7872162686682413,1.4936707724593687,0.014364342894881421,0.12780687699478296,0.2909223945019208,0.8316403031349182,1.7815625306310277,1.0,0.028710937500000047,0.014355468750000003,160,10240,20480,320,20480,30720,2293760,1310720,983040,22622277.592530765,18772037.592530765,3850240.0,64,32,32,32.0,10,10,1357488167,32,16,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,40960,2,1048576,0.001581668562721461,0.9999970197677612,0.00022159847139846534,0.019726045429706573,0.0007177566876634955,2.2117111682891846,0.10849405452609062,1.4250088930130005,0.0842391237267293,0.7321721315383911,2,2,30.85,0,67584,0,0.5081907999992836,0.25,0.25,0.25,6.98236620609241,0.2312315359711647
cta-exact-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,256,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.4885493999972823,0.00019379999866941944,0.051061500002106186,0.5398046999980579,64,64,3,3,3.5815699660346505,1.5794342434011945,0.008780224795060576,0.07353921375894962,0.10850262553279164,0.9146364331245422,1.110618723301724,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22622277.592530765,18772037.592530765,3850240.0,64,32,32,32.0,10,10,1889403943,32,16,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,40960,2,1048576,0.0014815189060755074,0.9999990463256836,0.0003547765518305823,0.01742289774119854,0.0010980883380398154,0.8779355883598328,0.1405430521816015,4.938773155212402,0.0608445021789521,0.39779624342918396,2,2,30.675,0,67584,0,0.4885493999972823,0.25,0.25,0.25,8.434363546801901,0.19925932809710503
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,256,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.4926481000002241,0.00017660000594332814,0.050253800000064075,0.5430785000062315,64,64,3,3,3.9108119718572762,1.4464654118377098,0.0036504696598926856,0.04959746186457569,0.09396504473842517,1.0153266191482544,1.940760593993217,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22622277.592530765,18772037.592530765,3850240.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,40960,2,1048576,0.0013323522871360183,0.9999992847442627,0.0003300112875876948,0.017560232430696487,0.001107491203583777,1.6421613693237305,0.12260732725262642,2.887570858001709,0.09655479297507555,0.9596838355064392,2,2,31.325,0,67584,0,0.4926481000002241,0.25,0.25,0.25,5.535096112947167,0.17917900793254377
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,256,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.483002499997383,0.00020959999528713524,0.05121089999738615,0.5344229999900563,64,64,10,10,1.5561757015747395,2.5704038406153518,0.017615739205508518,0.0948530918795595,0.12568258733049142,1.0030043125152588,2.584309718531538,1.0,0.02734375,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22622277.592530765,18772037.592530765,3850240.0,64,32,32,32.0,10,10,189739325,16,8,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,81920,2,1048576,0.012264658231288195,0.9998940825462341,0.003544445033185184,0.031304447911679745,0.008218028582632542,0.7603455781936646,0.2029603473842144,1.3580411672592163,0.19645907673984767,0.9289124608039856,2,2,25.55,0,68608,0,0.483002499997383,0.25,0.25,0.25,3.783861076574413,0.21772951819002628
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,256,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.4819419999985257,0.0002452000044286251,0.0501899999944726,0.5323771999974269,64,64,10,10,1.7834038959718805,2.2429019074336867,0.012099579180225195,0.08195695945549912,0.13214985852277064,1.031498908996582,2.811533348782959,1.0,0.03183593749999995,0.015917968749999997,160,10240,20480,320,20480,30720,2293760,1310720,983040,22622277.592530765,18772037.592530765,3850240.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,81920,2,1048576,0.01640787161886692,0.9998737573623657,0.007215605117380619,0.06619417853653431,0.01287570409476757,2.1781647205352783,0.3919338330626488,1.7896918058395386,0.35086865737102924,1.42013680934906,2,2,31.925,0,68608,0,0.4819419999985257,0.25,0.25,0.25,4.644849210464618,0.2479523241519928
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,256,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.48909899999853224,0.00021610000112559646,0.05005550000350922,0.5393706000031671,64,64,10,10,1.6114097194634855,2.4822985437445357,0.008771547458688467,0.07100275171920939,0.11511958874456064,0.9615081548690796,1.7564046059169671,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22622277.592530765,18772037.592530765,3850240.0,64,32,32,32.0,10,10,341785966,16,8,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,81920,2,1048576,0.02191137056797743,0.999758243560791,0.004875076236203313,0.04883348196744919,0.00804623682051897,4.054513454437256,0.39704032242298126,5.628133773803711,0.23125908812507986,0.8556878566741943,2,2,30.575,0,68608,0,0.48909899999853224,0.25,0.25,0.25,8.981757274042451,0.22832718193531037
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,256,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.49516700000094716,0.00020950000180164352,0.04912329999933718,0.544499800002086,64,64,10,10,1.624482796269459,2.4623221675143587,0.008210231617007402,0.06458252377660036,0.13356011593025732,0.934200644493103,2.995959697154782,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22622277.592530765,18772037.592530765,3850240.0,64,32,32,32.0,10,10,7042142,16,8,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,81920,2,1048576,0.01874053804203868,0.9997450709342957,0.00598136184271425,0.05136704258620739,0.01084605511277914,2.317645311355591,0.3503431364893913,3.698037624359131,0.317576743545942,2.222503423690796,2,2,31.625,0,68608,0,0.49516700000094716,0.25,0.25,0.25,4.548492037623219,0.24699557647109033
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.489704100000381,0.00034900000173365697,0.04941020000114804,0.5394633000032627,64,64,36,36,0.34290171550029463,8.248506778741264,0.018526144187811067,0.07795473382490713,0.09615235098530799,1.0073071718215942,2.980563335880631,1.0,0.0498046875,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22622277.592530765,18772037.592530765,3850240.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,163840,2,1048576,0.03946513682603836,0.9988729357719421,0.023205810226500034,0.05695178918540478,0.05366579815745354,1.229166865348816,0.5350500285625458,2.1183996200561523,0.6632406512275338,1.5295718908309937,2,2,30.875,0,70656,0,0.489704100000381,0.25,0.25,0.25,4.026028012716067,0.2812604162842035
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.4959333999941009,0.0003528000015649013,0.05050720000144793,0.5467933999971137,64,64,36,36,0.2896196383303909,9.76600599687094,0.019658157305052715,0.08843276381171168,0.12278543993494048,1.0071533918380737,5.28277646216555,1.0,0.06113281249999995,0.030566406249999997,160,10240,20480,320,20480,30720,2293760,1310720,983040,22622277.592530765,18772037.592530765,3850240.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,163840,2,1048576,0.12385619804263115,0.9918477535247803,0.04647172475233674,0.10664297081530094,0.09360882639884949,3.3948912620544434,1.0208502054214477,2.5755317211151123,0.8688032297417522,1.9183087348937988,2,2,31.6,0,70656,0,0.4959333999941009,0.25,0.25,0.25,3.976518850231708,0.29024761244654657
