arm,kind,target,family,dimension,replication,initialization,learning_rate_multiplier,learning_rate,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,atlas_build_seconds,evaluation_generator_examples,model_parameters
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-nonlinear,nonlinear,4,2,concentrated,nan,nan,0.0021612552305851906,0.033970798323396605,0.05714326294272217,0.9852558342672267,2.7983167514528358,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.23729760000423994,0.08068890000140527,0,0
paper-neural,neural,NPR-d4-nonlinear,nonlinear,4,2,broad,16.0,0.016,0.06997730231053545,0.2136818561433085,0.3905549879188273,0.8100143671035767,3.0298663345578065,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.727343300000939,0.0,2048,4740
minibatch-sw,neural,NPR-d4-nonlinear,nonlinear,4,2,broad,16.0,0.016,0.06878387272298259,0.1864400658599143,0.2748716359233852,0.9659621715545654,2.766798279100051,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8893422999972245,0.0,2048,4740
exact-atlas-rsr,neural,NPR-d4-nonlinear,nonlinear,4,2,broad,32.0,0.032,0.0581452305951915,0.18620757826572948,0.29945361301118556,0.9741902351379395,2.440258984340473,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0,0.3061033000049065,0.08068890000140527,2048,4740
kll-atlas-rsr,neural,NPR-d4-nonlinear,nonlinear,4,2,broad,32.0,0.032,0.058261533984253155,0.191630082166796,0.30113959179126715,0.9670410752296448,2.5556209822640783,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0,0.29078039999876637,0.06135499999800231,2048,4740
kll-small-rsr,neural,NPR-d4-nonlinear,nonlinear,4,2,broad,16.0,0.016,0.07155692566698502,0.20424824217798848,0.2749037955942193,1.0778359174728394,2.7530194975713957,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.49554640000133077,0.06135499999800231,2048,4740
kll-paper-hybrid,neural,NPR-d4-nonlinear,nonlinear,4,2,broad,32.0,0.032,0.04394061595989207,0.1656726813930778,0.33311052848874284,0.8290314674377441,2.8160954357525054,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.848817300000519,0.06135499999800231,2048,4740
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d4-nonlinear,nonlinear,4,2,broad,nan,nan,0.0019706769155529713,0.03253413204766308,0.05453214446032679,0.9852824831968816,2.7786915771872422,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,68608,0,0,0.20478100000036648,0.08068890000140527,0,0
paper-neural,neural,NPR-d16-nonlinear,nonlinear,16,0,concentrated,16.0,0.016,0.08872662435826051,0.15822524370315103,0.3005057278553809,0.8088830709457397,6.370570965974167,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7067672000048333,0.0,2048,6288
minibatch-sw,neural,NPR-d16-nonlinear,nonlinear,16,0,concentrated,16.0,0.016,0.09269036574681166,0.17097238986170585,0.21185102858673974,1.0370603799819946,5.428797440464808,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.958172900005593,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,0,concentrated,32.0,0.032,0.09091255687319766,0.15825833133560535,0.2043027795372385,1.0076689720153809,6.668868332732988,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.35803089999535587,0.09380679999594577,2048,6288
kll-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,0,concentrated,32.0,0.032,0.09489689527344325,0.15791175267780058,0.20729734540775133,1.009979486465454,6.876113972763755,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.31180049999966286,0.07630929999868385,2048,6288
kll-small-rsr,neural,NPR-d16-nonlinear,nonlinear,16,0,concentrated,16.0,0.016,0.07762236537260847,0.15547941470944765,0.17927851804158737,0.9806691408157349,4.847673608217288,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.4809934000004432,0.07630929999868385,2048,6288
kll-paper-hybrid,neural,NPR-d16-nonlinear,nonlinear,16,0,concentrated,32.0,0.032,0.07334081828379979,0.13525177191285245,0.22917150219505614,0.9111147522926331,7.632878431744969,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.7415862999987439,0.07630929999868385,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-nonlinear,nonlinear,16,0,concentrated,nan,nan,0.02981648284050742,0.09362944073567278,0.050699515837517,0.990803954291495,7.955496540465505,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.24198710000200663,0.09380679999594577,0,0
paper-neural,neural,NPR-d16-nonlinear,nonlinear,16,0,broad,16.0,0.016,0.09815445786153454,0.16906336004300643,0.31314715692908074,0.7957567572593689,6.658049596136242,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7671207000021241,0.0,2048,6288
minibatch-sw,neural,NPR-d16-nonlinear,nonlinear,16,0,broad,16.0,0.016,0.0963696272398824,0.16912008187121338,0.21403317792954188,1.0438416004180908,4.952296511621506,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.1617217999955756,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,0,broad,32.0,0.032,0.05914470431102359,0.1376814885993773,0.19027562306477494,0.9398003220558167,7.316133669878704,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.33866670000134036,0.09380679999594577,2048,6288
kll-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,0,broad,32.0,0.032,0.05854021393567521,0.13600213373419565,0.18951157517119843,0.9447418451309204,7.496026543613355,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.3443500000066706,0.07630929999868385,2048,6288
kll-small-rsr,neural,NPR-d16-nonlinear,nonlinear,16,0,broad,16.0,0.016,0.10058156180304678,0.18276495385497515,0.21998553828529194,0.9352573752403259,6.274590218517219,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.4515860000028624,0.07630929999868385,2048,6288
kll-paper-hybrid,neural,NPR-d16-nonlinear,nonlinear,16,0,broad,32.0,0.032,0.05320333987083181,0.13021253737493696,0.1932601860456702,0.9831339716911316,7.452818130832915,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.8711261999997078,0.07630929999868385,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-nonlinear,nonlinear,16,0,broad,nan,nan,0.038826059399405644,0.10796352679892235,0.050656218228732876,0.9908068400540724,7.937294933618469,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.24575519999780226,0.09380679999594577,0,0
paper-neural,neural,NPR-d16-nonlinear,nonlinear,16,1,concentrated,16.0,0.016,0.06182691510515692,0.13286119179750014,0.2508055972414194,0.8327756524085999,5.995595255518078,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.76574729999993,0.0,2048,6288
minibatch-sw,neural,NPR-d16-nonlinear,nonlinear,16,1,concentrated,16.0,0.016,0.0815278524937808,0.15710898586123523,0.18237836756906287,1.002052664756775,5.24647760325527,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9832459999961429,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,1,concentrated,32.0,0.032,0.10349916701848283,0.17651792999836083,0.18336017873831403,0.9918695092201233,6.130136038001135,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.2882903999998234,0.08115450000332203,2048,6288
kll-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,1,concentrated,32.0,0.032,0.10436685358284858,0.1777690735288068,0.18552259183809547,0.9943746328353882,6.171159433166225,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.34966480000002775,0.07568699999683304,2048,6288
kll-small-rsr,neural,NPR-d16-nonlinear,nonlinear,16,1,concentrated,16.0,0.016,0.1069905908227442,0.17786335124412436,0.20529600945678625,0.9521416425704956,5.275625141343444,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.5896855999963009,0.07568699999683304,2048,6288
kll-paper-hybrid,neural,NPR-d16-nonlinear,nonlinear,16,1,concentrated,32.0,0.032,0.0778304861101029,0.1505364733172564,0.21245944887135454,0.8848966956138611,6.655126172118809,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.7796336999963387,0.07568699999683304,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-nonlinear,nonlinear,16,1,concentrated,nan,nan,0.03216434807298452,0.09642673223013194,0.046427460679832916,0.9905007440293081,8.27355598416714,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.27143429999705404,0.08115450000332203,0,0
paper-neural,neural,NPR-d16-nonlinear,nonlinear,16,1,broad,16.0,0.016,0.0780101607498116,0.15313096317214195,0.2738035602017889,0.8001636862754822,7.475292695104071,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7069021999996039,0.0,2048,6288
minibatch-sw,neural,NPR-d16-nonlinear,nonlinear,16,1,broad,16.0,0.016,0.09851272943207423,0.163106809143413,0.20924371689085192,0.9494645595550537,5.912183758260583,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.979521900000691,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,1,broad,32.0,0.032,0.07004603775874063,0.1417966324150707,0.17830596121747122,0.9461036920547485,6.815583712441801,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.3531098999956157,0.08115450000332203,2048,6288
kll-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,1,broad,32.0,0.032,0.0673482732149635,0.1384104181901828,0.17240438932322857,0.9547818899154663,6.728643336597585,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.28449109999928623,0.07568699999683304,2048,6288
kll-small-rsr,neural,NPR-d16-nonlinear,nonlinear,16,1,broad,16.0,0.016,0.08962532413551738,0.1512505102832713,0.17702606584790975,0.9911864399909973,5.578608854844183,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.4534951999958139,0.07568699999683304,2048,6288
kll-paper-hybrid,neural,NPR-d16-nonlinear,nonlinear,16,1,broad,32.0,0.032,0.057447726165979596,0.12746497562073794,0.1877695015528287,0.9904999732971191,6.271123672908476,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.7618213000023388,0.07568699999683304,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-nonlinear,nonlinear,16,1,broad,nan,nan,0.041280771620924916,0.10894431143552198,0.04574998276601325,0.9904893765666714,7.578803986351349,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.2872300999952131,0.08115450000332203,0,0
paper-neural,neural,NPR-d16-nonlinear,nonlinear,16,2,concentrated,16.0,0.016,0.07958267340400482,0.15239311900524058,0.27553487714492964,0.8232584595680237,7.344072034682607,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7415955999967991,0.0,2048,6288
minibatch-sw,neural,NPR-d16-nonlinear,nonlinear,16,2,concentrated,16.0,0.016,0.09090517684570187,0.16838857569873153,0.19131615839809865,1.005472183227539,5.187072909630043,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8364638999992167,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,2,concentrated,32.0,0.032,0.10097246717323038,0.17517493244855106,0.1934367320921997,1.0094265937805176,5.262582571475728,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.22973640000418527,0.08795729999837931,2048,6288
kll-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,2,concentrated,32.0,0.032,0.09980688024993611,0.17297653329311635,0.193709021384941,1.0063116550445557,5.318500624672966,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.2643090000055963,0.0712402999997721,2048,6288
kll-small-rsr,neural,NPR-d16-nonlinear,nonlinear,16,2,concentrated,16.0,0.016,0.09908857293407891,0.19028599458218037,0.1791224941158356,0.9568356275558472,4.778782435017995,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.3798921999987215,0.0712402999997721,2048,6288
kll-paper-hybrid,neural,NPR-d16-nonlinear,nonlinear,16,2,concentrated,32.0,0.032,0.08001208024782613,0.1521530581740828,0.20719886589666237,0.9167578816413879,5.590095723973412,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.529150700000173,0.0712402999997721,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-nonlinear,nonlinear,16,2,concentrated,nan,nan,0.040480334697514664,0.11451542151753288,0.0425924977155366,0.9911847795365625,8.602219917516713,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.19509810000454308,0.08795729999837931,0,0
paper-neural,neural,NPR-d16-nonlinear,nonlinear,16,2,broad,16.0,0.016,0.09451862702714031,0.16933021916304605,0.2936307176535366,0.8027380704879761,7.911775594662755,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.4861432000034256,0.0,2048,6288
minibatch-sw,neural,NPR-d16-nonlinear,nonlinear,16,2,broad,16.0,0.016,0.09066692244080876,0.17337094119294258,0.19093900738960407,1.0311665534973145,6.396952092462642,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.6830732000016724,0.0,2048,6288
exact-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,2,broad,32.0,0.032,0.06818661137426396,0.13636530169997751,0.17631774731566563,0.986156702041626,7.649351502041496,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,74752,0,0,0.21554859999741893,0.08795729999837931,2048,6288
kll-atlas-rsr,neural,NPR-d16-nonlinear,nonlinear,16,2,broad,32.0,0.032,0.07093264866288251,0.13681095210563962,0.1765635075314377,0.9914529919624329,7.824335256038403,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,74752,98048,0,0.24230189999798313,0.0712402999997721,2048,6288
kll-small-rsr,neural,NPR-d16-nonlinear,nonlinear,16,2,broad,16.0,0.016,0.11661717727961829,0.17851617034871003,0.18224390485854217,0.9773396253585815,5.875415769276445,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.34348339999996824,0.0712402999997721,2048,6288
kll-paper-hybrid,neural,NPR-d16-nonlinear,nonlinear,16,2,broad,32.0,0.032,0.06095923541544401,0.1286492690289298,0.18823641187921542,0.9720835089683533,7.137972058388926,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,74752,98048,0,0.5099861999988207,0.0712402999997721,2048,6288
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d16-nonlinear,nonlinear,16,2,broad,nan,nan,0.04417102994566591,0.1178651857180845,0.043131984661332806,0.9911804361502368,8.074991156168199,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,74752,0,0,0.21822750000137603,0.08795729999837931,0,0
