target_weights,estimator,per_mode,N,batch,mask,seed,total_steps,final_ED2,coverage,mass_error,residual_rms,generator_max_real,perturbation_ratio,stable_wrong_candidate,kernel_pairs,wall_seconds
equal,paper,8,32,16,True,0,400,0.11732242530809989,1.0,0.3125,0.04594631086771328,nan,nan,0,614400,0.636483907699585
equal,paper,8,32,16,True,1,400,0.10386618651422708,1.0,0.3125,0.05804969623000931,nan,nan,0,614400,0.6422698497772217
equal,paper,8,32,16,True,2,400,0.09080869719038931,1.0,0.1875,0.08460073701502449,nan,nan,0,614400,0.64760422706604
equal,paper,8,32,16,True,3,400,0.15704482870705438,1.0,0.3125,0.15146639939044032,nan,nan,0,614400,0.6366989612579346
equal,paper,8,32,16,True,4,400,0.1294359753853861,1.0,0.1875,0.06750070179357656,nan,nan,0,614400,0.6360988616943359
equal,paper,8,32,16,True,5,400,0.20385397188394083,1.0,0.1875,0.11280328860008022,nan,nan,0,614400,0.6497287750244141
equal,paper,8,32,64,False,0,400,0.044962635203418144,1.0,0.125,0.09874193105757663,nan,nan,0,1228800,0.6518402099609375
equal,paper,8,32,64,False,1,2000,0.038712911414653495,1.0,0.3125,0.0452799054223777,nan,nan,0,6144000,3.1858627796173096
equal,paper,8,32,64,False,2,400,0.059790598658731375,1.0,0.1875,0.08571630006838246,nan,nan,0,1228800,0.6420941352844238
equal,paper,8,32,64,False,3,400,0.05901373328616477,1.0,0.3125,0.08050066846880602,nan,nan,0,1228800,0.6551439762115479
equal,paper,8,32,64,False,4,400,0.08666876193008755,1.0,0.1875,0.09387805176613724,nan,nan,0,1228800,0.6514708995819092
equal,paper,8,32,64,False,5,400,0.04188935217603451,1.0,0.125,0.06549127613240656,nan,nan,0,1228800,0.6572473049163818
equal,paper,8,32,64,True,0,400,0.04981065013796149,1.0,0.125,0.02824030807582509,nan,nan,0,1228800,0.652573823928833
equal,paper,8,32,64,True,1,2000,0.030483853208250866,1.0,0.1875,0.014629173702001553,nan,nan,0,6144000,3.218444347381592
equal,paper,8,32,64,True,2,400,0.0667362303116702,1.0,0.1875,0.02496473266727086,nan,nan,0,1228800,0.6538839340209961
equal,paper,8,32,64,True,3,400,0.06094260257032735,1.0,0.25,0.023793579803569144,nan,nan,0,1228800,0.6431050300598145
equal,paper,8,32,64,True,4,400,0.11180028594676539,1.0,0.1875,0.024387610078444064,nan,nan,0,1228800,0.6470601558685303
equal,paper,8,32,64,True,5,400,0.051497112445772486,1.0,0.125,0.03186225852318366,nan,nan,0,1228800,0.6633172035217285
equal,paper,16,64,16,False,0,400,0.09777836365128711,1.0,0.0625,0.13327892515158712,nan,nan,0,2048000,0.7425332069396973
equal,paper,16,64,16,False,1,400,0.07563037743873247,1.0,0.21875,0.11492108974534482,nan,nan,0,2048000,0.7746739387512207
equal,paper,16,64,16,False,2,400,0.11289688275921084,1.0,0.1875,0.13046164947739633,nan,nan,0,2048000,0.7913072109222412
equal,paper,16,64,16,False,3,400,0.09908867293095824,1.0,0.1875,0.10233858567464793,nan,nan,0,2048000,0.8009147644042969
equal,paper,16,64,16,False,4,400,0.14354185647367979,1.0,0.0625,0.14512526369657325,nan,nan,0,2048000,0.7808911800384521
equal,paper,16,64,16,False,5,400,0.13733576551283477,1.0,0.34375,0.12999151417651184,nan,nan,0,2048000,0.7782022953033447
equal,paper,16,64,16,True,0,400,0.09482773727486327,1.0,0.0625,0.09083602589622565,nan,nan,0,2048000,0.7946615219116211
equal,paper,16,64,16,True,1,400,0.07406896210426417,1.0,0.21875,0.07148929494863178,nan,nan,0,2048000,0.7923550605773926
equal,paper,16,64,16,True,2,400,0.1045485174955102,1.0,0.1875,0.08533161203535249,nan,nan,0,2048000,0.7946693897247314
equal,paper,16,64,16,True,3,400,0.09955738344652765,1.0,0.15625,0.07004587972611641,nan,nan,0,2048000,0.7813882827758789
equal,paper,16,64,16,True,4,400,0.1334804006917033,1.0,0.0625,0.09255475829065221,nan,nan,0,2048000,0.7805099487304688
equal,paper,16,64,16,True,5,400,0.1315871761463402,1.0,0.34375,0.1133501168873812,nan,nan,0,2048000,0.7846872806549072
equal,paper,16,64,64,False,0,400,0.1180467707230145,1.0,0.1875,0.07285562217809644,nan,nan,0,3276800,0.815253496170044
equal,paper,16,64,64,False,1,400,0.08940516695333034,1.0,0.09375,0.04948689569590849,nan,nan,0,3276800,0.7955372333526611
equal,paper,16,64,64,False,2,400,0.048801935075260094,1.0,0.09375,0.07251942282626042,nan,nan,0,3276800,0.8066954612731934
equal,paper,16,64,64,False,3,400,0.09333589582737967,1.0,0.125,0.09131798084913528,nan,nan,0,3276800,0.8183624744415283
equal,paper,16,64,64,False,4,400,0.08075283504392494,1.0,0.15625,0.10770274951775093,nan,nan,0,3276800,0.8179638385772705
equal,paper,16,64,64,False,5,400,0.1221510110914622,1.0,0.125,0.08585534848597288,nan,nan,0,3276800,0.8201594352722168
equal,paper,16,64,64,True,0,400,0.1182174572937632,1.0,0.15625,0.043718578404972126,nan,nan,0,3276800,0.8206408023834229
equal,paper,16,64,64,True,1,400,0.09670813077489349,1.0,0.09375,0.048422853624203635,nan,nan,0,3276800,0.8255918025970459
equal,paper,16,64,64,True,2,400,0.050776169804302884,1.0,0.0625,0.03913594243582019,nan,nan,0,3276800,0.8394923210144043
equal,paper,16,64,64,True,3,400,0.09070269538669373,1.0,0.15625,0.049853587652138424,nan,nan,0,3276800,0.835115909576416
equal,paper,16,64,64,True,4,400,0.06592718909548723,1.0,0.15625,0.058388947151646574,nan,nan,0,3276800,0.8263273239135742
equal,paper,16,64,64,True,5,400,0.11031370384998895,1.0,0.125,0.060775677834510815,nan,nan,0,3276800,0.8412823677062988
unequal,snis,1,4,16,False,0,2000,0.17760680577539856,0.5,0.7999999999999999,0.021209955179617098,0.040794396405905486,0.8371022268833608,0,160000,3.0366909503936768
unequal,snis,1,4,16,False,1,2000,0.05238069678158486,0.75,0.29999999999999993,0.011552525013160689,0.13235853525179425,0.8239095289386728,0,160000,3.08174991607666
unequal,snis,1,4,16,False,2,2000,0.5214813085410226,0.25,1.2000000000000002,0.008622165155293762,0.02023129400631434,0.7419128803512293,0,160000,2.9574294090270996
unequal,snis,1,4,16,False,3,2000,0.17769490877920147,0.5,0.7999999999999999,0.022983129785360674,0.09399320276037504,0.7541761575995637,0,160000,2.940284490585327
unequal,snis,1,4,16,False,4,2000,0.12287419940397326,0.75,0.5,0.01312698595383834,0.03775920297639934,0.9589832481677397,0,160000,2.8018524646759033
unequal,snis,1,4,16,False,5,2000,0.05219244540876411,0.75,0.29999999999999993,0.009906380681677011,0.07156644993160849,0.8737602152742969,0,160000,2.7684764862060547
unequal,snis,1,4,16,True,0,2000,14.010647405928024,0.75,0.29999999999999993,14.289737635293687,0.8063320477275646,0.4404673851411044,0,160000,2.7380361557006836
unequal,snis,1,4,16,True,1,400,3.603661029407776,1.0,0.4,0.8555912371510351,0.04097947696032357,nan,0,32000,0.5612387657165527
unequal,snis,1,4,16,True,2,400,2.775503478089836,1.0,0.4,0.8327863081279047,0.047071319303970946,nan,0,32000,0.5685107707977295
unequal,snis,1,4,16,True,3,400,2.275456635383622,1.0,0.4,0.805143019180704,0.10687978387574137,nan,0,32000,0.5701382160186768
unequal,snis,1,4,16,True,4,400,2.587645681927572,1.0,0.4,1.1021280086634533,0.07511181301081861,nan,0,32000,0.5664544105529785
unequal,snis,1,4,16,True,5,400,3.665226742498628,1.0,0.4,0.8469629351653154,0.04718546339250438,nan,0,32000,0.5683431625366211
unequal,snis,1,4,64,False,0,2000,0.10721516858860158,0.75,0.49999999999999994,0.01818345022580133,-0.014527300317278002,0.7067903424973689,0,544000,2.7758376598358154
unequal,snis,1,4,64,False,1,2000,0.15004247997302156,0.75,0.6,0.007266732494933352,-0.014065230650112726,0.711762527531949,0,544000,2.7775473594665527
unequal,snis,1,4,64,False,2,2000,0.04949826278794789,0.75,0.29999999999999993,0.01325240463936817,-0.02897737213645185,0.687049656564835,0,544000,2.7971413135528564
unequal,snis,1,4,64,False,3,2000,0.12469959913489381,0.75,0.5,0.011306998253024513,-0.007027164484362747,0.6919865927138087,0,544000,2.791796922683716
unequal,snis,1,4,64,False,4,2000,0.67934989526433,0.5,1.4,0.02528276732990392,-0.026203759080392186,0.8762410235764598,0,544000,2.7727673053741455
unequal,snis,1,4,64,False,5,2000,0.5947935588829947,0.5,1.1,0.010407384252444524,0.041791866730736704,0.7473230918268648,0,544000,2.779594898223877
unequal,snis,1,4,64,True,0,400,3.676365428193065,1.0,0.4,0.8300599730527162,0.04736705039860675,nan,0,108800,0.5723769664764404
unequal,snis,1,4,64,True,1,400,3.4605063479019136,1.0,0.4,0.8511411134437414,0.044761470000858436,nan,0,108800,0.5663063526153564
unequal,snis,1,4,64,True,2,400,3.2563702367132445,1.0,0.4,0.9050241445707613,0.040983252529179434,nan,0,108800,0.5632565021514893
unequal,snis,1,4,64,True,3,400,3.9020958338747085,1.0,0.4,0.8094510350664076,0.0562939085418094,nan,0,108800,0.5634756088256836
unequal,snis,1,4,64,True,4,400,3.1393392906496387,1.0,0.4,0.8467068516770575,0.03915980727789954,nan,0,108800,0.5667095184326172
unequal,snis,1,4,64,True,5,400,3.28076453844718,1.0,0.4,0.8321849386559972,0.06213728717290047,nan,0,108800,0.5680580139160156
unequal,snis,2,8,16,False,0,2000,0.10402151452041164,0.5,0.7999999999999999,0.019737826478753506,0.10284897379516447,0.8729172015740353,0,384000,2.806218385696411
unequal,snis,2,8,16,False,1,2000,0.04887698966747389,0.75,0.25,0.021423536413108075,0.07792428906080563,0.7715234452281995,0,384000,2.8024375438690186
unequal,snis,2,8,16,False,2,2000,0.13781255830836026,0.5,0.6,0.010082258065527108,0.05228871753175328,0.7912830552110466,0,384000,2.8405492305755615
unequal,snis,2,8,16,False,3,2000,0.06400619459502321,0.75,0.35,0.020433252890790406,0.09375219975276676,0.9413562685242971,0,384000,2.816821575164795
unequal,snis,2,8,16,False,4,2000,0.10505000923648877,0.5,0.7999999999999999,0.014574036758470762,0.1127737942439607,0.8366523747994916,0,384000,2.81007981300354
unequal,snis,2,8,16,False,5,400,0.04581643514433331,1.0,0.30000000000000004,0.02052771749438224,0.140350892328701,nan,0,76800,0.581787109375
unequal,snis,2,8,16,True,0,400,0.31400083476158414,1.0,0.4,0.1588671154480196,-0.006483594407792932,nan,0,76800,0.5772702693939209
unequal,snis,2,8,16,True,1,400,0.3327765839637933,1.0,0.15,0.10141273324675715,0.15254964136763546,nan,0,76800,0.5957908630371094
unequal,snis,2,8,16,True,2,400,0.3120990585980996,1.0,0.15,0.12176145258173972,0.3459349236207973,nan,0,76800,0.5757553577423096
unequal,snis,2,8,16,True,3,400,0.4784738667438311,1.0,0.4,0.15597039596253343,0.07106915486493107,nan,0,76800,0.574915885925293
unequal,snis,2,8,16,True,4,400,0.2870867683465874,1.0,0.4,0.11121053129514044,0.19385847984274776,nan,0,76800,0.5986697673797607
unequal,snis,2,8,16,True,5,400,0.29979720382146313,1.0,0.30000000000000004,0.16114690247507757,0.42693777982443903,nan,0,76800,0.6183688640594482
unequal,snis,2,8,64,False,0,2000,0.09325872679552738,0.75,0.5,0.01754774325637617,0.03319329563482834,0.7330580725994186,0,1152000,3.043308734893799
unequal,snis,2,8,64,False,1,400,0.030189656415622212,1.0,0.24999999999999997,0.00851158893367518,-0.001066595150946384,nan,0,230400,0.6167387962341309
unequal,snis,2,8,64,False,2,2000,0.08265515320561168,0.75,0.5,0.009821960863252792,-0.03889749399554369,0.744262271300391,0,1152000,3.024318218231201
unequal,snis,2,8,64,False,3,400,0.07244464334658673,1.0,0.4,0.021972499487297632,0.03981340882987836,nan,0,230400,0.6382534503936768
unequal,snis,2,8,64,False,4,400,0.021096813031978856,1.0,0.20000000000000004,0.023574872478981188,0.0914323748825075,nan,0,230400,0.5952246189117432
unequal,snis,2,8,64,False,5,2000,0.11643852662835785,0.75,0.55,0.010639646277997006,-0.011901207025000853,0.7222271308901249,0,1152000,3.0890438556671143
unequal,snis,2,8,64,True,0,400,0.6838697175740642,1.0,0.4,0.21439378764277453,-0.04605069830844129,nan,0,230400,0.6286847591400146
unequal,snis,2,8,64,True,1,400,0.47441727329746275,1.0,0.4,0.07979118208538175,0.05474464687198638,nan,0,230400,0.6287145614624023
unequal,snis,2,8,64,True,2,400,0.5212971032575271,1.0,0.4,0.1601243594857253,0.06790369920697728,nan,0,230400,0.6292247772216797
unequal,snis,2,8,64,True,3,400,0.4204592308308044,1.0,0.4,0.07179977233150128,0.30234351992903286,nan,0,230400,0.6362259387969971
unequal,snis,2,8,64,True,4,400,0.26891978208572875,1.0,0.30000000000000004,0.10213820501069203,-0.012812093702347623,nan,0,230400,0.6308579444885254
unequal,snis,2,8,64,True,5,400,0.3830666683816428,1.0,0.4,0.08488012438086405,0.13766001627511573,nan,0,230400,0.634218692779541
unequal,snis,4,16,16,False,0,400,0.021625587248846445,1.0,0.17500000000000002,0.045702240217291634,nan,nan,0,204800,0.649090051651001
unequal,snis,4,16,16,False,1,400,0.016732296366295696,1.0,0.12500000000000003,0.01596624102917899,nan,nan,0,204800,0.6458849906921387
unequal,snis,4,16,16,False,2,400,0.033002132481595225,1.0,0.25,0.032495493548087485,nan,nan,0,204800,0.6355624198913574
unequal,snis,4,16,16,False,3,2000,0.06355236366518335,0.75,0.37500000000000006,0.026434692872403014,nan,nan,0,1024000,3.095594644546509
unequal,snis,4,16,16,False,4,2000,0.04363493029608301,0.5,0.5499999999999999,0.017109265215819243,nan,nan,0,1024000,3.0815460681915283
unequal,snis,4,16,16,False,5,400,0.023987060417351547,1.0,0.29999999999999993,0.017469049787919886,nan,nan,0,204800,0.6403543949127197
unequal,snis,4,16,16,True,0,400,0.06462166687541937,1.0,0.07500000000000004,0.10840960779499217,nan,nan,0,204800,0.6180601119995117
unequal,snis,4,16,16,True,1,400,0.06720343589030753,1.0,0.275,0.07472485174187024,nan,nan,0,204800,0.6248657703399658
unequal,snis,4,16,16,True,2,400,0.06950924805206382,1.0,0.275,0.09693549805765438,nan,nan,0,204800,0.6349453926086426
unequal,snis,4,16,16,True,3,400,0.05743841581014464,1.0,0.275,0.09067326902293459,nan,nan,0,204800,0.647254228591919
unequal,snis,4,16,16,True,4,400,0.060707860330433405,1.0,0.275,0.11080663455300045,nan,nan,0,204800,0.632957935333252
unequal,snis,4,16,16,True,5,400,0.06642667531007995,1.0,0.275,0.08926507414809018,nan,nan,0,204800,0.6368002891540527
unequal,snis,4,16,64,False,0,400,0.0060015038699774426,1.0,0.07500000000000004,0.023662716225784978,nan,nan,0,512000,0.6460449695587158
unequal,snis,4,16,64,False,1,400,0.01949382707641434,1.0,0.17500000000000002,0.00727977593099886,nan,nan,0,512000,0.6571669578552246
unequal,snis,4,16,64,False,2,400,0.01131285713636776,1.0,0.1,0.018762303811753846,nan,nan,0,512000,0.6464767456054688
unequal,snis,4,16,64,False,3,2000,0.14574821481800382,0.75,0.5,0.037896478485763885,nan,nan,0,2560000,3.180145502090454
unequal,snis,4,16,64,False,4,400,0.010461041947670502,1.0,0.17499999999999996,0.01889137108660115,nan,nan,0,512000,0.6483879089355469
unequal,snis,4,16,64,False,5,2000,0.0408358698787461,0.75,0.42499999999999993,0.013382611064292633,nan,nan,0,2560000,3.2375519275665283
unequal,snis,4,16,64,True,0,400,0.10499457361849984,1.0,0.4,0.0548970095298802,nan,nan,0,512000,0.6655077934265137
unequal,snis,4,16,64,True,1,400,0.09166215460162253,1.0,0.30000000000000004,0.0495275479603269,nan,nan,0,512000,0.6525464057922363
unequal,snis,4,16,64,True,2,400,0.11625167315428797,1.0,0.275,0.052446258966471586,nan,nan,0,512000,0.6541175842285156
unequal,snis,4,16,64,True,3,2000,0.0923609419290532,1.0,0.275,0.03409483614594231,nan,nan,0,2560000,3.21785569190979
unequal,snis,4,16,64,True,4,400,0.08512755319095122,1.0,0.30000000000000004,0.060079930294299665,nan,nan,0,512000,0.6528596878051758
unequal,snis,4,16,64,True,5,400,0.0982843710490151,1.0,0.4,0.060465918361919384,nan,nan,0,512000,0.651634693145752
unequal,snis,8,32,16,False,0,400,0.01317326947761166,1.0,0.17499999999999996,0.036577688884115674,nan,nan,0,614400,0.7019274234771729
unequal,snis,8,32,16,False,1,400,0.010462126637706848,1.0,0.1,0.031921395098626244,nan,nan,0,614400,0.6907217502593994
unequal,snis,8,32,16,False,2,2000,0.028151996802158186,0.75,0.19999999999999998,0.023187630970246714,nan,nan,0,3072000,3.3543665409088135
unequal,snis,8,32,16,False,3,400,0.014205995901271251,1.0,0.1625,0.03625116450383346,nan,nan,0,614400,0.6873481273651123
unequal,snis,8,32,16,False,4,400,0.035022132191209754,1.0,0.3125,0.047214395129374455,nan,nan,0,614400,0.6923460960388184
unequal,snis,8,32,16,False,5,400,0.008084258943588551,1.0,0.17499999999999996,0.029212592533326115,nan,nan,0,614400,0.6971988677978516
unequal,snis,8,32,16,True,0,400,0.01193527240467529,1.0,0.0875,0.06980331279480756,nan,nan,0,614400,0.6895244121551514
unequal,snis,8,32,16,True,1,400,0.01283259643381851,1.0,0.15,0.06199325702711795,nan,nan,0,614400,0.6916029453277588
unequal,snis,8,32,16,True,2,400,0.016554798650547875,1.0,0.17500000000000002,0.05927864490321739,nan,nan,0,614400,0.6921002864837646
unequal,snis,8,32,16,True,3,400,0.017810776617610546,1.0,0.11250000000000002,0.056909773013732415,nan,nan,0,614400,0.6871984004974365
unequal,snis,8,32,16,True,4,400,0.01948363178112067,1.0,0.22499999999999995,0.06437820360277141,nan,nan,0,614400,0.6734030246734619
unequal,snis,8,32,16,True,5,400,0.01216569783613286,1.0,0.09999999999999995,0.053810503558461266,nan,nan,0,614400,0.6766214370727539
unequal,snis,8,32,64,False,0,400,0.04240848074747139,1.0,0.30000000000000004,0.015112334397514257,nan,nan,0,1228800,0.7075862884521484
unequal,snis,8,32,64,False,1,400,0.02233625297516295,1.0,0.275,0.020311973355242735,nan,nan,0,1228800,0.6854901313781738
unequal,snis,8,32,64,False,2,400,0.0038504841938444834,1.0,0.11250000000000002,0.015515041261902836,nan,nan,0,1228800,0.6949553489685059
unequal,snis,8,32,64,False,3,400,0.030756145910049604,1.0,0.3375,0.03206407849884209,nan,nan,0,1228800,0.6934349536895752
unequal,snis,8,32,64,False,4,400,0.03822957457554432,1.0,0.3375,0.03271442316356696,nan,nan,0,1228800,0.6842315196990967
unequal,snis,8,32,64,False,5,400,0.006610278533319969,1.0,0.15,0.015599004351737654,nan,nan,0,1228800,0.6918003559112549
unequal,snis,8,32,64,True,0,400,0.03843711118651649,1.0,0.275,0.03250171001746596,nan,nan,0,1228800,0.6859829425811768
unequal,snis,8,32,64,True,1,400,0.03284268175025917,1.0,0.0875,0.05361706381282415,nan,nan,0,1228800,0.6970820426940918
unequal,snis,8,32,64,True,2,400,0.026260081620731457,1.0,0.11250000000000002,0.04393206750924028,nan,nan,0,1228800,0.6881082057952881
unequal,snis,8,32,64,True,3,400,0.03188701535695637,1.0,0.15,0.040809898003759164,nan,nan,0,1228800,0.6877493858337402
unequal,snis,8,32,64,True,4,400,0.0423840919853089,1.0,0.275,0.0378538929314232,nan,nan,0,1228800,0.696169376373291
unequal,snis,8,32,64,True,5,400,0.02896897151865252,1.0,0.15,0.03493809875120951,nan,nan,0,1228800,0.6931180953979492
unequal,snis,16,64,16,False,0,400,0.008565123717750756,1.0,0.13125,0.034253870675500495,nan,nan,0,2048000,0.781334638595581
unequal,snis,16,64,16,False,1,400,0.009929822725989634,1.0,0.09375000000000003,0.0292887879766702,nan,nan,0,2048000,0.7822508811950684
unequal,snis,16,64,16,False,2,400,0.006043403928808866,1.0,0.11249999999999996,0.03876118570963484,nan,nan,0,2048000,0.8000116348266602
unequal,snis,16,64,16,False,3,400,0.017848006032364916,1.0,0.2125,0.04809132260820222,nan,nan,0,2048000,0.7826118469238281
unequal,snis,16,64,16,False,4,400,0.008281983386342895,1.0,0.20624999999999996,0.039185943451021416,nan,nan,0,2048000,0.779245138168335
unequal,snis,16,64,16,False,5,400,0.013806877676894258,1.0,0.26874999999999993,0.035210132099375846,nan,nan,0,2048000,0.7930805683135986
unequal,snis,16,64,16,True,0,400,0.011123036572094458,1.0,0.15,0.04193409490859216,nan,nan,0,2048000,0.7929229736328125
unequal,snis,16,64,16,True,1,400,0.006938577244560706,1.0,0.11250000000000002,0.043996400738086104,nan,nan,0,2048000,0.7852511405944824
unequal,snis,16,64,16,True,2,400,0.003960149940292812,1.0,0.0875,0.04976964054525292,nan,nan,0,2048000,0.7869739532470703
unequal,snis,16,64,16,True,3,400,0.013962262927210922,1.0,0.2125,0.050367087938613164,nan,nan,0,2048000,0.7828707695007324
unequal,snis,16,64,16,True,4,400,0.004382155883918104,1.0,0.06874999999999995,0.05701531040557379,nan,nan,0,2048000,0.7922723293304443
unequal,snis,16,64,16,True,5,400,0.006310980732923799,1.0,0.13124999999999995,0.0571055476608687,nan,nan,0,2048000,0.7912747859954834
unequal,snis,16,64,64,False,0,400,0.0038680065954443954,1.0,0.08750000000000005,0.02368325834024238,nan,nan,0,3276800,0.8366825580596924
unequal,snis,16,64,64,False,1,400,0.010629437340563097,1.0,0.14375000000000002,0.01323235704768826,nan,nan,0,3276800,0.8366668224334717
unequal,snis,16,64,64,False,2,400,0.011622783647046164,1.0,0.2125,0.02016253826303285,nan,nan,0,3276800,0.8505489826202393
unequal,snis,16,64,64,False,3,400,0.009946210254789256,1.0,0.2125,0.02403279180619167,nan,nan,0,3276800,0.8451287746429443
unequal,snis,16,64,64,False,4,400,0.012607168039972194,1.0,0.2125,0.03595014055362341,nan,nan,0,3276800,0.8355669975280762
unequal,snis,16,64,64,False,5,400,0.04539937738686006,1.0,0.4,0.04502175936451686,nan,nan,0,3276800,0.8529343605041504
unequal,snis,16,64,64,True,0,400,0.0067082922364561925,1.0,0.05000000000000002,0.03028162732638439,nan,nan,0,3276800,0.8751070499420166
unequal,snis,16,64,64,True,1,400,0.013154018681171609,1.0,0.14375000000000002,0.016069874527809433,nan,nan,0,3276800,0.8541169166564941
unequal,snis,16,64,64,True,2,400,0.01431062582054543,1.0,0.2125,0.02515760819517142,nan,nan,0,3276800,0.8390393257141113
unequal,snis,16,64,64,True,3,400,0.012646582437142895,1.0,0.18125,0.026934982342158312,nan,nan,0,3276800,0.8302669525146484
unequal,snis,16,64,64,True,4,400,0.018094393464180847,1.0,0.2125,0.038761222606995195,nan,nan,0,3276800,0.8354613780975342
unequal,snis,16,64,64,True,5,400,0.030088101328781702,1.0,0.275,0.04126367046593998,nan,nan,0,3276800,0.844163179397583
unequal,paper,1,4,16,False,0,400,0.16090115188017906,1.0,0.4,0.7686842722299813,0.9235243147884415,nan,0,32000,0.6143438816070557
unequal,paper,1,4,16,False,1,400,0.5170451506921734,1.0,0.4,0.3107327466195681,2.0842635945164765,nan,0,32000,0.6217207908630371
unequal,paper,1,4,16,False,2,2000,0.33279187089451545,0.5,0.7,0.032260975192996616,0.3182718106783942,0.7457711467777554,0,160000,2.943434000015259
unequal,paper,1,4,16,False,3,2000,0.06926969702123364,1.0,0.4,0.033214581534735596,-0.7121424298062196,nan,0,160000,2.8371150493621826
unequal,paper,1,4,16,False,4,2000,0.33091249757608354,0.75,0.6000000000000001,0.031175508711799034,0.16932116004096792,0.4771354826512879,0,160000,2.908513307571411
unequal,paper,1,4,16,False,5,400,0.13926831156986164,1.0,0.4,0.7874226562357038,-0.95037986816034,nan,0,32000,0.5819907188415527
unequal,paper,1,4,16,True,0,2000,0.49824256581800785,1.0,0.4,0.014963792480517737,0.008977891490395217,nan,0,160000,2.8044447898864746
unequal,paper,1,4,16,True,1,400,0.6273882313690795,1.0,0.4,0.028032277833197363,0.10694115103848648,nan,0,32000,0.5783176422119141
unequal,paper,1,4,16,True,2,2000,0.3343577634643964,0.75,0.29999999999999993,0.011180280415625327,0.027178660422707945,0.9627864991027812,0,160000,2.780383586883545
unequal,paper,1,4,16,True,3,2000,0.4821085018570943,1.0,0.4,0.01606170807585892,0.023158667360772982,nan,0,160000,2.871525764465332
unequal,paper,1,4,16,True,4,2000,0.44257821845194933,0.75,0.29999999999999993,0.017536052263708992,0.025269538795953745,0.9758358219165593,0,160000,2.826477527618408
unequal,paper,1,4,16,True,5,400,0.4902765017302395,1.0,0.4,0.02008668086457221,0.0033953263575017063,nan,0,32000,0.5779759883880615
unequal,paper,1,4,64,False,0,2000,0.20256097889989522,0.75,0.29999999999999993,0.02513936034519062,0.21682821222118154,0.43788503069170587,0,544000,2.832292318344116
unequal,paper,1,4,64,False,1,2000,0.07035982547236341,1.0,0.4,0.014915549585933224,-0.8642519552192436,nan,0,544000,2.7939276695251465
unequal,paper,1,4,64,False,2,2000,0.04486291587332525,0.75,0.29999999999999993,0.0251709328702698,-0.1457167209622121,0.5317808656420046,0,544000,2.784062385559082
unequal,paper,1,4,64,False,3,2000,0.3427599976002855,0.75,0.5,0.022932899709465215,0.014671832617619455,0.5821728348414844,0,544000,2.8140861988067627
unequal,paper,1,4,64,False,4,2000,0.3478782445014086,0.75,0.6000000000000001,0.02318625886699301,0.07952845500665683,0.764835480444062,0,544000,2.858454704284668
unequal,paper,1,4,64,False,5,2000,0.1500794829439731,0.75,0.6000000000000001,0.01996599282829178,-0.20296118145524766,0.5428577911091448,0,544000,2.840949058532715
unequal,paper,1,4,64,True,0,2000,0.5355615482146123,0.75,0.29999999999999993,0.008576837629713641,0.014087340359155586,0.9688801484123895,0,544000,2.861539602279663
unequal,paper,1,4,64,True,1,400,0.2700018024746522,1.0,0.4,0.035802692691445384,0.014493128399197641,nan,0,108800,0.5810050964355469
unequal,paper,1,4,64,True,2,2000,0.4076657065746616,0.75,0.29999999999999993,0.00982994462681028,0.021236924325132203,0.9812053923767364,0,544000,2.8544743061065674
unequal,paper,1,4,64,True,3,2000,0.5396226962893556,0.75,0.5,0.01006271984231577,0.017096234616497993,0.9727993500909939,0,544000,2.8474817276000977
unequal,paper,1,4,64,True,4,2000,0.7215203387788129,1.0,0.4,0.010342606233806189,0.0024237268074797976,nan,0,544000,2.870492458343506
unequal,paper,1,4,64,True,5,2000,0.7673951999908895,0.75,0.6000000000000001,0.010925117311659627,0.008479589327190565,0.9463026698907688,0,544000,2.8704915046691895
unequal,paper,2,8,16,False,0,2000,0.09369932517550295,0.75,0.4,0.029670999630581292,0.35503622513639466,0.6794974445768263,0,384000,2.8448872566223145
unequal,paper,2,8,16,False,1,2000,0.03754246102695302,0.75,0.25,0.012638180357051863,0.05250662082131356,0.6716259201147093,0,384000,2.86737322807312
unequal,paper,2,8,16,False,2,2000,0.0539531222291012,1.0,0.45000000000000007,0.03547998803289006,0.4218537484809599,0.7861151482558517,0,384000,2.9652481079101562
unequal,paper,2,8,16,False,3,2000,0.08651913366431652,1.0,0.20000000000000004,0.41583056488380854,2.40972946687695,nan,0,384000,2.8781847953796387
unequal,paper,2,8,16,False,4,2000,0.23579082118850225,0.5,0.55,0.022382651363466104,0.18789805555026062,0.639541884063103,0,384000,2.825840711593628
unequal,paper,2,8,16,False,5,400,0.19876291423497872,1.0,0.30000000000000004,0.3319582806836763,0.3217318804022459,nan,0,76800,0.5949480533599854
unequal,paper,2,8,16,True,0,2000,0.24291371211024382,0.75,0.4,0.016691315008627815,0.03272582915151077,0.9560301278944486,0,384000,2.846406936645508
unequal,paper,2,8,16,True,1,400,0.13381051890309115,1.0,0.20000000000000004,0.03548541234595422,0.06828793436507757,nan,0,76800,0.5803236961364746
unequal,paper,2,8,16,True,2,400,0.13308305153614275,1.0,0.4,0.03592007053324346,0.13230344673971509,nan,0,76800,0.580559492111206
unequal,paper,2,8,16,True,3,400,0.2040536350273423,1.0,0.30000000000000004,0.03193989898613812,0.04462449742867872,nan,0,76800,0.5747358798980713
