arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-kll-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,10,64,64,3,3,3.5815699660346505,1.5794342434011945,0.006545375956395816,0.06348450248976596,0.10592845079898766,0.8955788016319275,1.1021929374784056,nan,nan,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1889403943,32,16,10,10,5242880,67584,98048,0.17773630000010598,0.125,0.0,0.25,3.4118628843993895,0.19884781800210477
cta-kll-guarded,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,10,64,64,3,3,3.5815699660346505,1.5794342434011945,0.006545375956395816,0.06348450248976596,0.10592845079898766,0.8955788016319275,1.1021929374784056,nan,nan,nan,160,10240,20480,320,20480,25600,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,1889403943,32,16,10,10,5242880,67584,98048,0.20005739999760408,0.125,0.0,0.25,3.4118628843993895,0.19884781800210477
cta-exact-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,10,64,64,3,3,3.9108119718572762,1.4464654118377098,0.0033142453406127537,0.05187413275565301,0.10062812797943306,1.0166021585464478,1.9328837444950377,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,3387850064,32,16,0,10,0,67584,0,0.14408040000125766,0.0,0.0,0.0,0.0,0.16002833917737008
cta-kll-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,10,64,64,3,3,3.9108119718572762,1.4464654118377098,0.0035352969964197456,0.05957374225671624,0.10445229190194985,1.0563750267028809,1.9149700686356794,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,3387850064,32,16,0,10,0,67584,98048,0.14579550000053132,0.0,0.0,0.0,0.0,0.16426782682538033
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,10,64,64,3,3,3.9108119718572762,1.4464654118377098,0.003995741668023189,0.05206495547887956,0.09364797545330678,1.000471591949463,1.9428964709620156,nan,nan,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,3387850064,32,16,10,10,5242880,67584,0,0.18969790000119247,0.125,0.0,0.25,2.2023118361349674,0.16884057279676198
cta-kll-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,10,64,64,3,3,3.9108119718572762,1.4464654118377098,0.006353979236489504,0.06688295696331226,0.1007886899397397,1.042815923690796,1.9153022395859451,nan,nan,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,3387850064,32,16,10,10,5242880,67584,98048,0.18463799999881303,0.125,0.0,0.25,2.276740161074575,0.17344452422112228
cta-kll-guarded,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,10,64,64,3,3,3.9108119718572762,1.4464654118377098,0.006353979236489504,0.06688295696331226,0.1007886899397397,1.042815923690796,1.9153022395859451,nan,nan,nan,160,10240,20480,320,20480,25600,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,3387850064,32,16,10,10,5242880,67584,98048,0.19886939999560127,0.125,0.0,0.25,2.276740161074575,0.17344452422112228
cta-exact-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.5561757015747395,2.5704038406153518,0.021710571203088946,0.10515159584011391,0.13641650874659997,0.9992228150367737,2.5680256008084026,1.0,0.0224609375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,189739325,16,8,0,10,0,68608,0,0.1440532000051462,0.0,0.0,0.0,0.0,0.1938877899199724
cta-kll-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.5561757015747395,2.5704038406153518,0.02174175716437432,0.1054344383912794,0.1361603555994662,0.9997478127479553,2.566744864667738,1.0,0.01953125,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,189739325,16,8,0,10,0,68608,98048,0.1599625000017113,0.0,0.0,0.0,0.0,0.19403773583471776
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.5561757015747395,2.5704038406153518,0.02020834234765445,0.10065462749059409,0.13341978150635578,1.0005265474319458,2.5530955762569203,1.0,0.0263671875,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,189739325,16,8,10,10,5242880,68608,0,0.1881160000048112,0.125,0.0,0.25,1.183594558577644,0.2045304600149393
cta-kll-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.5561757015747395,2.5704038406153518,0.019657850266606935,0.09926845265420357,0.13167219487009843,0.9985870718955994,2.5509785957714857,1.0,0.02734375,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,189739325,16,8,10,10,5242880,68608,98048,0.17817550000472693,0.125,0.0,0.25,1.1828873622021743,0.20459892824292183
cta-kll-guarded,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.5561757015747395,2.5704038406153518,0.019512645979929744,0.09896276504015662,0.1313636399316407,0.9973503351211548,2.5486809306755087,1.0,0.025390625,nan,160,10240,20480,320,20480,25600,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,189739325,16,8,10,10,5242880,68608,98048,0.1994221999993897,0.1125,0.0,0.225,1.1828873622021743,0.20374146439135074
cta-exact-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.7834038959718805,2.2429019074336867,0.004845245625992423,0.05560205779344007,0.10994918485558831,1.0209500789642334,2.8278051551108345,1.0,0.03378906249999995,0.016894531249999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1730137501,16,8,0,10,0,68608,0,0.16304439999657916,0.0,0.0,0.0,0.0,0.21398065090179444
cta-kll-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.7834038959718805,2.2429019074336867,0.004425875085972475,0.05252338735372858,0.10823179272061663,1.0153827667236328,2.821944757128897,1.0,0.03281249999999995,0.016406249999999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1730137501,16,8,0,10,0,68608,98048,0.1422803000023123,0.0,0.0,0.0,0.0,0.21790783293545246
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.7834038959718805,2.2429019074336867,0.00662291974036,0.0652214255150511,0.11503304895214603,1.0272769927978516,2.7844295482328407,1.0,0.03671874999999995,0.018359374999999997,160,10240,20480,320,20480,25600,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1730137501,16,8,10,10,5242880,68608,0,0.17135090000374475,0.125,0.0,0.25,2.011558242359094,0.2266100112348795
cta-kll-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.7834038959718805,2.2429019074336867,0.006567852621977455,0.06464152069981031,0.11466198623520038,1.0162843465805054,2.8224783253544197,1.0,0.03281249999999995,0.016406249999999997,160,10240,20480,320,20480,25600,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1730137501,16,8,10,10,5242880,68608,98048,0.17567849999613827,0.125,0.0,0.25,1.9760305201656223,0.22740706503391267
cta-kll-guarded,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.7834038959718805,2.2429019074336867,0.007557531778342064,0.06843087748060167,0.11817658868514312,1.0383694171905518,2.879489079755799,1.0,0.03476562499999995,0.017382812499999997,160,10240,20480,320,20480,25600,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,1730137501,16,8,10,10,5242880,68608,98048,0.2001529000044684,0.0875,0.0,0.175,2.015192839804271,0.22592951655387877
cta-exact-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.6114097194634855,2.4822985437445357,0.006572419173047628,0.060251941846152075,0.11160344219642054,0.9393256902694702,1.8640608671452417,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,341785966,16,8,0,10,0,68608,0,0.14381609999691136,0.0,0.0,0.0,0.0,0.20652107410132886
cta-kll-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.6114097194634855,2.4822985437445357,0.0068612285580496035,0.061943897463691826,0.11424638275819524,0.9382810592651367,1.8714487290378512,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,341785966,16,8,0,10,0,68608,98048,0.14393209999980172,0.0,0.0,0.0,0.0,0.20825708359479905
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.6114097194634855,2.4822985437445357,0.009275036132449621,0.07291981719583333,0.12036930971387755,0.9420052170753479,1.7979977286080457,nan,nan,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,341785966,16,8,10,10,5242880,68608,0,0.18559280000044964,0.125,0.0,0.25,2.6654953332523976,0.21369628347456454
cta-kll-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.6114097194634855,2.4822985437445357,0.010999714441030761,0.0803304012280371,0.1281501013229347,0.9512941837310791,1.781788609657738,nan,nan,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,341785966,16,8,10,10,5242880,68608,98048,0.17978719999518944,0.125,0.0,0.25,2.6812341656288496,0.21522997990250586
cta-kll-guarded,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.6114097194634855,2.4822985437445357,0.010438222969903599,0.07808778377859599,0.1258101243189181,0.9475955963134766,1.7931920637683143,nan,nan,nan,160,10240,20480,320,20480,25600,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,341785966,16,8,10,10,5242880,68608,98048,0.21855240000149934,0.1125,0.0,0.225,2.632791012801934,0.21401943005621432
cta-exact-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.624482796269459,2.4623221675143587,0.016649773565205805,0.1039619612150716,0.1742052033181928,0.9167745113372803,3.013233590016643,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,7042142,16,8,0,10,0,68608,0,0.1592333000007784,0.0,0.0,0.0,0.0,0.22505068890750407
cta-kll-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.624482796269459,2.4623221675143587,0.00747885217920885,0.06521583012124549,0.11306329629508925,0.9894782900810242,2.8175425568490255,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,7042142,16,8,0,10,0,68608,98048,0.15642790000129025,0.0,0.0,0.0,0.0,0.21676210984587668
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.624482796269459,2.4623221675143587,0.009945952585600715,0.07823531223963993,0.14340738786391785,0.9275468587875366,2.9665081262516666,nan,nan,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,7042142,16,8,10,10,5242880,68608,0,0.18951700000616256,0.125,0.0,0.25,1.841809158553231,0.23829609118402004
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.624482796269459,2.4623221675143587,0.014301529302499283,0.08567446750585139,0.13359540889562735,0.97828608751297,2.8487028217614556,nan,nan,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,7042142,16,8,10,10,5242880,68608,98048,0.17894900000101188,0.125,0.0,0.25,1.8168646051042132,0.23399273939430715
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,10,64,64,10,10,1.624482796269459,2.4623221675143587,0.014301529302499283,0.08567446750585139,0.13359540889562735,0.97828608751297,2.8487028217614556,nan,nan,nan,160,10240,20480,320,20480,25600,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,7042142,16,8,10,10,5242880,68608,98048,0.21432980000099633,0.125,0.0,0.25,1.8168646051042132,0.23399273939430715
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.34290171550029463,8.248506778741264,0.03495675546361765,0.11078171200052261,0.12050839427966202,0.9983110427856445,3.3573335767879198,1.0,0.052734375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,10,0,70656,0,0.16148640000028536,0.0,0.0,0.0,0.0,0.25976054966449735
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.34290171550029463,8.248506778741264,0.03520686500332859,0.11155467105204157,0.12092051010401372,0.9981181025505066,3.352781141316789,1.0,0.0556640625,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,10,0,70656,98048,0.14299900000332855,0.0,0.0,0.0,0.0,0.2604888673871756
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.34290171550029463,8.248506778741264,0.0237344765889147,0.08923574787496144,0.10502557145657283,1.0090456008911133,3.058947942052196,1.0,0.0498046875,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,10,10,5242880,70656,0,0.17754319999949075,0.125,0.0,0.25,0.8476037131240348,0.2676078796386719
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.34290171550029463,8.248506778741264,0.02399131768759455,0.09000189368181742,0.10562854679609625,1.007460117340088,3.0528383447776837,1.0,0.0517578125,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,10,10,5242880,70656,98048,0.17236789999878965,0.125,0.0,0.25,0.8479829949819419,0.2682630751281977
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.34290171550029463,8.248506778741264,0.02399131768759455,0.09000189368181742,0.10562854679609625,1.007460117340088,3.0528383447776837,1.0,0.0517578125,nan,160,10240,20480,320,20480,25600,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,1702271446,8,4,10,10,5242880,70656,98048,0.20055480000155512,0.125,0.0,0.25,0.8479829949819419,0.2682630751281977
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.2896196383303909,9.76600599687094,0.02633150125287509,0.10715055552098895,0.12532589810725972,1.0095548629760742,5.171077360379593,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,10,0,70656,0,0.14283900000009453,0.0,0.0,0.0,0.0,0.26435592472553254
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.2896196383303909,9.76600599687094,0.027401089849355298,0.11000441312461265,0.1284205314776103,1.0173498392105103,5.130662512911365,1.0,0.04062499999999995,0.020312499999999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,10,0,70656,98048,0.14188280000234954,0.0,0.0,0.0,0.0,0.26711743250489234
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.2896196383303909,9.76600599687094,0.02200765238820912,0.0965332110938863,0.12211970048765924,1.0143681764602661,5.087371623545445,1.0,0.06210937499999995,0.031054687499999997,160,10240,20480,320,20480,25600,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,10,10,5242880,70656,0,0.18045629999687662,0.125,0.0,0.25,1.2848464389803937,0.27655664682388303
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.2896196383303909,9.76600599687094,0.024086998908681156,0.10176428187743398,0.13059101821608401,1.0280872583389282,4.978187511792858,1.0,0.06699218749999995,0.03349609375,160,10240,20480,320,20480,25600,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,10,10,5242880,70656,98048,0.17368870000063907,0.125,0.0,0.25,1.2973498856825576,0.27904796078801153
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.2896196383303909,9.76600599687094,0.026230470891378754,0.10689433145699287,0.12984724421068936,1.019111156463623,5.0147660631340685,1.0,0.05429687499999995,0.027148437499999997,160,10240,20480,320,20480,25600,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,4079959381,8,4,10,10,5242880,70656,98048,0.20112249999510823,0.0375,0.0,0.075,1.256267090370907,0.27358285114169123
