target,family,arm,ed2,heldout_sw1,heldout_projection_rmse,coverage,mass_l1,minority_particle_mass,minority_recovered,bridge_fraction,excess_bridge_fraction,diverged,wall_seconds,persistent_bytes,peak_working_bytes,target_table_rmse,training_projection_rmse
CF-F2-ELLIPSES-00,disconnected-nongaussian,pooled-rank-kll128,0.0008266340269841854,0.016284966733724794,0.053751061066386704,1.0,0.019828985239000008,0.1875,1.0,nan,nan,0.0,0.026580849997117184,48000.0,72576.0,0.05775289261695363,0.047416375023900746
CF-F2-ELLIPSES-00,disconnected-nongaussian,pooled-rank-reservoir1024,0.0013428363147530153,0.024119190653693643,0.08148067083878316,1.0,0.05018285533900002,0.1953125,1.0,nan,nan,0.0,0.03080940000654664,18448.0,296976.0,0.08623931356229841,0.028633619068465257
CF-F2-ELLIPSES-00,disconnected-nongaussian,exact-pooled-ceiling,0.0007533479936839282,0.015539229198244861,0.06243924246656822,1.0,0.019828985239000008,0.1875,1.0,nan,nan,0.0,0.028342600009636953,309248.0,5240832.0,0.0,0.02448063601277449
CF-F2-ELLIPSES-01,disconnected-nongaussian,paper-tau1,0.01560577811907693,0.08036925156513088,0.10933838708618093,1.0,0.060065996055000015,0.125,1.0,nan,nan,0.0,0.07976264999888372,1024.0,2048.0,nan,nan
CF-F2-ELLIPSES-01,disconnected-nongaussian,historical-online-psqt,0.005421315835108409,0.04582513646799384,0.0750106877903278,1.0,0.03125,0.140625,1.0,nan,nan,0.0,0.10859514999901876,18440.0,34824.0,0.06949783691242614,0.014966926357339644
CF-F2-ELLIPSES-01,disconnected-nongaussian,pooled-rank-kll128,0.0009514853833700876,0.018976364104536382,0.0498883589860301,1.0,0.03125,0.140625,1.0,nan,nan,0.0,0.027578049994190224,48000.0,72576.0,0.03162165562296167,0.03715977433947319
CF-F2-ELLIPSES-01,disconnected-nongaussian,pooled-rank-reservoir1024,0.001330385154518332,0.022852111055804473,0.05873041081786329,1.0,0.056304404229999994,0.140625,1.0,nan,nan,0.0,0.03141199999663513,18448.0,296976.0,0.06013227101948209,0.029652564084932987
CF-F2-ELLIPSES-01,disconnected-nongaussian,exact-pooled-ceiling,0.0009209935460556817,0.018842824208622044,0.05216635369603616,1.0,0.025306165154999977,0.140625,1.0,nan,nan,0.0,0.028751699996064417,309248.0,5240832.0,0.0,0.02726806961893932
CF-F2-ELLIPSES-02,disconnected-nongaussian,paper-tau1,0.017090657245291796,0.09628689902072793,0.15040161158800244,1.0,0.04159687536599997,0.109375,1.0,nan,nan,0.0,0.07792034999874886,1024.0,2048.0,nan,nan
CF-F2-ELLIPSES-02,disconnected-nongaussian,historical-online-psqt,0.011222270113790844,0.08246808376426006,0.14229532788473548,1.0,0.025971875365999972,0.109375,1.0,nan,nan,0.0,0.10693265000008978,18440.0,34824.0,0.13860934589771795,0.03171043246666813
CF-F2-ELLIPSES-02,disconnected-nongaussian,pooled-rank-kll128,0.001885191612796988,0.03175652749293083,0.08453090863524655,1.0,0.034807394777999975,0.109375,1.0,nan,nan,0.0,0.027360049993149005,48000.0,72576.0,0.07087291965920042,0.08617881063179354
CF-F2-ELLIPSES-02,disconnected-nongaussian,pooled-rank-reservoir1024,0.003955897326187285,0.0462032802164781,0.11777976918532873,1.0,0.041033231300000014,0.109375,1.0,nan,nan,0.0,0.03176924999570474,18448.0,296976.0,0.11671548464939727,0.09709501294323128
CF-F2-ELLIPSES-02,disconnected-nongaussian,exact-pooled-ceiling,0.0024209284178799972,0.0361803162334368,0.09405207501551943,1.0,0.038306822022999995,0.109375,1.0,nan,nan,0.0,0.027408800000557676,309248.0,5240832.0,0.0,0.08913700620851163
CF-F2-ELLIPSES-03,disconnected-nongaussian,paper-tau1,0.019488997886745796,0.09846100600290958,0.1821235930240328,1.0,0.04337507306800001,0.078125,1.0,nan,nan,0.0,0.07995815000322182,1024.0,2048.0,nan,nan
CF-F2-ELLIPSES-03,disconnected-nongaussian,historical-online-psqt,0.006779359563060194,0.05778239373940987,0.12364179137980505,1.0,0.012125073068000009,0.09375,1.0,nan,nan,0.0,0.10476894999737851,18440.0,34824.0,0.10444006113419357,0.020183625526327298
CF-F2-ELLIPSES-03,disconnected-nongaussian,pooled-rank-kll128,0.0007761501951026872,0.022351026116847555,0.08553316214938711,1.0,0.025187463465999982,0.09375,1.0,nan,nan,0.0,0.027802800002973527,48000.0,72576.0,0.06251301022519531,0.06636553481913161
CF-F2-ELLIPSES-03,disconnected-nongaussian,pooled-rank-reservoir1024,0.0017596018011890036,0.028758165105725743,0.10801779363701647,1.0,0.03546952999200001,0.1015625,1.0,nan,nan,0.0,0.031047400014358573,18448.0,296976.0,0.10707151823252448,0.052623429173863104
CF-F2-ELLIPSES-03,disconnected-nongaussian,exact-pooled-ceiling,0.000687760923219094,0.023866584600501745,0.09887624216381768,1.0,0.012125073068000009,0.09375,1.0,nan,nan,0.0,0.027219300012802705,309248.0,5240832.0,0.0,0.049685375615562834
CF-F2-ELLIPSES-04,disconnected-nongaussian,paper-tau1,0.017412505527931055,0.09453842046748409,0.15028555203755645,1.0,0.032810998681,0.09375,1.0,nan,nan,0.0,0.07792655000230297,1024.0,2048.0,nan,nan
CF-F2-ELLIPSES-04,disconnected-nongaussian,historical-online-psqt,0.009064567568437987,0.07058017626009999,0.12611826427916528,1.0,0.005162097814000038,0.09375,1.0,nan,nan,0.0,0.10677050000231247,18440.0,34824.0,0.1186379915669053,0.0265684562990485
CF-F2-ELLIPSES-04,disconnected-nongaussian,pooled-rank-kll128,0.0013847417327790268,0.025227413369804386,0.07159291186048033,1.0,0.06216649073600006,0.109375,1.0,nan,nan,0.0,0.02717474999371916,48000.0,72576.0,0.04382875558659964,0.07184990701610212
CF-F2-ELLIPSES-04,disconnected-nongaussian,pooled-rank-reservoir1024,0.003400913546277029,0.04286357557552903,0.11599485272920244,1.0,0.09341649073600006,0.109375,1.0,nan,nan,0.0,0.03167439998651389,18448.0,296976.0,0.12248805582050565,0.07224023166046109
CF-F2-ELLIPSES-04,disconnected-nongaussian,exact-pooled-ceiling,0.0012602384940432199,0.02393634775169981,0.06942601324171523,1.0,0.06216649073600006,0.109375,1.0,nan,nan,0.0,0.027690099988831207,309248.0,5240832.0,0.0,0.06057235823263687
CF-F2-ELLIPSES-05,disconnected-nongaussian,paper-tau1,0.01331650175499044,0.06953613851078887,0.11835124541599998,1.0,0.04094295408899995,0.0625,1.0,nan,nan,0.0,0.0779191500187153,1024.0,2048.0,nan,nan
CF-F2-ELLIPSES-05,disconnected-nongaussian,historical-online-psqt,0.007167106441499593,0.05326239407337892,0.10929724175730554,1.0,0.027102483550000056,0.078125,1.0,nan,nan,0.0,0.10590169997885823,18440.0,34824.0,0.10531192504906253,0.016044022370699795
CF-F2-ELLIPSES-05,disconnected-nongaussian,pooled-rank-kll128,0.0007558973158526272,0.017021728426560006,0.05642890707404607,1.0,0.020159124722000044,0.078125,1.0,nan,nan,0.0,0.027062449997174554,48000.0,72576.0,0.06704597442370201,0.057885761178842754
CF-F2-ELLIPSES-05,disconnected-nongaussian,pooled-rank-reservoir1024,0.0012975777543652867,0.019270389160316852,0.06750571440668242,1.0,0.03886919586399995,0.078125,1.0,nan,nan,0.0,0.03072690000408329,18448.0,296976.0,0.10473557836098057,0.024007981728023757
CF-F2-ELLIPSES-05,disconnected-nongaussian,exact-pooled-ceiling,0.0004553145777448919,0.014747502199587566,0.06641665883647074,1.0,0.027102483550000056,0.078125,1.0,nan,nan,0.0,0.027429649999248795,309248.0,5240832.0,0.0,0.026015124917664924
CF-F2-ELLIPSES-06,disconnected-nongaussian,paper-tau1,0.014649676895286512,0.07884367115112134,0.11445921453970896,1.0,0.06272054655999997,0.109375,1.0,nan,nan,0.0,0.07990005001192912,1024.0,2048.0,nan,nan
CF-F2-ELLIPSES-06,disconnected-nongaussian,historical-online-psqt,0.0054611787330220984,0.050055694069128694,0.08622087456823652,1.0,0.04080669933099998,0.09375,1.0,nan,nan,0.0,0.10707374999765307,18440.0,34824.0,0.07979935847117833,0.01655527896413992
CF-F2-ELLIPSES-06,disconnected-nongaussian,pooled-rank-kll128,0.0007500902287119748,0.018412186208399225,0.055927566523528024,1.0,0.030296979071000027,0.09375,1.0,nan,nan,0.0,0.026647850012523122,48000.0,72576.0,0.03889358142661128,0.038807641828408804
CF-F2-ELLIPSES-06,disconnected-nongaussian,pooled-rank-reservoir1024,0.0020013120457054168,0.027654510420534947,0.08137712440936001,1.0,0.04578587626099999,0.09375,1.0,nan,nan,0.0,0.03138829999079462,18448.0,296976.0,0.06941827440339174,0.02104955505416476
CF-F2-ELLIPSES-06,disconnected-nongaussian,exact-pooled-ceiling,0.0007390136978890904,0.01940193197084207,0.06398341637899174,1.0,0.031029453440000035,0.09375,1.0,nan,nan,0.0,0.027386099987779744,309248.0,5240832.0,0.0,0.021041789544008732
CF-F2-ELLIPSES-07,disconnected-nongaussian,paper-tau1,0.021811522219789214,0.1054384499136878,0.15373056068344326,1.0,0.046875,0.109375,1.0,nan,nan,0.0,0.08207244999357499,1024.0,2048.0,nan,nan
CF-F2-ELLIPSES-07,disconnected-nongaussian,historical-online-psqt,0.009844602118120993,0.07483966121821634,0.12947834448990497,1.0,0.030035603049000006,0.09375,1.0,nan,nan,0.0,0.10543195001082495,18440.0,34824.0,0.11878890007596249,0.025796512721531585
CF-F2-ELLIPSES-07,disconnected-nongaussian,pooled-rank-kll128,0.0015694960336467556,0.028590600722346485,0.08087568120040636,1.0,0.048218805089000005,0.109375,1.0,nan,nan,0.0,0.026820900005986914,48000.0,72576.0,0.04730550523117551,0.06870318615430002
CF-F2-ELLIPSES-07,disconnected-nongaussian,pooled-rank-reservoir1024,0.0028919571666288224,0.038632353029821785,0.11815076081024155,1.0,0.061548012781,0.109375,1.0,nan,nan,0.0,0.031409400020493194,18448.0,296976.0,0.10836479241842073,0.056979451345570434
CF-F2-ELLIPSES-07,disconnected-nongaussian,exact-pooled-ceiling,0.001386949856956532,0.026662083465918245,0.08066748005647123,1.0,0.03454480865300001,0.1015625,1.0,nan,nan,0.0,0.0273565000097733,309248.0,5240832.0,0.0,0.06080794931439165
CF-F3-RARE-02-00,rare-mode,paper-tau1,0.007482512100411592,0.05114806964581141,0.1712173526935832,0.5,0.04000000000000002,0.0,0.0,0.0234375,0.0234375,0.0,0.07741475000511855,1024.0,2048.0,nan,nan
CF-F3-RARE-02-00,rare-mode,historical-online-psqt,0.0014939346330623826,0.0275042920387055,0.13064534858608756,1.0,0.008750000000000018,0.015625,1.0,0.03125,0.03125,0.0,0.1091426000057254,18440.0,34824.0,0.08741319653606863,0.009285914807700826
CF-F3-RARE-02-00,rare-mode,pooled-rank-kll128,0.0004852039330379698,0.02013740311445297,0.11566272275438289,1.0,0.008750000000000018,0.015625,1.0,0.015625,0.015625,0.0,0.027906250004889444,48000.0,72576.0,0.05994336207228934,0.09099183872069869
CF-F3-RARE-02-00,rare-mode,pooled-rank-reservoir1024,0.0007288557973931797,0.022611862702462848,0.12679985727383147,1.0,0.008750000000000018,0.015625,1.0,0.0,0.0,0.0,0.031123499997192994,18448.0,296976.0,0.012737629398152876,0.07794503701843519
CF-F3-RARE-02-00,rare-mode,exact-pooled-ceiling,0.00042223142400640845,0.02207195752347657,0.1309045262363779,1.0,0.008750000000000018,0.015625,1.0,0.0,0.0,0.0,0.027374149998649955,309248.0,5240832.0,0.0,0.08183881117444966
CF-F3-RARE-02-03,rare-mode,paper-tau1,0.009646936780030452,0.05267908347223581,0.1702488396018597,0.5,0.04000000000000002,0.0,0.0,0.03125,0.03125,0.0,0.07836360001238063,1024.0,2048.0,nan,nan
CF-F3-RARE-02-03,rare-mode,historical-online-psqt,0.0017423796913247358,0.02555042755735086,0.12381440640206517,1.0,0.008750000000000018,0.015625,1.0,0.03125,0.03125,0.0,0.10847674999968149,18440.0,34824.0,0.10399618467003234,0.009048804130834538
CF-F3-RARE-02-03,rare-mode,pooled-rank-kll128,0.000535988946407967,0.015237529929266315,0.08440001627240329,1.0,0.008750000000000018,0.015625,1.0,0.015625,0.015625,0.0,0.02814444999967236,48000.0,72576.0,0.10620342350281003,0.1140097912438888
CF-F3-RARE-02-03,rare-mode,pooled-rank-reservoir1024,0.00049811854507327,0.016215226321609606,0.1060451174571104,1.0,0.008750000000000018,0.015625,1.0,0.0,0.0,0.0,0.03125140001066029,18448.0,296976.0,0.007448881142282377,0.09666195011060497
CF-F3-RARE-02-03,rare-mode,exact-pooled-ceiling,0.00030419602732101314,0.015322313847808855,0.10489288692635138,1.0,0.008750000000000018,0.015625,1.0,0.0,0.0,0.0,0.02813324998714961,309248.0,5240832.0,0.0,0.0963424186594362
CF-F3-RARE-02-06,rare-mode,paper-tau1,0.009507607457614448,0.05654904745278773,0.17582614105447802,1.0,0.022499999999999982,0.0234375,1.0,0.03125,0.03125,0.0,0.08249400000204332,1024.0,2048.0,nan,nan
CF-F3-RARE-02-06,rare-mode,historical-online-psqt,0.0022819315110040594,0.03084350186408316,0.13837647624959754,1.0,0.008750000000000018,0.015625,1.0,0.03125,0.03125,0.0,0.10522140002285596,18440.0,34824.0,0.11279570370256234,0.011600092245680507
CF-F3-RARE-02-06,rare-mode,pooled-rank-kll128,0.0005676371137108838,0.017694733562886627,0.10454458435301947,1.0,0.008750000000000018,0.015625,1.0,0.015625,0.015625,0.0,0.027968000009423122,48000.0,72576.0,0.08216941073097477,0.12306471449076677
CF-F3-RARE-02-06,rare-mode,pooled-rank-reservoir1024,0.0007027965154445814,0.020019131123803997,0.1191611357986716,1.0,0.008750000000000018,0.015625,1.0,0.0,0.0,0.0,0.031395199985126965,18448.0,296976.0,0.008619775758220018,0.10683216534103718
CF-F3-RARE-02-06,rare-mode,exact-pooled-ceiling,0.0004305239983548592,0.018997611297968432,0.1185008908163539,1.0,0.008750000000000018,0.015625,1.0,0.0,0.0,0.0,0.027586249998421408,309248.0,5240832.0,0.0,0.10777896941858377
CF-F3-RARE-05-01,rare-mode,paper-tau1,0.01648053183180112,0.08828676495119653,0.2608132978237222,0.75,0.05312500000000005,0.0234375,0.5,0.046875,0.046875,0.0,0.07966019997547846,1024.0,2048.0,nan,nan
CF-F3-RARE-05-01,rare-mode,historical-online-psqt,0.0037659419737122724,0.044687064412575736,0.1758562150499587,1.0,0.006250000000000047,0.046875,1.0,0.046875,0.046875,0.0,0.10679184999025892,18440.0,34824.0,0.1260538743081664,0.006889527334028275
CF-F3-RARE-05-01,rare-mode,pooled-rank-kll128,0.0005180747226967708,0.024012653385463278,0.1511911332093446,1.0,0.006250000000000047,0.046875,1.0,0.0,0.0,0.0,0.02762300000176765,48000.0,72576.0,0.055141047701332366,0.09542146735453974
CF-F3-RARE-05-01,rare-mode,pooled-rank-reservoir1024,0.0006010375712307281,0.025214782178548743,0.16021573581590515,1.0,0.006250000000000047,0.046875,1.0,0.0,0.0,0.0,0.03324199999042321,18448.0,296976.0,0.009497743279833545,0.08511960115138681
CF-F3-RARE-05-01,rare-mode,exact-pooled-ceiling,0.00047166401851453377,0.025081021720930238,0.16278098012794634,1.0,0.006250000000000047,0.046875,1.0,0.0,0.0,0.0,0.028294500007177703,309248.0,5240832.0,0.0,0.08640660650237772
CF-F3-RARE-05-04,rare-mode,paper-tau1,0.011495654323345816,0.07309724490669464,0.21810035868010585,1.0,0.05624999999999995,0.046875,1.0,0.046875,0.046875,0.0,0.07651845000509638,1024.0,2048.0,nan,nan
CF-F3-RARE-05-04,rare-mode,historical-online-psqt,0.0038150443436797132,0.05223553737817184,0.1874672693759019,1.0,0.006250000000000047,0.046875,1.0,0.0625,0.0625,0.0,0.10665634999168105,18440.0,34824.0,0.14026418924329864,0.012690672170651292
CF-F3-RARE-05-04,rare-mode,pooled-rank-kll128,0.0006325966062012411,0.027851902766898112,0.16162412455227096,1.0,0.006250000000000047,0.046875,1.0,0.0078125,0.0078125,0.0,0.02839335000317078,48000.0,72576.0,0.06537013884706658,0.11001372994556272
CF-F3-RARE-05-04,rare-mode,pooled-rank-reservoir1024,0.0012234480656951874,0.03420836917001474,0.17598621980252444,1.0,0.015625,0.046875,1.0,0.0,0.0,0.0,0.03090915000939276,18448.0,296976.0,0.01652195213990977,0.09528709537567287
CF-F3-RARE-05-04,rare-mode,exact-pooled-ceiling,0.0004831003595940353,0.028785304591525753,0.17126733611343037,1.0,0.006250000000000047,0.046875,1.0,0.0,0.0,0.0,0.027321050001773983,309248.0,5240832.0,0.0,0.09556889142794282
CF-F3-RARE-05-07,rare-mode,paper-tau1,0.009626699795164728,0.07484376654567247,0.24316556247465584,0.75,0.05312500000000005,0.0234375,0.5,0.03125,0.03125,0.0,0.07778719998896122,1024.0,2048.0,nan,nan
CF-F3-RARE-05-07,rare-mode,historical-online-psqt,0.0038513499877491086,0.04753810027533951,0.17902879708385938,1.0,0.006250000000000047,0.046875,1.0,0.0546875,0.0546875,0.0,0.10643304999393877,18440.0,34824.0,0.13459602502342868,0.011108826025001324
CF-F3-RARE-05-07,rare-mode,pooled-rank-kll128,0.00047745846943578196,0.02510499652780927,0.14754180210139756,1.0,0.006250000000000047,0.046875,1.0,0.0078125,0.0078125,0.0,0.027912799996556714,48000.0,72576.0,0.05886968089767994,0.09988964416835636
CF-F3-RARE-05-07,rare-mode,pooled-rank-reservoir1024,0.0008773517582363055,0.02921168510381896,0.16447344221134302,1.0,0.006250000000000047,0.046875,1.0,0.0,0.0,0.0,0.033375450017047115,18448.0,296976.0,0.008881560359308973,0.08983606772307674
CF-F3-RARE-05-07,rare-mode,exact-pooled-ceiling,0.0004344700823202263,0.02716300387467585,0.16519251926806117,1.0,0.006250000000000047,0.046875,1.0,0.0,0.0,0.0,0.027246800003922544,309248.0,5240832.0,0.0,0.08974334538683318
CF-F3-RARE-10-02,rare-mode,paper-tau1,0.012680161475026708,0.07430140442005086,0.16526978668665876,1.0,0.03125,0.09375,1.0,0.0625,0.0625,0.0,0.08201855000515934,1024.0,2048.0,nan,nan
CF-F3-RARE-10-02,rare-mode,historical-online-psqt,0.004935432741631884,0.04895512591622261,0.13673209457967628,1.0,0.012499999999999983,0.09375,1.0,0.0703125,0.0703125,0.0,0.10740165000606794,18440.0,34824.0,0.11570659156932647,0.011748885747368211
CF-F3-RARE-10-02,rare-mode,pooled-rank-kll128,0.000633558693519165,0.01840723743725675,0.08071415646268046,1.0,0.018750000000000017,0.109375,1.0,0.015625,0.015625,0.0,0.027482499994221143,48000.0,72576.0,0.0722216579645063,0.07908512469691675
CF-F3-RARE-10-02,rare-mode,pooled-rank-reservoir1024,0.0006851697359225306,0.023379333844677507,0.12552729496168458,1.0,0.015625,0.09375,1.0,0.0,0.0,0.0,0.031147349989623763,18448.0,296976.0,0.07138705405600212,0.05942497484572494
CF-F3-RARE-10-02,rare-mode,exact-pooled-ceiling,0.0005081660511940811,0.021562797702739465,0.12036461787665534,1.0,0.012499999999999983,0.09375,1.0,0.0,0.0,0.0,0.02733949998219032,309248.0,5240832.0,0.0,0.0605389416354106
CF-F3-RARE-10-05,rare-mode,paper-tau1,0.010884477958374938,0.07792604500423908,0.19624625729419864,1.0,0.04374999999999998,0.078125,1.0,0.0546875,0.053955078125,0.0,0.0803981500066584,1024.0,2048.0,nan,nan
CF-F3-RARE-10-05,rare-mode,historical-online-psqt,0.0049110869906108245,0.04835547115649509,0.1376506400267722,1.0,0.012499999999999983,0.09375,1.0,0.078125,0.077392578125,0.0,0.10619585000677034,18440.0,34824.0,0.14378961219612468,0.01592857342156238
CF-F3-RARE-10-05,rare-mode,pooled-rank-kll128,0.0010445360103841783,0.020058148011866974,0.07784417423154338,1.0,0.018750000000000017,0.109375,1.0,0.03125,0.030517578125,0.0,0.027915450002183206,48000.0,72576.0,0.10375677531074314,0.09593572947980386
CF-F3-RARE-10-05,rare-mode,pooled-rank-reservoir1024,0.0012679267488677204,0.02180049253322011,0.09252205710308659,1.0,0.015625,0.1015625,1.0,0.0,-0.000732421875,0.0,0.031982650005375035,18448.0,296976.0,0.08682229876993616,0.07149553740761463
CF-F3-RARE-10-05,rare-mode,exact-pooled-ceiling,0.001021948678128659,0.017908949771077664,0.09724209009303879,1.0,0.018750000000000017,0.109375,1.0,0.0,-0.000732421875,0.0,0.027389349997974932,309248.0,5240832.0,0.0,0.06770792984561308
CF-F4-CORRELATED-00,correlated-unimodal,paper-tau1,2.749837767384878,1.617493664129165,2.091118854715246,nan,nan,nan,0.0,nan,nan,0.0,0.08457279998401646,1024.0,2048.0,nan,nan
CF-F4-CORRELATED-00,correlated-unimodal,historical-online-psqt,0.0025079204190040505,0.05147639516194162,0.09022813799837219,nan,nan,nan,0.0,nan,nan,0.0,0.1082038000022294,18440.0,34824.0,0.04694874443563201,0.027053364759541912
CF-F4-CORRELATED-00,correlated-unimodal,pooled-rank-kll128,0.001376532526780494,0.0316521675185131,0.05322151981957632,nan,nan,nan,0.0,nan,nan,0.0,0.027492449997225776,48000.0,72576.0,0.03188130829330127,0.053647565884990644
CF-F4-CORRELATED-00,correlated-unimodal,pooled-rank-reservoir1024,0.002165160978251146,0.037891589937750096,0.0638670231877872,nan,nan,nan,0.0,nan,nan,0.0,0.03203855000901967,18448.0,296976.0,0.03643855057233107,0.04267447580168105
CF-F4-CORRELATED-00,correlated-unimodal,exact-pooled-ceiling,0.0014124910257559131,0.032857625203975636,0.05632246387175954,nan,nan,nan,0.0,nan,nan,0.0,0.027567100012674928,309248.0,5240832.0,0.0,0.04317133326371823
CF-F4-CORRELATED-01,correlated-unimodal,paper-tau1,0.42091211631810954,0.5781286356022933,0.9675547786748643,nan,nan,nan,0.0,nan,nan,0.0,0.08036379999248311,1024.0,2048.0,nan,nan
CF-F4-CORRELATED-01,correlated-unimodal,historical-online-psqt,0.0025288678745701842,0.06142275470287949,0.12230646751583202,nan,nan,nan,0.0,nan,nan,0.0,0.10599465000268538,18440.0,34824.0,0.05632246052708342,0.028465897154622215
CF-F4-CORRELATED-01,correlated-unimodal,pooled-rank-kll128,0.0016816432674628956,0.041242674085592554,0.0765408696393929,nan,nan,nan,0.0,nan,nan,0.0,0.02765485001145862,48000.0,72576.0,0.057396463762139444,0.0854749304370648
CF-F4-CORRELATED-01,correlated-unimodal,pooled-rank-reservoir1024,0.002535994895949356,0.052082548031070666,0.09331586417563223,nan,nan,nan,0.0,nan,nan,0.0,0.031022799987113103,18448.0,296976.0,0.05637980204362243,0.05722145403246302
CF-F4-CORRELATED-01,correlated-unimodal,exact-pooled-ceiling,0.0016171194348578721,0.04307674125897239,0.08358836368901487,nan,nan,nan,0.0,nan,nan,0.0,0.02720809998572804,309248.0,5240832.0,0.0,0.06154312325622774
CF-F4-CORRELATED-02,correlated-unimodal,paper-tau1,0.03286745878528918,0.13811569848709498,0.31999730851622743,nan,nan,nan,0.0,nan,nan,0.0,0.07865919997857418,1024.0,2048.0,nan,nan
CF-F4-CORRELATED-02,correlated-unimodal,historical-online-psqt,0.00130170447728728,0.039180184948294186,0.0828388377409402,nan,nan,nan,0.0,nan,nan,0.0,0.10410390001197811,18440.0,34824.0,0.05214557700478198,0.014983628484857714
CF-F4-CORRELATED-02,correlated-unimodal,pooled-rank-kll128,0.0009743839375624397,0.02394802592107299,0.04547146645881618,nan,nan,nan,0.0,nan,nan,0.0,0.02697535000334028,48000.0,72576.0,0.04410196189338609,0.06484903187492391
CF-F4-CORRELATED-02,correlated-unimodal,pooled-rank-reservoir1024,0.0016087342378379166,0.03378887328640681,0.05574343729630566,nan,nan,nan,0.0,nan,nan,0.0,0.031200150013319217,18448.0,296976.0,0.030600201450010654,0.04713141963940705
CF-F4-CORRELATED-02,correlated-unimodal,exact-pooled-ceiling,0.0008980521598042079,0.024397928878844653,0.047678593143416666,nan,nan,nan,0.0,nan,nan,0.0,0.02728730002127122,309248.0,5240832.0,0.0,0.048077940566715174
CF-F4-CORRELATED-03,correlated-unimodal,paper-tau1,1.1344479851569491,0.9819070482021925,1.4549596787641492,nan,nan,nan,0.0,nan,nan,0.0,0.07958479999797419,1024.0,2048.0,nan,nan
CF-F4-CORRELATED-03,correlated-unimodal,historical-online-psqt,0.001933054946967605,0.04313545920382608,0.07261628729032027,nan,nan,nan,0.0,nan,nan,0.0,0.10670269999536686,18440.0,34824.0,0.043580964105045215,0.019046415580993674
CF-F4-CORRELATED-03,correlated-unimodal,pooled-rank-kll128,0.0012754221283786116,0.026937379616377766,0.04165245340502943,nan,nan,nan,0.0,nan,nan,0.0,0.02756289999524597,48000.0,72576.0,0.02816903341373537,0.04699695121618726
CF-F4-CORRELATED-03,correlated-unimodal,pooled-rank-reservoir1024,0.001805378641263622,0.035297249213267046,0.05472605310739258,nan,nan,nan,0.0,nan,nan,0.0,0.030847450005239807,18448.0,296976.0,0.03136817562108363,0.03834949634965583
CF-F4-CORRELATED-03,correlated-unimodal,exact-pooled-ceiling,0.0012325741056279371,0.027995394691536196,0.04272562431254029,nan,nan,nan,0.0,nan,nan,0.0,0.027788799998234026,309248.0,5240832.0,0.0,0.03732481902853675
CF-F4-CORRELATED-04,correlated-unimodal,paper-tau1,0.34240158287322975,0.5070139279697549,0.9527421833617403,nan,nan,nan,0.0,nan,nan,0.0,0.08187814999837428,1024.0,2048.0,nan,nan
CF-F4-CORRELATED-04,correlated-unimodal,historical-online-psqt,0.0022424942756035238,0.048433089284398254,0.11565562762396464,nan,nan,nan,0.0,nan,nan,0.0,0.10305625000910368,18440.0,34824.0,0.04667974449364383,0.018964763961138213
CF-F4-CORRELATED-04,correlated-unimodal,pooled-rank-kll128,0.0014162448271531347,0.0335373802952825,0.07953332011353817,nan,nan,nan,0.0,nan,nan,0.0,0.026984750002156943,48000.0,72576.0,0.04880001120847466,0.07037219702297401
CF-F4-CORRELATED-04,correlated-unimodal,pooled-rank-reservoir1024,0.0021816492445993485,0.04083699886769722,0.08937712930036917,nan,nan,nan,0.0,nan,nan,0.0,0.031210450004437007,18448.0,296976.0,0.0334174915218578,0.051972974837541284
CF-F4-CORRELATED-04,correlated-unimodal,exact-pooled-ceiling,0.0013046897602149166,0.03490094491430066,0.08353427332783686,nan,nan,nan,0.0,nan,nan,0.0,0.02769195000291802,309248.0,5240832.0,0.0,0.0483611871008788
CF-F4-CORRELATED-05,correlated-unimodal,paper-tau1,0.0053067192255904505,0.04418386872921517,0.08004631637693528,nan,nan,nan,0.0,nan,nan,0.0,0.07853109999268781,1024.0,2048.0,nan,nan
CF-F4-CORRELATED-05,correlated-unimodal,historical-online-psqt,0.0013185314339951848,0.03196448703557937,0.06650297247448092,nan,nan,nan,0.0,nan,nan,0.0,0.10640414999215864,18440.0,34824.0,0.039820968194006295,0.019148560337005627
CF-F4-CORRELATED-05,correlated-unimodal,pooled-rank-kll128,0.0010564529655652244,0.02079782240545267,0.03883005397083985,nan,nan,nan,0.0,nan,nan,0.0,0.02743489999556914,48000.0,72576.0,0.03434360581905742,0.052781125959913994
CF-F4-CORRELATED-05,correlated-unimodal,pooled-rank-reservoir1024,0.001442736326727756,0.026106307217746802,0.0446879015015889,nan,nan,nan,0.0,nan,nan,0.0,0.030504700014716946,18448.0,296976.0,0.030755893648143653,0.042631478861488395
CF-F4-CORRELATED-05,correlated-unimodal,exact-pooled-ceiling,0.0009948248587196562,0.02096735425618143,0.040842331261740195,nan,nan,nan,0.0,nan,nan,0.0,0.0269296500046039,309248.0,5240832.0,0.0,0.0400099822199098
CF-F4-CORRELATED-06,correlated-unimodal,paper-tau1,0.31290263775301863,0.49103398589157604,0.8597944706102845,nan,nan,nan,0.0,nan,nan,0.0,0.07816819999425206,1024.0,2048.0,nan,nan
CF-F4-CORRELATED-06,correlated-unimodal,historical-online-psqt,0.001668723082600354,0.041287980019484194,0.07020549173826204,nan,nan,nan,0.0,nan,nan,0.0,0.10629204999713693,18440.0,34824.0,0.04182461556609317,0.020178971285546514
