arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,maximum_training_batch,large_batch_updates,ordinary_batch_updates,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,concentrated,LBQCD-C01-unequal-min045-K7/concentrated,13,1200,1200,1024,840,360,128,1.0,4096,1,5.75,0.0078125,0.27788650000002235,8192,8192,906240,0,8924160.0,256,0.004227497362088162,0.06049656707682577,0.10033519620536387,1.0,0.04369140625000005,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,concentrated,LBQCD-C01-unequal-min045-K7/concentrated,14,1200,1200,1024,840,360,128,1.0,4096,1,5.625,0.0078125,0.28095050001866184,8192,8192,906240,0,8924160.0,256,0.0027231896375301545,0.06712558636058216,0.11654016878004539,1.0,0.01675781250000001,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,concentrated,LBQCD-C01-unequal-min045-K7/concentrated,15,1200,1200,1024,840,360,128,1.0,4096,1,5.25,0.0078125,0.301846199989086,8192,8192,906240,0,8924160.0,256,0.0036405272923125676,0.06256616013610443,0.11117759349692001,1.0,0.030449218749999965,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,concentrated,LBQCD-C01-unequal-min045-K7/concentrated,16,1200,1200,1024,840,360,128,1.0,4096,1,6.3125,0.0078125,0.2810864000057336,8192,8192,906240,0,8924160.0,256,0.004577455527577268,0.06457233002745327,0.11014220078291014,1.0,0.02240234375000001,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,concentrated,LBQCD-C01-unequal-min045-K7/concentrated,17,1200,1200,1024,840,360,128,1.0,4096,1,5.625,0.0078125,0.30122519997530617,8192,8192,906240,0,8924160.0,256,0.006185090526316328,0.059024009740725865,0.10236018148169809,1.0,0.01603515625,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,concentrated,LBQCD-C01-unequal-min045-K7/concentrated,18,1200,1200,1024,840,360,128,1.0,4096,1,5.25,0.0078125,0.2758386000059545,8192,8192,906240,0,8924160.0,256,0.0029927394704720722,0.06281546225549697,0.11372453050735774,1.0,0.03888671874999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,concentrated,LBQCD-C01-unequal-min045-K7/concentrated,19,1200,1200,1024,840,360,128,1.0,4096,1,6.0625,0.0078125,0.2750909000169486,8192,8192,906240,0,8924160.0,256,0.0038361048595103586,0.06330519769737095,0.09966160334531725,1.0,0.04029296874999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,0,1200,1200,1024,840,360,128,1.0,4096,1,6.25,0.0078125,0.2536989999935031,8192,8192,906240,0,8924160.0,256,0.005734777700592275,0.06348925743901261,0.1067642815525372,1.0,0.03787109374999999,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,1,1200,1200,1024,840,360,128,1.0,4096,1,5.4375,0.0078125,0.3041021999961231,8192,8192,906240,0,8924160.0,256,0.006070704267885585,0.07515450827881837,0.13300719952977308,1.0,0.06691406249999994,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,2,1200,1200,1024,840,360,128,1.0,4096,1,5.75,0.0078125,0.29832669999450445,8192,8192,906240,0,8924160.0,256,0.004014146000980157,0.05841852315535275,0.10400888352616906,1.0,0.03089843750000003,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,3,1200,1200,1024,840,360,128,1.0,4096,1,6.75,0.0078125,0.2739864999894053,8192,8192,906240,0,8924160.0,256,0.00723272711346179,0.07620617707117305,0.13434664891302037,1.0,0.03273437499999997,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,4,1200,1200,1024,840,360,128,1.0,4096,1,5.1875,0.0078125,0.2938562999770511,8192,8192,906240,0,8924160.0,256,0.002812171323724133,0.06573894050654355,0.11158106742683599,1.0,0.03615234374999994,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,5,1200,1200,1024,840,360,128,1.0,4096,1,6.8125,0.0078125,0.251729699986754,8192,8192,906240,0,8924160.0,256,0.0059722715108405655,0.06516033140288875,0.1141552154087922,1.0,0.03966796875000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,6,1200,1200,1024,840,360,128,1.0,4096,1,6.375,0.0078125,0.26552840002113953,8192,8192,906240,0,8924160.0,256,0.004104308546710067,0.07076417215804805,0.12431704465472256,1.0,0.021718749999999967,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,7,1200,1200,1024,840,360,128,1.0,4096,1,5.25,0.0078125,0.24518120000720955,8192,8192,906240,0,8924160.0,256,0.0058671052902636855,0.06149955374348979,0.1041956238935328,1.0,0.03298828124999999,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,8,1200,1200,1024,840,360,128,1.0,4096,1,5.875,0.0078125,0.2792470999993384,8192,8192,906240,0,8924160.0,256,0.00566337683123419,0.057398358200956456,0.09750501128745626,1.0,0.02199218749999997,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,9,1200,1200,1024,840,360,128,1.0,4096,1,6.375,0.0078125,0.25807199999690056,8192,8192,906240,0,8924160.0,256,0.003591111402263314,0.07511542773069284,0.13304239320478717,1.0,0.039726562499999965,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,10,1200,1200,1024,840,360,128,1.0,4096,1,6.4375,0.0078125,0.25309260000358336,8192,8192,906240,0,8924160.0,256,0.011136435820570112,0.07146617106105423,0.1237714492694759,1.0,0.02873046875,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,11,1200,1200,1024,840,360,128,1.0,4096,1,6.4375,0.0078125,0.2515578999882564,8192,8192,906240,0,8924160.0,256,0.003232545600483805,0.07455256985243937,0.1277769648435249,1.0,0.026191406250000007,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,12,1200,1200,1024,840,360,128,1.0,4096,1,6.9375,0.0078125,0.2536151000240352,8192,8192,906240,0,8924160.0,256,0.003903455810457368,0.06776274006173531,0.11781619894755775,1.0,0.02576171875000001,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,13,1200,1200,1024,840,360,128,1.0,4096,1,5.625,0.0078125,0.25088969999342225,8192,8192,906240,0,8924160.0,256,0.0027048883917011324,0.06706347834255993,0.11988001840495013,1.0,0.034960937500000025,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,14,1200,1200,1024,840,360,128,1.0,4096,1,6.625,0.0078125,0.2796907000010833,8192,8192,906240,0,8924160.0,256,0.00489326213818142,0.08465678926775712,0.15280302775990043,1.0,0.04369140624999997,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,15,1200,1200,1024,840,360,128,1.0,4096,1,6.125,0.0078125,0.2198465999972541,8192,8192,906240,0,8924160.0,256,0.0029282260396661375,0.06142216670205153,0.09753773334685673,1.0,0.015351562499999985,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,16,1200,1200,1024,840,360,128,1.0,4096,1,5.5625,0.0078125,0.24369959998875856,8192,8192,906240,0,8924160.0,256,0.008816779217954762,0.06303309009948276,0.10897479454266548,1.0,0.037558593749999994,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,17,1200,1200,1024,840,360,128,1.0,4096,1,6.0625,0.0078125,0.24491569999372587,8192,8192,906240,0,8924160.0,256,0.0024343450903789865,0.07288976508437214,0.13007969710378803,1.0,0.02199218749999997,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,18,1200,1200,1024,840,360,128,1.0,4096,1,7.625,0.0078125,0.24212550002266653,8192,8192,906240,0,8924160.0,256,0.002672922646123954,0.05781772254119787,0.10043803319641444,1.0,0.030058593750000015,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C01-unequal-min045-K7,unequal,missing,LBQCD-C01-unequal-min045-K7/missing,19,1200,1200,1024,840,360,128,1.0,4096,1,6.625,0.0078125,0.2639859000046272,8192,8192,906240,0,8924160.0,256,0.007007394127696909,0.07177415304711399,0.1293571549055545,1.0,0.018046874999999976,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,0,1200,1200,1024,840,360,128,1.0,4096,1,4.0625,0.0078125,0.28035040001850575,8192,8192,906240,0,8924160.0,256,0.004934041484876639,0.06136254783152385,0.08678478881509367,1.0000000000000002,0.03769531250000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,1,1200,1200,1024,840,360,128,1.0,4096,1,4.4375,0.0078125,0.28312850001384504,8192,8192,906240,0,8924160.0,256,0.002455489807397182,0.0633881615049027,0.0898327294630283,1.0000000000000002,0.0334765625,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,2,1200,1200,1024,840,360,128,1.0,4096,1,4.0,0.0078125,0.24405610002577305,8192,8192,906240,0,8924160.0,256,0.004544296530829772,0.06865054796591244,0.1031192502777473,1.0000000000000002,0.03376953124999996,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,3,1200,1200,1024,840,360,128,1.0,4096,1,4.375,0.0078125,0.256824800017057,8192,8192,906240,0,8924160.0,256,0.005046558400895185,0.07116613278432544,0.11295939798885778,1.0000000000000002,0.05863281250000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,4,1200,1200,1024,840,360,128,1.0,4096,1,4.1875,0.0078125,0.29866149998269975,8192,8192,906240,0,8924160.0,256,0.006491446789483879,0.07058650690069136,0.10802052130163108,1.0000000000000002,0.021035156250000023,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,5,1200,1200,1024,840,360,128,1.0,4096,1,4.3125,0.0078125,0.25959830000647344,8192,8192,906240,0,8924160.0,256,0.0036664674027382382,0.06596985094378727,0.0959374936694285,1.0000000000000002,0.02724609374999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,6,1200,1200,1024,840,360,128,1.0,4096,1,3.3125,0.0078125,0.2591272999998182,8192,8192,906240,0,8924160.0,256,0.006265030118552062,0.06967066264642538,0.10519946186856446,1.0000000000000002,0.03359374999999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,7,1200,1200,1024,840,360,128,1.0,4096,1,3.9375,0.0078125,0.290747699997155,8192,8192,906240,0,8924160.0,256,0.003734708810849696,0.08356960855301425,0.12506135426210138,1.0000000000000002,0.03798828124999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,8,1200,1200,1024,840,360,128,1.0,4096,1,4.0,0.0078125,0.26457030000165105,8192,8192,906240,0,8924160.0,256,0.012304917498321633,0.08382822073813977,0.1324197278289812,1.0000000000000002,0.04390624999999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,9,1200,1200,1024,840,360,128,1.0,4096,1,4.25,0.0078125,0.27896950001013465,8192,8192,906240,0,8924160.0,256,0.0046498883410728276,0.06822288076520024,0.09928226731187978,1.0000000000000002,0.04007812500000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,10,1200,1200,1024,840,360,128,1.0,4096,1,4.1875,0.0078125,0.25115070000174455,8192,8192,906240,0,8924160.0,256,0.0029285309743398713,0.05837629731398096,0.10059363159760579,1.0000000000000002,0.06228515625,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,11,1200,1200,1024,840,360,128,1.0,4096,1,3.9375,0.0078125,0.29243489998043515,8192,8192,906240,0,8924160.0,256,0.004117771646320323,0.06490470979120726,0.10119417549455313,1.0000000000000002,0.03769531250000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,12,1200,1200,1024,840,360,128,1.0,4096,1,4.1875,0.0078125,0.30475829998613335,8192,8192,906240,0,8924160.0,256,0.003937563808267264,0.060388329484097086,0.09227260167331137,1.0000000000000002,0.04892578125000002,50,0,0
