arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-hybrid,NPR-d2-balanced-gmm,balanced-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,variance-with-tail-reserve,0.0625,0,2026072201,1.0,0.15,1.2829083999968134,0.00028300000121816993,0.0502485999968485,1.33343999999488,64,64,3,3,3.8960485534231983,1.45194654838736,0.006446131420773105,0.06797541849808468,0.2010874574093959,1.0113872289657593,1.0769071350998656,1.0,0.197265625,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22513332.695996955,18772037.592530765,3741295.103466189,64,32,32,32.0,10,10,89617038,32,16,20,20,2621440,10485760,128,variance-with-tail-reserve,0.0625,7,655360,792175.1034661889,40960,2,1048576,0.0016970661818049848,0.999999463558197,0.0007349945299210958,0.01803178945556283,0.0026903413236141205,0.11734616011381149,0.05426500532776117,0.1203693225979805,0.050589406141079964,0.1622830480337143,1,63,27.775,8,67584,0,1.2829083999968134,0.25,0.25,0.25,7.338850483006935,0.18802131712436676
cta-exact-hybrid,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,variance-with-tail-reserve,0.0625,0,2026072201,1.0,0.15,1.2363990999947418,0.00019890000112354755,0.051308300004166085,1.2879063000000315,64,64,3,3,3.7872162686682413,1.4936707724593687,0.012946035287562552,0.12076847581034375,0.2771520229988457,0.8442071676254272,1.7612938077272318,1.0,0.024804687500000047,0.012402343750000003,160,10240,20480,320,20480,30720,2293760,1310720,983040,22530723.568139385,18772037.592530765,3758685.9756086217,64,32,32,32.0,10,10,1357488167,32,16,20,20,2621440,10485760,128,variance-with-tail-reserve,0.0625,7,655360,809565.975608622,40960,2,1048576,0.007958075031638145,0.9999727010726929,0.0014104364672675729,0.037272123619914055,0.0042585632763803005,0.2360457330942154,0.11353444419801235,0.22744503617286682,0.10858596976613626,0.25102874636650085,1,32,28.125,8,67584,0,1.2363990999947418,0.25,0.25,0.25,6.9121375496294775,0.2313756223767996
cta-exact-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,variance-with-tail-reserve,0.0625,0,2026072201,1.0,0.15,1.2473097999973106,0.0001762000028975308,0.04880989999946905,1.2962958999996772,64,64,3,3,3.5815699660346505,1.5794342434011945,0.009091126588335996,0.07495972289552304,0.10978382471318371,0.915679931640625,1.1093743156896723,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22533614.34363309,18772037.592530765,3761576.7511023255,64,32,32,32.0,10,10,1889403943,32,16,20,20,2621440,10485760,128,variance-with-tail-reserve,0.0625,7,655360,812456.7511023254,40960,2,1048576,0.005590039771050215,0.9999861717224121,0.0015793080383446068,0.030128534883260727,0.0070984503254294395,0.19647882878780365,0.09036118499934673,0.20708273351192474,0.08854043545434251,0.20123665034770966,1,32,27.175,8,67584,0,1.2473097999973106,0.25,0.25,0.25,8.410306044176336,0.19930218048393727
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,2,variance-with-tail-reserve,0.0625,0,2026072201,1.0,0.15,1.2231429999956163,0.00020169999334029853,0.051037600002018735,1.2743822999909753,64,64,3,3,3.9108119718572762,1.4464654118377098,0.003545078214558739,0.04893218915400144,0.09374996623757055,1.0146163702011108,1.9404144013176376,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22531823.615590364,18772037.592530765,3759786.023059598,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,variance-with-tail-reserve,0.0625,7,655360,810666.0230595979,40960,2,1048576,0.004558062646538019,0.9999908208847046,0.0011711188417393714,0.03110602218657732,0.0029500718228518963,0.2180805802345276,0.10038319043815136,0.2071419507265091,0.10396804404444993,0.25234588980674744,1,32,28.825,8,67584,0,1.2231429999956163,0.25,0.25,0.25,5.509581099175828,0.17925193570554257
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,variance-with-tail-reserve,0.0625,0,2026072201,1.0,0.15,1.269459100003587,0.00021209999977145344,0.0503099999987171,1.3199812000020756,64,64,10,10,1.5561757015747395,2.5704038406153518,0.017601566058516482,0.0948631975395708,0.12570770736255552,1.0032321214675903,2.5854627793416833,1.0,0.0263671875,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22538556.734674074,18772037.592530765,3766519.1421433096,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,variance-with-tail-reserve,0.0625,7,655360,817399.1421433096,81920,2,1048576,0.01396144088357687,0.9999324679374695,0.00469143025111407,0.040507128462195396,0.012903382070362568,0.47897255420684814,0.26161554008722304,0.4695807993412018,0.2876129350392148,0.6134761571884155,1,32,22.95,8,68608,0,1.269459100003587,0.25,0.25,0.25,3.7288070508027245,0.21767660304903985
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,variance-with-tail-reserve,0.0625,0,2026072201,1.0,0.15,1.2854469000012614,0.00020710000535473228,0.04935420000401791,1.335008200010634,64,64,10,10,1.7834038959718805,2.2429019074336867,0.011403051374401674,0.07989631111408098,0.12949541682203228,1.0367777347564697,2.784901024103479,1.0,0.03476562499999995,0.017382812499999997,160,10240,20480,320,20480,30720,2293760,1310720,983040,22543587.974156827,18772037.592530765,3771550.3816260607,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,variance-with-tail-reserve,0.0625,7,655360,822430.3816260606,81920,2,1048576,0.055930525064468384,0.9990113377571106,0.01967477984726429,0.1034606285393238,0.034086812287569046,1.477565884590149,0.5573679327964782,0.9974516034126282,0.4959957733750343,0.9496541619300842,1,16,29.75,8,68608,0,1.2854469000012614,0.25,0.25,0.25,4.5281092578500015,0.24745382890105247
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,variance-with-tail-reserve,0.0625,0,2026072201,1.0,0.15,1.2661482999974396,0.0002086000022245571,0.048831599997356534,1.3151884999970207,64,64,10,10,1.6114097194634855,2.4822985437445357,0.00849902911821232,0.06973516680545475,0.11315117466929736,0.9586209654808044,1.7596440414481427,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22538483.964810867,18772037.592530765,3766446.372280101,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,variance-with-tail-reserve,0.0625,7,655360,817326.372280101,81920,2,1048576,0.08436220325529575,0.9970505833625793,0.01713757310062647,0.08157464489340782,0.0304640531539917,0.9698320627212524,0.4373404771089554,0.8098152875900269,0.33391624498181044,0.6938289403915405,1,31,23.5,8,68608,0,1.2661482999974396,0.25,0.25,0.25,8.644504865052257,0.22696613296866416
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,variance-with-tail-reserve,0.0625,0,2026072201,1.0,0.15,1.3000720999989426,0.000222100003156811,0.049186899996129796,1.3494810999982292,64,64,10,10,1.624482796269459,2.4623221675143587,0.007228500124060844,0.06054173697111173,0.1292044681011489,0.9427152276039124,2.9401346912877595,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22540759.60377707,18772037.592530765,3768722.0112463045,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,variance-with-tail-reserve,0.0625,7,655360,819602.0112463046,81920,2,1048576,0.05984278954565525,0.9974707961082458,0.01758234854787588,0.08368316292762756,0.032121989876031876,0.9933764338493347,0.44824930727481843,0.7849335074424744,0.42780283398460595,0.8302341103553772,1,16,29.875,8,68608,0,1.3000720999989426,0.25,0.25,0.25,4.4486164357555245,0.24490163139998913
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,variance-with-tail-reserve,0.0625,0,2026072201,1.0,0.15,1.2712002000043867,0.0003308000013930723,0.04837300000508549,1.3199040000108653,64,64,36,36,0.34290171550029463,8.248506778741264,0.018539612306615272,0.07821326038134574,0.09600459577320927,1.0075551271438599,2.992123474787281,1.0,0.0439453125,nan,160,10240,20480,320,20480,30720,2293760,1310720,983040,22536409.74854262,18772037.592530765,3764372.1560118576,64,32,32,32.0,10,10,1702271446,8,4,20,20,2621440,10485760,128,variance-with-tail-reserve,0.0625,7,655360,815252.1560118576,163840,2,1048576,0.059317318722605705,0.9995981454849243,0.045162406750023365,0.08360195346176624,0.10746202617883682,1.2537957429885864,0.6948433339595794,1.0631160736083984,0.9105052653700113,1.6351687908172607,1,32,28.275,8,70656,0,1.2712002000043867,0.25,0.25,0.25,3.798446983959785,0.2813581623136997
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,variance-with-tail-reserve,0.0625,0,2026072201,1.0,0.15,1.2608846000002814,0.00041000000055646524,0.05003230000147596,1.3113269000023138,64,64,36,36,0.2896196383303909,9.76600599687094,0.019483676105204406,0.08921947516155314,0.12191349958989749,1.0054928064346313,5.413151581458231,1.0,0.05624999999999995,0.028124999999999997,160,10240,20480,320,20480,30720,2293760,1310720,983040,22546225.28966724,18772037.592530765,3774187.6971364776,64,32,32,32.0,10,10,4079959381,8,4,20,20,2621440,10485760,128,variance-with-tail-reserve,0.0625,7,655360,825067.6971364777,163840,2,1048576,0.21892718225717545,0.9672325849533081,0.09924075566232204,0.16101497784256935,0.1908961832523346,4.5641937255859375,1.3852964162826538,2.1235995292663574,1.2013879395090044,2.003607749938965,1,16,29.15,8,70656,0,1.2608846000002814,0.25,0.25,0.25,3.835514691427818,0.2902834750711918
