arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
paper-neural-optimized,NPR-d2-balanced-gmm,balanced-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.35029100000247126,0.0,0.0,0.35029100000247126,64,64,3,3,3.9524546530682136,1.4312255916968142,0.020912487262296553,0.11875527967564267,0.16157804848890367,1.058330774307251,1.454576908164149,1.0,0.1669921875,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.35029100000247126,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d2-balanced-gmm,balanced-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.22265899999911198,0.00062929999694461,0.05035930000303779,0.2736475999990944,64,64,3,3,3.9524546530682136,1.4312255916968142,0.009975537352031827,0.07838734080499249,0.1409384072789788,0.9873771071434021,1.4768076344809469,1.0,0.0693359375,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4120678794,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,0,0.22265899999911198,0.25,0.25,0.25,6.802180107850158,0.16388484351336957
cta-exact-global,NPR-d2-balanced-gmm,balanced-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.16966440000396688,0.00062929999694461,0.05035930000303779,0.22065300000394927,64,64,3,3,3.9524546530682136,1.4312255916968142,0.008410041915512645,0.0722285154890025,0.12351220278544556,0.9813894033432007,1.4729386265293218,1.0,0.0888671875,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4120678794,32,16,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,0,0.16966440000396688,0.0,0.0,0.0,0.0,0.14474139269441366
cta-kll-guarded,NPR-d2-balanced-gmm,balanced-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,3,2026072201,1.0,0.15,0.2666196999998647,0.00062929999694461,0.04353160000027856,0.31078059999708785,64,64,3,3,3.9524546530682136,1.4312255916968142,0.009864840568703626,0.07741387245969165,0.13498891123680043,0.9908612966537476,1.4725487690439616,1.0,0.0693359375,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,4120678794,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,98048,0.2666196999998647,0.1875,0.0,0.1875,6.822288852984333,0.15979371070861817
cta-kll-global,NPR-d2-balanced-gmm,balanced-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,4,2026072201,1.0,0.15,0.14910909999889554,0.00062929999694461,0.04353160000027856,0.1932699999961187,64,64,3,3,3.9524546530682136,1.4312255916968142,0.008184833811950343,0.07059614792244238,0.12365610144084453,0.9784578084945679,1.470939124180025,1.0,0.08203125,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4120678794,32,16,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,98048,0.14910909999889554,0.0,0.0,0.0,0.0,0.14479336757212877
cta-kll-hybrid,NPR-d2-balanced-gmm,balanced-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,5,2026072201,1.0,0.15,0.2116604000038933,0.00062929999694461,0.04353160000027856,0.25582130000111647,64,64,3,3,3.9524546530682136,1.4312255916968142,0.010126534108880092,0.07869425536922191,0.13792919267061987,0.9877407550811768,1.4729948769166656,1.0,0.0712890625,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4120678794,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,98048,0.2116604000038933,0.25,0.25,0.25,6.805665828215249,0.16388502456247805
cta-kll-hybrid,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.2309739999982412,0.00018010000349022448,0.04031710000708699,0.2714712000088184,64,64,3,3,3.716130289633486,1.5222432499938814,0.00681709961970367,0.07777210679339021,0.1628968508885306,0.9896646738052368,1.4990542251040269,1.0,0.017187499999999953,0.008593749999999997,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1187595607,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,98048,0.2309739999982412,0.25,0.25,0.25,7.040917198595477,0.21647236570715905
paper-neural-optimized,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.34038210000289837,0.0,0.0,0.34038210000289837,64,64,3,3,3.716130289633486,1.5222432499938814,0.029184519686534793,0.17441168703760052,0.4910641137511851,0.7401696443557739,1.9637218108003767,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.34038210000289837,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.21188969999639085,0.00018010000349022448,0.05094439999811584,0.2630141999979969,64,64,3,3,3.716130289633486,1.5222432499938814,0.006530576496667662,0.0780536997409978,0.1721756309836333,0.9926140904426575,1.484753508104216,1.0,0.020117187499999953,0.010058593749999997,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1187595607,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,0,0.21188969999639085,0.25,0.25,0.25,7.1906272536208915,0.21752871088683606
cta-kll-guarded,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,3,2026072201,1.0,0.15,0.2643705000009504,0.00018010000349022448,0.04031710000708699,0.30486770001152763,64,64,3,3,3.716130289633486,1.5222432499938814,0.010335801864456817,0.09601660081452401,0.20920275318844475,1.0203648805618286,1.5194395261958396,1.0,0.03671874999999995,0.018359374999999997,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,1187595607,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,98048,0.2643705000009504,0.22999999999999998,0.0,0.22999999999999998,6.235325432269014,0.22095938473939897
cta-exact-global,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,4,2026072201,1.0,0.15,0.14784740000322927,0.00018010000349022448,0.05094439999811584,0.19897190000483533,64,64,3,3,3.716130289633486,1.5222432499938814,0.013951138565793775,0.11230356962629713,0.22299952440592974,1.0080506801605225,1.471432570421677,1.0,0.04062499999999995,0.020312499999999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1187595607,32,16,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,0,0.14784740000322927,0.0,0.0,0.0,0.0,0.19707263447344303
cta-kll-global,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,5,2026072201,1.0,0.15,0.15636300000187475,0.00018010000349022448,0.04031710000708699,0.19686020001245197,64,64,3,3,3.716130289633486,1.5222432499938814,0.008042357860368776,0.08176632085566785,0.19877785115459232,1.0008968114852905,1.473209514580652,1.0,0.03769531249999995,0.018847656249999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1187595607,32,16,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,98048,0.15636300000187475,0.0,0.0,0.0,0.0,0.19735511131584643
cta-exact-global,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.1429208000045037,0.00017699999443721026,0.04996969999774592,0.19306749999668682,64,64,3,3,3.970187330149545,1.4248330819390589,0.007126477594249225,0.08070687038484724,0.11574230349605365,0.9844228029251099,1.0891468083487765,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2084644950,32,16,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,0,0.1429208000045037,0.0,0.0,0.0,0.0,0.1670842543244362
paper-neural-optimized,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.3795742000002065,0.0,0.0,0.3795742000002065,64,64,3,3,3.970187330149545,1.4248330819390589,0.022063769182052217,0.12765382042472886,0.2350362000162326,0.7378913760185242,1.1077235406963597,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3795742000002065,0.0,0.0,0.0,0.0,0.0
cta-kll-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.21054210000147577,0.00017699999443721026,0.040720999997574836,0.2514400999934878,64,64,3,3,3.970187330149545,1.4248330819390589,0.010065438513380931,0.10331717989895813,0.15251267189004833,1.0220063924789429,1.076620108303634,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2084644950,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,98048,0.21054210000147577,0.25,0.25,0.25,7.936345505485799,0.19489143826067448
cta-kll-global,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,3,2026072201,1.0,0.15,0.14415400000143563,0.00017699999443721026,0.040720999997574836,0.18505199999344768,64,64,3,3,3.970187330149545,1.4248330819390589,0.004675433307777199,0.06808051109506816,0.1031309037719868,0.9752971529960632,1.0978125192866195,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2084644950,32,16,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,98048,0.14415400000143563,0.0,0.0,0.0,0.0,0.17326600402593612
cta-kll-guarded,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,4,2026072201,1.0,0.15,0.26583430000027874,0.00017699999443721026,0.040720999997574836,0.3067322999922908,64,64,3,3,3.970187330149545,1.4248330819390589,0.005146804122989623,0.06327038460651661,0.08852863266176235,0.9551405906677246,1.0879703716352445,nan,nan,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,2084644950,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,98048,0.26583430000027874,0.2425,0.1,0.2425,8.288561806483212,0.19507833607494832
cta-exact-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,5,2026072201,1.0,0.15,0.2247069000004558,0.00017699999443721026,0.04996969999774592,0.2748535999926389,64,64,3,3,3.970187330149545,1.4248330819390589,0.008486127467708604,0.09388055557807806,0.13350071220142465,1.002396821975708,1.0645417082294635,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2084644950,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,0,0.2247069000004558,0.25,0.25,0.25,7.511659443171349,0.18880717735737562
cta-kll-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.24645319999399362,0.00017179999849759042,0.049493600003188476,0.2961185999956797,64,64,3,3,3.932631535186106,1.4384399349085415,0.00924511581649301,0.09141829717388693,0.14393638601888886,0.8663859963417053,1.9873375417299983,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,3893130014,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,98048,0.24645319999399362,0.25,0.25,0.25,5.567097753384645,0.18664488457143308
cta-exact-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.14761309999448713,0.00017179999849759042,0.050548999999591615,0.19833389999257633,64,64,3,3,3.932631535186106,1.4384399349085415,0.010500603595828162,0.10099918658512634,0.15810640979202595,0.888623833656311,1.9832753777683378,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,3893130014,32,16,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,0,0.14761309999448713,0.0,0.0,0.0,0.0,0.15432011615484953
cta-kll-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.15050789999804692,0.00017179999849759042,0.049493600003188476,0.200173299999733,64,64,3,3,3.932631535186106,1.4384399349085415,0.01081227847668198,0.1012224663644098,0.1449057445469523,0.8957777619361877,1.9917721123237349,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,3893130014,32,16,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,98048,0.15050789999804692,0.0,0.0,0.0,0.0,0.16258085370063782
cta-kll-guarded,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,3,2026072201,1.0,0.15,0.2776326999955927,0.00017179999849759042,0.049493600003188476,0.32729809999727877,64,64,3,3,3.932631535186106,1.4384399349085415,0.007372634709894799,0.08770635624350386,0.14511743289251477,0.8818174600601196,1.9986280431706516,nan,nan,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,3893130014,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,98048,0.2776326999955927,0.2375,0.0,0.2375,5.1585734580444065,0.18410162292420865
paper-neural-optimized,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,4,2026072201,1.0,0.15,0.3452928999977303,0.0,0.0,0.3452928999977303,64,64,3,3,3.932631535186106,1.4384399349085415,0.046007398269818145,0.21317680656938698,0.46944867686271524,0.6399060487747192,1.8439159893322303,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3452928999977303,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,0,0,5,2026072201,1.0,0.15,0.21779460000107065,0.00017179999849759042,0.050548999999591615,0.26851539999915985,64,64,3,3,3.932631535186106,1.4384399349085415,0.020288153405399578,0.12716441841388412,0.1849256741140307,0.8672028183937073,1.9633172044934475,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,3893130014,32,16,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,67584,0,0.21779460000107065,0.25,0.25,0.25,5.470958429189999,0.1777507161721587
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.20937830000184476,0.00025740000273799524,0.051669999993464444,0.2613056999980472,64,64,10,10,1.657322008175897,2.4135321803893337,0.01110310006025994,0.06997379800086433,0.10649797658571507,1.0005438327789307,2.0416567856179983,1.0,0.0595703125,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2077447543,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,0,0.20937830000184476,0.25,0.25,0.25,3.6220326908465226,0.20587694086134434
cta-kll-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.14651120000053197,0.00025740000273799524,0.04166390000318643,0.1884325000064564,64,64,10,10,1.657322008175897,2.4135321803893337,0.013230442554221788,0.07614874430695917,0.11412975426599355,0.9895060658454895,2.0596371018647828,1.0,0.0537109375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2077447543,16,8,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,98048,0.14651120000053197,0.0,0.0,0.0,0.0,0.1886056199669838
cta-kll-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.21283450000191806,0.00025740000273799524,0.04166390000318643,0.2547558000078425,64,64,10,10,1.657322008175897,2.4135321803893337,0.011326231686790145,0.07050148531053645,0.10751829189533489,0.9996293783187866,2.0355713416739554,1.0,0.05859375,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2077447543,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,98048,0.21283450000191806,0.25,0.25,0.25,3.6222838275192126,0.20582684986293315
paper-neural-optimized,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,3,2026072201,1.0,0.15,0.34001010000065435,0.0,0.0,0.34001010000065435,64,64,10,10,1.657322008175897,2.4135321803893337,0.02687170949355977,0.10552388855169759,0.14487367394795397,0.9110780358314514,1.8877182141836901,1.0,0.1279296875,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.34001010000065435,0.0,0.0,0.0,0.0,0.0
cta-exact-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,4,2026072201,1.0,0.15,0.14918139999645064,0.00025740000273799524,0.051669999993464444,0.20110879999265308,64,64,10,10,1.657322008175897,2.4135321803893337,0.013195304773488736,0.07597797517008915,0.11327319115744129,0.988480269908905,2.0585314498878704,1.0,0.0546875,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2077447543,16,8,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,0,0.14918139999645064,0.0,0.0,0.0,0.0,0.18872842490673064
cta-kll-guarded,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,5,2026072201,1.0,0.15,0.2642016999961925,0.00025740000273799524,0.04166390000318643,0.3061230000021169,64,64,10,10,1.657322008175897,2.4135321803893337,0.011817186335497887,0.07213838913080048,0.10920020715181741,0.9970713257789612,2.0280140301569896,1.0,0.0576171875,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,2077447543,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,98048,0.2642016999961925,0.20750000000000002,0.0,0.20750000000000002,3.5828733635379697,0.20154973678290844
cta-exact-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.14710189999459544,0.00021769999875687063,0.04861289999826113,0.19593249999161344,64,64,10,10,1.7135514207003593,2.3343332167791786,0.018743351542688913,0.11452746221525173,0.2016775588030409,1.0997315645217896,2.258183603524762,1.0,0.07382812499999995,0.0369140625,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2264365387,16,8,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,0,0.14710189999459544,0.0,0.0,0.0,0.0,0.24245658405125142
cta-kll-guarded,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.2644905999986804,0.00021769999875687063,0.040099199999531265,0.30480749999696855,64,64,10,10,1.7135514207003593,2.3343332167791786,0.012330252199252989,0.09129941326222538,0.17874329307819026,1.0779942274093628,2.3728591501569287,1.0,0.06894531249999995,0.03447265625,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,2264365387,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,98048,0.2644905999986804,0.1625,0.0,0.1625,4.457601331378731,0.2626907866448164
cta-kll-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.15300679999927524,0.00021769999875687063,0.040099199999531265,0.19332369999756338,64,64,10,10,1.7135514207003593,2.3343332167791786,0.02045800298743039,0.11713575245035349,0.20259863025193983,1.1075608730316162,2.3151654589342763,1.0,0.07089843749999995,0.03544921875,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2264365387,16,8,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,98048,0.15300679999927524,0.0,0.0,0.0,0.0,0.24054897762835026
cta-kll-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,3,2026072201,1.0,0.15,0.20889470000111032,0.00021769999875687063,0.040099199999531265,0.24921159999939846,64,64,10,10,1.7135514207003593,2.3343332167791786,0.00822736212546804,0.07480290905546966,0.1588491053555201,1.064328670501709,2.4455429531604063,1.0,0.05820312499999995,0.029101562499999997,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2264365387,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,98048,0.20889470000111032,0.25,0.25,0.25,5.039708627337427,0.27159160301089286
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,4,2026072201,1.0,0.15,0.21094279999670107,0.00021769999875687063,0.04861289999826113,0.25977339999371907,64,64,10,10,1.7135514207003593,2.3343332167791786,0.012298214781100825,0.09270972595205647,0.2027244856035247,1.1046183109283447,2.270482907920544,1.0,0.07578124999999995,0.037890625,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2264365387,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,0,0.21094279999670107,0.25,0.25,0.25,5.017758342386888,0.27165230810642244
