all_reportable_components_reached,arm,best_before_handoff_ed2,best_ed2,best_ed2_step,cell,diverged,ed2,family,finisher,five_step_ed2_change,floor_activations,handoff,handoff_ed2,init,label_free_event_censored,label_free_event_time,mass_l1,minimum_component_occupancy,occupancy_event_censored,occupancy_event_time,output_mean,output_q01,output_q10,output_q50,output_q90,output_q99,output_std,quantile_cdf_error,reference_mode,seed,sw1,target,tau,wall_seconds
0.0,qld-v1,0.1003437023403948,0.10086679929350817,43,CF-A05-hetero-K9/concentrated,0,0.10181769419585196,heteroscedastic,paper,0.0017644824008091753,0,carry,0.1003437023403948,concentrated,1,60,0.6770833333333333,0.0,1,60,0.1509752001021438,-2.4582884996591123,-2.275089009943187,0.19037814060960517,2.4155650685456576,2.6027180869672253,1.7229143257115043,0.06023185483870968,reused_masked,0,0.3842914003798006,CF-A05-hetero-K9,0.5,0.10667580002336763
0.0,qld-full,0.1003437023403948,0.09211915044132679,60,CF-A05-hetero-K9/concentrated,0,0.09211915044132679,heteroscedastic,qld,-0.0015922390275928677,0,carry,0.1003437023403948,concentrated,0,60,0.5447048611111112,0.0,1,60,0.13478177129658742,-2.205165655533053,-2.003631974566537,0.17127379364482154,2.1361123292063264,2.363670034164719,1.488719026445831,0.053553427419354836,,0,0.34171110462298065,CF-A05-hetero-K9,,0.13654460001271218
0.0,qld-paper-reset,0.1003437023403948,0.06413636488135488,60,CF-A05-hetero-K9/concentrated,0,0.06413636488135488,heteroscedastic,paper,-0.00986813267579345,0,reset,0.1003437023403948,concentrated,0,60,0.5915798611111112,0.0,1,60,0.02597262997062809,-2.4821348951977478,-2.276806604399586,0.024900632043316513,2.2963335369706046,2.5724401444244256,1.634631157338398,0.04983618951612903,reused_masked,0,0.3301691669813674,CF-A05-hetero-K9,0.5,0.1663991000095848
0.0,qld-mean-crossfit-t0.2,0.1003437023403948,0.09002045574387374,45,CF-A05-hetero-K9/concentrated,0,0.12068983747930373,heteroscedastic,mean,-0.008556052736724329,0,reset,0.1003437023403948,concentrated,1,60,0.6931423611111112,0.0,1,60,0.004012920439231515,-1.8444886189663283,-1.6345405907484407,0.0003997187550173198,1.6042571703795048,1.9146196008596534,1.1463995414900823,0.061365927419354836,crossfit,0,0.4775020310329397,CF-A05-hetero-K9,0.2,0.19854620000114664
0.0,qld-sharp-deleted-t0.2,0.1003437023403948,0.06425611755833316,60,CF-A05-hetero-K9/concentrated,0,0.06425611755833316,heteroscedastic,sharp,-0.011202421564324716,0,reset,0.1003437023403948,concentrated,0,60,0.5290798611111112,0.0,1,60,0.007242329874935685,-2.3651277021999944,-2.119173799086811,0.004043407706004091,2.0889056078457306,2.4439752599185343,1.4833124480052529,0.04945816532258065,reused_deleted,0,0.3209495337547777,CF-A05-hetero-K9,0.2,0.2289316000242252
0.0,qld-sharp-crossfit-t0.2,0.1003437023403948,0.06523026167127366,60,CF-A05-hetero-K9/concentrated,0,0.06523026167127366,heteroscedastic,sharp,-0.011495815627624584,0,reset,0.1003437023403948,concentrated,0,60,0.5447048611111112,0.0,1,60,-0.00623919600683067,-2.338751710067429,-2.1033976697492616,-0.008567927206202797,2.0561512073321366,2.4057035769417574,1.4701718999215263,0.05172631048387097,crossfit,0,0.33261576223868045,CF-A05-hetero-K9,0.2,0.2598889000073541
0.0,qld-kgrad-crossfit-t0.2,0.1003437023403948,0.07162378460099639,60,CF-A05-hetero-K9/concentrated,0,0.07162378460099639,heteroscedastic,kgrad,-0.010060372263431372,0,reset,0.1003437023403948,concentrated,0,60,0.6032986111111112,0.0,1,60,0.08711579531747177,-2.5229844010001896,-2.277708852625868,0.12391950181796747,2.3499883848928564,2.636641899296763,1.6487081429025852,0.04838709677419355,crossfit,0,0.3161513857965565,CF-A05-hetero-K9,0.2,0.29096160002518445
0.0,qld-mean-crossfit-t0.5,0.1003437023403948,0.09096783139263476,45,CF-A05-hetero-K9/concentrated,0,0.12511810161282666,heteroscedastic,mean,-0.004975614184813182,0,reset,0.1003437023403948,concentrated,1,60,0.7048611111111112,0.0,1,60,0.03062079772478503,-1.8007812781364705,-1.6038852245997979,0.06986910698419416,1.6205669784444576,1.8760660950581503,1.1428770528985803,0.059664818548387094,crossfit,0,0.4702764938548442,CF-A05-hetero-K9,0.5,0.32245100001455285
0.0,qld-sharp-deleted-t0.5,0.1003437023403948,0.09104514405441133,45,CF-A05-hetero-K9/concentrated,0,0.10207540632520917,heteroscedastic,sharp,-0.006434005596712922,0,reset,0.1003437023403948,concentrated,1,60,0.5876736111111112,0.0,1,60,0.041261943501861506,-1.9650337683203818,-1.7583753429296114,0.04601589049037538,1.78139283331013,2.06727950722668,1.2520074149247433,0.05336441532258065,reused_deleted,0,0.40198178429110604,CF-A05-hetero-K9,0.5,0.35482110001612455
0.0,qld-sharp-crossfit-t0.5,0.1003437023403948,0.08824269904734905,60,CF-A05-hetero-K9/concentrated,0,0.08824269904734905,heteroscedastic,sharp,-0.006168535021411792,0,reset,0.1003437023403948,concentrated,1,60,0.5130208333333333,0.0,1,60,0.03470233443185739,-2.092550030652671,-1.885073187751102,0.06772656407200736,1.9066649287652389,2.1782503192691984,1.3402134405686734,0.05071824596774194,crossfit,0,0.36402059805210224,CF-A05-hetero-K9,0.5,0.38551650001318194
0.0,qld-kgrad-crossfit-t0.5,0.1003437023403948,0.09009320715134139,45,CF-A05-hetero-K9/concentrated,0,0.09074480853193467,heteroscedastic,kgrad,-0.008237848365179268,0,reset,0.1003437023403948,concentrated,1,60,0.5403645833333333,0.0,1,60,0.021355726361243867,-2.088516157124729,-1.8479842461413711,0.0504099053394257,1.832178042417724,2.170397478704339,1.298127674271517,0.05367943548387097,crossfit,0,0.3854929764436705,CF-A05-hetero-K9,0.5,0.41575210000155494
0.0,qld-mean-crossfit-t1,0.1003437023403948,0.09182647176799996,44,CF-A05-hetero-K9/concentrated,0,0.10844927796864523,heteroscedastic,mean,-0.0020738811803062696,0,reset,0.1003437023403948,concentrated,1,60,0.6710069444444444,0.0,1,60,0.07557524027611533,-1.9241700558411863,-1.7386544079225814,0.1289408102116496,1.8126110693753097,2.0353632973123177,1.2783199917939447,0.05216733870967742,crossfit,0,0.3983014978142586,CF-A05-hetero-K9,1.0,0.4453479000076186
0.0,qld-sharp-deleted-t1,0.1003437023403948,0.08848569413339114,60,CF-A05-hetero-K9/concentrated,0,0.08848569413339114,heteroscedastic,sharp,-0.003854123245804253,0,reset,0.1003437023403948,concentrated,1,60,0.5208333333333333,0.0,1,60,0.06979852763087219,-2.1111971882477896,-1.9335170874126573,0.09750762389008044,1.9962006124371106,2.2224019084286653,1.4116163345816293,0.052230342741935484,reused_deleted,0,0.35353489732776733,CF-A05-hetero-K9,1.0,0.4743830000224989
0.0,qld-sharp-crossfit-t1,0.1003437023403948,0.08348651089773007,60,CF-A05-hetero-K9/concentrated,0,0.08348651089773007,heteroscedastic,sharp,-0.003739544096435843,0,reset,0.1003437023403948,concentrated,1,60,0.5603298611111112,0.0,1,60,0.08306455251557324,-2.2422358903844217,-2.0562061158742395,0.14018127851491646,2.13797209495498,2.3594398050569994,1.5128686592398966,0.05443548387096774,crossfit,0,0.3490632369072314,CF-A05-hetero-K9,1.0,0.5043675000197254
0.0,qld-kgrad-crossfit-t1,0.1003437023403948,0.08619737416618989,60,CF-A05-hetero-K9/concentrated,0,0.08619737416618989,heteroscedastic,kgrad,-0.006222656649407909,0,reset,0.1003437023403948,concentrated,1,60,0.5052083333333333,0.0,1,60,0.041479887000247684,-2.1283768545166395,-1.9009089509944714,0.07811515664457265,1.926461282681041,2.2240299151129217,1.3520576710892958,0.05071824596774194,crossfit,0,0.35770251559801775,CF-A05-hetero-K9,1.0,0.535182400024496
1.0,paper-0.5,0.2197805283825035,0.008079465260490748,42,CF-A06-overlap-K7/concentrated,0,0.008740146601917687,overlap,paper,nan,0,continuous,0.2197805283825035,concentrated,0,25,0.4296875,0.001953125,1,60,-0.005467262887798335,-0.6770828459860532,-0.546657214699403,0.002622697760418305,0.5326616299242786,0.646873549054693,0.40263491428924325,0.034967237903225805,reused_masked,0,0.07156072456468497,CF-A06-overlap-K7,0.5,0.07337249998818152
1.0,qld-v1,0.003320966358339228,0.0027298101673292052,46,CF-A06-overlap-K7/concentrated,0,0.0032746727800232467,overlap,paper,-0.000570568938888738,0,carry,0.003320966358339228,concentrated,0,43,0.25390625,0.0859375,0,43,-0.014740515099312339,-0.8748161902886421,-0.6873334749126377,-0.027660077050443228,0.6513405671365617,0.8300964610203925,0.4844048980467019,0.027595766129032258,reused_masked,0,0.04986775351226375,CF-A06-overlap-K7,0.5,0.1035511999798473
1.0,qld-full,0.003320966358339228,0.0026338636303342433,60,CF-A06-overlap-K7/concentrated,0,0.0026338636303342433,overlap,qld,-0.0006375270607555938,0,carry,0.003320966358339228,concentrated,0,43,0.15234375,0.0546875,0,43,-0.0019333979448381625,-0.804175165389067,-0.6164859559041033,-0.012317029849356861,0.6006615893808397,0.7784668220138329,0.4383786654977077,0.01827116935483871,,0,0.03759008870734122,CF-A06-overlap-K7,,0.1311132999835536
1.0,qld-paper-reset,0.003320966358339228,0.002904904983016987,43,CF-A06-overlap-K7/concentrated,0,0.006685132501817459,overlap,paper,0.0015348632794215389,0,reset,0.003320966358339228,concentrated,0,43,0.21484375,0.025390625,0,43,0.015436129354054678,-0.7140935163501201,-0.5556671107749867,0.012697938551156362,0.5597064883539903,0.712201452629263,0.39792355001158075,0.03389616935483871,reused_masked,0,0.066452672114271,CF-A06-overlap-K7,0.5,0.16017229997669347
0.0,qld-mean-crossfit-t0.2,0.003320966358339228,0.0033947962020300926,43,CF-A06-overlap-K7/concentrated,0,0.012824290935200544,overlap,mean,0.005999433353209294,0,reset,0.003320966358339228,concentrated,0,43,0.2734375,0.0,1,60,-0.015136947564279876,-0.6481967784306824,-0.5114487703950485,-0.024302162209006935,0.46259468417205035,0.6035621751260754,0.3490615373547868,0.041834677419354836,crossfit,0,0.08772721214205907,CF-A06-overlap-K7,0.2,0.19186140000238083
1.0,qld-sharp-deleted-t0.2,0.003320966358339228,0.00258419980855229,43,CF-A06-overlap-K7/concentrated,0,0.006165989693879936,overlap,sharp,0.0009959521202949073,0,reset,0.003320966358339228,concentrated,0,43,0.1875,0.029296875,0,43,0.014584741447216575,-0.7467352840827991,-0.5432741762575503,0.014204772785875208,0.555528274294274,0.7405690375786204,0.39880314555755525,0.03452620967741935,reused_deleted,0,0.06641254729465239,CF-A06-overlap-K7,0.2,0.22238500000094064
0.0,qld-sharp-crossfit-t0.2,0.003320966358339228,0.0033984075357641474,43,CF-A06-overlap-K7/concentrated,0,0.011648863616085858,overlap,sharp,0.008590444322815527,0,reset,0.003320966358339228,concentrated,0,43,0.28125,0.0,1,60,-0.015966559634703018,-0.663872401528543,-0.5151143942582942,-0.021429236134236085,0.4689278897094785,0.6175760808335291,0.35474344728481827,0.03975554435483871,crossfit,0,0.08382159918790531,CF-A06-overlap-K7,0.2,0.25477420000243
0.0,qld-kgrad-crossfit-t0.2,0.003320966358339228,0.003377740741686397,43,CF-A06-overlap-K7/concentrated,0,0.010483067657923062,overlap,kgrad,0.00930297756541587,0,reset,0.003320966358339228,concentrated,0,43,0.2734375,0.0,1,60,-0.029594206959653056,-0.6886558514353909,-0.5386442152166294,-0.03985327514507314,0.46943205003182514,0.6255307599037278,0.3632134430325518,0.037613407258064516,crossfit,0,0.07814632771458925,CF-A06-overlap-K7,0.2,0.28877579999971204
0.0,qld-mean-crossfit-t0.5,0.003320966358339228,0.0034225771209785982,43,CF-A06-overlap-K7/concentrated,0,0.011911192038926988,overlap,mean,0.005564849983122899,0,reset,0.003320966358339228,concentrated,0,43,0.32421875,0.0,1,60,-0.0017208658837238999,-0.6160190742232561,-0.5017437581086106,0.004345168064038215,0.4995229541943358,0.5987716183032329,0.3567089568557546,0.041771673387096774,crossfit,0,0.0855917311527172,CF-A06-overlap-K7,0.5,0.3221927999984473
1.0,qld-sharp-deleted-t0.5,0.003320966358339228,0.0027202653867136606,43,CF-A06-overlap-K7/concentrated,0,0.0065479120547480285,overlap,sharp,0.002027585346707772,0,reset,0.003320966358339228,concentrated,0,43,0.20703125,0.025390625,0,43,0.016299788159323602,-0.7176050384280851,-0.5562709263177045,0.013608892512837999,0.5634132918002848,0.7170708741952193,0.39962098179415684,0.03358114919354839,reused_deleted,0,0.06591059303282142,CF-A06-overlap-K7,0.5,0.352145599987125
0.0,qld-sharp-crossfit-t0.5,0.003320966358339228,0.003426871653785857,43,CF-A06-overlap-K7/concentrated,0,0.010745670253281325,overlap,sharp,0.008867517442097128,0,reset,0.003320966358339228,concentrated,0,43,0.34375,0.0,1,60,-0.004381818376131287,-0.6352168945638286,-0.513854072476608,-0.00738356939097673,0.5025538790655385,0.6084394910923415,0.36285359196626116,0.0390625,crossfit,0,0.07979012491384246,CF-A06-overlap-K7,0.5,0.3845519000024069
0.0,qld-kgrad-crossfit-t0.5,0.003320966358339228,0.0033974633731239656,43,CF-A06-overlap-K7/concentrated,0,0.011478418696973414,overlap,kgrad,0.009448036581680475,0,reset,0.003320966358339228,concentrated,0,43,0.2734375,0.0,1,60,-0.017380807995469358,-0.661825087777817,-0.52235356011042,-0.028245082925320464,0.47006489605771207,0.6155515550038201,0.3561611611669275,0.03950352822580645,crossfit,0,0.08213214540617149,CF-A06-overlap-K7,0.5,0.4169205999933183
0.0,qld-mean-crossfit-t1,0.003320966358339228,0.003421580975876748,43,CF-A06-overlap-K7/concentrated,0,0.009970947352219373,overlap,mean,0.007288263578840715,0,reset,0.003320966358339228,concentrated,0,43,0.35546875,0.0,1,60,0.0004180198701121702,-0.6214769333640431,-0.5171659380822026,0.009423742295066729,0.5142401104533512,0.6053260766174414,0.3692003614797066,0.037865423387096774,crossfit,0,0.07769316970513922,CF-A06-overlap-K7,1.0,0.44850299999234267
1.0,qld-sharp-deleted-t1,0.003320966358339228,0.0031194027586287643,45,CF-A06-overlap-K7/concentrated,0,0.005379826568129076,overlap,sharp,0.0015666284927976504,0,reset,0.003320966358339228,concentrated,0,43,0.203125,0.02734375,0,44,0.0151917543442506,-0.7306772358150355,-0.5761174660840025,0.011114184917451583,0.578760572300223,0.7245587335830754,0.4112979623754466,0.029737903225806453,reused_deleted,0,0.05785508078826011,CF-A06-overlap-K7,1.0,0.4801175999746192
0.0,qld-sharp-crossfit-t1,0.003320966358339228,0.003419055484975786,43,CF-A06-overlap-K7/concentrated,0,0.00896183824870922,overlap,sharp,0.010583578672458516,0,reset,0.003320966358339228,concentrated,0,43,0.35546875,0.0,1,60,-0.0019165856098556236,-0.6361646230748853,-0.5285936860683015,0.003362224258531183,0.5208816032114107,0.6186612350797787,0.37541637575889325,0.03471522177419355,crossfit,0,0.07272759618761353,CF-A06-overlap-K7,1.0,0.5150093999982346
0.0,qld-kgrad-crossfit-t1,0.003320966358339228,0.003429912990486228,43,CF-A06-overlap-K7/concentrated,0,0.011430896038493787,overlap,kgrad,0.010056680609768387,0,reset,0.003320966358339228,concentrated,0,43,0.2890625,0.0,1,60,-0.011233268421896614,-0.6555747735206822,-0.5174996008598505,-0.019378771669405163,0.4766332877942153,0.6164267279230397,0.35676291389047965,0.03975554435483871,crossfit,0,0.08295472636569631,CF-A06-overlap-K7,1.0,0.5503886999795213
nan,paper-0.5,0.22385880581108508,0.0119694976649799,46,CF-A07-shifted-lognormal/concentrated,0,0.022303518202638206,connected-skew,paper,nan,0,continuous,0.22385880581108508,concentrated,1,60,nan,nan,1,60,-0.05891617782355885,-0.5722305470649064,-0.49554368760159867,-0.04386273207067304,0.3735948320720085,0.494639168564217,0.3169647751127974,0.06634324596774194,reused_masked,0,0.15872413942981728,CF-A07-shifted-lognormal,0.5,0.06296349997865036
nan,qld-v1,0.021449250772336947,0.013036100107871262,60,CF-A07-shifted-lognormal/concentrated,0,0.013036100107871262,connected-skew,paper,-0.0035010284178645934,0,carry,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.0034835166615103663,-0.7306673122201582,-0.594712698887244,-0.003482765781642255,0.5778285803056206,0.7833190844348638,0.4219185038604484,0.05790070564516129,reused_masked,0,0.133354133213184,CF-A07-shifted-lognormal,0.5,0.08946609997656196
nan,qld-full,0.021449250772336947,0.013487742867090535,60,CF-A07-shifted-lognormal/concentrated,0,0.013487742867090535,connected-skew,qld,-0.004660251159209983,0,carry,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.002846343027616241,-0.7266817133212505,-0.590642377845078,-0.008419307758127157,0.5695710101980633,0.7915773047564172,0.41635705193347516,0.05834173387096774,,0,0.13257232302479283,CF-A07-shifted-lognormal,,0.1175812000001315
nan,qld-paper-reset,0.021449250772336947,0.013819103264434252,50,CF-A07-shifted-lognormal/concentrated,0,0.023149299774293253,connected-skew,paper,-0.004724356755927639,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.024517262382871823,-0.5754819351417099,-0.471437097589605,-0.01024395173864522,0.43589281484282527,0.5826102144685533,0.3286200604945615,0.07907006048387097,reused_masked,0,0.16709072097227956,CF-A07-shifted-lognormal,0.5,0.14583979998133145
nan,qld-mean-crossfit-t0.2,0.021449250772336947,0.013939749972007642,60,CF-A07-shifted-lognormal/concentrated,0,0.013939749972007642,connected-skew,mean,-0.002803825506299651,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.07389048382769012,-0.6841993857645697,-0.5718429430269841,-0.07990147980340852,0.421154540696522,0.6320192872701759,0.3558724121620443,0.04170866935483871,crossfit,0,0.12604191813286122,CF-A07-shifted-lognormal,0.2,0.17509769997559488
nan,qld-sharp-deleted-t0.2,0.021449250772336947,0.011942282211818811,50,CF-A07-shifted-lognormal/concentrated,0,0.025435717414519887,connected-skew,sharp,-0.0078385977996972,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.04283100413844235,-0.569841693440843,-0.4713886676752981,-0.0422960016800607,0.3888168538876207,0.5531200659421337,0.307972310452117,0.0813382056451613,reused_deleted,0,0.17268282797943235,CF-A07-shifted-lognormal,0.2,0.2056897000002209
nan,qld-sharp-crossfit-t0.2,0.021449250772336947,0.01132606125930169,60,CF-A07-shifted-lognormal/concentrated,0,0.01132606125930169,connected-skew,sharp,-0.006656352770167628,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.07156114964757865,-0.7187977108144074,-0.6005642121494777,-0.08220260076682158,0.4513589594083645,0.6746813536250482,0.37831205904691306,0.03616431451612903,crossfit,0,0.11511036776370336,CF-A07-shifted-lognormal,0.2,0.2363547999993898
nan,qld-kgrad-crossfit-t0.2,0.021449250772336947,0.009894805134870177,60,CF-A07-shifted-lognormal/concentrated,0,0.009894805134870177,connected-skew,kgrad,-0.006367920925006931,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.05715581406481984,-0.7289707871843104,-0.591747053485799,-0.052329079440718185,0.5011366408141251,0.7083313688187247,0.3958204503447281,0.03673135080645161,crossfit,0,0.1132856864770242,CF-A07-shifted-lognormal,0.2,0.2649303999787662
nan,qld-mean-crossfit-t0.5,0.021449250772336947,0.012972574403763204,60,CF-A07-shifted-lognormal/concentrated,0,0.012972574403763204,connected-skew,mean,-0.007178074252967792,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.07280960637057508,-0.6843711877241802,-0.5726369688034658,-0.07484284462520643,0.4359709156463855,0.6314087178527835,0.36121857849790345,0.03918850806451613,crossfit,0,0.12183975308857649,CF-A07-shifted-lognormal,0.5,0.2990226999972947
nan,qld-sharp-deleted-t0.5,0.021449250772336947,0.013112755910176466,50,CF-A07-shifted-lognormal/concentrated,0,0.023125993078919604,connected-skew,sharp,-0.00605042995314875,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.03608068745626567,-0.5855479659991842,-0.4864536513092399,-0.0447686451823769,0.4110816143403971,0.5812023554862007,0.3216644326938411,0.07667590725806452,reused_deleted,0,0.16620702388105832,CF-A07-shifted-lognormal,0.5,0.3259521999862045
nan,qld-sharp-crossfit-t0.5,0.021449250772336947,0.010281232391207817,60,CF-A07-shifted-lognormal/concentrated,0,0.010281232391207817,connected-skew,sharp,-0.008158762586572776,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.06795048520683078,-0.7295872897508602,-0.6141353714780088,-0.07626393246213362,0.4733103178488313,0.6887043380891,0.39168222877598374,0.03578629032258065,crossfit,0,0.11309501763429348,CF-A07-shifted-lognormal,0.5,0.3585117999755312
nan,qld-kgrad-crossfit-t0.5,0.021449250772336947,0.011300142058116802,60,CF-A07-shifted-lognormal/concentrated,0,0.011300142058116802,connected-skew,kgrad,-0.006850658658778985,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.07048651694381039,-0.7246196988275678,-0.5987070143733998,-0.07299419131432151,0.4559157987193443,0.6814401416477337,0.37825223225272114,0.03805443548387097,crossfit,0,0.1168066309020882,CF-A07-shifted-lognormal,0.5,0.38937919997260906
nan,qld-mean-crossfit-t1,0.021449250772336947,0.011707750759022195,50,CF-A07-shifted-lognormal/concentrated,0,0.011735530765246027,connected-skew,mean,-0.007351604045751747,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.05975890632388639,-0.694139075843883,-0.5838232354643246,-0.06387419634749578,0.4685706088346945,0.6599915614980016,0.37718190032382737,0.03881048387096774,crossfit,0,0.11782050924495957,CF-A07-shifted-lognormal,1.0,0.4246730999730062
nan,qld-sharp-deleted-t1,0.021449250772336947,0.01601042664887875,50,CF-A07-shifted-lognormal/concentrated,0,0.02048244020096046,connected-skew,sharp,0.0010269452706250792,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.02222855578203128,-0.5940039308065023,-0.48534237207221936,-0.013005466074386515,0.45427966732017977,0.5982321420925795,0.34235904023026303,0.07321068548387097,reused_deleted,0,0.16057378074275186,CF-A07-shifted-lognormal,1.0,0.45552109999698587
nan,qld-sharp-crossfit-t1,0.021449250772336947,0.009657376887961422,60,CF-A07-shifted-lognormal/concentrated,0,0.009657376887961422,connected-skew,sharp,-0.005769467962518426,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.05607507016463315,-0.7465949574728559,-0.6281735871274745,-0.055509665887764244,0.5216787883726862,0.7234648058045455,0.4113576485327645,0.03899949596774194,crossfit,0,0.1135471305135123,CF-A07-shifted-lognormal,1.0,0.48846369999228045
nan,qld-kgrad-crossfit-t1,0.021449250772336947,0.010598683123935082,60,CF-A07-shifted-lognormal/concentrated,0,0.010598683123935082,connected-skew,kgrad,-0.0077541939264517135,0,reset,0.021449250772336947,concentrated,1,60,nan,nan,1,60,-0.06628606039398309,-0.727340374753526,-0.6063585586118316,-0.06951402888847062,0.4691493222308922,0.6904858727082784,0.3861226475218146,0.037109375,crossfit,0,0.11430531787464057,CF-A07-shifted-lognormal,1.0,0.5218012999976054
nan,paper-0.5,0.10540356455008593,0.01787856354744377,42,CF-A07-shifted-lognormal/missing,0,0.01999016694922995,connected-skew,paper,nan,0,continuous,0.10540356455008593,missing,1,60,nan,nan,1,60,-0.0248266621863259,-0.7824042746514787,-0.5990909280828391,-0.03160323733314839,0.5470968107058503,0.7370459013403658,0.4138038150385192,0.05122227822580645,reused_masked,0,0.12326902545347732,CF-A07-shifted-lognormal,0.5,0.07092140000895597
nan,qld-v1,0.028180994571034956,0.02840223858917046,60,CF-A07-shifted-lognormal/missing,0,0.02840223858917046,connected-skew,paper,0.0019014281477718331,0,carry,0.028180994571034956,missing,1,60,nan,nan,1,60,0.01381151768814214,-0.9118818496012762,-0.650177661973054,-0.00695131832833179,0.6687851569229739,0.9054861914453838,0.46711154124775406,0.07056451612903226,reused_masked,0,0.14698850101908065,CF-A07-shifted-lognormal,0.5,0.09996130000217818
nan,qld-full,0.028180994571034956,0.02899075920337435,43,CF-A07-shifted-lognormal/missing,0,0.03417801016239286,connected-skew,qld,0.004293662487073191,0,carry,0.028180994571034956,missing,1,60,nan,nan,1,60,0.03818154769010883,-0.9168652024405874,-0.6213530774752378,0.014218745855692948,0.6963523148114359,0.9548519037610235,0.47038362822668534,0.08033014112903226,,0,0.15659236681378694,CF-A07-shifted-lognormal,,0.13091120001627132
nan,qld-paper-reset,0.028180994571034956,0.02734333434285985,60,CF-A07-shifted-lognormal/missing,0,0.02734333434285985,connected-skew,paper,0.005934381540403377,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,0.005277251751804034,-0.8870789244486879,-0.62685503987875,-0.013439962887989494,0.660242807028132,0.8643528463555769,0.45822563171392683,0.0674773185483871,reused_masked,0,0.1425562284036662,CF-A07-shifted-lognormal,0.5,0.16177669999888167
nan,qld-mean-crossfit-t0.2,0.028180994571034956,0.02174302211968393,60,CF-A07-shifted-lognormal/missing,0,0.02174302211968393,connected-skew,mean,0.007658331903286131,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,-0.028928565978400544,-0.77336262511569,-0.5602927664489388,-0.053565930052708405,0.5044242645810703,0.7087897337678243,0.3810429959764207,0.05065524193548387,crossfit,0,0.12021289147932453,CF-A07-shifted-lognormal,0.2,0.1937476000166498
nan,qld-sharp-deleted-t0.2,0.028180994571034956,0.016678626080229297,60,CF-A07-shifted-lognormal/missing,0,0.016678626080229297,connected-skew,sharp,0.0013143733492736454,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,-0.03499519039669515,-0.8701703371676783,-0.6202786915183328,-0.061509151672702496,0.5570888585213003,0.8107888900247399,0.42551162781910395,0.04548891129032258,reused_deleted,0,0.11615071953426294,CF-A07-shifted-lognormal,0.2,0.22679640000569634
nan,qld-sharp-crossfit-t0.2,0.028180994571034956,0.020020668869414893,60,CF-A07-shifted-lognormal/missing,0,0.020020668869414893,connected-skew,sharp,0.007887814840612628,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,-0.02684315413746917,-0.8025303373688671,-0.5793284083198372,-0.06125738812256212,0.5339857926835994,0.7450065871880215,0.40022287845762394,0.05084425403225806,crossfit,0,0.11958319726051769,CF-A07-shifted-lognormal,0.2,0.2574851000099443
nan,qld-kgrad-crossfit-t0.2,0.028180994571034956,0.02367491453073245,50,CF-A07-shifted-lognormal/missing,0,0.02386124405942347,connected-skew,kgrad,-0.00041672689980631894,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,-0.0004117323728709769,-0.8257968355675065,-0.5833780282514636,-0.03973770742140262,0.5870366966243137,0.8082938388666381,0.42017705794648635,0.0625,crossfit,0,0.13152492039595157,CF-A07-shifted-lognormal,0.2,0.28836910001700744
nan,qld-mean-crossfit-t0.5,0.028180994571034956,0.021672285288602766,60,CF-A07-shifted-lognormal/missing,0,0.021672285288602766,connected-skew,mean,0.008245713710374747,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,-0.022425506540357146,-0.8237916212921456,-0.5974669663208237,-0.04153528465981588,0.5664710808959633,0.7595197386064283,0.4113574988625804,0.05437247983870968,crossfit,0,0.12341040224949786,CF-A07-shifted-lognormal,0.5,0.3230391000106465
nan,qld-sharp-deleted-t0.5,0.028180994571034956,0.021613551136075215,60,CF-A07-shifted-lognormal/missing,0,0.021613551136075215,connected-skew,sharp,0.004532637284498486,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,-0.02090951052602153,-0.8723440492345067,-0.6147584942424685,-0.03784746729709951,0.5956946043341983,0.8115816140900425,0.42811652623858204,0.05670362903225806,reused_deleted,0,0.12526299888402898,CF-A07-shifted-lognormal,0.5,0.3541393000050448
