arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
cta-kll-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.9108119718572762,1.4464654118377098,0.005483142670926089,0.0648750174713422,0.1068390928393136,1.0204110145568848,1.8793748062565383,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0.17433890000393149,0.0,0.0,0.0,0.16504837721586227
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.9108119718572762,1.4464654118377098,0.023147772042692694,0.10770571728888283,0.1445292401134778,1.0348707437515259,1.9080129089528228,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,67584,0,0.42562960000213934,0.25,0.25,5.354139634833322,0.18302689623087645
cta-kll-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.9108119718572762,1.4464654118377098,0.015709329897068525,0.08916871002152864,0.1219256449390818,1.0403022766113281,1.9074615215104256,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0.4155620000019553,0.25,0.25,5.518866774621968,0.18812251854687928
cta-kll-guarded,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,64,64,3,3,3.9108119718572762,1.4464654118377098,0.01653179459248877,0.09882603217030536,0.1322039606508517,1.0252529382705688,1.8949553554144873,nan,nan,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,67584,98048,0.5265325000000303,0.2375,0.0,5.284931881165665,0.18796406909823418
cta-exact-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.5561757015747395,2.5704038406153518,0.021374783218291782,0.10485669929314179,0.13399604879577262,1.0006465911865234,2.5523865383113176,1.0,0.0224609375,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0.17445710000174586,0.0,0.0,0.0,0.18449609652161597
cta-kll-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.5561757015747395,2.5704038406153518,0.021275382598537007,0.10453316214069275,0.1332873214643011,1.0012887716293335,2.5570542475032276,1.0,0.0205078125,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0.17770159999781754,0.0,0.0,0.0,0.18442292883992195
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.5561757015747395,2.5704038406153518,0.01706702402607707,0.09364308699228853,0.12355798618010932,0.997860848903656,2.587549092969912,1.0,0.0048828125,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,68608,0,0.44599749999906635,0.25,0.25,3.678052132121188,0.2100992277264595
cta-kll-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.5561757015747395,2.5704038406153518,0.016959875286615578,0.09328658682450418,0.12311517287671042,0.9973697066307068,2.5897698852960733,1.0,0.0078125,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0.4397688000026392,0.25,0.25,3.675151525206194,0.20995769500732422
cta-kll-guarded,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.5561757015747395,2.5704038406153518,0.017069520689175555,0.09363961931243121,0.12336655898808785,0.9985029101371765,2.588749067634439,1.0,0.0068359375,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,68608,98048,0.5158979999978328,0.2425,0.1,3.6709212576870462,0.20936182029545308
cta-exact-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.7834038959718805,2.2429019074336867,0.007376240953143043,0.06830127157532719,0.12126643634943533,1.0036829710006714,2.83653693990269,1.0,0.025976562499999953,0.012988281249999997,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0.1732008999970276,0.0,0.0,0.0,0.20420979149639606
cta-kll-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.7834038959718805,2.2429019074336867,0.008477202965484931,0.072596626569127,0.1244369627540227,1.0008918046951294,2.8850643587975227,1.0,0.028906249999999953,0.014453124999999997,160,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0.1790841000038199,0.0,0.0,0.0,0.20574852637946606
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.7834038959718805,2.2429019074336867,0.006979015961146029,0.06630176499932086,0.11668143408664693,1.0259394645690918,2.7787953294811034,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,68608,0,0.4147868000000017,0.25,0.25,4.623646370840559,0.24234468974173068
cta-kll-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.7834038959718805,2.2429019074336867,0.006922520407194543,0.06536361697269105,0.11712092805523923,1.0320219993591309,2.7784889509493795,1.0,0.04160156249999995,0.020800781249999997,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0.4219331999993301,0.25,0.25,4.628381719010294,0.24161840714514254
cta-kll-guarded,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.7834038959718805,2.2429019074336867,0.007961921216845358,0.06897136671782027,0.11991712144063466,1.0136253833770752,2.8978616236958126,1.0,0.03183593749999995,0.015917968749999997,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,68608,98048,0.4993923999936669,0.16499999999999998,0.0,4.570066184359952,0.22521053217351436
cta-exact-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.6114097194634855,2.4822985437445357,0.007546550594092594,0.0671914237627586,0.11900919779097172,0.9295126795768738,1.8526199227832527,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0.1748035999989952,0.0,0.0,0.0,0.20707145817577838
cta-kll-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.6114097194634855,2.4822985437445357,0.009375359365541236,0.07474719628795029,0.1251572741055389,0.9304417967796326,1.9069454343399772,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0.1759401000017533,0.0,0.0,0.0,0.2135166272521019
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.6114097194634855,2.4822985437445357,0.010259674217146575,0.07563551120861221,0.12102901122218368,0.9637501835823059,1.6764696541194664,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,68608,0,0.4370268999991822,0.25,0.25,9.028061264682309,0.22669482417404652
cta-kll-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.6114097194634855,2.4822985437445357,0.010878523022242348,0.07826504682659277,0.12109947031798707,0.9699643850326538,1.7030035181085952,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0.4451584999987972,0.25,0.25,9.243488685946973,0.23338465727865695
cta-kll-guarded,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.6114097194634855,2.4822985437445357,0.010526550125743661,0.07702811392243596,0.12014352600520412,0.969001054763794,1.7181422495809766,nan,nan,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,68608,98048,0.5269652999995742,0.20249999999999999,0.0,9.10805632422826,0.2304230932146311
cta-exact-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.624482796269459,2.4623221675143587,0.013019923656562682,0.0895514995905246,0.164022102020334,0.9018698930740356,2.9805094570755246,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,68608,0,0.17858789999445435,0.0,0.0,0.0,0.21562590189278125
cta-kll-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.624482796269459,2.4623221675143587,0.014316166531004981,0.0968933073881002,0.1760814428246963,0.8958719968795776,3.060402672127355,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,68608,98048,0.17477649999636924,0.0,0.0,0.0,0.22207325287163257
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.624482796269459,2.4623221675143587,0.008517228236104124,0.06588641783673735,0.1329013010669745,0.9334073066711426,3.027730532836154,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,68608,0,0.4587849000017741,0.25,0.25,4.523379286306987,0.2429899726063013
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.624482796269459,2.4623221675143587,0.008764255908988439,0.0659182421442932,0.12975875533721917,0.9513289928436279,3.010460753531076,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0.46859240000048885,0.25,0.25,4.610023137225168,0.25034535974264144
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,64,64,10,10,1.624482796269459,2.4623221675143587,0.014815737461878697,0.09917197370041465,0.16788496812776135,0.9070373773574829,3.071969728054415,nan,nan,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,68608,98048,0.5523686000015005,0.225,0.0,4.2687118908484,0.2431368749588728
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.34290171550029463,8.248506778741264,0.03589119184101586,0.11299778752472156,0.11960136605253337,1.0005642175674438,3.355875564646445,1.0,0.0546875,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0.17529459999786923,0.0,0.0,0.0,0.23055367581546307
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.34290171550029463,8.248506778741264,0.03586239153051762,0.11311871214481849,0.11938960787880255,1.0018253326416016,3.368755249875938,1.0,0.0537109375,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0.1736903999990318,0.0,0.0,0.0,0.23099264390766622
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.34290171550029463,8.248506778741264,0.020027097680689554,0.08138645966742007,0.09754070879523924,1.0095555782318115,2.986670535257128,1.0,0.037109375,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,70656,0,0.43425919999572216,0.25,0.25,3.8059221935238403,0.2561874732375145
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.34290171550029463,8.248506778741264,0.019747959330079556,0.08093255140440027,0.09687039563049296,1.0091575384140015,2.998342858227739,1.0,0.03515625,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0.4330511999942246,0.25,0.25,3.8137513538470342,0.25667137317359445
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.34290171550029463,8.248506778741264,0.019747959330079556,0.08093255140440027,0.09687039563049296,1.0091575384140015,2.998342858227739,1.0,0.03515625,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,70656,98048,0.5284805999981472,0.25,0.25,3.8137513538470342,0.25667137317359445
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.2896196383303909,9.76600599687094,0.024802068841907055,0.10559991896083377,0.12582229359506916,1.0000749826431274,5.461876975525246,1.0,0.024023437499999953,0.012011718749999997,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0.1742590000067139,0.0,0.0,0.0,0.24419781863689421
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.2896196383303909,9.76600599687094,0.024329136528809858,0.10480595564083303,0.12504197514912396,1.000889778137207,5.385724002642202,1.0,0.029882812499999953,0.014941406249999997,160,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0.1780058000003919,0.0,0.0,0.0,0.24578033909201621
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.2896196383303909,9.76600599687094,0.017947064808625957,0.08660610019850033,0.12181125153956979,0.9912599325180054,5.910586535959466,1.0,0.029882812499999953,0.014941406249999997,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,70656,0,0.4339601000028779,0.25,0.25,4.002414765533836,0.2703648656606674
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.2896196383303909,9.76600599687094,0.016981746392291885,0.08450729075572085,0.11870330939907359,0.9907630681991577,5.873345077356215,1.0,0.028906249999999953,0.014453124999999997,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0.49287360000016633,0.25,0.25,4.008868878025768,0.2719232477247715
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.2896196383303909,9.76600599687094,0.020611428038407542,0.09615700019263936,0.11805062530174255,1.0010346174240112,5.325268222558258,1.0,0.04648437499999995,0.023242187499999997,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,70656,98048,0.5844638999988092,0.0875,0.0,3.7285107247154583,0.2556403510272503
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.3208946893756642,8.81419112995982,0.019045847812596772,0.08051397808918383,0.1390417611468032,0.9702561497688293,4.879467121302279,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0.18370569999387953,0.0,0.0,0.0,0.22750348187983035
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.3208946893756642,8.81419112995982,0.01994934150730865,0.08359662845784903,0.13776379737817512,0.9694653153419495,4.780283186765821,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0.1796771000008448,0.0,0.0,0.0,0.23880654722452163
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.3208946893756642,8.81419112995982,0.01024753960348912,0.06191593867274295,0.12109497650282729,0.9634532332420349,4.591230154423079,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,70656,0,0.5137357999992673,0.25,0.25,7.50068190337368,0.25139952450990677
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.3208946893756642,8.81419112995982,0.009955985109336485,0.06133128085252639,0.11831325311202842,0.9596208930015564,4.5596366694023205,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0.4624333000028855,0.25,0.25,7.669224664805588,0.2629449523985386
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.3208946893756642,8.81419112995982,0.0124940539673708,0.06819402162363256,0.12294911457396682,0.9645543694496155,4.6348788871028335,nan,nan,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,70656,98048,0.5432417999982135,0.13,0.0,7.53700658425235,0.2540514424443245
cta-exact-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.37069542657332694,7.630056704211055,0.026418636083164415,0.10214488756228915,0.11717023149519573,0.9815702438354492,4.997343289003238,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0.17781729999842355,0.0,0.0,0.0,0.25593571849167346
cta-kll-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.37069542657332694,7.630056704211055,0.03333219874727167,0.11655367645072642,0.13938541674629865,1.011409878730774,4.738097356192931,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0.1741796999995131,0.0,0.0,0.0,0.2674541465938091
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.37069542657332694,7.630056704211055,0.0171730001164887,0.07940743610576848,0.10144508580472587,0.9629760384559631,4.938408473182497,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,24670277.592530765,10485760,70656,0,0.45842460000130814,0.25,0.25,3.7273969447679427,0.2828707914799452
cta-kll-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.37069542657332694,7.630056704211055,0.01411071896427174,0.07362455448862305,0.09547696754663197,0.9751776456832886,4.726183872830638,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0.46995130000141216,0.25,0.25,3.867781618681447,0.29427667483687403
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,36,36,0.37069542657332694,7.630056704211055,0.025196276723220556,0.10202614576562598,0.13416453039653006,1.0111918449401855,4.52457263883863,nan,nan,nan,160,10240,20480,320,20480,30720,6553600,11796480.0,10485760,70656,98048,0.5272439999971539,0.14750000000000002,0.0,3.5234202360026585,0.28223923295736314
cta-exact-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18311236451682866,18.917901171110664,0.06811713679137199,0.13167682398330438,0.15047408179399344,0.9852188229560852,5.402263753827208,1.0,0.0888671875,nan,160,10240,20480,320,20480,20480,7864320,74010832.77759229,0,222208,0,0.3180395999952452,0.0,0.0,0.0,0.3099750764667988
cta-kll-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18311236451682866,18.917901171110664,0.06876465733358472,0.13215437060358035,0.15139458292033153,0.9857593774795532,5.404366749630057,1.0,0.087890625,nan,160,10240,20480,320,20480,20480,7864320,17694720.0,0,222208,294144,0.3376972999976715,0.0,0.0,0.0,0.3105404578149319
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18311236451682866,18.917901171110664,0.04078314416397788,0.10201240865039964,0.11926428559802463,0.9799103736877441,4.7505586670896225,1.0,0.099609375,nan,160,10240,20480,320,20480,30720,7864320,74010832.77759229,10485760,222208,0,0.517535200000566,0.25,0.25,3.9246280632028494,0.34061875492334365
cta-kll-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18311236451682866,18.917901171110664,0.04124202487006201,0.10254233629174866,0.12009565039923066,0.9801574349403381,4.752690873419621,1.0,0.099609375,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0.5325576000032015,0.25,0.25,3.9271670307273903,0.34119409918785093
cta-kll-guarded,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18311236451682866,18.917901171110664,0.04000762340298536,0.09929672029971297,0.11815858281062933,0.9849822521209717,4.7943874271379245,1.0,0.10546875,nan,160,10240,20480,320,20480,30720,19660800,35389440.0,10485760,222208,294144,0.8111196000027121,0.2425,0.1,3.9461506802079263,0.3331705778837204
