arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.34290171550029463,8.248506778741264,0.03495675546361765,0.11078171200052261,0.12050839427966202,0.9983110427856445,3.3573335767879198,1.0,0.052734375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,70656,0,0.14238990000012564,0.0,0.0,0.0,0.25976054966449735
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.34290171550029463,8.248506778741264,0.03550075262996577,0.11181406536755673,0.12105096352716324,0.999682605266571,3.381505465349875,1.0,0.0537109375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,70656,98048,0.16286959999706596,0.0,0.0,0.0,0.25964814983308315
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.34290171550029463,8.248506778741264,0.018320938931010833,0.07744313728519367,0.09568759089537537,1.0080232620239258,2.9839904940642907,1.0,0.0439453125,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,10485760,70656,0,0.21287650000158465,0.25,0.25,4.03403388232878,0.28159390985965727
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.34290171550029463,8.248506778741264,0.019035801140907527,0.07878354978439789,0.09718869489247745,1.0080910921096802,3.001818590220109,1.0,0.048828125,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,10485760,70656,98048,0.2102376999973785,0.25,0.25,4.036886241452783,0.28210710920393467
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.34290171550029463,8.248506778741264,0.019035801140907527,0.07878354978439789,0.09718869489247745,1.0080910921096802,3.001818590220109,1.0,0.048828125,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,1702271446,8,4,10485760,70656,98048,0.2790294000005815,0.25,0.25,4.036886241452783,0.28210710920393467
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.2896196383303909,9.76600599687094,0.02633150125287509,0.10715055552098895,0.12532589810725972,1.0095548629760742,5.171077360379593,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,70656,0,0.14886680000199703,0.0,0.0,0.0,0.26435592472553254
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.2896196383303909,9.76600599687094,0.02573556724254944,0.10725496465021049,0.12978069518076837,1.006026029586792,5.378184904291926,1.0,0.028906249999999953,0.014453124999999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,70656,98048,0.1487148000014713,0.0,0.0,0.0,0.2637046404182911
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.2896196383303909,9.76600599687094,0.019641221938410336,0.08829386258751185,0.12339260297253123,1.0080639123916626,5.269410513334819,1.0,0.06113281249999995,0.030566406249999997,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,10485760,70656,0,0.2302958000000217,0.25,0.25,4.23958842590735,0.2907229997217655
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.2896196383303909,9.76600599687094,0.01783707818390967,0.08522390722438962,0.12201051304325848,0.991586446762085,5.752472524037723,1.0,0.03964843749999995,0.019824218749999997,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,10485760,70656,98048,0.2236763000037172,0.25,0.25,4.236235042642461,0.2886371001601219
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.2896196383303909,9.76600599687094,0.023179252544979878,0.09969118147449138,0.12839361402985747,1.0053879022598267,5.2647918329117385,1.0,0.04941406249999995,0.024707031249999997,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,4079959381,8,4,10485760,70656,98048,0.28468900000007125,0.075,0.0,3.9423059686352446,0.273721407353878
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.3208946893756642,8.81419112995982,0.01950311438598673,0.08492969623190104,0.1437030780459982,0.9588205814361572,4.80778180602606,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,70656,0,0.14292550000391202,0.0,0.0,0.0,0.24806306138634682
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.3208946893756642,8.81419112995982,0.019496936845014634,0.08163330907756185,0.14024967017856865,0.9695160388946533,4.889439709097071,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,70656,98048,0.14250360000005458,0.0,0.0,0.0,0.27419337034225466
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.3208946893756642,8.81419112995982,0.008926395179536417,0.05808725327315609,0.11656821617370629,0.9608569741249084,4.542259569808727,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,10485760,70656,0,0.20516749999660533,0.25,0.25,7.7896192859800495,0.2647154703736305
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.3208946893756642,8.81419112995982,0.010380904727388174,0.06360328753427563,0.11945515466625019,0.9528064727783203,4.737793481997429,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,10485760,70656,98048,0.21675609999510925,0.25,0.25,8.1467231814878,0.2932139322161674
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.3208946893756642,8.81419112995982,0.010261111280279511,0.061522427926571005,0.12087636042663905,0.9502310752868652,4.78289414586619,nan,nan,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,1586959227,8,4,10485760,70656,98048,0.26383480000367854,0.1625,0.0,8.00146219014474,0.28697121515870094
cta-exact-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.37069542657332694,7.630056704211055,0.03098858692766271,0.10715002103894747,0.12984459255506792,0.9750279784202576,4.788647451881586,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,70656,0,0.14340229999652365,0.0,0.0,0.0,0.2739020951092243
cta-kll-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.37069542657332694,7.630056704211055,0.028589087439702787,0.09887834980743195,0.11913470088912936,0.95737624168396,5.030486393084648,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,70656,98048,0.14672520000021905,0.0,0.0,0.0,0.29212540574371815
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.37069542657332694,7.630056704211055,0.01355014509676078,0.07022160928664309,0.09357274558748402,0.9689232707023621,4.782314457848213,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,10485760,70656,0,0.20596430000296095,0.25,0.25,3.972546630809899,0.3021074436604977
cta-kll-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.37069542657332694,7.630056704211055,0.019574752650181715,0.08171916438129492,0.10687199120671462,0.9574645757675171,4.9259957948769895,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,10485760,70656,98048,0.21391220000077737,0.25,0.25,4.1614241939626035,0.3182840161025524
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,64,64,36,36,0.37069542657332694,7.630056704211055,0.012679859271323757,0.06798477344524069,0.09040675407190353,0.9596754312515259,4.886372582017538,nan,nan,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,2224069426,8,4,10485760,70656,98048,0.2602095999973244,0.14250000000000002,0.0,3.8322647664465066,0.3052066877484322
cta-exact-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,64,192,136,136,0.18311236451682866,18.917901171110664,0.083153248381036,0.1427315912827152,0.16339890520432895,0.975559651851654,5.803612750404315,1.0,0.0947265625,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,222208,0,0.15146040000399807,0.0,0.0,0.0,0.45386566817760465
cta-kll-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,64,192,136,136,0.18311236451682866,18.917901171110664,0.0831267151708257,0.14304264753466953,0.16395907566244006,0.9747433662414551,5.79990329551353,1.0,0.099609375,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,222208,294144,0.15256970000336878,0.0,0.0,0.0,0.45509159117937087
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,64,192,136,136,0.18311236451682866,18.917901171110664,0.04043309394783989,0.09909512654986997,0.1258609438251129,0.9776753187179565,4.564968029529067,1.0,0.169921875,nan,160,10240,20480,320,20480,30720,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,10485760,222208,0,0.22418560000369325,0.25,0.25,4.496369479986937,0.45970152989029883
cta-kll-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,64,192,136,136,0.18311236451682866,18.917901171110664,0.0403861402357073,0.09959788141723654,0.12545928509528995,0.9767500162124634,4.5562915533521835,1.0,0.1591796875,nan,160,10240,20480,320,20480,30720,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,10485760,222208,294144,0.22248119999858318,0.25,0.25,4.503259624948999,0.46058077216148374
cta-kll-guarded,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,64,192,136,136,0.18311236451682866,18.917901171110664,0.036270481422956635,0.09316185699988652,0.11953654407433871,0.9738954901695251,4.564429275252605,1.0,0.1357421875,nan,160,10240,20480,320,20480,30720,6225920,3932160,2293760,5898240.0,0.0,5898240.0,192,32,32,32.0,3,4,3633196661,12,2,10485760,222208,294144,0.27736719999666093,0.2425,0.1,4.532446171041934,0.4508992053568363
cta-exact-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,64,176,136,136,0.133196393493615,24.900259709467182,0.03902739702196989,0.10188485000328389,0.12528360546474793,0.9778929352760315,8.551119945132859,1.0,0.0005859374999999528,0.0002929687499999972,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,203776,0,0.14543350000167266,0.0,0.0,0.0,0.3748977392911911
cta-kll-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,64,176,136,136,0.133196393493615,24.900259709467182,0.03970949729015949,0.10340947738103233,0.1266834762544336,0.9807161092758179,8.53885551154983,1.0,0.008203125000000047,0.004101562500000003,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,203776,269632,0.14421659999788972,0.0,0.0,0.0,0.3823819629848003
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,64,176,136,136,0.133196393493615,24.900259709467182,0.027832786090467465,0.08459144264078301,0.12978908203261913,0.9679367542266846,10.58585782796848,1.0,0.04433593750000005,0.022167968750000003,160,10240,20480,320,20480,30720,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,10485760,203776,0,0.21807360000093468,0.25,0.25,5.450997800657781,0.40869141891598704
cta-kll-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,64,176,136,136,0.133196393493615,24.900259709467182,0.028126556910558875,0.08553817429500855,0.1282839566793869,0.9704009294509888,10.48713070020591,1.0,0.04628906250000005,0.023144531250000003,160,10240,20480,320,20480,30720,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,10485760,203776,269632,0.2140482000031625,0.25,0.25,5.484255405132899,0.4175214685499668
cta-kll-guarded,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,64,176,136,136,0.133196393493615,24.900259709467182,0.03789115770100615,0.1015545926897005,0.13077250400765802,0.9747036099433899,8.870451418991198,1.0,0.020898437500000047,0.010449218750000003,160,10240,20480,320,20480,30720,5898240,3604480,2293760,5898240.0,0.0,5898240.0,176,32,32,32.0,3,4,2266260545,11,2,10485760,203776,269632,0.26856129999941913,0.03,0.0,5.407543882862242,0.3907934881746769
cta-exact-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,64,176,136,136,0.13806065065273568,24.022954945342942,0.03208575127791402,0.09386994530262348,0.13795080103251664,0.9716792106628418,8.599598860761024,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,203776,0,0.15211740000086138,0.0,0.0,0.0,0.37414923682808876
cta-kll-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,64,176,136,136,0.13806065065273568,24.022954945342942,0.03245466796892149,0.0936621460482345,0.1370528589142849,0.9690237641334534,8.481357154692784,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,203776,269632,0.14436510000086855,0.0,0.0,0.0,0.3988031633198261
cta-exact-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,64,176,136,136,0.13806065065273568,24.022954945342942,0.021034495023495303,0.0766392468808217,0.12596097071575693,0.9574952125549316,8.517498414023546,nan,nan,nan,160,10240,20480,320,20480,30720,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,10485760,203776,0,0.22116559999994934,0.25,0.25,8.52613409576075,0.3962667495012283
cta-kll-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,64,176,136,136,0.13806065065273568,24.022954945342942,0.021851636147352416,0.07720716439246254,0.12565847239929637,0.9602382779121399,8.411576306993723,nan,nan,nan,160,10240,20480,320,20480,30720,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,10485760,203776,269632,0.22335860000021057,0.25,0.25,8.789558079340143,0.42129177451133726
cta-kll-guarded,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,64,176,136,136,0.13806065065273568,24.022954945342942,0.03295105915262031,0.09219421000061512,0.13777034732414717,0.9726194739341736,8.212763461804224,nan,nan,nan,160,10240,20480,320,20480,30720,5898240,3604480,2293760,5898240.0,0.0,5898240.0,176,32,32,32.0,3,4,2744918090,11,2,10485760,203776,269632,0.2725563999993028,0.0325,0.0,8.55148061387182,0.40678830742836
cta-exact-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,64,192,136,136,0.18133241385215962,19.103598422078235,0.030876891202943568,0.0950916547843078,0.147121347468635,0.9742255210876465,8.72622398900542,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,680165851,12,2,0,222208,0,0.15085249999538064,0.0,0.0,0.0,0.40751913115382193
cta-kll-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,64,192,136,136,0.18133241385215962,19.103598422078235,0.029579194714202117,0.09224720155629404,0.1420021137795924,0.9790362119674683,8.678901926525212,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,680165851,12,2,0,222208,294144,0.14664359999733279,0.0,0.0,0.0,0.42509199157357214
cta-exact-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,64,192,136,136,0.18133241385215962,19.103598422078235,0.02237439135436503,0.08130861745670512,0.13951175184459294,0.9638806581497192,8.829881827933225,nan,nan,nan,160,10240,20480,320,20480,30720,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,680165851,12,2,10485760,222208,0,0.2165536999964388,0.25,0.25,5.014014692781639,0.43980563804507256
cta-kll-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,64,192,136,136,0.18133241385215962,19.103598422078235,0.02150938918823364,0.07879659770761827,0.13710970077719747,0.96574467420578,8.724013403442488,nan,nan,nan,160,10240,20480,320,20480,30720,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,680165851,12,2,10485760,222208,294144,0.21636479999870062,0.25,0.25,5.154335125797036,0.4599955126643181
cta-kll-guarded,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,64,192,136,136,0.18133241385215962,19.103598422078235,0.02640720967662702,0.08673793426452713,0.1450774810884881,0.9674713611602783,8.934420253749082,nan,nan,nan,160,10240,20480,320,20480,30720,6225920,3932160,2293760,5898240.0,0.0,5898240.0,192,32,32,32.0,3,4,680165851,12,2,10485760,222208,294144,0.2662921000010101,0.05500000000000001,0.0,4.851380202184641,0.43312341496348383
