arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.006572419173047628,0.060251941846152075,0.11160344219642054,0.9393256902694702,1.8640608671452417,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,341785966,16,8,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68608,0,0.14647530000365805,0.0,0.0,0.0,0.0,0.20652107410132886
cta-kll-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.005956461001483504,0.0583576636397782,0.10567403805417995,0.9539327025413513,1.8968632007535977,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,341785966,16,8,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68608,98048,0.14432720000331756,0.0,0.0,0.0,0.0,0.2105331614613533
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.008778895622693739,0.06995457472677272,0.11240994473705382,0.9502705335617065,1.7987457980397081,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,341785966,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.8569517701864242,12.068073272705078,0.5367649648804218,2.865992307662964,68608,0,0.1973507000002428,0.25,0.25,0.25,9.533178603298264,0.22834280021488668
cta-kll-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.007357354658890536,0.06387841614966638,0.10464771743960684,0.9545373320579529,1.7895357243763381,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,341785966,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.8569517701864242,12.068073272705078,0.5390567604918033,2.921428680419922,68608,98048,0.188264700002037,0.25,0.25,0.25,9.70782734691208,0.23427453264594078
cta-kll-guarded,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.0074359009120481545,0.06477291945547689,0.10498634333597259,0.964123547077179,1.7701931680268224,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,341785966,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.8569517701864242,12.068073272705078,0.5384906504768878,3.0653650760650635,68608,98048,0.2363619999960065,0.2425,0.1,0.2425,9.696964947846018,0.2336639054119587
cta-exact-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.016649773565205805,0.1039619612150716,0.1742052033181928,0.9167745113372803,3.013233590016643,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,7042142,16,8,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68608,0,0.15785280000272905,0.0,0.0,0.0,0.0,0.22505068890750407
cta-kll-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.011060417224934227,0.07864844352441719,0.12422114089352557,0.9523322582244873,2.8929458939348014,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,7042142,16,8,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68608,98048,0.14002220000111265,0.0,0.0,0.0,0.0,0.2235849503427744
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.014561668142549777,0.08676533057123431,0.15362209552578943,0.9160047173500061,3.1137938094958213,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,7042142,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.785502451658249,9.697136878967285,0.6830807717517018,4.258762359619141,68608,0,0.1828421000027447,0.25,0.25,0.25,4.4269670987365455,0.2500685501843691
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.00973210587013984,0.08055384978897312,0.14636849513350533,0.9196372032165527,3.0907183706480748,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,7042142,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.785502451658249,9.697136878967285,0.6916819037869573,5.325201988220215,68608,98048,0.1886333000002196,0.25,0.25,0.25,4.516485958335563,0.24996473975479602
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.008108915224175561,0.06795859306589312,0.11520099519444987,0.9604767560958862,2.906047280975284,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,7042142,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.785502451658249,9.697136878967285,0.6792876930907369,4.518331050872803,68608,98048,0.26504060000297613,0.2375,0.0,0.2375,4.097651173998259,0.24327003955841064
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.03495675546361765,0.11078171200052261,0.12050839427966202,0.9983110427856445,3.3573335767879198,1.0,0.052734375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,0,0.1498970000029658,0.0,0.0,0.0,0.0,0.25976054966449735
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.035630839484380505,0.11167686500731527,0.12136439080208059,0.9978262782096863,3.3708111739483164,1.0,0.0546875,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,98048,0.15990429999510525,0.0,0.0,0.0,0.0,0.2605995561927557
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.018853181444651756,0.07889070426527343,0.09674016284967674,1.008148431777954,2.9681039684450674,1.0,0.04296875,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.156922572851181,4.816169738769531,1.2875548304989934,4.0591840744018555,70656,0,0.2021671000038623,0.25,0.25,0.25,4.57233460660642,0.28072335831820966
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.019110956426379833,0.07966647955510889,0.09707899739294824,1.0073480606079102,2.9725042119593046,1.0,0.0478515625,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.156922572851181,4.816169738769531,1.2846316190436482,3.853379487991333,70656,98048,0.21143989999836776,0.25,0.25,0.25,4.583326203688346,0.28124021403491495
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.019110956426379833,0.07966647955510889,0.09707899739294824,1.0073480606079102,2.9725042119593046,1.0,0.0478515625,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.156922572851181,4.816169738769531,1.2846316190436482,3.853379487991333,70656,98048,0.2557137000039802,0.25,0.25,0.25,4.583326203688346,0.28124021403491495
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.02633150125287509,0.10715055552098895,0.12532589810725972,1.0095548629760742,5.171077360379593,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,0,0.15804790000402136,0.0,0.0,0.0,0.0,0.26435592472553254
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.027819822896814284,0.10942381210079492,0.12710410421408685,1.0183316469192505,5.099072766394255,1.0,0.04160156249999995,0.020800781249999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,98048,0.16764750000584172,0.0,0.0,0.0,0.0,0.2681042492389679
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.019339435468153976,0.08917341365801458,0.11895844843363686,1.0022579431533813,5.2080294128498945,1.0,0.06113281249999995,0.030566406249999997,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.7954021275043488,6.431010723114014,1.5769940890371799,4.827093601226807,70656,0,0.19274540000333218,0.25,0.25,0.25,3.7374457366147653,0.2913523055613041
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.018097150130183426,0.08641360931725443,0.11558688600254327,0.9983017444610596,5.260210672150055,1.0,0.05136718749999995,0.025683593749999997,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.7954021275043488,6.431010723114014,1.5829337395727634,4.917172431945801,70656,98048,0.19885489999433048,0.25,0.25,0.25,3.768986136229419,0.29583293870091437
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.023368978100308357,0.09974492778747891,0.12548407980293946,1.0234876871109009,4.8462316117639785,1.0,0.06601562499999995,0.0330078125,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.7954021275043488,6.431010723114014,1.5697430439293385,5.286840915679932,70656,98048,0.23832920000131708,0.11750000000000001,0.0,0.11750000000000001,3.583463974108823,0.283617027848959
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.01950311438598673,0.08492969623190104,0.1437030780459982,0.9588205814361572,4.80778180602606,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,0,0.16928059999918332,0.0,0.0,0.0,0.0,0.24806306138634682
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.0193832323506844,0.08192002428471563,0.14418682889540702,0.9621029496192932,4.9038216477565495,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,98048,0.14538590000302065,0.0,0.0,0.0,0.0,0.2617927551269531
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.010714870291592238,0.06261984724759327,0.12098206486981067,0.9605307579040527,4.631968128981568,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.7025286316871644,19.258888244628906,1.4350574646145104,4.085031509399414,70656,0,0.1883072999989963,0.25,0.25,0.25,6.106550777983232,0.26613626033067705
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.012250347262748651,0.0682300602634896,0.12097843720692512,0.9690161347389221,4.594452853000089,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.7025286316871644,19.258888244628906,1.4473108921200037,3.586790084838867,70656,98048,0.19937939999363152,0.25,0.25,0.25,6.348289760793568,0.2814910776913166
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.01220139167374823,0.06811795757159526,0.12086559979835713,0.9694398641586304,4.6158511125492865,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.7025286316871644,19.258888244628906,1.4486430320888757,3.556952476501465,70656,98048,0.2377873000004911,0.2375,0.0,0.2375,6.338608057404374,0.2807032309472561
cta-exact-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.03098858692766271,0.10715002103894747,0.12984459255506792,0.9750279784202576,4.788647451881586,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,0,0.15140270000119926,0.0,0.0,0.0,0.0,0.2739020951092243
cta-kll-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.030426324826915874,0.10185223789039405,0.11994791243979461,0.9570648670196533,4.915511518914331,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,98048,0.14979900000616908,0.0,0.0,0.0,0.0,0.29141794666647913
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.01300876748780233,0.07097543160367481,0.09241652307130101,0.9737025499343872,4.622233232365088,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.7205572783946992,13.092360496520996,1.450579483807087,5.544595241546631,70656,0,0.2515547000002698,0.25,0.25,0.25,3.7063138263487994,0.3023609809577465
cta-kll-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.008533916480391923,0.0572282766170233,0.08031775406925869,0.954506516456604,4.640098194753267,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.7205572783946992,13.092360496520996,1.4610335007309914,5.574652194976807,70656,98048,0.1964901000028476,0.25,0.25,0.25,3.90598518317191,0.3211780183017254
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.01866436643919389,0.0805492778721376,0.10123520069762854,0.9496665596961975,4.808497801313385,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.7205572783946992,13.092360496520996,1.4662515953183175,5.413193702697754,70656,98048,0.2523127999957069,0.2,0.0,0.2,3.8776893681268634,0.30261240601539613
cta-exact-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.083153248381036,0.1427315912827152,0.16339890520432895,0.975559651851654,5.803612750404315,1.0,0.0947265625,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222208,0,0.15542200000345474,0.0,0.0,0.0,0.0,0.45386566817760465
cta-kll-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.08424357059260146,0.14422142986639794,0.1643896774748097,0.975831151008606,5.860174392797013,1.0,0.1025390625,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222208,294144,0.1470982999962871,0.0,0.0,0.0,0.0,0.45645996034145353
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.043357803820542884,0.10325120477123778,0.1269563396633715,0.9773703217506409,4.650541932247695,1.0,0.1533203125,nan,160,10240,20480,320,20480,30720,4382720,3932160,450560,60063952.77759229,56316112.77759229,3747840.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.244241166114807,6.483144760131836,2.360077617689967,5.646630764007568,222208,0,0.1920412000035867,0.25,0.25,0.25,3.5554801412245496,0.4651282481849194
cta-kll-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.04355711626730674,0.10342827560481403,0.1275138237226938,0.9783228635787964,4.640298816627722,1.0,0.1533203125,nan,160,10240,20480,320,20480,30720,4382720,3932160,450560,3747840.0,0.0,3747840.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.244241166114807,6.483144760131836,2.361716661974788,5.6157965660095215,222208,294144,0.20171799999661744,0.25,0.25,0.25,3.5676882503525524,0.4680933468043804
cta-kll-guarded,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.03641759149790502,0.09335591710234196,0.11855759400254999,0.9787445664405823,4.574653647152964,1.0,0.12890625,nan,160,10240,20480,320,20480,30720,6348800,3932160,2416640,6696960.0,0.0,6696960.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.244241166114807,6.483144760131836,2.3604190092533828,5.437744617462158,222208,294144,0.24048719999700552,0.24,0.05,0.24,3.6135879847909655,0.45317630246281626
cta-exact-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03902739702196989,0.10188485000328389,0.12528360546474793,0.9778929352760315,8.551119945132859,1.0,0.0005859374999999528,0.0002929687499999972,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203776,0,0.14369409999926575,0.0,0.0,0.0,0.0,0.3748977392911911
cta-kll-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.039935970862565284,0.10310055800552699,0.12603775010761648,0.9805876016616821,8.478924760405418,1.0,0.012109375000000047,0.006054687500000003,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203776,269632,0.1459499999982654,0.0,0.0,0.0,0.0,0.37977887541055677
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03131211440134152,0.09109162899263747,0.12912448135086957,0.9661375880241394,9.806900498706117,1.0,0.03750000000000005,0.018750000000000003,160,10240,20480,320,20480,30720,4055040,3604480,450560,55370943.3794596,51623103.3794596,3747840.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,3.145698094367981,7.540384292602539,2.6430525932461024,5.232477188110352,203776,0,0.1972343000015826,0.25,0.25,0.25,3.8943300591023395,0.4094249837100506
cta-kll-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03185938204488359,0.09101940041568658,0.1290183595425846,0.9674581289291382,9.616638706639147,1.0,0.03359375000000005,0.016796875000000003,160,10240,20480,320,20480,30720,4055040,3604480,450560,3747840.0,0.0,3747840.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,3.145698094367981,7.540384292602539,2.6426798734813928,5.908871173858643,203776,269632,0.20692499999859137,0.25,0.25,0.25,3.924221806494767,0.4148495115339756
