arm,kind,target,family,dimension,replication,initialization,learning_rate_multiplier,learning_rate,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,atlas_build_seconds,evaluation_generator_examples,model_parameters
paper-neural,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,16.0,0.016,0.03185684663888422,0.17622653553252302,0.3491725742115789,0.7257692813873291,1.8368680170885727,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6854929000037373,0.0,2048,4610
minibatch-sw,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,16.0,0.016,0.04164871727265096,0.15994661366471874,0.18867316186531222,0.8647297620773315,1.9330416156960257,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.7769680999990669,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,32.0,0.032,0.046085526583434344,0.1974251564595511,0.2980252745247693,0.793093740940094,1.8959991694099074,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.26263050000125077,0.09006979999685427,2048,4610
kll-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,32.0,0.032,0.039769193969446004,0.18219282677804927,0.2605627851748947,0.8136465549468994,1.8395691670874437,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.2947803000060958,0.061850500002037734,2048,4610
kll-small-rsr,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,16.0,0.016,0.0421132028923501,0.19889829569723297,0.25375688345600994,1.0397536754608154,1.9725122127907173,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.43539630000304896,0.061850500002037734,2048,4610
kll-paper-hybrid,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,32.0,0.032,0.07949478871529969,0.2670026548744482,0.3487969685474129,1.0160118341445923,1.950287797085014,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.6922639000040363,0.061850500002037734,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-nonlinear,nonlinear,2,1,broad,nan,nan,0.0022211075219293885,0.04623227596919464,0.09563858163610432,0.9811462945151193,1.9774893193248855,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.19933560000208672,0.09006979999685427,0,0
paper-neural,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,16.0,0.016,0.046377010794482754,0.22337002230151382,0.5407327582770959,0.654853343963623,1.931712209181708,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.5906786999985343,0.0,2048,4610
minibatch-sw,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,16.0,0.016,0.030238581867962022,0.1610726614040892,0.259408815135433,0.9423097968101501,1.7810320925451977,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9135427000001073,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,32.0,0.032,0.0180555373226694,0.1337155046255624,0.2926282278089549,0.9100253582000732,1.9390288504731787,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.2963887999940198,0.07674210000550374,2048,4610
kll-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,32.0,0.032,0.01759527889659873,0.13208943487945488,0.28735050975252213,0.9139251112937927,1.930993557357595,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.31184509999729926,0.06716299999970943,2048,4610
kll-small-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,16.0,0.016,0.00862999135201159,0.09745973273615986,0.22548828289613007,0.863430380821228,1.965479414542976,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.48287010000058217,0.06716299999970943,2048,4610
kll-paper-hybrid,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,32.0,0.032,0.055313655703776554,0.22737174727281056,0.36894242688045686,1.0173182487487793,1.8606874208484245,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.8314515000020037,0.06716299999970943,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-nonlinear,nonlinear,2,2,concentrated,nan,nan,0.0006633886726326033,0.028433619015301358,0.08051062785851397,0.9783426535554375,1.9813142989883978,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.22190579999733018,0.07674210000550374,0,0
paper-neural,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,16.0,0.016,0.049745138604047945,0.2238972188738683,0.5544947112345432,0.6588909029960632,1.6617460356930607,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7225844999993569,0.0,2048,4610
minibatch-sw,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,16.0,0.016,0.020317551747111473,0.13537729437976517,0.27209744706604555,0.9092110395431519,1.8269259416946193,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.0348857000062708,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,32.0,0.032,0.020649066436700725,0.13699417659495483,0.295315507956156,0.8535491228103638,1.8680968002246305,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.2578931999960332,0.07674210000550374,2048,4610
kll-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,32.0,0.032,0.019666969869437168,0.13437699359226832,0.2924158615349174,0.8554710745811462,1.8706559743359488,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.25391210000088904,0.06716299999970943,2048,4610
kll-small-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,16.0,0.016,0.06004583841333977,0.19871668362513223,0.29649298212066727,0.9987454414367676,1.7318907212551116,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.4616911000048276,0.06716299999970943,2048,4610
kll-paper-hybrid,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,32.0,0.032,0.04750916420686968,0.20879205412322027,0.32240654529074764,0.9987453818321228,1.9780467110636393,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.7059259000016027,0.06716299999970943,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-nonlinear,nonlinear,2,2,broad,nan,nan,0.0006558313678248773,0.027878670724176442,0.08049045649975574,0.9783456996100737,1.9817073715315834,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.22578830000566086,0.07674210000550374,0,0
paper-neural,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,16.0,0.016,0.10485505874150558,0.21474659252527478,0.37335498554946234,0.6694433689117432,4.007024976254001,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7720880999986548,0.0,2048,5256
minibatch-sw,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,16.0,0.016,0.07294149829411989,0.1642995272597644,0.25092583089120196,0.957141101360321,4.08144373632461,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9994707000005292,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,32.0,0.032,0.059423889207113056,0.15864503085097154,0.23246251361487302,0.9631217122077942,4.078676805369185,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.30589989999862155,0.08276099999784492,2048,5256
kll-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,32.0,0.032,0.06073507534552647,0.1604711835258381,0.2353750090704828,0.9621489644050598,4.024664148424454,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.3018531999987317,0.07269439999799943,2048,5256
kll-small-rsr,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,16.0,0.016,0.0627045078261812,0.1522574963597813,0.21104325475897492,0.9753731489181519,3.803206941405696,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.49112829999648966,0.07269439999799943,2048,5256
kll-paper-hybrid,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,32.0,0.032,0.058739606795969124,0.1611465019836667,0.24809250568212973,0.9393728971481323,4.128777557758769,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.9134292999951867,0.07269439999799943,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-nonlinear,nonlinear,8,0,concentrated,nan,nan,0.007745473952344817,0.056435001241167834,0.05347037109874704,0.9852952184589295,4.55845172776217,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.21760109999740962,0.08276099999784492,0,0
paper-neural,neural,NPR-d8-nonlinear,nonlinear,8,0,broad,16.0,0.016,0.07970641470274664,0.18393923018997796,0.353720110347524,0.7276480197906494,3.914480114672863,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7829278999997769,0.0,2048,5256
minibatch-sw,neural,NPR-d8-nonlinear,nonlinear,8,0,broad,16.0,0.016,0.05216120033951466,0.14290756903668933,0.20984313166315083,1.05296790599823,2.9962877737392093,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.1121975999994902,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,0,broad,32.0,0.032,0.06520088605244023,0.16398546018511378,0.23533966412398155,0.9997153282165527,4.763429072682793,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.26741739999852143,0.08276099999784492,2048,5256
kll-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,0,broad,32.0,0.032,0.06251970775837812,0.16525201688876787,0.2351186359531034,1.0064107179641724,4.868675672221416,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.30222130000038305,0.07269439999799943,2048,5256
kll-small-rsr,neural,NPR-d8-nonlinear,nonlinear,8,0,broad,16.0,0.016,0.06767175311749618,0.1631910245177326,0.2201794263915205,0.9093923568725586,3.466984384557239,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.5385104000015417,0.07269439999799943,2048,5256
kll-paper-hybrid,neural,NPR-d8-nonlinear,nonlinear,8,0,broad,32.0,0.032,0.05650963230434325,0.1472893583887633,0.240196047816205,0.916937530040741,5.024638370451422,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.8962592999960179,0.07269439999799943,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-nonlinear,nonlinear,8,0,broad,nan,nan,0.009212751989061463,0.05895036309875006,0.0548341484535628,0.9852023522258263,4.682204469621453,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.23374290000356268,0.08276099999784492,0,0
paper-neural,neural,NPR-d8-nonlinear,nonlinear,8,1,concentrated,16.0,0.016,0.06086693968796997,0.15275480888156584,0.308892553077149,0.8233841061592102,3.753310973586904,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.8992460000008577,0.0,2048,5256
minibatch-sw,neural,NPR-d8-nonlinear,nonlinear,8,1,concentrated,16.0,0.016,0.04088825300824617,0.11556409533015378,0.1805816383808074,0.9246766567230225,4.120514017280535,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.175121799999033,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,1,concentrated,32.0,0.032,0.046794878936236906,0.13826122367567897,0.22383355104470448,0.9459749460220337,3.476125364177149,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.28681150000193156,0.09054099999775644,2048,5256
kll-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,1,concentrated,32.0,0.032,0.05488090423801939,0.14968521184253408,0.23052108501727084,0.9608196020126343,3.510840982963473,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.28779389999544946,0.06670550000126241,2048,5256
kll-small-rsr,neural,NPR-d8-nonlinear,nonlinear,8,1,concentrated,16.0,0.016,0.05759470276646894,0.1512973719562571,0.20099006333010586,0.9690234661102295,3.3244778758088454,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.5705339999985881,0.06670550000126241,2048,5256
kll-paper-hybrid,neural,NPR-d8-nonlinear,nonlinear,8,1,concentrated,32.0,0.032,0.06624539943101393,0.16028979253135592,0.2420345492872154,0.9776653051376343,3.4927086860795913,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.8427054000057979,0.06670550000126241,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-nonlinear,nonlinear,8,1,concentrated,nan,nan,0.007567022137831891,0.052670269237715346,0.054941644562455184,0.9870514908404623,4.556455349232627,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.2388613000002806,0.09054099999775644,0,0
paper-neural,neural,NPR-d8-nonlinear,nonlinear,8,1,broad,16.0,0.016,0.06939660943074344,0.17252081986183065,0.3466871972734933,0.7502385377883911,4.415407392927807,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7550116999991587,0.0,2048,5256
minibatch-sw,neural,NPR-d8-nonlinear,nonlinear,8,1,broad,16.0,0.016,0.044402987529581495,0.13056847047504286,0.19551869637231617,0.9609628319740295,3.8410918690115365,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.1334522000033758,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,1,broad,32.0,0.032,0.06297227046807485,0.1667893122391054,0.23475015335487814,1.016088843345642,3.950202327682544,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.303664300001401,0.09054099999775644,2048,5256
kll-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,1,broad,32.0,0.032,0.06742386459589156,0.1720859659663453,0.23793805127944784,1.031109094619751,3.7608168477209656,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.2987185000019963,0.06670550000126241,2048,5256
kll-small-rsr,neural,NPR-d8-nonlinear,nonlinear,8,1,broad,16.0,0.016,0.04739061202924688,0.13065145894992886,0.19022582550319977,0.9218298196792603,3.8023373814524586,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.5333151999948313,0.06670550000126241,2048,5256
kll-paper-hybrid,neural,NPR-d8-nonlinear,nonlinear,8,1,broad,32.0,0.032,0.051120317665453996,0.13940089860984703,0.22335302961253656,0.9458416104316711,3.9448523841719636,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.9545381999996607,0.06670550000126241,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-nonlinear,nonlinear,8,1,broad,nan,nan,0.0073002044373131625,0.051029611244432053,0.05513855556572722,0.9870859746150493,4.481177079061567,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.24300419999781298,0.09054099999775644,0,0
paper-neural,neural,NPR-d8-nonlinear,nonlinear,8,2,concentrated,16.0,0.016,0.07368775251479098,0.1849777066960258,0.33971025014302575,0.8126358389854431,3.955314680774073,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6698152000026312,0.0,2048,5256
minibatch-sw,neural,NPR-d8-nonlinear,nonlinear,8,2,concentrated,16.0,0.016,0.10224598846793986,0.1998286673198721,0.25981956389171046,1.0433921813964844,3.536794999527577,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.8505613000015728,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,2,concentrated,32.0,0.032,0.05441164177004021,0.1478007226795797,0.24451480071186943,0.9589526057243347,3.53354487140757,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.2549079999953392,0.10793659999762895,2048,5256
kll-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,2,concentrated,32.0,0.032,0.05940892638042827,0.1529705241258274,0.24069110076127145,0.97133868932724,3.540569695643153,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.30507249999936903,0.0722786999976961,2048,5256
kll-small-rsr,neural,NPR-d8-nonlinear,nonlinear,8,2,concentrated,16.0,0.016,0.04293677264578344,0.1326345873230009,0.21967197876463204,0.9210206270217896,3.969898560603462,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.40519720000156667,0.0722786999976961,2048,5256
kll-paper-hybrid,neural,NPR-d8-nonlinear,nonlinear,8,2,concentrated,32.0,0.032,0.05817106181026288,0.15665983686844315,0.27333600339227093,0.8809992074966431,3.6819248596608936,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.7937930999978562,0.0722786999976961,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-nonlinear,nonlinear,8,2,concentrated,nan,nan,0.009532653174475492,0.060058882400123734,0.05958568551378216,0.9871850435145968,4.29260218806954,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.2100575000004028,0.10793659999762895,0,0
paper-neural,neural,NPR-d8-nonlinear,nonlinear,8,2,broad,16.0,0.016,0.1031854044213385,0.21556743256227054,0.3958983301597165,0.7078835964202881,3.969101672338868,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6763718000001973,0.0,2048,5256
minibatch-sw,neural,NPR-d8-nonlinear,nonlinear,8,2,broad,16.0,0.016,0.04834282589238148,0.14537393234700463,0.2174295269107654,0.954615592956543,3.743846109689332,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9934069999944768,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,2,broad,32.0,0.032,0.042945717253639604,0.12958723420539361,0.23867723953020498,0.9601277112960815,3.6503422710541615,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.25373550000222167,0.10793659999762895,2048,5256
kll-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,2,broad,32.0,0.032,0.04723424432532264,0.13445617426841705,0.24012679347627414,0.9625251293182373,3.668513541883639,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.3007884999969974,0.0722786999976961,2048,5256
kll-small-rsr,neural,NPR-d8-nonlinear,nonlinear,8,2,broad,16.0,0.016,0.05077179304406654,0.13980074666286968,0.2166843449904948,0.9598451256752014,3.4627089171022383,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.48349720000260277,0.0722786999976961,2048,5256
kll-paper-hybrid,neural,NPR-d8-nonlinear,nonlinear,8,2,broad,32.0,0.032,0.041640090710405975,0.13476790556786988,0.25411216574266315,0.9244503378868103,4.26267143266253,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.8202155999970273,0.0722786999976961,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-nonlinear,nonlinear,8,2,broad,nan,nan,0.010305190914611462,0.060330909645589445,0.06157491127177776,0.9871167904503686,4.602667870606849,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.2233470999999554,0.10793659999762895,0,0
